,x,y,z,pressure-normalized,heat-flux-normalized
0,1.801630787776287851e-02,5.627345980954836851e-05,5.627335090147697811e-05,6.644293434379864038e+01,2.672518828257807181e+05
1,1.801630790102309865e-02,-5.627014944633021768e-05,5.627344569424899185e-05,6.673607187321687206e+01,2.695842336773083080e+05
2,1.802134984017519925e-02,1.687386614526751130e-04,5.559321409731154268e-05,6.585060221354569876e+01,2.653244292679369682e+05
3,1.803145165226517979e-02,2.809002588157277986e-04,5.478233685908889334e-05,6.497274235472052339e+01,2.618665012211667199e+05
4,1.804659497129663948e-02,3.924897857683605235e-04,5.389613995386888820e-05,6.381217482427648235e+01,2.580393231568566989e+05
5,1.806674924043234071e-02,5.032817264567226393e-04,5.294207952990875009e-05,6.237686765099731190e+01,2.539640602220974688e+05
6,1.809187448920904911e-02,6.130538433156567952e-04,5.193107089059257827e-05,6.066781862701427741e+01,2.491241732680612477e+05
7,1.812192219433460955e-02,7.215888782877194658e-04,5.087734122895007193e-05,5.870377996061669990e+01,2.433968153013186238e+05
8,1.815683640989505104e-02,8.286758038532822954e-04,4.979850163523177306e-05,5.651000640784026530e+01,2.367993578337074432e+05
9,1.819655497741179059e-02,9.341104377991588364e-04,4.871482419583731966e-05,5.411950176916963073e+01,2.294485959467930952e+05
10,1.824101069394417837e-02,1.037695590085080995e-03,4.764745055552122282e-05,5.156187444436797307e+01,2.213977377998816082e+05
11,1.829013226850257148e-02,1.139240474920866003e-03,4.661725779909156760e-05,4.886106102804485829e+01,2.127036192309862818e+05
12,1.834384494555118053e-02,1.238559585065214996e-03,4.564453645901663236e-05,4.605204424429752663e+01,2.034903166791044932e+05
13,1.840207078068121019e-02,1.335471391422621929e-03,4.474832614008988901e-05,4.317214194326464849e+01,1.937580484158570471e+05
14,1.846472855512071992e-02,1.429796857367459902e-03,4.394764565574465305e-05,4.026861267304771985e+01,1.835643236450783443e+05
15,1.853172894296142154e-02,1.521352114368967976e-03,4.327018155020067198e-05,3.738041492572610736e+01,1.732951392182837881e+05
16,1.860290647425584878e-02,1.609867945851351954e-03,4.284697499185614059e-05,3.460209979326998564e+01,1.640629448733666504e+05
17,1.867754009022676992e-02,1.694496859198319026e-03,4.341466175677227907e-05,3.166183133937879646e+01,1.519334865091520769e+05
18,1.875548640850246973e-02,1.775167912860678996e-03,4.487299800599808765e-05,2.886436666864356226e+01,1.418799052744358778e+05
19,1.883716169028063978e-02,1.852421130378189944e-03,4.640609946771625204e-05,2.620984462432835471e+01,1.319327659656079486e+05
20,1.892242791972935032e-02,1.926086337975416998e-03,4.791074004302538209e-05,2.365075853107735782e+01,1.218827396782477299e+05
21,1.901109419906497899e-02,1.995957622375811938e-03,4.937141341496834778e-05,2.120120496001104016e+01,1.117743978223741578e+05
22,1.910296600419853982e-02,2.061849329758854051e-03,5.077988452214923299e-05,1.893194216669138541e+01,1.023484939986469253e+05
23,1.919784584821638065e-02,2.123593877488099118e-03,5.212905110536169781e-05,1.679352138001755534e+01,9.293020867633858870e+04
24,1.929553219424727864e-02,2.181038733590128040e-03,5.341269139750274311e-05,1.485783910988717871e+01,8.447212842997757252e+04
25,1.939581920822941105e-02,2.234044803155723052e-03,5.462513614122656053e-05,1.304572864257293219e+01,7.601869615842866187e+04
26,1.949849695434755989e-02,2.282485555979624214e-03,5.576055475011380119e-05,1.142295999201592771e+01,6.846224694818984426e+04
27,1.960335188231059067e-02,2.326246462067969954e-03,5.681286286825342196e-05,9.934522745325631732e+00,6.118622659050112998e+04
28,1.971016768160295876e-02,2.365224635700539924e-03,5.777627111970673316e-05,8.610596181495292711e+00,5.452162272480861429e+04
29,1.981872658285927999e-02,2.399328560375503863e-03,5.864546644942120754e-05,7.424175321896439250e+00,4.834135422274520533e+04
30,1.992881203013022878e-02,2.428477952826477073e-03,5.941567603333005736e-05,6.379107896390386223e+00,4.271486526527740352e+04
31,2.004021585852255871e-02,2.452603821125368035e-03,6.008297946019712336e-05,5.451789622845201855e+00,3.778727627425535320e+04
32,2.015266073707435920e-02,2.471636884732513958e-03,6.063514388175989119e-05,4.671379409273691330e+00,3.283565322838097200e+04
33,2.027893132171780868e-02,2.488438469059479994e-03,6.109012283010968971e-05,4.217134029611194990e+00,2.888861401747154378e+04
34,2.043123954945793089e-02,2.507125096465869819e-03,6.154885189916732590e-05,4.048227103793818671e+00,2.681530185442172660e+04
35,2.061111544525194919e-02,2.529193988523476943e-03,6.209061167122691702e-05,3.935046963672502951e+00,2.534488132582792969e+04
36,2.082352492249748069e-02,2.555254410922856798e-03,6.273035795617607055e-05,3.844752922355626712e+00,2.415858641262444144e+04
37,2.107431903124133005e-02,2.586024226341231916e-03,6.348571315289048026e-05,3.749235999415463372e+00,2.307478689557033431e+04
38,2.137038801069383875e-02,2.622348795104909036e-03,6.437742964371181314e-05,3.645897382291095390e+00,2.199758051755086126e+04
39,2.171984068646485092e-02,2.665222985350238112e-03,6.542993002514512564e-05,3.531333409652461341e+00,2.091503902536454916e+04
40,2.213221279185102058e-02,2.715816731872885883e-03,6.667193453204563365e-05,3.404413288443244312e+00,1.983134938977574711e+04
41,2.261870805595560946e-02,2.775504615109938063e-03,6.813718715959325863e-05,3.267491167158013798e+00,1.868655487024499598e+04
42,2.319247606986849994e-02,2.845899952422195189e-03,6.986529255288080175e-05,3.120171791004685780e+00,1.751254609699680805e+04
43,2.386893094200046028e-02,2.928893893786851943e-03,7.190267575432744446e-05,2.961761891841900862e+00,1.633794594433382372e+04
44,2.466611450916008155e-02,3.026699983967008883e-03,7.430367613930392531e-05,2.794532813476659161e+00,1.516549656963010420e+04
45,2.560510722148421139e-02,3.141904573826181934e-03,7.713178494199253899e-05,2.626158574404467316e+00,1.397559785998384359e+04
46,2.671048861822937145e-02,3.277523315891524812e-03,8.046103214382884579e-05,2.467766338539062687e+00,1.284832635088423740e+04
47,2.801084730961770144e-02,3.437063733777689836e-03,8.437752245991035887e-05,2.315465544217790939e+00,1.176757204235665267e+04
48,2.953933726585538863e-02,3.624593473051160048e-03,8.898111080324867740e-05,2.170974171294314914e+00,1.078647930053449454e+04
49,3.133427264072721069e-02,3.844813279844011989e-03,9.438719379199151716e-05,2.039824085621269933e+00,9.885526926340071441e+03
50,3.343974679684130064e-02,4.103132948821816041e-03,1.007285742183757990e-04,1.924985913317888375e+00,9.050243065755945281e+03
51,3.590625230281298957e-02,4.405747390322978588e-03,1.081573283579175990e-04,1.826287225587484464e+00,8.285294897230884089e+03
52,3.879126665570326038e-02,4.759708492375096939e-03,1.168465699309071955e-04,1.747138065292549669e+00,7.590201965085991105e+03
53,4.215975284384543276e-02,5.172986534547664023e-03,1.269919579800101968e-04,1.683092777663208972e+00,6.986680713624203236e+03
54,4.608450507937623258e-02,5.654512605701008006e-03,1.388127380559025929e-04,1.635957998212045128e+00,6.428496544935164820e+03
55,5.064624678267277968e-02,6.214190625654997940e-03,1.525520373809585977e-04,1.604253449714099222e+00,5.892992060479000429e+03
56,5.593336278174171339e-02,6.862864488866525156e-03,1.684760579100221054e-04,1.589731436061293524e+00,5.370155462272937257e+03
57,6.204112107923640679e-02,7.612222583357777100e-03,1.868717329805952938e-04,1.592765206241805398e+00,4.932469990761814188e+03
58,6.907021784721910362e-02,8.474619276773646612e-03,2.080423454777809026e-04,1.604442066472127726e+00,4.499055015947295033e+03
59,7.712446692851240848e-02,9.462791442400239617e-03,2.323005670655763891e-04,1.623719340416599044e+00,4.078239923732614898e+03
60,8.630745854434382358e-02,1.058944851749395004e-02,2.599583959379209793e-04,1.648882287455691431e+00,3.674867748253330774e+03
61,9.671805085266868551e-02,1.186671936459584957e-02,2.913135787714772173e-04,1.677516859740323385e+00,3.294151284985273833e+03
62,1.084446355255798966e-01,1.330544871784931048e-02,3.266323383531598203e-04,1.707079053870657948e+00,2.944382250558995565e+03
63,1.215582480787189001e-01,1.491435189243455958e-02,3.661286233688903222e-04,1.734087358037644799e+00,2.629204980758857346e+03
64,1.361047834928867106e-01,1.669905972273133879e-02,4.099406627466654039e-04,1.755718663461765416e+00,2.347047760821066277e+03
65,1.520968120691781889e-01,1.866111445327622853e-02,4.581063165018116920e-04,1.771672701037428244e+00,2.097071826550012702e+03
66,1.695057463177762069e-01,2.079700869790166926e-02,5.105394833511418384e-04,1.783627730675764189e+00,1.881122041331202354e+03
67,1.882553333211456070e-01,2.309738702075483929e-02,5.670105005214701437e-04,1.792448671628673162e+00,1.697484123395783627e+03
68,2.082175715493475021e-01,2.554654497220490081e-02,6.271338461946579512e-04,1.798542126339220060e+00,1.542368255892953584e+03
69,2.292121038837769131e-01,2.812235461919743162e-02,6.903663110858669020e-04,1.802308625291013655e+00,1.411855557345558282e+03
70,2.510098656304194931e-01,3.079671211834050099e-02,7.560179857984087193e-04,1.804669652053132456e+00,1.301431119094332189e+03
71,2.733412669073354007e-01,3.353654160933536299e-02,8.232769049786674807e-04,1.806258557488799932e+00,1.209969225516637380e+03
72,2.959085264069243881e-01,3.630530843865954760e-02,8.912461948068890966e-04,1.807437262485747542e+00,1.133494706573196254e+03
