,x,y,z,pressure-normalized,heat-flux-normalized
0,1.801440995437411999e-02,-2.822251888054063093e-05,2.822253506751827896e-05,6.666628403493960775e+01,2.689405019514877931e+05
1,1.801568167722950031e-02,-8.467203087751261521e-05,2.805763818015513038e-05,6.670293726188629080e+01,2.691815221951558487e+05
2,1.801822827763625151e-02,-1.410962622662436132e-04,2.786097988569927856e-05,6.664412165537135024e+01,2.685457508574971580e+05
3,1.802204890790614841e-02,-1.974470098510736874e-04,2.765666624585533058e-05,6.651076642806103223e+01,2.673892015728117549e+05
4,1.802714158059089133e-02,-2.536962155836675948e-04,2.744451866318716043e-05,6.630246376926166363e+01,2.660231760947129806e+05
5,1.803350367987905170e-02,-3.098155208796086113e-04,2.722445686899758861e-05,6.602097637420853005e+01,2.646933896642295294e+05
6,1.804113194640129952e-02,-3.657763827005455185e-04,2.699671442841547860e-05,6.566713289386423469e+01,2.635126538202217780e+05
7,1.805002247929703846e-02,-4.215502923414083791e-04,2.676169566183732952e-05,6.524103584335202299e+01,2.624022227866199682e+05
8,1.806017074577812020e-02,-4.771088578576741790e-04,2.651992015016774854e-05,6.474077996746203212e+01,2.611867031653351441e+05
9,1.807157158969573130e-02,-5.324238486250436851e-04,2.627195935484670931e-05,6.416576407203928056e+01,2.598022743748472712e+05
10,1.808421924522797888e-02,-5.874672236339942896e-04,2.601844630366543896e-05,6.351643250747788016e+01,2.582033936532094376e+05
11,1.809810735451354916e-02,-6.422111706045755593e-04,2.576012884649308995e-05,6.279441279692633060e+01,2.563591324920820771e+05
12,1.811322898912880869e-02,-6.966281394126468173e-04,2.549787280768096070e-05,6.200196864998733304e+01,2.542454074387197616e+05
13,1.812957666578707966e-02,-7.506908569660643380e-04,2.523260642056337054e-05,6.114158200396016696e+01,2.518572510691228090e+05
14,1.814714236193111854e-02,-8.043723273416904587e-04,2.496532017518322984e-05,6.021693500704941471e+01,2.492183335181575967e+05
15,1.816591754234525916e-02,-8.576458675401646848e-04,2.469710336285451093e-05,5.923135948455318101e+01,2.463414222940653854e+05
16,1.818589317886267973e-02,-9.104851144816209548e-04,2.442910818475314068e-05,5.818792601760076622e+01,2.432340969638048846e+05
17,1.820705976462838951e-02,-9.628640230853103719e-04,2.416244630452095866e-05,5.709053250108661359e+01,2.399105583207149757e+05
18,1.822940732562211910e-02,-1.014756853164360895e-03,2.389818031698880881e-05,5.594354883769860720e+01,2.363904996533256199e+05
19,1.825292544135507025e-02,-1.066138178320401959e-03,2.363739633632976040e-05,5.475062815095419211e+01,2.326767514224711631e+05
20,1.827760325492202090e-02,-1.116982874714244917e-03,2.338119336971770102e-05,5.351421744941822567e+01,2.287903539476099540e+05
21,1.830342948170329137e-02,-1.167266111988727022e-03,2.313063235853122089e-05,5.223772753200937302e+01,2.247502425798799959e+05
22,1.833039240188017935e-02,-1.216963318554951023e-03,2.288671184693250848e-05,5.092498777210752081e+01,2.205676453769441287e+05
