,x,y,z,pressure-normalized,heat-flux-normalized
0,1.801630787776287851e-02,5.627345980954836851e-05,5.627335090147697811e-05,6.635340069169932065e+01,2.668277248236670275e+05
1,1.801630790102309865e-02,-5.627014944633021768e-05,5.627344569424899185e-05,6.664568005857367439e+01,2.691206378018770483e+05
2,1.802134984017519925e-02,1.687386614526751130e-04,5.559321409731154268e-05,6.576255339812819045e+01,2.649939126759680221e+05
3,1.803145165226517979e-02,2.809002588157277986e-04,5.478233685908889334e-05,6.488676052450878728e+01,2.616739043643716723e+05
4,1.804659497129663948e-02,3.924897857683605235e-04,5.389613995386888820e-05,6.372862449163240939e+01,2.580092502471894550e+05
5,1.806674924043234071e-02,5.032817264567226393e-04,5.294207952990875009e-05,6.229550379731753651e+01,2.541064125298279978e+05
6,1.809187448920904911e-02,6.130538433156567952e-04,5.193107089059257827e-05,6.058832320939385596e+01,2.494411255022171827e+05
7,1.812192219433460955e-02,7.215888782877194658e-04,5.087734122895007193e-05,5.862621565143599156e+01,2.438871868577216810e+05
8,1.815683640989505104e-02,8.286758038532822954e-04,4.979850163523177306e-05,5.643484719495119606e+01,2.374601404112646705e+05
9,1.819655497741179059e-02,9.341104377991588364e-04,4.871482419583731966e-05,5.404738056913215871e+01,2.302742886526954535e+05
10,1.824101069394417837e-02,1.037695590085080995e-03,4.764745055552122282e-05,5.149330882387992148e+01,2.223790879155642178e+05
11,1.829013226850257148e-02,1.139240474920866003e-03,4.661725779909156760e-05,4.879639041248337605e+01,2.138266633547594829e+05
12,1.834384494555118053e-02,1.238559585065214996e-03,4.564453645901663236e-05,4.599142668728274685e+01,2.047369142206478864e+05
13,1.840207078068121019e-02,1.335471391422621929e-03,4.474832614008988901e-05,4.311561269765780935e+01,1.951085381460244826e+05
14,1.846472855512071992e-02,1.429796857367459902e-03,4.394764565574465305e-05,4.021625906315492927e+01,1.849926579645203601e+05
15,1.853172894296142154e-02,1.521352114368967976e-03,4.327018155020067198e-05,3.733196666580227685e+01,1.747682514215360570e+05
16,1.860290647425584878e-02,1.609867945851351954e-03,4.284697499185614059e-05,3.455699076009048554e+01,1.655500522451101278e+05
17,1.867754009022676992e-02,1.694496859198319026e-03,4.341466175677227907e-05,3.162026164301297015e+01,1.534084186320265580e+05
18,1.875548640850246973e-02,1.775167912860678996e-03,4.487299800599808765e-05,2.882672258519186315e+01,1.433104264156959835e+05
19,1.883716169028063978e-02,1.852421130378189944e-03,4.640609946771625204e-05,2.617639860666645646e+01,1.332995956532603013e+05
20,1.892242791972935032e-02,1.926086337975416998e-03,4.791074004302538209e-05,2.362163806797584087e+01,1.231658865524216526e+05
21,1.901109419906497899e-02,1.995957622375811938e-03,4.937141341496834778e-05,2.117619040371279837e+01,1.129562837263421970e+05
22,1.910296600419853982e-02,2.061849329758854051e-03,5.077988452214923299e-05,1.891041218727754725e+01,1.034176513530525117e+05
23,1.919784584821638065e-02,2.123593877488099118e-03,5.212905110536169781e-05,1.677478253197406133e+01,9.387247616197254683e+04
24,1.929553219424727864e-02,2.181038733590128040e-03,5.341269139750274311e-05,1.484144283935730790e+01,8.528124178532439691e+04
25,1.939581920822941105e-02,2.234044803155723052e-03,5.462513614122656053e-05,1.303157311675603225e+01,7.669305262419466453e+04
26,1.949849695434755989e-02,2.282485555979624214e-03,5.576055475011380119e-05,1.141119496940501676e+01,6.900801573764713248e+04
27,1.960335188231059067e-02,2.326246462067969954e-03,5.681286286825342196e-05,9.924884487992738258e+00,6.160474646159828262e+04
28,1.971016768160295876e-02,2.365224635700539924e-03,5.777627111970673316e-05,8.602653633600757743e+00,5.482499283622235816e+04
29,1.981872658285927999e-02,2.399328560375503863e-03,5.864546644942120754e-05,7.417637992170713623e+00,4.854206478887456615e+04
30,1.992881203013022878e-02,2.428477952826477073e-03,5.941567603333005736e-05,6.373681164899142715e+00,4.282852800035988184e+04
31,2.004021585852255871e-02,2.452603821125368035e-03,6.008297946019712336e-05,5.447354322590528319e+00,3.782444055393300368e+04
32,2.015266073707435920e-02,2.471636884732513958e-03,6.063514388175989119e-05,4.667731309323033706e+00,3.281725662628023565e+04
33,2.027893132171780868e-02,2.488438469059479994e-03,6.109012283010968971e-05,4.213319758985559105e+00,2.884735791838747173e+04
34,2.043123954945793089e-02,2.507125096465869819e-03,6.154885189916732590e-05,4.044151307000271700e+00,2.677406685098916569e+04
35,2.061111544525194919e-02,2.529193988523476943e-03,6.209061167122691702e-05,3.930551602967031322e+00,2.531299442869922495e+04
36,2.082352492249748069e-02,2.555254410922856798e-03,6.273035795617607055e-05,3.840072402774176830e+00,2.414971040001578513e+04
37,2.107431903124133005e-02,2.586024226341231916e-03,6.348571315289048026e-05,3.744522124952069042e+00,2.309736563748145636e+04
38,2.137038801069383875e-02,2.622348795104909036e-03,6.437742964371181314e-05,3.641385792047301617e+00,2.206185365600919977e+04
39,2.171984068646485092e-02,2.665222985350238112e-03,6.542993002514512564e-05,3.527241494855824833e+00,2.102416299549147152e+04
40,2.213221279185102058e-02,2.715816731872885883e-03,6.667193453204563365e-05,3.400344499783603425e+00,1.999067613779915700e+04
41,2.261870805595560946e-02,2.775504615109938063e-03,6.813718715959325863e-05,3.263592624022850774e+00,1.891577110290652126e+04
42,2.319247606986849994e-02,2.845899952422195189e-03,6.986529255288080175e-05,3.116816338072647685e+00,1.781722206476887004e+04
43,2.386893094200046028e-02,2.928893893786851943e-03,7.190267575432744446e-05,2.958492310940380676e+00,1.672347978811912617e+04
44,2.466611450916008155e-02,3.026699983967008883e-03,7.430367613930392531e-05,2.791895212739241572e+00,1.563486614379034108e+04
45,2.560510722148421139e-02,3.141904573826181934e-03,7.713178494199253899e-05,2.623589975259011720e+00,1.454631289424015085e+04
46,2.671048861822937145e-02,3.277523315891524812e-03,8.046103214382884579e-05,2.465436232318884535e+00,1.352901557823286930e+04
47,2.801084730961770144e-02,3.437063733777689836e-03,8.437752245991035887e-05,2.314343866044102693e+00,1.256698922453443265e+04
48,2.953933726585538863e-02,3.624593473051160048e-03,8.898111080324867740e-05,2.169402970274847853e+00,1.170114060887133928e+04
49,3.133427264072721069e-02,3.844813279844011989e-03,9.438719379199151716e-05,2.038985497291885718e+00,1.093322273057789243e+04
50,3.343974679684130064e-02,4.103132948821816041e-03,1.007285742183757990e-04,1.924220376528955834e+00,1.023482156194447998e+04
51,3.590625230281298957e-02,4.405747390322978588e-03,1.081573283579175990e-04,1.826279376119589459e+00,9.611325562258700302e+03
52,3.879126665570326038e-02,4.759708492375096939e-03,1.168465699309071955e-04,1.746589572223343323e+00,9.084605461451523297e+03
53,4.215975284384543276e-02,5.172986534547664023e-03,1.269919579800101968e-04,1.682442978844387982e+00,8.688184745201038822e+03
54,4.608450507937623258e-02,5.654512605701008006e-03,1.388127380559025929e-04,1.635597748576628208e+00,8.375952464606492867e+03
55,5.064624678267277968e-02,6.214190625654997940e-03,1.525520373809585977e-04,1.603574993198353615e+00,8.141992706804079717e+03
56,5.593336278174171339e-02,6.862864488866525156e-03,1.684760579100221054e-04,1.587458183337136841e+00,7.989670086361605172e+03
57,6.204112107923640679e-02,7.612222583357777100e-03,1.868717329805952938e-04,1.590103973088481837e+00,7.963401804525415173e+03
58,6.907021784721910362e-02,8.474619276773646612e-03,2.080423454777809026e-04,1.600470718295000649e+00,8.000421221049957239e+03
59,7.712446692851240848e-02,9.462791442400239617e-03,2.323005670655763891e-04,1.618103813666647683e+00,8.099257216282451736e+03
60,8.630745854434382358e-02,1.058944851749395004e-02,2.599583959379209793e-04,1.641087668606155958e+00,8.254044532151579915e+03
61,9.671805085266868551e-02,1.186671936459584957e-02,2.913135787714772173e-04,1.666928855767248585e+00,8.453298776139488837e+03
62,1.084446355255798966e-01,1.330544871784931048e-02,3.266323383531598203e-04,1.693331381737471553e+00,8.701655995841634649e+03
63,1.215582480787189001e-01,1.491435189243455958e-02,3.661286233688903222e-04,1.717238169593173769e+00,8.975181328916129132e+03
64,1.361047834928867106e-01,1.669905972273133879e-02,4.099406627466654039e-04,1.738154410612865464e+00,9.259533670476845145e+03
65,1.520968120691781889e-01,1.866111445327622853e-02,4.581063165018116920e-04,1.755896536239778927e+00,9.541523549549468953e+03
66,1.695057463177762069e-01,2.079700869790166926e-02,5.105394833511418384e-04,1.771396982332548609e+00,9.811706614687898764e+03
67,1.882553333211456070e-01,2.309738702075483929e-02,5.670105005214701437e-04,1.785409349745806340e+00,1.006268887727059519e+04
68,2.082175715493475021e-01,2.554654497220490081e-02,6.271338461946579512e-04,1.797752774604639336e+00,1.028620475265701498e+04
69,2.292121038837769131e-01,2.812235461919743162e-02,6.903663110858669020e-04,1.807809099135367914e+00,1.046622442598535235e+04
70,2.510098656304194931e-01,3.079671211834050099e-02,7.560179857984087193e-04,1.816250750467524488e+00,1.060146213626247300e+04
71,2.733412669073354007e-01,3.353654160933536299e-02,8.232769049786674807e-04,1.823470500170661923e+00,1.069691804331635467e+04
72,2.959085264069243881e-01,3.630530843865954760e-02,8.912461948068890966e-04,1.829546019519832090e+00,1.075664601411368858e+04
73,3.184010806923521786e-01,3.906490971914462762e-02,9.589904835488646372e-04,1.834649451087561056e+00,1.078937196748314636e+04
74,3.405124362607426791e-01,4.177774190198180887e-02,1.025586657511521997e-03,1.838842512411009933e+00,1.080301958674213165e+04
75,3.619565590148516865e-01,4.440871159355006675e-02,1.090173223741035952e-03,1.841828012055479302e+00,1.079948345122698629e+04
76,3.824819839343012728e-01,4.692696666459372085e-02,1.151992806294763064e-03,1.844346733632065582e+00,1.078788636819748172e+04
77,4.018822516718054128e-01,4.930717671146347264e-02,1.210423579746625023e-03,1.846281807415937726e+00,1.076986283570333580e+04
78,4.200019219056002062e-01,5.153027083160467703e-02,1.264997380519205898e-03,1.847945075568832474e+00,1.074948822607813236e+04
79,4.367381110550299095e-01,5.358362628518670290e-02,1.315404338474715972e-03,1.848543470695110047e+00,1.072492527479358978e+04
80,4.520380998195546729e-01,5.546077496520254724e-02,1.361485669314536039e-03,1.850060831420079488e+00,1.073756333162143892e+04
81,4.661866526865531268e-01,5.719665449555400016e-02,1.404099079851182973e-03,1.850502556668954357e+00,1.066563833387913655e+04
82,4.799090389457835726e-01,5.888024783628908326e-02,1.445428976734642939e-03,1.851018467417834490e+00,1.065228620068990676e+04
83,4.936314252050157947e-01,6.056384117702730968e-02,1.486758873589942055e-03,1.851515265290713641e+00,1.063033708364527592e+04
84,5.073538114642479613e-01,6.224743451776512670e-02,1.528088770417080971e-03,1.851977465499546449e+00,1.060703864571711347e+04
85,5.210761977234802389e-01,6.393102785850790504e-02,1.569418667216059037e-03,1.852408720762294569e+00,1.058329513222138303e+04
