,x,y,z,pressure-normalized,heat-flux-normalized
0,1.801393234715019040e-02,1.413014671834004973e-05,1.412927266209419993e-05,6.665705980165999733e+01,2.645288805677949567e+05
1,1.801425152122070050e-02,4.239647560660363249e-05,1.408751174738013966e-05,6.656963492207987088e+01,2.638386140686038416e+05
2,1.801489037163896134e-02,7.066544045608596667e-05,1.403561345422760011e-05,6.646408057981369666e+01,2.631477621071828180e+05
3,1.801584891077911976e-02,9.892528646602909929e-05,1.398266698611539073e-05,6.634029760377838159e+01,2.626044447095430223e+05
4,1.801712700247819904e-02,1.271719694465111921e-04,1.392934516377055965e-05,6.619879734091453827e+01,2.621334236203395994e+05
5,1.801872447694304047e-02,1.554020808338522127e-04,1.387550954417519973e-05,6.604014169028023673e+01,2.616896650019818335e+05
6,1.802064112905937127e-02,1.836121633895870060e-04,1.382104340102421974e-05,6.586223977979638278e+01,2.612929430821051646e+05
7,1.802287671354821028e-02,2.117986789102597914e-04,1.376589275206536951e-05,6.566509098415745882e+01,2.609583433203320019e+05
8,1.802543094420213168e-02,2.399580517501562118e-04,1.371003904432497922e-05,6.544802092164354690e+01,2.606558714646544831e+05
9,1.802830349268260898e-02,2.680866836260022775e-04,1.365347941607105049e-05,6.521184907346179216e+01,2.603419732794520678e+05
10,1.803149399191698171e-02,2.961809920644223109e-04,1.359621879330673968e-05,6.495612293812213522e+01,2.599785328839602007e+05
11,1.803500203428475002e-02,3.242373968952392822e-04,1.353826842152216971e-05,6.468109784747488789e+01,2.595491559161448677e+05
12,1.803882716844953937e-02,3.522522945937592190e-04,1.347964453193732025e-05,6.438671846895682904e+01,2.590430076833140338e+05
13,1.804296890412824053e-02,3.802221016336208913e-04,1.342036563618936072e-05,6.407375552267228613e+01,2.584559066589595750e+05
14,1.804742671148592062e-02,4.081432461848487911e-04,1.336045241396150044e-05,6.374249415352298342e+01,2.577620057077993115e+05
15,1.805220002031701979e-02,4.360121611394945961e-04,1.329992925628300023e-05,6.339332968528588452e+01,2.569623159934516298e+05
16,1.805728821946364984e-02,4.638252818401807087e-04,1.323882328476680068e-05,6.302668630557921858e+01,2.560675319479607278e+05
17,1.806269065916665112e-02,4.915790586928527875e-04,1.317715983822972976e-05,6.264292207303380167e+01,2.550886930999317556e+05
