"Ma","Schlieren","artificial-viscosity","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","primitives_6","shock-sensor","total-enthalpy","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6.442315019495121e-01,1.494582405144951e+00,1.125077281591484e+00,3.295985222079228e+01,1.250083457612805e-01,1.650095588296074e-12,1.953223777434194e+00,8.862154878231842e-01,3.314817474684843e-05,0.000000000000000e+00,1.351658128193834e+00,8.239868792157805e-01,9.638205572232812e-01,5.123492797938522e+00,1,0.000000000000000e+00,5.200999975204468e-01,0.000000000000000e+00,5.000000000000000e-01
6.442946165473599e-01,1.494828019805503e+00,1.125077281591483e+00,3.298212926915806e+01,1.220990743652851e-01,1.658003947119817e-12,1.953249904428981e+00,8.862951060175834e-01,-2.318660643953906e-04,0.000000000000000e+00,1.351637488070724e+00,8.239614115496185e-01,9.638205572233206e-01,5.123491537198917e+00,1,2.500000118743628e-04,5.200999975204468e-01,2.500000118743628e-04,5.000000000000000e-01
6.443577311452077e-01,1.495073634465939e+00,1.125077281591483e+00,3.300440631752109e+01,1.191898029692994e-01,1.665912305943548e-12,1.953276031423769e+00,8.863747242119833e-01,-4.968803035376496e-04,0.000000000000000e+00,1.351616847947614e+00,8.239359438834803e-01,9.638205572232794e-01,5.123490276459312e+00,1,5.000000237487257e-04,5.200999975204468e-01,5.000000237487257e-04,5.000000000000000e-01
6.444208457357077e-01,1.495319249097897e+00,1.125077281591483e+00,3.302668336329349e+01,1.162805319119879e-01,1.673820663846638e-12,1.953302158415515e+00,8.864543423971137e-01,-7.618945118281675e-04,0.000000000000000e+00,1.351596207826907e+00,8.239104762202833e-01,9.638205572233186e-01,5.123489015719854e+00,1,7.500000065192580e-04,5.200999975204468e-01,7.500000065192580e-04,5.000000000000000e-01
6.444839603409028e-01,1.495564863786984e+00,1.125077281591483e+00,3.304896041425128e+01,1.133712601773137e-01,1.681729023591029e-12,1.953328285413345e+00,8.865339606007822e-01,-1.026908781822131e-03,0.000000000000000e+00,1.351575567701394e+00,8.238850085511683e-01,9.638205572233177e-01,5.123487754980101e+00,1,1.000000047497451e-03,5.200999975204468e-01,1.000000047497451e-03,5.000000000000000e-01
6.445470749167082e-01,1.495810478361640e+00,1.125077281591483e+00,3.307123745483415e+01,1.104619897973788e-01,1.689637379652797e-12,1.953354412399007e+00,8.866135787673757e-01,-1.291922928409248e-03,0.000000000000000e+00,1.351554927585492e+00,8.238595408939247e-01,9.638205572232765e-01,5.123486494240935e+00,1,1.249999972060323e-03,5.200999975204468e-01,1.249999972060323e-03,5.000000000000000e-01
6.446101895219034e-01,1.496056093050727e+00,1.125077281591483e+00,3.309351450579196e+01,1.075527180627044e-01,1.697545739397188e-12,1.953380539396837e+00,8.866931969710439e-01,-1.556937198403214e-03,0.000000000000000e+00,1.351534287459979e+00,8.238340732248097e-01,9.638205572232756e-01,5.123485233501183e+00,1,1.500000013038516e-03,5.200999975204468e-01,1.500000013038516e-03,5.000000000000000e-01
6.446733041270987e-01,1.496301707739815e+00,1.125077281591484e+00,3.311579155674976e+01,1.046434463280301e-01,1.705454099141580e-12,1.953406666394667e+00,8.867728151747123e-01,-1.821951468397181e-03,0.000000000000000e+00,1.351513647334467e+00,8.238086055556952e-01,9.638205572232749e-01,5.123483972761433e+00,1,1.750000054016709e-03,5.200999975204468e-01,1.750000054016709e-03,5.000000000000000e-01
6.447364187322939e-01,1.496547322428902e+00,1.125077281591483e+00,3.313806860770755e+01,1.017341745933557e-01,1.713362458885971e-12,1.953432793392496e+00,8.868524333783807e-01,-2.086965738391146e-03,0.000000000000000e+00,1.351493007208954e+00,8.237831378865803e-01,9.638205572232741e-01,5.123482712021681e+00,1,2.000000094994903e-03,5.200999975204468e-01,2.000000094994903e-03,5.000000000000000e-01
6.447995332787091e-01,1.496792936889242e+00,1.125077281591483e+00,3.316034563791824e+01,9.882490556815129e-02,1.721270811265129e-12,1.953458920365993e+00,8.869320515078987e-01,-2.351979761571381e-03,0.000000000000000e+00,1.351472367102663e+00,8.237576702411840e-01,9.638205572232730e-01,5.123481451283102e+00,1,2.249999903142452e-03,5.200999975204468e-01,2.249999903142452e-03,5.000000000000000e-01
