"Ma","Schlieren","cell_ids","cell_node_ids","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","total-enthalpy","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6.442367430705258e-01,1.018262804114809e-01,157,90608,-2.549578618767410e-01,6.774428714965039e-02,0.000000000000000e+00,1.957462541633403e+00,8.866637935084100e-01,-1.590763093728164e-03,0.000000000000000e+00,1.353012818885653e+00,5.128635745517466e+00,1,0.000000000000000e+00,5.200999975204468e-01,0.000000000000000e+00,5.000000000000000e-01
6.442671520044960e-01,1.027604368557845e-01,180,90653,-2.556951019252465e-01,7.337696833048218e-02,0.000000000000000e+00,1.957479477705995e+00,8.867015010386521e-01,-1.711199323504903e-03,0.000000000000000e+00,1.353001522748079e+00,5.128630053346188e+00,1,2.500000118743628e-04,5.200999975204468e-01,2.500000118743628e-04,5.000000000000000e-01
6.442975609384664e-01,1.036945933000881e-01,202,90698,-2.564323419737520e-01,7.900964951131395e-02,0.000000000000000e+00,1.957496413778587e+00,8.867392085688941e-01,-1.831635553281643e-03,0.000000000000000e+00,1.352990226610504e+00,5.128624361174909e+00,1,5.000000237487257e-04,5.200999975204468e-01,5.000000237487257e-04,5.000000000000000e-01
6.443279698688964e-01,1.046287496356416e-01,225,90743,-2.571695819364316e-01,8.464233003641534e-02,0.000000000000000e+00,1.957513349849207e+00,8.867769160947462e-01,-1.952071769037761e-03,0.000000000000000e+00,1.352978930474244e+00,5.128618669004292e+00,1,7.500000065192580e-04,5.200999975204468e-01,7.500000065192580e-04,5.000000000000000e-01
6.443583788064068e-01,1.055629061886954e-01,247,90788,-2.579068220707632e-01,9.027501187297746e-02,0.000000000000000e+00,1.957530285923770e+00,8.868146236293781e-01,-2.072508012835123e-03,0.000000000000000e+00,1.352967634335355e+00,5.128612976832351e+00,1,1.000000047497451e-03,5.200999975204468e-01,1.000000047497451e-03,5.000000000000000e-01
6.443887877297566e-01,1.064970623067486e-01,270,90833,-2.586440618617906e-01,9.590769108661809e-02,0.000000000000000e+00,1.957547221990447e+00,8.868523311464507e-01,-2.192944200549997e-03,0.000000000000000e+00,1.352956338201725e+00,5.128607284663060e+00,1,1.249999972060323e-03,5.200999975204468e-01,1.249999972060323e-03,5.000000000000000e-01
6.444191966672670e-01,1.074312188598024e-01,292,90878,-2.593813019961222e-01,1.015403729231801e-01,0.000000000000000e+00,1.957564158065010e+00,8.868900386810823e-01,-2.313380444347360e-03,0.000000000000000e+00,1.352945042062836e+00,5.128601592491117e+00,1,1.500000013038516e-03,5.200999975204468e-01,1.500000013038516e-03,5.000000000000000e-01
6.444496056047773e-01,1.083653754128561e-01,315,90923,-2.601185421304538e-01,1.071730547597422e-01,0.000000000000000e+00,1.957581094139574e+00,8.869277462157141e-01,-2.433816688144721e-03,0.000000000000000e+00,1.352933745923946e+00,5.128595900319177e+00,1,1.750000054016709e-03,5.200999975204468e-01,1.750000054016709e-03,5.000000000000000e-01
6.444800145422875e-01,1.092995319659098e-01,337,90968,-2.608557822647855e-01,1.128057365963042e-01,0.000000000000000e+00,1.957598030214137e+00,8.869654537503457e-01,-2.554252931942084e-03,0.000000000000000e+00,1.352922449785056e+00,5.128590208147235e+00,1,2.000000094994903e-03,5.200999975204468e-01,2.000000094994903e-03,5.000000000000000e-01
6.445104234514772e-01,1.102336876489626e-01,360,91013,-2.615930217125088e-01,1.184384131870233e-01,0.000000000000000e+00,1.957614966272928e+00,8.870031612498597e-01,-2.674689063574471e-03,0.000000000000000e+00,1.352911153656687e+00,5.128584515980595e+00,1,2.249999903142452e-03,5.200999975204468e-01,2.249999903142452e-03,5.000000000000000e-01
