"Ma","Schlieren","artificial-viscosity","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","primitives_6","shock-sensor","total-enthalpy","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6.436557834556349e-01,4.757268193509914e-01,0.000000000000000e+00,1.988126419406422e+00,-1.001481709307651e-01,1.976197534404289e-15,1.958160323977357e+00,8.868831793995049e-01,-3.486387526347482e-03,0.000000000000000e+00,1.356139658070686e+00,6.803660253709691e-07,0.000000000000000e+00,5.139776878536743e+00,1,0.000000000000000e+00,5.200999975204468e-01,0.000000000000000e+00,5.000000000000000e-01
6.438308307838687e-01,4.726170106165972e-01,0.000000000000000e+00,1.968264310722552e+00,-9.440669994660325e-02,1.812106503007906e-15,1.958135286933435e+00,8.870816483265395e-01,-4.088307655632150e-03,0.000000000000000e+00,1.356029253724110e+00,6.800052839516609e-07,0.000000000000000e+00,5.139572578703676e+00,1,2.500000118743628e-04,5.200999975204468e-01,2.500000118743628e-04,5.000000000000000e-01
6.440058781121024e-01,4.695072018822018e-01,0.000000000000000e+00,1.948402202038674e+00,-8.866522896243499e-02,1.648015471611547e-15,1.958110249889514e+00,8.872801172535743e-01,-4.690227784916848e-03,0.000000000000000e+00,1.355918849377533e+00,6.796445425323540e-07,0.000000000000000e+00,5.139368278870609e+00,1,5.000000237487257e-04,5.200999975204468e-01,5.000000237487257e-04,5.000000000000000e-01
6.441809254199579e-01,4.663973935098344e-01,0.000000000000000e+00,1.928540095667040e+00,-8.292375864665519e-02,1.483924459317914e-15,1.958085212848506e+00,8.874785861575039e-01,-5.292147844128851e-03,0.000000000000000e+00,1.355808445043810e+00,6.792838011550440e-07,0.000000000000000e+00,5.139163979061326e+00,1,7.500000065192580e-04,5.200999975204468e-01,7.500000065192580e-04,5.000000000000000e-01
6.443559727685698e-01,4.632875844134097e-01,0.000000000000000e+00,1.908677984670908e+00,-7.718228699409166e-02,1.319833408818843e-15,1.958060175801670e+00,8.876770551076432e-01,-5.894068043486270e-03,0.000000000000000e+00,1.355698040684381e+00,6.789230596937412e-07,0.000000000000000e+00,5.138959679204476e+00,1,1.000000047497451e-03,5.200999975204468e-01,1.000000047497451e-03,5.000000000000000e-01
6.445310200356689e-01,4.601777767651022e-01,0.000000000000000e+00,1.888815882923790e+00,-7.144081801510874e-02,1.155742434730610e-15,1.958035138766492e+00,8.878755239653635e-01,-6.495987962552800e-03,0.000000000000000e+00,1.355587636376362e+00,6.785623184004216e-07,0.000000000000000e+00,5.138755379442760e+00,1,1.249999972060323e-03,5.200999975204468e-01,1.249999972060323e-03,5.000000000000000e-01
6.447060673842809e-01,4.570679676686787e-01,0.000000000000000e+00,1.868953771927666e+00,-6.569934636255240e-02,9.916513842315306e-16,1.958010101719655e+00,8.880739929155030e-01,-7.097908161910197e-03,0.000000000000000e+00,1.355477232016933e+00,6.782015769391177e-07,0.000000000000000e+00,5.138551079585908e+00,1,1.500000013038516e-03,5.200999975204468e-01,1.500000013038516e-03,5.000000000000000e-01
6.448811147328927e-01,4.539581585722539e-01,0.000000000000000e+00,1.849091660931534e+00,-5.995787470998900e-02,8.275603337324619e-16,1.957985064672818e+00,8.882724618656423e-01,-7.699828361267617e-03,0.000000000000000e+00,1.355366827657503e+00,6.778408354778150e-07,0.000000000000000e+00,5.138346779729058e+00,1,1.750000054016709e-03,5.200999975204468e-01,1.750000054016709e-03,5.000000000000000e-01
6.450561620815047e-01,4.508483494758304e-01,0.000000000000000e+00,1.829229549935410e+00,-5.421640305743308e-02,6.634692832333906e-16,1.957960027625982e+00,8.884709308157821e-01,-8.301748560625018e-03,0.000000000000000e+00,1.355256423298074e+00,6.774800940165110e-07,0.000000000000000e+00,5.138142479872210e+00,1,2.000000094994903e-03,5.200999975204468e-01,2.000000094994903e-03,5.000000000000000e-01
6.452312092670910e-01,4.477385432756392e-01,0.000000000000000e+00,1.809367457437299e+00,-4.847493675202348e-02,4.993783855559998e-16,1.957934990602463e+00,8.886693995810828e-01,-8.903668199400680e-03,0.000000000000000e+00,1.355146019041467e+00,6.771193528911758e-07,0.000000000000000e+00,5.137938180205627e+00,1,2.249999903142452e-03,5.200999975204468e-01,2.249999903142452e-03,5.000000000000000e-01
6.454062566157031e-01,4.446287341792157e-01,0.000000000000000e+00,1.789505346441175e+00,-4.273346509946783e-02,3.352873350569336e-16,1.957909953555626e+00,8.888678685312223e-01,-9.505588398758081e-03,0.000000000000000e+00,1.355035614682038e+00,6.767586114298719e-07,0.000000000000000e+00,5.137733880348776e+00,1,2.499999944120646e-03,5.200999975204468e-01,2.499999944120646e-03,5.000000000000000e-01
