"Ma","Schlieren","artificial-viscosity","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","primitives_6","shock-sensor","total-enthalpy","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7.198939062093992e-01,9.047947926429682e-02,0.000000000000000e+00,2.309583073244321e-01,1.731084271230008e-02,1.287872515202151e-15,1.853885127681475e+00,9.777948312601116e-01,3.806131145835058e-04,0.000000000000000e+00,1.317742369019754e+00,1.412499891415032e-183,0.000000000000000e+00,5.090139741078690e+00,1,0.000000000000000e+00,1.050099968910217e+00,0.000000000000000e+00,5.000000000000000e-01
7.198383448217637e-01,9.032765475729788e-02,0.000000000000000e+00,2.304953538508842e-01,1.522743999169590e-02,1.224810739877311e-15,1.853889455392359e+00,9.777206467403785e-01,5.532175704383834e-04,0.000000000000000e+00,1.317746834304630e+00,1.412817809353883e-183,0.000000000000000e+00,5.090083250653865e+00,1,2.500000118743628e-04,1.050099968910217e+00,2.500000118743628e-04,5.000000000000000e-01
7.197827834341280e-01,9.017583025029928e-02,0.000000000000000e+00,2.300324003773369e-01,1.314403727109383e-02,1.161748964552288e-15,1.853893783103243e+00,9.776464622206453e-01,7.258220262932858e-04,0.000000000000000e+00,1.317751299589507e+00,1.413135727292857e-183,0.000000000000000e+00,5.090026760229038e+00,1,5.000000237487257e-04,1.050099968910217e+00,5.000000237487257e-04,5.000000000000000e-01
7.197272220529607e-01,9.002400576097504e-02,0.000000000000000e+00,2.295694469576839e-01,1.106063479302967e-02,1.098687196568786e-15,1.853898110813623e+00,9.775722777095487e-01,8.984264620543628e-04,0.000000000000000e+00,1.317755764873863e+00,1.413453645194699e-183,0.000000000000000e+00,5.089970269810788e+00,1,7.500000065192580e-04,1.050099968910217e+00,7.500000065192580e-04,5.000000000000000e-01
7.196716606588569e-01,8.987218123630156e-02,0.000000000000000e+00,2.291064934302414e-01,8.977231829886582e-03,1.035625413902487e-15,1.853902438525010e+00,9.774980931811792e-01,1.071030938003056e-03,0.000000000000000e+00,1.317760230159259e+00,1.413771563170621e-183,0.000000000000000e+00,5.089913779379386e+00,1,1.000000047497451e-03,1.050099968910217e+00,1.000000047497451e-03,5.000000000000000e-01
7.196160992906259e-01,8.972035678232688e-02,0.000000000000000e+00,2.286435401183784e-01,6.893829836903441e-03,9.725636606016117e-16,1.853906766234382e+00,9.774239086873548e-01,1.243635333576540e-03,0.000000000000000e+00,1.317764695442576e+00,1.414089480998503e-183,0.000000000000000e+00,5.089857288974289e+00,1,1.249999972060323e-03,1.050099968910217e+00,1.249999972060323e-03,5.000000000000000e-01
7.195605378965222e-01,8.956853225765342e-02,0.000000000000000e+00,2.281805865909359e-01,4.810426873760357e-03,9.095018779353086e-16,1.853911093945769e+00,9.773497241589855e-01,1.416239809525234e-03,0.000000000000000e+00,1.317769160727972e+00,1.414407398974426e-183,0.000000000000000e+00,5.089800798542887e+00,1,1.500000013038516e-03,1.050099968910217e+00,1.500000013038516e-03,5.000000000000000e-01
7.195049765024183e-01,8.941670773297992e-02,0.000000000000000e+00,2.277176330634935e-01,2.727023910617273e-03,8.464400952690042e-16,1.853915421657157e+00,9.772755396306161e-01,1.588844285473927e-03,0.000000000000000e+00,1.317773626013367e+00,1.414725316950349e-183,0.000000000000000e+00,5.089744308111484e+00,1,1.750000054016709e-03,1.050099968910217e+00,1.750000054016709e-03,5.000000000000000e-01
7.194494151083146e-01,8.926488320830646e-02,0.000000000000000e+00,2.272546795360510e-01,6.436209474741965e-04,7.833783126026984e-16,1.853919749368545e+00,9.772013551022468e-01,1.761448761422622e-03,0.000000000000000e+00,1.317778091298763e+00,1.415043234926272e-183,0.000000000000000e+00,5.089687817680081e+00,1,2.000000094994903e-03,1.050099968910217e+00,2.000000094994903e-03,5.000000000000000e-01
7.193938537659564e-01,8.911305882503058e-02,0.000000000000000e+00,2.267917264397676e-01,-1.439780075348985e-03,7.203165886672429e-16,1.853924077075902e+00,9.771271706429673e-01,1.934053076620897e-03,0.000000000000000e+00,1.317782556580001e+00,1.415361152606112e-183,0.000000000000000e+00,5.089631327301291e+00,1,2.249999903142452e-03,1.050099968910217e+00,2.249999903142452e-03,5.000000000000000e-01
