"Ma","Schlieren","artificial-viscosity","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","shock-sensor","total-enthalpy","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7.170556619366799e-01,1.680268672883117e-02,7.934267366941046e-08,-3.857050876758809e-02,8.267050569956193e-03,1.459938099893142e-15,1.852979720848623e+00,9.740103415046366e-01,1.455324939299462e-04,0.000000000000000e+00,1.317933116277508e+00,0.000000000000000e+00,5.087114077976318e+00,1,0.000000000000000e+00,1.050099968910217e+00,0.000000000000000e+00,5.000000000000000e-01
7.170547940273880e-01,1.679803989422689e-02,7.934267366941045e-08,-3.858380470490019e-02,8.110285360134386e-03,1.443534476262844e-15,1.852981787611364e+00,9.740102568819690e-01,2.318073278698855e-04,0.000000000000000e+00,1.317936388707518e+00,0.000000000000000e+00,5.087125560954774e+00,1,2.500000118743628e-04,1.050099968910217e+00,2.500000118743628e-04,5.000000000000000e-01
7.170539261180962e-01,1.679339305962262e-02,7.934267366941018e-08,-3.859710064221231e-02,7.953520150312553e-03,1.427130852632584e-15,1.852983854374104e+00,9.740101722593015e-01,3.180821618098247e-04,0.000000000000000e+00,1.317939661137528e+00,0.000000000000000e+00,5.087137043933231e+00,1,5.000000237487257e-04,1.050099968910217e+00,5.000000237487257e-04,5.000000000000000e-01
7.170530582089053e-01,1.678874622555929e-02,7.934267366941045e-08,-3.861039657797657e-02,7.796754958740641e-03,1.410727230911881e-15,1.852985921136604e+00,9.740100876366440e-01,4.043569857060520e-04,0.000000000000000e+00,1.317942933567158e+00,0.000000000000000e+00,5.087148526910349e+00,1,7.500000065192580e-04,1.050099968910217e+00,7.500000065192580e-04,5.000000000000000e-01
7.170521902995123e-01,1.678409939041406e-02,7.934267366941043e-08,-3.862369251683653e-02,7.639989730668962e-03,1.394323605371950e-15,1.852987987899586e+00,9.740100030139667e-01,4.906318296897033e-04,0.000000000000000e+00,1.317946205997549e+00,0.000000000000000e+00,5.087160009890144e+00,1,1.000000047497451e-03,1.050099968910217e+00,1.000000047497451e-03,5.000000000000000e-01
7.170513223905236e-01,1.677945255743266e-02,7.934267366941042e-08,-3.863698844950508e-02,7.483224575596769e-03,1.377919987470551e-15,1.852990054661605e+00,9.740099183913288e-01,5.769066334985062e-04,0.000000000000000e+00,1.317949478426417e+00,0.000000000000000e+00,5.087171492864589e+00,1,1.249999972060323e-03,1.050099968910217e+00,1.249999972060323e-03,5.000000000000000e-01
7.170504544811305e-01,1.677480572228742e-02,7.934267366941013e-08,-3.865028438836503e-02,7.326459347525058e-03,1.361516361930661e-15,1.852992121424586e+00,9.740098337686512e-01,6.631814774821567e-04,0.000000000000000e+00,1.317952750856808e+00,0.000000000000000e+00,5.087182975844383e+00,1,1.500000013038516e-03,1.050099968910217e+00,1.500000013038516e-03,5.000000000000000e-01
7.170495865717376e-01,1.677015888714218e-02,7.934267366941041e-08,-3.866358032722500e-02,7.169694119453409e-03,1.345112736390689e-15,1.852994188187567e+00,9.740097491459738e-01,7.494563214658090e-04,0.000000000000000e+00,1.317956023287199e+00,0.000000000000000e+00,5.087194458824175e+00,1,1.750000054016709e-03,1.050099968910217e+00,1.750000054016709e-03,5.000000000000000e-01
7.170487186623447e-01,1.676551205199694e-02,7.934267366941041e-08,-3.867687626608496e-02,7.012928891381730e-03,1.328709110850758e-15,1.852996254950549e+00,9.740096645232967e-01,8.357311654494603e-04,0.000000000000000e+00,1.317959295717590e+00,0.000000000000000e+00,5.087205941803968e+00,1,2.000000094994903e-03,1.050099968910217e+00,2.000000094994903e-03,5.000000000000000e-01
7.170478507537600e-01,1.676086522117940e-02,7.934267366941039e-08,-3.869017219256211e-02,6.856163809309022e-03,1.312305500587892e-15,1.852998321711605e+00,9.740095799006983e-01,9.220059290834148e-04,0.000000000000000e+00,1.317962568144934e+00,0.000000000000000e+00,5.087217424773066e+00,1,2.249999903142452e-03,1.050099968910217e+00,2.249999903142452e-03,5.000000000000000e-01
