"Ma","cell_ids","density-gradient:0","density-gradient:1","density-gradient:2","object_id","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","total-enthalpy","Volume","Cell Type"
1.801915981123503e+00,5.000009999999973e+05,8.620166608769694e-01,-3.058075474824492e-02,3.167434677086769e-18,2.000000000068579e+00,3.284757714742876e+00,2.309039839200812e+00,-2.964862575516086e-04,-5.641675826389468e-19,2.479735782339003e+00,1.014827387739917e+01,2.000000000068579e+00,1
