,x,y,z,pressure-normalized,heat-flux-normalized
0,1.801440995437411999e-02,-2.822251888054063093e-05,2.822253506751827896e-05,6.671586539639987734e+01,2.648273191154545057e+05
1,1.801568167816375993e-02,-2.805757856379405098e-05,8.467208831234343232e-05,6.664053529048625535e+01,2.656212118644473376e+05
2,1.801822828172787092e-02,-2.786087028326777107e-05,1.410963723778125103e-04,6.650560114476898832e+01,2.660781674115242204e+05
3,1.802204891708327969e-02,-2.765650528138425927e-05,1.974471675884486882e-04,6.627359793593804227e+01,2.664293195556005230e+05
4,1.802714159608264852e-02,-2.744430413112651943e-05,2.536964120069398819e-04,6.595528387226859479e+01,2.659321830923579400e+05
5,1.803350370343485831e-02,-2.722418556981466084e-05,3.098157554177116886e-04,6.555488154484011432e+01,2.647548392902245396e+05
6,1.804113197989291872e-02,-2.699638221801584044e-05,3.657766569797688211e-04,6.507652244936234354e+01,2.631155513624866144e+05
7,1.805002252384619102e-02,-2.676129750570410001e-05,4.215506024866916951e-04,6.452553431149345897e+01,2.612427406445182860e+05
8,1.806017080207735978e-02,-2.651945018368465014e-05,4.771091992348971099e-04,6.390235665939474785e+01,2.591446772853264993e+05
9,1.807157165860103984e-02,-2.627141095748063062e-05,5.324242185428167476e-04,6.320960103592510393e+01,2.568782253160749387e+05
10,1.808421932532677107e-02,-2.601781219587275017e-05,5.874676114529238206e-04,6.244805311921508206e+01,2.544551052652893995e+05
11,1.809810744473857105e-02,-2.575940121944272855e-05,6.422115686549151022e-04,6.161995712817181214e+01,2.518732076865467534e+05
12,1.811322908980083149e-02,-2.549704349981319094e-05,6.966285475222243079e-04,6.072738416430495079e+01,2.491283608086248860e+05
13,1.812957677564567063e-02,-2.523166715378805143e-05,7.506912696217224630e-04,5.977248392448920100e+01,2.462094850152310391e+05
14,1.814714247920128087e-02,-2.496426286954778117e-05,8.043727387576148991e-04,5.875852549572883987e+01,2.431263583485174167e+05
15,1.816591766578332101e-02,-2.469592053811990929e-05,8.576462743184814445e-04,5.768916564793112656e+01,2.398823275567940145e+05
16,1.818589330773922111e-02,-2.442779346919616865e-05,9.104855153126732237e-04,5.656780892001612671e+01,2.364822847182467813e+05
17,1.820705989684575851e-02,-2.416099504396955914e-05,9.628644135190536505e-04,5.539741618644099930e+01,2.329274990504824091e+05
18,1.822940745959733891e-02,-2.389659029375160905e-05,1.014757230468004085e-03,5.418198103731619852e+01,2.292225844771617558e+05
19,1.825292557630016008e-02,-2.363566857518971056e-05,1.066138541900729046e-03,5.292481571548856323e+01,2.253649374604678596e+05
20,1.827760339059553152e-02,-2.337933299958219104e-05,1.116983224951440933e-03,5.162868430304809664e+01,2.213565280959341617e+05
21,1.830342961663792081e-02,-2.312864945581570149e-05,1.167266446881771958e-03,5.029823654687533718e+01,2.172122673149494221e+05
22,1.833039253816647063e-02,-2.288462232320290167e-05,1.216963642231362001e-03,4.893752730275392082e+01,2.129390853053404426e+05
23,1.835848000886272993e-02,-2.264822026847533847e-05,1.266050496920979093e-03,4.754936145184147733e+01,2.085372698396903870e+05
24,1.838767945495466127e-02,-2.242037590892892912e-05,1.314502942715168893e-03,4.613716382570311936e+01,2.039994646898039209e+05
25,1.841797790987613134e-02,-2.220202653699656042e-05,1.362297200556965076e-03,4.470868868868324597e+01,1.993619058353468135e+05
26,1.844936196877941872e-02,-2.199414392104572159e-05,1.409409700470643000e-03,4.326430131222769404e+01,1.946241322676136915e+05
