iter5 log_res CL CD CM
18248 -8.281287 0.17233854 0.7428786 -1.9858786
18249 -8.284917 0.17233886 0.7428768 -1.985882
18250 -8.285902 0.1723392 0.7428752 -1.9858856
18251 -8.283166 0.17233952 0.7428734 -1.9858892
18252 -8.27601 0.17233986 0.7428716 -1.9858926
18253 -8.26584 0.17234018 0.74287 -1.985896
18254 -8.255107 0.1723405 0.7428682 -1.9858996
18255 -8.23951 0.17234082 0.7428664 -1.985903
18256 -8.221801 0.17234114 0.7428648 -1.9859062
18257 -8.207263 0.17234146 0.742863 -1.9859096
18258 -8.197758 0.17234178 0.7428612 -1.9859128
18259 -8.186801 0.17234208 0.7428594 -1.985916
18260 -8.197479 0.17234238 0.7428578 -1.9859192
18261 -8.205041 0.17234268 0.742856 -1.9859224
18262 -8.211072 0.17234298 0.7428542 -1.9859254
18263 -8.218996 0.17234328 0.7428524 -1.9859286
18264 -8.227172 0.17234358 0.7428508 -1.9859316
18265 -8.232951 0.17234386 0.742849 -1.9859344
18266 -8.233359 0.17234414 0.7428472 -1.9859374
18267 -8.22708 0.17234442 0.7428454 -1.9859402
18268 -8.214537 0.1723447 0.7428436 -1.985943
18269 -8.195853 0.17234498 0.742842 -1.9859458
18270 -8.17234 0.17234524 0.7428402 -1.9859486
18271 -8.147644 0.17234552 0.7428384 -1.9859514
18272 -8.125863 0.17234578 0.7428366 -1.985954
18273 -8.110108 0.17234606 0.742835 -1.9859568
18274 -8.102862 0.17234632 0.7428332 -1.9859594
18275 -8.105459 0.17234658 0.7428314 -1.9859622
18276 -8.112953 0.17234686 0.7428296 -1.9859648
18277 -8.122314 0.17234712 0.742828 -1.9859676
18278 -8.129688 0.1723474 0.7428262 -1.9859702
18279 -8.156397 0.17234766 0.7428244 -1.985973
18280 -8.178567 0.17234794 0.7428228 -1.9859758
18281 -8.183035 0.1723482 0.742821 -1.9859786
18282 -8.175428 0.17234848 0.7428192 -1.9859814
18283 -8.159733 0.17234876 0.7428176 -1.9859842
18284 -8.140362 0.17234904 0.7428158 -1.9859872
18285 -8.124943 0.17234932 0.7428142 -1.9859902
18286 -8.124883 0.17234962 0.7428124 -1.9859932
18287 -8.111318 0.1723499 0.7428108 -1.9859962
18288 -8.095693 0.1723502 0.742809 -1.9859994
18289 -8.080766 0.1723505 0.7428074 -1.9860024
18290 -8.067978 0.1723508 0.7428056 -1.9860056
18291 -8.08665 0.17235112 0.742804 -1.986009
18292 -8.10532 0.17235142 0.7428024 -1.9860122
18293 -8.114396 0.17235174 0.7428006 -1.9860156
18294 -8.120727 0.17235206 0.742799 -1.986019
18295 -8.126517 0.17235238 0.7427974 -1.9860224
18296 -8.133363 0.1723527 0.7427956 -1.986026
18297 -8.142811 0.17235304 0.742794 -1.9860294
18298 -8.152063 0.17235336 0.7427924 -1.986033
18299 -8.160514 0.1723537 0.7427906 -1.9860366
18300 -8.174299 0.17235404 0.742789 -1.9860402
18301 -8.184745 0.17235436 0.7427874 -1.9860438
18302 -8.187336 0.1723547 0.7427856 -1.9860474
18303 -8.181889 0.17235504 0.742784 -1.986051
18304 -8.169309 0.17235538 0.7427824 -1.9860546
18305 -8.151881 0.1723557 0.7427806 -1.9860582
18306 -8.13256 0.17235604 0.742779 -1.9860616
18307 -8.113699 0.17235636 0.7427774 -1.9860652
18308 -8.097197 0.1723567 0.7427756 -1.9860688
18309 -8.084569 0.17235702 0.742774 -1.9860722
18310 -8.079571 0.17235734 0.7427722 -1.9860756
18311 -8.086862 0.17235766 0.7427706 -1.986079
18312 -8.093 0.17235798 0.742769 -1.9860822
18313 -8.099859 0.17235828 0.7427672 -1.9860856
18314 -8.106918 0.17235858 0.7427654 -1.9860888
18315 -8.115572 0.17235888 0.7427638 -1.9860918
18316 -8.12323 0.17235918 0.742762 -1.9860948
18317 -8.125848 0.17235948 0.7427604 -1.9860978
18318 -8.12225 0.17235976 0.7427586 -1.9861008
18319 -8.111845 0.17236004 0.742757 -1.9861036
18320 -8.094877 0.1723603 0.7427552 -1.9861064
18321 -8.088448 0.17236056 0.7427534 -1.986109
18322 -8.090189 0.17236082 0.7427518 -1.9861116
18323 -8.083244 0.17236108 0.74275 -1.9861142
18324 -8.076609 0.17236134 0.7427482 -1.9861166
18325 -8.078056 0.17236158 0.7427464 -1.986119
18326 -8.076295 0.17236182 0.7427448 -1.9861212
18327 -8.08168 0.17236204 0.742743 -1.9861236
18328 -8.085939 0.17236228 0.7427412 -1.9861258
18329 -8.086664 0.1723625 0.7427394 -1.986128
18330 -8.087015 0.17236274 0.7427378 -1.98613
18331 -8.085868 0.17236296 0.742736 -1.9861322
18332 -8.08266 0.17236316 0.7427342 -1.9861342
18333 -8.076164 0.17236338 0.7427326 -1.9861362
18334 -8.0657 0.1723636 0.7427308 -1.9861382
18335 -8.05199 0.17236382 0.742729 -1.9861402
18336 -8.037606 0.17236404 0.7427272 -1.9861422
18337 -8.024534 0.17236424 0.7427256 -1.9861442
18338 -8.012079 0.17236446 0.7427238 -1.9861462
18339 -8.002499 0.17236468 0.742722 -1.9861484
18340 -7.999724 0.1723649 0.7427204 -1.9861504
18341 -7.99194 0.17236512 0.7427186 -1.9861524
18342 -7.979885 0.17236534 0.7427168 -1.9861546
18343 -7.966029 0.17236556 0.7427152 -1.9861568
18344 -7.95351 0.1723658 0.7427134 -1.986159
18345 -7.945447 0.17236602 0.7427118 -1.9861612
18346 -7.943773 0.17236626 0.74271 -1.9861636
18347 -7.948658 0.1723665 0.7427084 -1.9861658
18348 -7.958125 0.17236676 0.7427066 -1.9861684
18349 -7.970499 0.172367 0.742705 -1.9861708
18350 -7.986332 0.17236726 0.7427032 -1.9861734
18351 -7.995417 0.17236752 0.7427016 -1.986176
18352 -7.996939 0.1723678 0.7426998 -1.9861788
18353 -8.00423 0.17236806 0.7426982 -1.9861814
18354 -8.007506 0.17236834 0.7426964 -1.9861844
18355 -7.999433 0.17236862 0.7426948 -1.9861872
18356 -7.985282 0.17236892 0.7426932 -1.9861902
18357 -7.968677 0.1723692 0.7426914 -1.9861932
18358 -7.950986 0.1723695 0.7426898 -1.9861962
18359 -7.934081 0.1723698 0.7426882 -1.9861994
18360 -7.925332 0.1723701 0.7426864 -1.9862026
18361 -7.942835 0.17237042 0.7426848 -1.9862058
18362 -7.945174 0.17237072 0.7426832 -1.9862092
18363 -7.958885 0.17237104 0.7426814 -1.9862124
18364 -7.963868 0.17237136 0.7426798 -1.9862158
18365 -7.964966 0.17237168 0.7426782 -1.9862192
18366 -7.974944 0.172372 0.7426764 -1.9862226
18367 -7.984975 0.17237232 0.7426748 -1.986226
18368 -7.99546 0.17237264 0.7426732 -1.9862294
18369 -8.019292 0.17237296 0.7426714 -1.9862328
18370 -8.039281 0.17237328 0.7426698 -1.9862362
18371 -8.056255 0.1723736 0.7426682 -1.9862396
18372 -8.067401 0.17237392 0.7426664 -1.986243
18373 -8.072168 0.17237424 0.7426648 -1.9862464
18374 -8.069867 0.17237456 0.7426632 -1.9862498
18375 -8.060792 0.17237486 0.7426614 -1.986253
18376 -8.046181 0.17237518 0.7426598 -1.9862564
18377 -8.028171 0.1723755 0.7426582 -1.9862598
18378 -8.009403 0.1723758 0.7426564 -1.986263
18379 -7.992159 0.17237612 0.7426548 -1.9862662
18380 -7.977777 0.17237642 0.7426532 -1.9862694
18381 -7.970667 0.17237672 0.7426514 -1.9862726
18382 -7.966826 0.17237702 0.7426498 -1.9862758
18383 -7.965634 0.17237732 0.7426482 -1.986279
18384 -7.967437 0.17237762 0.7426464 -1.986282
18385 -7.972142 0.17237792 0.7426448 -1.9862852
18386 -7.979865 0.1723782 0.7426432 -1.9862882
18387 -7.991792 0.1723785 0.7426414 -1.9862912
18388 -8.012924 0.17237878 0.7426398 -1.9862942
18389 -8.0258 0.17237908 0.742638 -1.9862974
18390 -8.030542 0.17237936 0.7426364 -1.9863004
18391 -8.025842 0.17237966 0.7426348 -1.9863034
18392 -8.026662 0.17237994 0.742633 -1.9863062
18393 -8.022553 0.17238022 0.7426314 -1.9863092
18394 -8.014463 0.17238052 0.7426298 -1.9863122
18395 -8.00622 0.1723808 0.742628 -1.9863152
18396 -7.998112 0.17238108 0.7426264 -1.9863182
18397 -7.990332 0.17238138 0.7426248 -1.9863212
18398 -7.982701 0.17238166 0.742623 -1.9863242
18399 -7.979152 0.17238196 0.7426214 -1.9863272
18400 -7.973371 0.17238224 0.7426196 -1.9863302
18401 -7.964884 0.17238252 0.742618 -1.9863332
18402 -7.952549 0.17238282 0.7426164 -1.9863362
18403 -7.964802 0.1723831 0.7426146 -1.9863392
18404 -7.963575 0.1723834 0.742613 -1.9863424
18405 -7.963388 0.1723837 0.7426114 -1.9863454
18406 -7.963416 0.17238398 0.7426098 -1.9863484
18407 -7.963254 0.17238428 0.742608 -1.9863514
18408 -7.965891 0.17238456 0.7426064 -1.9863544
18409 -7.980479 0.17238486 0.7426048 -1.9863576
18410 -7.998298 0.17238514 0.742603 -1.9863606
18411 -8.009839 0.17238544 0.7426014 -1.9863636
18412 -8.018423 0.17238572 0.7425998 -1.9863666
18413 -8.025734 0.17238602 0.742598 -1.9863696
18414 -8.042086 0.1723863 0.7425964 -1.9863726
18415 -8.046161 0.17238658 0.7425948 -1.9863756
18416 -8.037667 0.17238686 0.742593 -1.9863786
18417 -8.021905 0.17238716 0.7425914 -1.9863814
18418 -7.999862 0.17238744 0.7425898 -1.9863844
18419 -7.973827 0.17238772 0.7425882 -1.9863874
18420 -7.955136 0.172388 0.7425864 -1.9863902
18421 -7.943174 0.17238826 0.7425848 -1.986393
18422 -7.934389 0.17238854 0.7425832 -1.986396
18423 -7.931699 0.17238882 0.7425814 -1.9863988
18424 -7.936079 0.1723891 0.7425798 -1.9864016
18425 -7.943302 0.17238936 0.7425782 -1.9864044
18426 -7.950666 0.17238964 0.7425764 -1.9864072
18427 -7.956976 0.1723899 0.7425748 -1.98641
18428 -7.961386 0.17239018 0.7425732 -1.9864128
18429 -7.963102 0.17239044 0.7425714 -1.9864156
18430 -7.961151 0.17239072 0.7425698 -1.9864184
18431 -7.956037 0.17239098 0.7425682 -1.9864212
18432 -7.949567 0.17239126 0.7425664 -1.986424
18433 -7.934713 0.17239152 0.7425648 -1.9864266
18434 -7.914101 0.17239178 0.7425632 -1.9864294
18435 -7.947366 0.17239206 0.7425614 -1.9864322
18436 -7.958842 0.17239232 0.7425598 -1.986435
18437 -7.964552 0.1723926 0.7425582 -1.9864378
18438 -7.974108 0.17239286 0.7425564 -1.9864406
18439 -7.986929 0.17239314 0.7425548 -1.9864434
18440 -7.993434 0.17239342 0.7425532 -1.9864464
18441 -7.99612 0.17239368 0.7425514 -1.9864492
18442 -7.993492 0.17239396 0.7425498 -1.986452
18443 -7.985412 0.17239424 0.7425482 -1.986455
18444 -7.970683 0.17239452 0.7425464 -1.9864578
18445 -7.950289 0.1723948 0.7425448 -1.9864608
18446 -7.940444 0.17239508 0.7425432 -1.9864638
18447 -7.927283 0.17239536 0.7425416 -1.9864666
18448 -7.914029 0.17239564 0.7425398 -1.9864696
18449 -7.905616 0.17239594 0.7425382 -1.9864728
18450 -7.909783 0.17239622 0.7425366 -1.9864758
18451 -7.92026 0.17239652 0.7425348 -1.9864788
18452 -7.931881 0.17239682 0.7425332 -1.986482
18453 -7.946698 0.1723971 0.7425316 -1.986485
18454 -7.97549 0.1723974 0.74253 -1.9864882
18455 -7.996769 0.1723977 0.7425284 -1.9864914
18456 -8.003929 0.17239802 0.7425266 -1.9864946
18457 -8.000042 0.17239832 0.742525 -1.9864978
18458 -7.985184 0.17239862 0.7425234 -1.9865012
18459 -7.961784 0.17239894 0.7425218 -1.9865044
18460 -7.937328 0.17239926 0.7425202 -1.9865078
18461 -7.909043 0.17239956 0.7425186 -1.9865112
18462 -7.909088 0.1723999 0.7425168 -1.9865146
18463 -7.915718 0.17240022 0.7425152 -1.986518
18464 -7.916557 0.17240054 0.7425136 -1.9865216
18465 -7.919656 0.17240088 0.742512 -1.9865252
18466 -7.925505 0.1724012 0.7425104 -1.9865288
18467 -7.932084 0.17240154 0.7425088 -1.9865324
18468 -7.960759 0.17240188 0.7425072 -1.986536
18469 -7.979765 0.17240222 0.7425056 -1.9865398
18470 -7.989491 0.17240256 0.742504 -1.9865434
18471 -7.988357 0.1724029 0.7425024 -1.9865472
18472 -7.976087 0.17240326 0.7425008 -1.986551
18473 -7.955068 0.1724036 0.7424992 -1.9865548
18474 -7.928789 0.17240396 0.7424976 -1.9865586
18475 -7.900213 0.1724043 0.742496 -1.9865624
18476 -7.916712 0.17240466 0.7424944 -1.9865662
18477 -7.921105 0.172405 0.7424928 -1.98657
18478 -7.924361 0.17240534 0.7424912 -1.986574
18479 -7.936584 0.1724057 0.7424896 -1.9865776
18480 -7.959946 0.17240604 0.742488 -1.9865814
18481 -7.992794 0.17240638 0.7424864 -1.9865852
18482 -8.014222 0.17240672 0.7424848 -1.9865888
18483 -8.027958 0.17240704 0.7424832 -1.9865924
18484 -8.036469 0.17240738 0.7424816 -1.986596
18485 -8.038725 0.1724077 0.74248 -1.9865994
18486 -8.034037 0.17240802 0.7424784 -1.986603
18487 -8.023162 0.17240832 0.7424768 -1.9866062
18488 -8.007693 0.17240862 0.7424752 -1.9866094
18489 -7.990113 0.17240892 0.7424736 -1.9866126
18490 -7.978759 0.17240922 0.7424718 -1.9866158
18491 -7.968457 0.1724095 0.7424702 -1.9866186
18492 -7.960543 0.17240976 0.7424686 -1.9866216
18493 -7.956547 0.17241004 0.742467 -1.9866244
18494 -7.967757 0.1724103 0.7424654 -1.986627
18495 -7.986156 0.17241054 0.7424636 -1.9866296
18496 -8.001246 0.1724108 0.742462 -1.9866322
18497 -8.013504 0.17241104 0.7424604 -1.9866346
18498 -8.02349 0.17241126 0.7424588 -1.9866368
18499 -8.027222 0.1724115 0.742457 -1.9866392
18500 -8.031471 0.17241172 0.7424554 -1.9866414
18501 -8.046569 0.17241194 0.7424538 -1.9866436
18502 -8.042153 0.17241216 0.742452 -1.9866456
18503 -8.024834 0.17241238 0.7424504 -1.9866478
18504 -8.001733 0.17241258 0.7424486 -1.9866498
18505 -7.978176 0.1724128 0.742447 -1.986652
18506 -7.96689 0.17241302 0.7424454 -1.986654
18507 -7.961284 0.17241324 0.7424436 -1.9866562
18508 -7.957114 0.17241346 0.742442 -1.9866584
18509 -7.955935 0.17241368 0.7424404 -1.9866606
18510 -7.95802 0.1724139 0.7424386 -1.9866628
18511 -7.962662 0.17241414 0.742437 -1.9866652
18512 -7.966614 0.17241438 0.7424354 -1.9866676
18513 -7.966398 0.17241462 0.7424336 -1.98667
18514 -7.975517 0.17241486 0.742432 -1.9866726
18515 -7.971746 0.17241512 0.7424304 -1.9866752
18516 -7.957477 0.1724154 0.7424288 -1.986678
18517 -7.97103 0.17241566 0.742427 -1.9866808
18518 -7.96755 0.17241594 0.7424254 -1.9866838
18519 -7.951417 0.17241624 0.7424238 -1.9866868
18520 -7.945183 0.17241654 0.7424222 -1.98669
18521 -7.969205 0.17241684 0.7424206 -1.9866934
18522 -7.973404 0.17241716 0.742419 -1.9866966
18523 -7.97161 0.17241746 0.7424174 -1.9867002
18524 -7.968319 0.1724178 0.7424156 -1.9867036
18525 -7.96491 0.17241812 0.742414 -1.9867072
18526 -7.9624 0.17241846 0.7424124 -1.986711
18527 -7.961085 0.1724188 0.7424108 -1.9867146
18528 -7.960387 0.17241914 0.7424092 -1.9867184
18529 -7.981643 0.17241948 0.7424076 -1.9867222
18530 -7.995488 0.17241984 0.7424062 -1.986726
18531 -8.002882 0.17242018 0.7424046 -1.98673
18532 -8.005236 0.17242054 0.742403 -1.9867338
18533 -8.002692 0.17242088 0.7424014 -1.9867376
18534 -8.007031 0.17242124 0.7423998 -1.9867414
18535 -8.004421 0.17242158 0.7423982 -1.9867454
18536 -7.998556 0.17242192 0.7423966 -1.9867492
18537 -7.991436 0.17242226 0.742395 -1.9867528
18538 -7.986118 0.1724226 0.7423934 -1.9867566
18539 -7.977971 0.17242294 0.742392 -1.9867604
18540 -7.970172 0.17242328 0.7423904 -1.986764
18541 -7.961854 0.1724236 0.7423888 -1.9867676
18542 -7.976432 0.17242392 0.7423872 -1.9867712
18543 -7.985507 0.17242424 0.7423856 -1.9867746
18544 -7.996888 0.17242456 0.742384 -1.986778
18545 -7.999951 0.17242488 0.7423824 -1.9867816
18546 -7.996214 0.1724252 0.7423808 -1.986785
18547 -8.028735 0.1724255 0.7423794 -1.9867882
18548 -8.063953 0.17242582 0.7423778 -1.9867916
18549 -8.082185 0.17242612 0.7423762 -1.986795
18550 -8.092931 0.17242642 0.7423746 -1.9867982
18551 -8.100115 0.17242672 0.742373 -1.9868014
18552 -8.10033 0.17242702 0.7423714 -1.9868048
18553 -8.092483 0.17242732 0.7423698 -1.986808
18554 -8.07864 0.17242764 0.7423682 -1.9868112
18555 -8.062302 0.17242794 0.7423666 -1.9868144
18556 -8.045678 0.17242824 0.742365 -1.9868178
18557 -8.045718 0.17242854 0.7423634 -1.986821
18558 -8.051576 0.17242884 0.7423618 -1.9868242
18559 -8.050701 0.17242914 0.7423602 -1.9868274
18560 -8.048493 0.17242944 0.7423586 -1.9868308
18561 -8.047067 0.17242974 0.742357 -1.986834
18562 -8.049974 0.17243006 0.7423554 -1.9868372
18563 -8.053197 0.17243036 0.7423538 -1.9868406
18564 -8.058307 0.17243066 0.7423522 -1.9868438
18565 -8.064646 0.17243096 0.7423506 -1.986847
18566 -8.071231 0.17243126 0.742349 -1.9868502
18567 -8.077428 0.17243156 0.7423472 -1.9868534
18568 -8.082369 0.17243184 0.7423456 -1.9868566
18569 -8.084956 0.17243214 0.742344 -1.9868596
18570 -8.097373 0.17243242 0.7423424 -1.9868626
18571 -8.101432 0.1724327 0.7423408 -1.9868656
18572 -8.098347 0.17243298 0.7423392 -1.9868684
18573 -8.089626 0.17243326 0.7423374 -1.9868712
18574 -8.076442 0.17243352 0.7423358 -1.986874
18575 -8.065488 0.17243378 0.7423342 -1.9868768
18576 -8.058756 0.17243402 0.7423326 -1.9868792
18577 -8.044693 0.17243428 0.7423308 -1.9868818
18578 -8.028391 0.17243452 0.7423292 -1.9868842
18579 -8.013326 0.17243474 0.7423276 -1.9868864
18580 -7.998901 0.17243496 0.742326 -1.9868888
18581 -7.986397 0.17243518 0.7423242 -1.9868908
18582 -7.980872 0.1724354 0.7423226 -1.986893
18583 -7.978354 0.1724356 0.742321 -1.986895
18584 -7.9829 0.1724358 0.7423194 -1.9868968
18585 -8.006178 0.172436 0.7423178 -1.9868988
18586 -8.024267 0.1724362 0.742316 -1.9869006
18587 -8.035886 0.1724364 0.7423144 -1.9869026
18588 -8.040854 0.17243658 0.7423128 -1.9869044
18589 -8.037872 0.17243678 0.7423112 -1.9869062
18590 -8.027274 0.17243696 0.7423096 -1.986908
18591 -8.014079 0.17243716 0.742308 -1.9869098
18592 -8.019153 0.17243736 0.7423064 -1.9869118
18593 -8.01078 0.17243756 0.7423048 -1.9869138
18594 -7.995879 0.17243776 0.7423032 -1.9869158
18595 -7.97629 0.17243798 0.7423016 -1.986918
18596 -7.965064 0.17243818 0.7423 -1.9869202
18597 -7.975733 0.17243842 0.7422984 -1.9869224
18598 -7.978577 0.17243864 0.7422968 -1.9869248
18599 -7.993866 0.1724389 0.7422952 -1.9869274
18600 -7.998831 0.17243914 0.7422936 -1.98693
18601 -8.009314 0.1724394 0.742292 -1.9869328
18602 -8.037113 0.17243968 0.7422904 -1.9869358
18603 -8.055538 0.17243996 0.7422888 -1.9869388
18604 -8.067985 0.17244026 0.7422872 -1.986942
18605 -8.072765 0.17244056 0.7422858 -1.9869454
18606 -8.067173 0.17244086 0.7422842 -1.9869488
18607 -8.050148 0.17244118 0.7422826 -1.9869522
18608 -8.022813 0.1724415 0.742281 -1.9869558
18609 -8.025239 0.17244184 0.7422794 -1.9869596
18610 -8.021665 0.17244218 0.7422778 -1.9869634
18611 -8.044157 0.17244252 0.7422762 -1.9869672
18612 -8.062184 0.17244288 0.7422746 -1.986971
18613 -8.070004 0.17244324 0.7422732 -1.986975
18614 -8.072602 0.17244358 0.7422716 -1.986979
18615 -8.07945 0.17244394 0.74227 -1.986983
18616 -8.096958 0.1724443 0.7422684 -1.9869868
18617 -8.100562 0.17244466 0.7422668 -1.9869908
18618 -8.097518 0.17244502 0.7422652 -1.9869948
18619 -8.101095 0.17244536 0.7422636 -1.9869986
18620 -8.109272 0.1724457 0.7422618 -1.9870024
18621 -8.116488 0.17244606 0.7422602 -1.9870062
18622 -8.122703 0.1724464 0.7422586 -1.98701
18623 -8.127362 0.17244672 0.742257 -1.9870136
18624 -8.129287 0.17244706 0.7422554 -1.9870172
18625 -8.127299 0.17244738 0.7422538 -1.9870206
18626 -8.120753 0.1724477 0.7422522 -1.987024
18627 -8.109589 0.172448 0.7422506 -1.9870274
18628 -8.109682 0.1724483 0.742249 -1.9870306
18629 -8.111812 0.1724486 0.7422474 -1.9870338
18630 -8.103981 0.1724489 0.7422458 -1.9870368
18631 -8.09241 0.17244918 0.7422442 -1.9870398
18632 -8.079685 0.17244946 0.7422426 -1.9870428
18633 -8.072943 0.17244974 0.742241 -1.9870458
18634 -8.066027 0.17245002 0.7422394 -1.9870486
18635 -8.057289 0.1724503 0.7422378 -1.9870516
18636 -8.04807 0.17245056 0.7422362 -1.9870544
18637 -8.038275 0.17245084 0.7422346 -1.9870572
18638 -8.043835 0.1724511 0.742233 -1.98706
18639 -8.054095 0.17245138 0.7422314 -1.9870628
18640 -8.057146 0.17245164 0.7422298 -1.9870658
18641 -8.060074 0.1724519 0.7422284 -1.9870686
18642 -8.065591 0.17245218 0.7422268 -1.9870714
18643 -8.074028 0.17245246 0.7422252 -1.9870744
18644 -8.084176 0.17245272 0.7422238 -1.9870772
18645 -8.093673 0.172453 0.7422222 -1.9870802
18646 -8.099648 0.17245328 0.7422206 -1.9870832
18647 -8.09938 0.17245356 0.7422192 -1.9870864
18648 -8.091409 0.17245386 0.7422176 -1.9870894
18649 -8.076136 0.17245414 0.7422162 -1.9870926
18650 -8.054097 0.17245444 0.7422146 -1.9870956
18651 -8.066587 0.17245472 0.742213 -1.9870988
18652 -8.073063 0.17245502 0.7422116 -1.987102
18653 -8.066873 0.1724553 0.74221 -1.9871052
18654 -8.055638 0.1724556 0.7422086 -1.9871084
18655 -8.074409 0.1724559 0.742207 -1.9871116
18656 -8.082791 0.17245618 0.7422054 -1.9871148
18657 -8.080969 0.17245648 0.742204 -1.987118
18658 -8.074655 0.17245676 0.7422024 -1.9871212
18659 -8.065197 0.17245706 0.7422008 -1.9871242
18660 -8.052123 0.17245734 0.7421994 -1.9871274
18661 -8.083364 0.17245762 0.7421978 -1.9871304
18662 -8.104467 0.17245788 0.7421962 -1.9871332
18663 -8.126151 0.17245816 0.7421946 -1.9871362
18664 -8.139506 0.17245842 0.742193 -1.987139
18665 -8.146545 0.17245868 0.7421914 -1.9871418
18666 -8.156555 0.17245894 0.7421898 -1.9871444
18667 -8.166189 0.17245918 0.7421882 -1.987147
18668 -8.167704 0.17245942 0.7421866 -1.9871496
18669 -8.164017 0.17245966 0.742185 -1.987152
18670 -8.156484 0.1724599 0.7421834 -1.9871544
18671 -8.146114 0.17246012 0.7421818 -1.9871568
18672 -8.133835 0.17246036 0.7421802 -1.987159
18673 -8.120369 0.17246058 0.7421786 -1.9871612
18674 -8.118646 0.1724608 0.742177 -1.9871634
18675 -8.122103 0.172461 0.7421754 -1.9871656
18676 -8.119898 0.17246122 0.7421736 -1.9871678
18677 -8.117012 0.17246144 0.742172 -1.9871698
18678 -8.115343 0.17246164 0.7421704 -1.987172
18679 -8.115889 0.17246186 0.7421688 -1.9871742
18680 -8.119229 0.17246208 0.7421672 -1.9871762
18681 -8.125315 0.17246228 0.7421656 -1.9871784
18682 -8.133283 0.1724625 0.7421638 -1.9871806
18683 -8.141525 0.17246274 0.7421622 -1.9871828
18684 -8.148039 0.17246296 0.7421606 -1.9871852
18685 -8.150518 0.1724632 0.742159 -1.9871876
18686 -8.146919 0.17246342 0.7421574 -1.98719
18687 -8.136559 0.17246368 0.7421558 -1.9871924
18688 -8.11905 0.17246392 0.7421542 -1.987195
18689 -8.097269 0.17246418 0.7421526 -1.9871978
18690 -8.133254 0.17246444 0.742151 -1.9872006
18691 -8.137508 0.1724647 0.7421496 -1.9872034
18692 -8.122507 0.17246498 0.742148 -1.9872064
18693 -8.09927 0.17246526 0.7421464 -1.9872094
18694 -8.071591 0.17246556 0.7421448 -1.9872124
18695 -8.041474 0.17246586 0.7421434 -1.9872156
18696 -8.036002 0.17246616 0.7421418 -1.987219
18697 -8.026213 0.17246646 0.7421402 -1.9872224
18698 -8.013556 0.17246678 0.7421388 -1.9872258
18699 -8.019347 0.1724671 0.7421372 -1.9872292
18700 -8.040612 0.17246742 0.7421356 -1.9872328
18701 -8.063181 0.17246774 0.7421342 -1.9872364
18702 -8.09104 0.17246808 0.7421326 -1.98724
18703 -8.122633 0.1724684 0.7421312 -1.9872438
18704 -8.153329 0.17246874 0.7421296 -1.9872474
18705 -8.17824 0.17246908 0.7421282 -1.9872512
18706 -8.203814 0.1724694 0.7421266 -1.9872548
18707 -8.215966 0.17246974 0.7421252 -1.9872586
18708 -8.212334 0.17247008 0.7421236 -1.9872624
18709 -8.197646 0.17247042 0.7421222 -1.987266
18710 -8.17699 0.17247074 0.7421206 -1.9872698
18711 -8.154384 0.17247108 0.7421192 -1.9872734
18712 -8.132158 0.1724714 0.7421176 -1.987277
18713 -8.111125 0.17247174 0.7421162 -1.9872806
18714 -8.090997 0.17247206 0.7421146 -1.9872842
18715 -8.070796 0.17247238 0.7421132 -1.9872878
18716 -8.048924 0.1724727 0.7421116 -1.9872912
18717 -8.075148 0.17247302 0.74211 -1.9872948
18718 -8.13898 0.17247332 0.7421086 -1.9872982
18719 -8.174105 0.17247362 0.742107 -1.9873014
18720 -8.195383 0.17247392 0.7421054 -1.9873048
18721 -8.210762 0.17247422 0.742104 -1.987308
18722 -8.220541 0.17247452 0.7421024 -1.9873112
18723 -8.223222 0.17247482 0.7421008 -1.9873144
18724 -8.225055 0.1724751 0.7420992 -1.9873174
18725 -8.234966 0.17247538 0.7420978 -1.9873206
18726 -8.231813 0.17247566 0.7420962 -1.9873236
18727 -8.222347 0.17247594 0.7420946 -1.9873264
18728 -8.207624 0.17247622 0.742093 -1.9873294
18729 -8.226781 0.17247648 0.7420914 -1.9873322
18730 -8.236173 0.17247674 0.7420898 -1.987335
18731 -8.237873 0.172477 0.7420882 -1.9873378
18732 -8.237012 0.17247726 0.7420866 -1.9873404
18733 -8.235253 0.1724775 0.742085 -1.987343
18734 -8.233075 0.17247776 0.7420834 -1.9873456
18735 -8.230562 0.172478 0.7420818 -1.987348
18736 -8.227687 0.17247824 0.7420802 -1.9873504
18737 -8.224532 0.17247846 0.7420786 -1.9873528
18738 -8.221489 0.17247868 0.742077 -1.9873552
18739 -8.219242 0.1724789 0.7420752 -1.9873574
18740 -8.218535 0.17247912 0.7420736 -1.9873596
18741 -8.21987 0.17247934 0.742072 -1.9873616
18742 -8.223307 0.17247954 0.7420704 -1.9873636
18743 -8.228358 0.17247974 0.7420688 -1.9873656
18744 -8.233953 0.17247994 0.7420672 -1.9873676
18745 -8.238617 0.17248012 0.7420656 -1.9873694
18746 -8.241167 0.17248032 0.7420638 -1.9873712
18747 -8.240303 0.1724805 0.7420622 -1.9873728
18748 -8.238191 0.17248068 0.7420606 -1.9873746
18749 -8.228651 0.17248086 0.742059 -1.9873762
18750 -8.212115 0.17248102 0.7420574 -1.9873778
18751 -8.189146 0.1724812 0.7420558 -1.9873794
18752 -8.16145 0.17248136 0.7420542 -1.987381
18753 -8.145946 0.17248154 0.7420526 -1.9873824
