iter4 log_res CL CD CM
14547 -7.793457 0.17057442 0.7534098 -1.9676898
14548 -7.78862 0.1705751 0.7534058 -1.9676968
14549 -7.782354 0.17057576 0.7534016 -1.9677034
14550 -7.787984 0.17057642 0.7533976 -1.96771
14551 -7.79432 0.17057706 0.7533934 -1.9677164
14552 -7.795261 0.17057768 0.7533894 -1.9677224
14553 -7.796932 0.17057828 0.7533852 -1.9677282
14554 -7.803006 0.17057886 0.753381 -1.9677338
14555 -7.812064 0.17057942 0.753377 -1.9677392
14556 -7.822684 0.17057996 0.7533728 -1.9677442
14557 -7.83152 0.17058048 0.7533686 -1.967749
14558 -7.840361 0.17058098 0.7533644 -1.9677536
14559 -7.845713 0.17058146 0.7533602 -1.9677578
14560 -7.840924 0.17058192 0.753356 -1.967762
14561 -7.845376 0.17058238 0.7533518 -1.9677658
14562 -7.853774 0.1705828 0.7533476 -1.9677694
14563 -7.852112 0.17058322 0.7533434 -1.967773
14564 -7.849936 0.17058364 0.7533392 -1.9677762
14565 -7.848833 0.17058402 0.753335 -1.9677794
14566 -7.841989 0.1705844 0.7533308 -1.9677826
14567 -7.836249 0.17058478 0.7533266 -1.9677854
14568 -7.834655 0.17058516 0.7533224 -1.9677884
14569 -7.83028 0.17058552 0.7533182 -1.9677912
14570 -7.822778 0.17058588 0.753314 -1.967794
14571 -7.809433 0.17058624 0.7533098 -1.9677968
14572 -7.799824 0.17058662 0.7533056 -1.9677996
14573 -7.819938 0.17058698 0.7533014 -1.9678026
14574 -7.835052 0.17058736 0.7532974 -1.9678054
14575 -7.83835 0.17058774 0.7532932 -1.9678086
14576 -7.828905 0.17058812 0.753289 -1.9678116
14577 -7.809547 0.17058852 0.753285 -1.967815
14578 -7.78601 0.17058894 0.7532808 -1.9678184
14579 -7.764984 0.17058936 0.7532768 -1.967822
14580 -7.749518 0.17058978 0.7532728 -1.9678258
14581 -7.739667 0.17059024 0.7532686 -1.9678298
14582 -7.739746 0.1705907 0.7532646 -1.9678338
14583 -7.765986 0.17059118 0.7532606 -1.9678382
14584 -7.800771 0.17059166 0.7532566 -1.9678428
14585 -7.836424 0.17059218 0.7532526 -1.9678476
14586 -7.846362 0.1705927 0.7532486 -1.9678526
14587 -7.806502 0.17059324 0.7532446 -1.9678576
14588 -7.736185 0.1705938 0.7532406 -1.967863
14589 -7.67549 0.17059436 0.7532366 -1.9678686
14590 -7.645545 0.17059494 0.7532326 -1.9678744
14591 -7.650713 0.17059554 0.7532286 -1.9678802
14592 -7.676885 0.17059616 0.7532246 -1.9678864
14593 -7.716588 0.17059678 0.7532206 -1.9678926
14594 -7.742636 0.1705974 0.7532166 -1.967899
14595 -7.7755 0.17059806 0.7532126 -1.9679054
14596 -7.795118 0.1705987 0.7532086 -1.967912
14597 -7.790416 0.17059936 0.7532046 -1.9679188
14598 -7.792804 0.17060002 0.7532006 -1.9679256
14599 -7.833033 0.1706007 0.7531966 -1.9679324
14600 -7.849523 0.17060138 0.7531926 -1.9679394
14601 -7.859543 0.17060206 0.7531884 -1.9679464
14602 -7.866185 0.17060274 0.7531844 -1.9679534
14603 -7.869708 0.17060342 0.7531804 -1.9679604
14604 -7.868792 0.1706041 0.7531762 -1.9679674
14605 -7.861276 0.17060478 0.7531722 -1.9679744
14606 -7.851186 0.17060546 0.753168 -1.9679814
14607 -7.834052 0.17060614 0.753164 -1.9679882
14608 -7.807133 0.17060682 0.7531598 -1.9679952
14609 -7.77801 0.1706075 0.7531556 -1.968002
14610 -7.755049 0.17060816 0.7531514 -1.9680088
14611 -7.745416 0.17060882 0.7531474 -1.9680156
14612 -7.759271 0.17060948 0.7531432 -1.9680222
14613 -7.804865 0.17061014 0.753139 -1.9680288
14614 -7.845469 0.17061078 0.7531348 -1.9680352
14615 -7.861125 0.17061142 0.7531306 -1.9680418
14616 -7.837771 0.17061206 0.7531264 -1.968048
14617 -7.794922 0.17061268 0.7531222 -1.9680542
14618 -7.761681 0.17061332 0.753118 -1.9680604
14619 -7.756168 0.17061392 0.7531138 -1.9680666
14620 -7.772488 0.17061454 0.7531096 -1.9680726
14621 -7.796692 0.17061514 0.7531054 -1.9680784
14622 -7.822131 0.17061574 0.7531012 -1.9680842
14623 -7.838993 0.17061632 0.753097 -1.96809
14624 -7.838666 0.17061692 0.7530928 -1.9680958
14625 -7.823856 0.1706175 0.7530886 -1.9681014
14626 -7.829546 0.17061808 0.7530844 -1.968107
14627 -7.823014 0.17061864 0.7530802 -1.9681124
14628 -7.802612 0.17061922 0.753076 -1.968118
14629 -7.770395 0.17061978 0.753072 -1.9681234
14630 -7.726684 0.17062034 0.7530678 -1.9681288
14631 -7.717054 0.1706209 0.7530636 -1.9681342
14632 -7.716213 0.17062146 0.7530596 -1.9681396
14633 -7.725623 0.17062202 0.7530554 -1.968145
14634 -7.754058 0.17062258 0.7530514 -1.9681504
14635 -7.784993 0.17062314 0.7530472 -1.9681556
14636 -7.779525 0.1706237 0.7530432 -1.968161
14637 -7.732316 0.17062426 0.753039 -1.9681664
14638 -7.686839 0.17062482 0.753035 -1.9681718
14639 -7.675308 0.17062538 0.753031 -1.9681772
14640 -7.697748 0.17062596 0.753027 -1.9681828
14641 -7.739671 0.17062652 0.7530228 -1.9681882
14642 -7.783363 0.17062708 0.7530188 -1.9681938
14643 -7.826224 0.17062766 0.7530148 -1.9681992
14644 -7.848359 0.17062822 0.7530108 -1.9682048
14645 -7.840233 0.1706288 0.7530068 -1.9682104
14646 -7.810913 0.17062938 0.7530028 -1.968216
14647 -7.776729 0.17062996 0.7529988 -1.9682218
14648 -7.750073 0.17063054 0.7529948 -1.9682274
14649 -7.736294 0.17063112 0.7529908 -1.9682332
14650 -7.743975 0.1706317 0.7529868 -1.968239
14651 -7.766426 0.1706323 0.7529828 -1.9682446
14652 -7.787834 0.17063288 0.7529788 -1.9682504
14653 -7.799819 0.17063346 0.7529748 -1.9682562
14654 -7.797551 0.17063406 0.7529708 -1.968262
14655 -7.806533 0.17063464 0.7529668 -1.9682678
14656 -7.792438 0.17063524 0.7529628 -1.9682736
14657 -7.772506 0.17063582 0.7529588 -1.9682794
14658 -7.757005 0.1706364 0.7529548 -1.9682852
14659 -7.754696 0.170637 0.7529508 -1.968291
14660 -7.762926 0.17063758 0.7529468 -1.9682968
14661 -7.781181 0.17063816 0.7529426 -1.9683024
14662 -7.785367 0.17063876 0.7529386 -1.9683082
14663 -7.789201 0.17063934 0.7529346 -1.9683138
14664 -7.811714 0.17063992 0.7529306 -1.9683196
14665 -7.799214 0.17064048 0.7529264 -1.9683252
14666 -7.772323 0.17064106 0.7529224 -1.9683308
14667 -7.799481 0.17064164 0.7529184 -1.9683364
14668 -7.82189 0.1706422 0.7529142 -1.9683418
14669 -7.849414 0.17064278 0.7529102 -1.9683474
14670 -7.872374 0.17064334 0.7529062 -1.9683528
14671 -7.892944 0.1706439 0.752902 -1.9683582
14672 -7.906608 0.17064446 0.752898 -1.9683638
14673 -7.9106 0.17064502 0.7528938 -1.9683692
14674 -7.905715 0.1706456 0.7528898 -1.9683746
14675 -7.892177 0.17064616 0.7528858 -1.96838
14676 -7.872043 0.17064672 0.7528816 -1.9683854
14677 -7.846845 0.17064728 0.7528776 -1.9683908
14678 -7.847661 0.17064784 0.7528736 -1.9683964
14679 -7.815553 0.1706484 0.7528696 -1.9684018
14680 -7.779997 0.17064898 0.7528654 -1.9684074
14681 -7.764645 0.17064954 0.7528614 -1.968413
14682 -7.776708 0.17065012 0.7528574 -1.9684186
14683 -7.803332 0.1706507 0.7528534 -1.9684242
14684 -7.809295 0.17065128 0.7528494 -1.96843
14685 -7.777147 0.17065186 0.7528454 -1.9684358
14686 -7.725427 0.17065246 0.7528414 -1.9684418
14687 -7.690777 0.17065306 0.7528374 -1.9684478
14688 -7.692755 0.17065366 0.7528334 -1.9684538
14689 -7.724448 0.17065428 0.7528296 -1.96846
14690 -7.769787 0.1706549 0.7528256 -1.9684662
14691 -7.813127 0.17065554 0.7528216 -1.9684726
14692 -7.846079 0.17065616 0.7528178 -1.9684792
14693 -7.865797 0.17065682 0.7528138 -1.9684858
14694 -7.872972 0.17065746 0.7528098 -1.9684924
14695 -7.87007 0.17065812 0.752806 -1.9684992
14696 -7.860138 0.17065878 0.752802 -1.968506
14697 -7.84594 0.17065946 0.7527982 -1.968513
14698 -7.829219 0.17066014 0.7527944 -1.96852
14699 -7.810496 0.17066082 0.7527904 -1.9685272
14700 -7.789253 0.1706615 0.7527866 -1.9685344
14701 -7.783015 0.1706622 0.7527826 -1.9685416
14702 -7.826374 0.1706629 0.7527788 -1.968549
14703 -7.848744 0.1706636 0.752775 -1.9685564
14704 -7.858037 0.1706643 0.752771 -1.9685638
14705 -7.862571 0.17066502 0.7527672 -1.9685712
14706 -7.864973 0.17066572 0.7527632 -1.9685786
14707 -7.865436 0.17066644 0.7527594 -1.968586
14708 -7.865945 0.17066714 0.7527554 -1.9685936
14709 -7.868339 0.17066786 0.7527516 -1.968601
14710 -7.873516 0.17066856 0.7527476 -1.9686084
14711 -7.887515 0.17066926 0.7527436 -1.9686158
14712 -7.901492 0.17066996 0.7527398 -1.968623
14713 -7.899224 0.17067066 0.7527358 -1.9686302
14714 -7.868706 0.17067136 0.7527318 -1.9686374
14715 -7.815862 0.17067204 0.7527278 -1.9686446
14716 -7.760222 0.17067272 0.7527238 -1.9686516
14717 -7.723698 0.1706734 0.7527198 -1.9686584
14718 -7.714532 0.17067406 0.7527158 -1.9686652
14719 -7.729889 0.17067472 0.7527118 -1.968672
14720 -7.756588 0.17067536 0.7527078 -1.9686786
14721 -7.772353 0.170676 0.7527038 -1.968685
14722 -7.76279 0.17067662 0.7526998 -1.9686912
14723 -7.73801 0.17067724 0.7526958 -1.9686974
14724 -7.716259 0.17067784 0.7526916 -1.9687034
14725 -7.704468 0.17067842 0.7526876 -1.9687092
14726 -7.703698 0.170679 0.7526836 -1.9687148
14727 -7.71519 0.17067958 0.7526794 -1.9687204
14728 -7.724463 0.17068012 0.7526754 -1.9687256
14729 -7.739463 0.17068066 0.7526714 -1.9687308
14730 -7.785214 0.1706812 0.7526672 -1.9687358
14731 -7.80657 0.1706817 0.7526632 -1.9687406
14732 -7.820561 0.1706822 0.7526592 -1.9687452
14733 -7.832149 0.1706827 0.7526552 -1.9687498
14734 -7.83922 0.17068316 0.752651 -1.9687542
14735 -7.840251 0.17068362 0.752647 -1.9687582
14736 -7.849814 0.17068408 0.752643 -1.9687622
14737 -7.850756 0.17068452 0.752639 -1.9687662
14738 -7.851899 0.17068494 0.752635 -1.96877
14739 -7.852822 0.17068536 0.752631 -1.9687736
14740 -7.851741 0.17068576 0.752627 -1.968777
14741 -7.848942 0.17068616 0.752623 -1.9687804
14742 -7.876586 0.17068656 0.752619 -1.9687838
14743 -7.894368 0.17068694 0.752615 -1.968787
14744 -7.906863 0.17068732 0.752611 -1.9687902
14745 -7.918239 0.1706877 0.752607 -1.9687934
14746 -7.91549 0.17068808 0.7526032 -1.9687964
14747 -7.904165 0.17068846 0.7525992 -1.9687996
14748 -7.88901 0.17068884 0.7525954 -1.9688026
14749 -7.875017 0.17068922 0.7525914 -1.9688058
14750 -7.866663 0.1706896 0.7525876 -1.968809
14751 -7.86746 0.17068998 0.7525836 -1.9688124
14752 -7.875982 0.17069038 0.7525798 -1.9688158
14753 -7.888946 0.17069078 0.752576 -1.9688192
14754 -7.899021 0.17069118 0.752572 -1.9688228
14755 -7.897554 0.17069162 0.7525682 -1.9688266
14756 -7.88079 0.17069204 0.7525644 -1.9688306
14757 -7.854084 0.1706925 0.7525606 -1.9688346
14758 -7.830329 0.17069296 0.7525568 -1.968839
14759 -7.820135 0.17069344 0.752553 -1.9688434
14760 -7.83078 0.17069394 0.752549 -1.9688482
14761 -7.863092 0.17069444 0.7525452 -1.968853
14762 -7.895249 0.17069498 0.7525414 -1.9688582
14763 -7.897757 0.17069552 0.7525378 -1.9688636
14764 -7.855593 0.17069608 0.752534 -1.9688692
14765 -7.792125 0.17069666 0.7525302 -1.968875
14766 -7.739711 0.17069726 0.7525264 -1.968881
14767 -7.713758 0.17069788 0.7525226 -1.9688872
14768 -7.717425 0.1706985 0.7525188 -1.9688936
14769 -7.744668 0.17069914 0.752515 -1.9689002
14770 -7.782349 0.1706998 0.7525112 -1.968907
14771 -7.814054 0.17070046 0.7525074 -1.968914
14772 -7.819472 0.17070114 0.7525036 -1.968921
14773 -7.79313 0.17070182 0.7525 -1.9689282
14774 -7.751026 0.17070252 0.7524962 -1.9689354
14775 -7.716008 0.1707032 0.7524924 -1.9689426
14776 -7.712096 0.1707039 0.7524886 -1.96895
14777 -7.703829 0.1707046 0.7524848 -1.9689572
14778 -7.744593 0.1707053 0.752481 -1.9689646
14779 -7.78168 0.170706 0.7524772 -1.9689718
14780 -7.804011 0.17070668 0.7524734 -1.968979
14781 -7.814916 0.17070736 0.7524696 -1.968986
14782 -7.816641 0.17070804 0.7524658 -1.968993
14783 -7.829708 0.1707087 0.752462 -1.9689998
14784 -7.833008 0.17070934 0.7524582 -1.9690064
14785 -7.828773 0.17070996 0.7524544 -1.969013
14786 -7.824356 0.17071058 0.7524506 -1.9690192
14787 -7.812576 0.17071118 0.7524468 -1.9690252
14788 -7.79527 0.17071176 0.752443 -1.969031
14789 -7.841152 0.17071234 0.752439 -1.9690366
14790 -7.864897 0.17071288 0.7524352 -1.969042
14791 -7.878825 0.1707134 0.7524314 -1.9690472
14792 -7.895427 0.17071392 0.7524276 -1.969052
14793 -7.910795 0.17071442 0.7524236 -1.9690566
14794 -7.912972 0.17071488 0.7524198 -1.9690612
14795 -7.886422 0.17071534 0.7524158 -1.9690654
14796 -7.831902 0.17071578 0.752412 -1.9690694
14797 -7.773659 0.17071622 0.752408 -1.9690732
14798 -7.733839 0.17071664 0.7524042 -1.9690768
14799 -7.722449 0.17071704 0.7524002 -1.9690804
14800 -7.735984 0.17071744 0.7523962 -1.9690838
14801 -7.763634 0.17071782 0.7523924 -1.9690872
14802 -7.793983 0.1707182 0.7523884 -1.9690904
14803 -7.82139 0.17071858 0.7523844 -1.9690936
14804 -7.838891 0.17071896 0.7523806 -1.9690968
14805 -7.830504 0.17071934 0.7523766 -1.9691
14806 -7.800356 0.17071974 0.7523726 -1.9691034
14807 -7.762519 0.17072012 0.7523686 -1.9691066
14808 -7.731117 0.17072052 0.7523648 -1.96911
14809 -7.714408 0.17072092 0.7523608 -1.9691136
14810 -7.714653 0.17072134 0.7523568 -1.9691174
14811 -7.733517 0.17072178 0.7523528 -1.9691212
14812 -7.759028 0.17072222 0.752349 -1.9691252
14813 -7.778712 0.17072268 0.752345 -1.9691294
14814 -7.77756 0.17072316 0.752341 -1.969134
14815 -7.754731 0.17072366 0.7523372 -1.9691386
14816 -7.728451 0.17072416 0.7523332 -1.9691434
14817 -7.699296 0.1707247 0.7523294 -1.9691486
14818 -7.687403 0.17072524 0.7523254 -1.969154
14819 -7.697337 0.1707258 0.7523216 -1.9691596
14820 -7.703118 0.17072638 0.7523176 -1.9691654
14821 -7.727387 0.17072698 0.7523138 -1.9691714
14822 -7.759388 0.1707276 0.75231 -1.9691776
14823 -7.77185 0.17072822 0.752306 -1.969184
14824 -7.771172 0.17072886 0.7523022 -1.9691906
14825 -7.764061 0.17072952 0.7522984 -1.9691974
14826 -7.750968 0.17073018 0.7522946 -1.9692042
14827 -7.749712 0.17073084 0.7522908 -1.9692112
14828 -7.763538 0.17073152 0.7522868 -1.9692184
14829 -7.773132 0.17073222 0.752283 -1.9692256
14830 -7.758592 0.1707329 0.7522792 -1.9692328
14831 -7.737439 0.1707336 0.7522754 -1.9692402
14832 -7.715212 0.17073428 0.7522716 -1.9692474
14833 -7.700116 0.17073498 0.7522678 -1.9692546
14834 -7.709262 0.17073566 0.752264 -1.969262
14835 -7.73221 0.17073636 0.7522602 -1.9692692
14836 -7.75904 0.17073702 0.7522564 -1.9692762
14837 -7.757237 0.1707377 0.7522526 -1.9692834
14838 -7.704418 0.17073836 0.7522488 -1.9692902
14839 -7.637374 0.17073902 0.752245 -1.9692972
14840 -7.596198 0.17073968 0.7522412 -1.9693038
14841 -7.5946 0.1707403 0.7522374 -1.9693104
14842 -7.623903 0.17074094 0.7522336 -1.9693168
14843 -7.669359 0.17074154 0.7522298 -1.9693232
14844 -7.725826 0.17074216 0.752226 -1.9693294
14845 -7.769034 0.17074274 0.752222 -1.9693354
14846 -7.781405 0.17074332 0.7522182 -1.9693412
14847 -7.767272 0.1707439 0.7522144 -1.969347
14848 -7.739272 0.17074446 0.7522106 -1.9693524
14849 -7.714383 0.170745 0.7522068 -1.969358
14850 -7.70192 0.17074554 0.7522028 -1.9693632
14851 -7.700517 0.17074606 0.752199 -1.9693684
14852 -7.701778 0.17074658 0.7521952 -1.9693734
14853 -7.695135 0.1707471 0.7521912 -1.9693784
14854 -7.732976 0.1707476 0.7521874 -1.9693832
14855 -7.740487 0.1707481 0.7521834 -1.969388
14856 -7.732572 0.17074858 0.7521796 -1.9693926
14857 -7.723068 0.17074906 0.7521756 -1.9693972
14858 -7.740659 0.17074954 0.7521718 -1.9694016
14859 -7.752685 0.17075002 0.7521678 -1.969406
14860 -7.74452 0.1707505 0.752164 -1.9694104
14861 -7.733068 0.17075096 0.75216 -1.9694148
14862 -7.721821 0.17075142 0.7521562 -1.969419
14863 -7.712988 0.17075188 0.7521522 -1.9694232
14864 -7.715233 0.17075234 0.7521484 -1.9694274
14865 -7.724268 0.1707528 0.7521444 -1.9694316
14866 -7.740742 0.17075324 0.7521404 -1.9694358
14867 -7.769098 0.1707537 0.7521366 -1.96944
14868 -7.803337 0.17075416 0.7521326 -1.9694442
14869 -7.821692 0.1707546 0.7521288 -1.9694482
14870 -7.810289 0.17075506 0.7521248 -1.9694524
14871 -7.77099 0.17075552 0.752121 -1.9694566
14872 -7.72084 0.17075598 0.752117 -1.9694608
14873 -7.676799 0.17075644 0.7521132 -1.969465
14874 -7.647378 0.17075688 0.7521092 -1.9694692
14875 -7.636586 0.17075736 0.7521054 -1.9694734
14876 -7.642186 0.17075782 0.7521014 -1.9694778
14877 -7.661679 0.17075828 0.7520976 -1.9694822
14878 -7.679677 0.17075876 0.7520936 -1.9694866
14879 -7.669912 0.17075922 0.7520898 -1.969491
14880 -7.640602 0.17075972 0.7520858 -1.9694956
14881 -7.595681 0.1707602 0.752082 -1.9695002
14882 -7.568189 0.1707607 0.7520782 -1.969505
14883 -7.554693 0.1707612 0.7520742 -1.9695098
14884 -7.580449 0.1707617 0.7520704 -1.9695146
14885 -7.626002 0.17076222 0.7520666 -1.9695198
14886 -7.668082 0.17076274 0.7520628 -1.9695248
14887 -7.707442 0.17076328 0.7520588 -1.9695302
14888 -7.735131 0.17076382 0.752055 -1.9695356
14889 -7.747366 0.17076438 0.7520512 -1.9695412
14890 -7.748554 0.17076494 0.7520474 -1.9695468
14891 -7.742794 0.17076552 0.7520436 -1.9695526
14892 -7.733326 0.1707661 0.7520398 -1.9695586
14893 -7.72029 0.1707667 0.752036 -1.9695648
14894 -7.701719 0.1707673 0.7520322 -1.969571
14895 -7.711433 0.17076792 0.7520284 -1.9695774
14896 -7.748698 0.17076854 0.7520246 -1.969584
14897 -7.759561 0.17076918 0.752021 -1.9695906
14898 -7.767321 0.17076982 0.7520172 -1.9695974
14899 -7.777037 0.17077048 0.7520134 -1.9696044
14900 -7.788159 0.17077114 0.7520096 -1.9696114
14901 -7.800657 0.1707718 0.752006 -1.9696184
14902 -7.807109 0.17077248 0.7520022 -1.9696256
14903 -7.812631 0.17077316 0.7519984 -1.9696328
14904 -7.820295 0.17077384 0.7519948 -1.9696402
14905 -7.81759 0.17077452 0.751991 -1.9696474
14906 -7.810352 0.1707752 0.7519874 -1.9696548
14907 -7.801194 0.1707759 0.7519836 -1.969662
14908 -7.79138 0.17077658 0.7519798 -1.9696694
14909 -7.794783 0.17077726 0.7519762 -1.9696766
14910 -7.799599 0.17077792 0.7519724 -1.9696838
14911 -7.800464 0.1707786 0.7519688 -1.969691
14912 -7.797205 0.17077926 0.751965 -1.969698
14913 -7.787726 0.17077992 0.7519612 -1.9697048
14914 -7.7725 0.17078056 0.7519576 -1.9697118
14915 -7.75571 0.1707812 0.7519538 -1.9697184
14916 -7.74334 0.17078184 0.75195 -1.969725
14917 -7.745316 0.17078246 0.7519462 -1.9697316
14918 -7.757064 0.17078306 0.7519426 -1.9697378
14919 -7.763789 0.17078366 0.7519388 -1.969744
14920 -7.748639 0.17078426 0.751935 -1.96975
14921 -7.709149 0.17078484 0.7519312 -1.969756
14922 -7.662691 0.1707854 0.7519274 -1.9697616
14923 -7.629647 0.17078596 0.7519236 -1.9697672
14924 -7.61537 0.17078652 0.7519198 -1.9697728
14925 -7.613479 0.17078704 0.751916 -1.9697782
14926 -7.62084 0.17078758 0.751912 -1.9697834
14927 -7.633189 0.1707881 0.7519082 -1.9697884
14928 -7.648823 0.17078862 0.7519044 -1.9697936
14929 -7.669273 0.17078912 0.7519006 -1.9697984
14930 -7.68891 0.17078964 0.7518968 -1.9698034
14931 -7.70565 0.17079014 0.7518928 -1.9698082
14932 -7.708656 0.17079064 0.751889 -1.969813
14933 -7.697157 0.17079112 0.7518852 -1.9698178
14934 -7.679658 0.17079162 0.7518812 -1.9698224
14935 -7.68375 0.17079212 0.7518774 -1.9698272
14936 -7.720201 0.1707926 0.7518736 -1.969832
14937 -7.727663 0.1707931 0.7518696 -1.9698366
14938 -7.732491 0.1707936 0.7518658 -1.9698414
14939 -7.739089 0.1707941 0.751862 -1.9698462
14940 -7.766111 0.1707946 0.751858 -1.9698512
14941 -7.784515 0.17079512 0.7518542 -1.969856
14942 -7.795259 0.17079562 0.7518504 -1.969861
14943 -7.809444 0.17079614 0.7518466 -1.969866
14944 -7.825601 0.17079666 0.7518428 -1.9698712
14945 -7.837701 0.17079718 0.751839 -1.9698762
14946 -7.844753 0.17079772 0.751835 -1.9698816
14947 -7.845226 0.17079826 0.7518312 -1.9698868
14948 -7.838117 0.1707988 0.7518274 -1.9698922
14949 -7.823821 0.17079934 0.7518236 -1.9698976
14950 -7.828574 0.1707999 0.7518198 -1.9699032
14951 -7.822984 0.17080046 0.7518162 -1.9699088
14952 -7.814876 0.17080102 0.7518124 -1.9699144
14953 -7.806343 0.17080158 0.7518086 -1.96992
14954 -7.794281 0.17080216 0.7518048 -1.9699258
14955 -7.776989 0.17080272 0.751801 -1.9699316
14956 -7.75747 0.1708033 0.7517974 -1.9699374
14957 -7.745454 0.17080388 0.7517936 -1.9699432
14958 -7.752527 0.17080444 0.7517898 -1.9699492
14959 -7.781203 0.17080502 0.7517862 -1.969955
14960 -7.815839 0.1708056 0.7517824 -1.9699608
14961 -7.827374 0.17080618 0.7517788 -1.9699668
14962 -7.791767 0.17080676 0.751775 -1.9699726
14963 -7.731652 0.17080732 0.7517712 -1.9699784
14964 -7.684348 0.1708079 0.7517676 -1.9699844
14965 -7.666057 0.17080846 0.7517638 -1.9699902
14966 -7.669468 0.17080904 0.7517602 -1.969996
14967 -7.679123 0.1708096 0.7517564 -1.9700016
14968 -7.691551 0.17081016 0.7517528 -1.9700074
14969 -7.710934 0.1708107 0.751749 -1.970013
14970 -7.735041 0.17081126 0.7517454 -1.9700186
14971 -7.751973 0.1708118 0.7517416 -1.9700242
14972 -7.740005 0.17081234 0.7517378 -1.9700296
14973 -7.699869 0.17081288 0.7517342 -1.970035
14974 -7.656794 0.17081342 0.7517304 -1.9700404
14975 -7.630352 0.17081394 0.7517268 -1.9700456
14976 -7.627287 0.17081446 0.751723 -1.9700508
14977 -7.65717 0.17081496 0.7517194 -1.970056
14978 -7.712389 0.17081548 0.7517156 -1.970061
14979 -7.743421 0.17081598 0.7517118 -1.970066
14980 -7.765393 0.17081648 0.7517082 -1.970071
14981 -7.782369 0.17081698 0.7517044 -1.9700758
14982 -7.795457 0.17081746 0.7517006 -1.9700806
14983 -7.804341 0.17081796 0.751697 -1.9700854
14984 -7.808477 0.17081844 0.7516932 -1.97009
14985 -7.806795 0.17081892 0.7516896 -1.9700948
14986 -7.798354 0.17081938 0.7516858 -1.9700994
14987 -7.784037 0.17081986 0.751682 -1.970104
14988 -7.768165 0.17082034 0.7516784 -1.9701084
14989 -7.761924 0.1708208 0.7516746 -1.970113
14990 -7.763134 0.17082128 0.7516708 -1.9701176
14991 -7.77094 0.17082174 0.7516672 -1.970122
14992 -7.785439 0.17082222 0.7516634 -1.9701266
14993 -7.798642 0.17082268 0.7516598 -1.9701312
14994 -7.797976 0.17082316 0.751656 -1.9701358
14995 -7.806585 0.17082364 0.7516524 -1.9701404
14996 -7.794056 0.17082412 0.7516486 -1.9701452
14997 -7.766352 0.1708246 0.7516448 -1.9701498
14998 -7.741642 0.1708251 0.7516412 -1.9701546
14999 -7.7276 0.1708256 0.7516374 -1.9701594
15000 -7.72417 0.1708261 0.7516338 -1.9701644
15001 -7.725407 0.1708266 0.75163 -1.9701694
15002 -7.726857 0.17082712 0.7516264 -1.9701746
15003 -7.737956 0.17082764 0.7516228 -1.9701798
15004 -7.741786 0.17082816 0.751619 -1.970185
15005 -7.773714 0.1708287 0.7516154 -1.9701904
15006 -7.801908 0.17082924 0.7516116 -1.9701958
15007 -7.798327 0.17082978 0.751608 -1.9702012
15008 -7.808241 0.17083034 0.7516042 -1.9702068
15009 -7.812774 0.1708309 0.7516006 -1.9702124
15010 -7.782025 0.17083146 0.751597 -1.9702182
15011 -7.749869 0.17083202 0.7515932 -1.970224
15012 -7.73129 0.1708326 0.7515896 -1.9702298
15013 -7.726531 0.17083316 0.7515858 -1.9702356
15014 -7.728923 0.17083374 0.7515822 -1.9702414
15015 -7.733536 0.1708343 0.7515784 -1.9702472
15016 -7.747311 0.17083488 0.7515748 -1.970253
15017 -7.769673 0.17083544 0.751571 -1.9702588
15018 -7.794787 0.17083602 0.7515674 -1.9702646
15019 -7.799025 0.17083658 0.7515636 -1.9702702
15020 -7.767108 0.17083714 0.75156 -1.9702758
15021 -7.716352 0.17083768 0.7515562 -1.9702814
15022 -7.675091 0.17083824 0.7515524 -1.970287
15023 -7.657012 0.17083876 0.7515488 -1.9702924
15024 -7.688516 0.1708393 0.751545 -1.9702976
15025 -7.741096 0.17083982 0.7515412 -1.9703028
15026 -7.77898 0.17084034 0.7515376 -1.9703078
15027 -7.808925 0.17084084 0.7515338 -1.9703128
15028 -7.832813 0.17084134 0.75153 -1.9703178
15029 -7.851986 0.17084184 0.7515264 -1.9703224
15030 -7.864716 0.17084232 0.7515226 -1.9703272
15031 -7.871959 0.1708428 0.7515188 -1.9703318
15032 -7.874944 0.17084328 0.751515 -1.9703362
15033 -7.875101 0.17084376 0.7515114 -1.9703408
15034 -7.873678 0.17084422 0.7515076 -1.9703452
15035 -7.871313 0.17084468 0.7515038 -1.9703496
15036 -7.868133 0.17084514 0.7515 -1.970354
15037 -7.863833 0.1708456 0.7514964 -1.9703584
15038 -7.869092 0.17084606 0.7514926 -1.9703628
15039 -7.870432 0.17084654 0.7514888 -1.9703672
15040 -7.866515 0.170847 0.7514852 -1.9703716
15041 -7.857433 0.17084748 0.7514814 -1.9703762
15042 -7.860252 0.17084796 0.7514778 -1.9703808
15043 -7.866877 0.17084846 0.751474 -1.9703856
15044 -7.860652 0.17084894 0.7514704 -1.9703904
15045 -7.848624 0.17084946 0.7514666 -1.9703954
15046 -7.829925 0.17084996 0.751463 -1.9704004
15047 -7.811379 0.17085048 0.7514594 -1.9704056
15048 -7.792131 0.17085102 0.7514558 -1.970411
15049 -7.781238 0.17085156 0.751452 -1.9704164
15050 -7.791864 0.17085212 0.7514484 -1.970422
15051 -7.820663 0.17085268 0.7514448 -1.9704276
15052 -7.856269 0.17085324 0.7514412 -1.9704334
