x ch normalized_heat_flux
0.018014092 -0.0271771606 272773.563965896
0.0180143304 -0.02717818785 272783.874338187
0.0180145688 -0.0271792151 272794.184710477
0.018015366 -0.0275100693 276114.924526361
0.0180164818 -0.0277894847 278919.379914719
0.0180179179 -0.0279353056 280382.964988199
0.0180196725 -0.0279405154 280435.255061267
0.0180217456 -0.0277716033 278739.906669575
0.0180241354 -0.0274345744 275357.19220703
0.0180268455 -0.0269924439 270919.586895789
0.0180298723 -0.0265298374 266276.466682606
0.0180332176 -0.0260813553 261775.111202817
0.0180368777 -0.0256715808 257662.258781165
0.0180408563 -0.0253153574 254086.891662568
0.0180451497 -0.0250070076 250992.025530962
0.0180497598 -0.0247420855 248333.037476473
0.0180546828 -0.024526434 246168.571913076
0.0180599224 -0.0243478641 244376.289461022
0.01806269775 -0.02426852285 243579.951835818
0.0180654731 -0.0241891816 242783.614210613
0.0180713385 -0.0240382608 241268.84211582
0.0180775151 -0.023883827 239718.810504983
0.0180840027 -0.0237395987 238271.210146918
0.0180908013 -0.0236219335 237090.22010785
0.0180979092 -0.0235301107 236168.606817265
0.0181053262 -0.0234603304 235468.231181791
0.0181130506 -0.0233998876 234861.574797971
0.0181210823 -0.0233371221 234231.605781668
0.0181294177 -0.0232687984 233545.849847608
0.0181380603 -0.0231907498 232762.486379368
0.0181470066 -0.02309753 231826.85158468
0.0181562547 -0.0229948163 230795.927772237
0.0181658044 -0.022870712 229550.309338702
0.0181858018 -0.0225723553 226555.74262918
0.0181962494 -0.0224209074 225035.68010145
0.0182069931 -0.0222536735 223357.175581043
0.0182180312 -0.0220721234 221534.981256028
0.0182293635 -0.0218791962 219598.596484104
0.0182409901 -0.0216801949 217601.246774405
0.0182529073 -0.0214752275 215544.016108637
0.0182651132 -0.0212638807 213422.756249401
0.0182776079 -0.0210457444 211233.351077275
0.0182903893 -0.0208203662 208971.259913336
0.0183034558 -0.0205915291 206674.452227892
0.0183168072 -0.0203631725 204382.467257353
0.0183304418 -0.0201336406 202078.685956268
0.0183443557 -0.0199007969 199741.664556909
0.0183585491 -0.0196625106 197350.016501695
0.0183657836 -0.01953947635 196115.138018386
0.0183730181 -0.0194164421 194880.259535077
0.0183877647 -0.0191613901 192320.336367951
0.0184027851 -0.0188975818 189672.527376648
0.0184180792 -0.0186303426 186990.282896134
0.0184336416 -0.0183646139 184323.1991042
0.0184494741 -0.0181025043 181692.439739969
0.018465573 -0.017844962 179107.521761342
0.0184819363 -0.0175832901 176481.155534079
0.0184985641 -0.0173085462 173723.587372934
0.0185154527 -0.0170336105 170964.094140574
0.0185326003 -0.0167728737 168347.113388249
0.0185500029 -0.016526863 165877.936552581
0.0185676627 -0.016294023 163540.952289633
0.0185855739 -0.0160644818 161237.077645678
0.0186037328 -0.0158139858 158722.882447553
0.0186221395 -0.0155801326 156375.728830305
0.01864086 -0.01532233365 153788.234889596
0.0186595805 -0.0150645347 151200.740948887
0.0186786167 -0.0147917978 148463.31678111
0.0186978914 -0.0145132076 145667.143815934
0.0187174026 -0.0142356902 142881.738402369
0.0187371485 -0.0139626367 140141.136562295
0.0187571254 -0.0136926714 137431.530576888
0.0187773295 -0.0134246452 134741.387081536
0.018797759 -0.0131588019 132073.15306457
0.0188184138 -0.0128937718 129413.081028375
0.0188392866 -0.0126295332 126760.953172923
0.0188603774 -0.0123656401 124112.293055243
0.0188816823 -0.0121027576 121473.776196007
0.0189031977 -0.0118433833 118870.47067585
0.0189249236 -0.0115878731 116305.948615969
0.0189468563 -0.0113332998 113750.830097386
0.0189579232 -0.01120505205 112463.624404599
0.0189689901 -0.0110768043 111176.418711812
0.0189913251 -0.0108205955 108604.884896192
0.0190138556 -0.0105688265 106077.912765552
0.0190365836 -0.0103255389 103636.067324174
0.0190594997 -0.0100939618 101311.758621377
0.0190826058 -0.00986877363 99051.5747633972
0.0191058982 -0.00964395516 96795.101535386
0.0191293713 -0.00942005496 94547.8448618292
0.019153025 -0.00919769146 92316.0118427856
0.0191768538 -0.00897942856 90125.3360032156
0.0192008559 -0.00876801554 88003.4115026042
0.0192250274 -0.00856000744 85915.6617333816
0.0192493685 -0.00835207757 83828.6971483151
0.0192738716 -0.00814689044 81769.2610816189
0.0192985348 -0.00795055553 79798.6735754457
0.0193233564 -0.00775763858 77862.3916814155
0.01934840715 -0.007567577065 75954.7694105552
0.0193734579 -0.00737751555 74047.1471396948
0.0193987321 -0.00719378516 72203.0695325167
0.0194241516 -0.00701253675 70383.9032301013
0.0194497108 -0.0068345191 68597.1636382054
0.0194754098 -0.00665789284 66824.389243585
0.0195012428 -0.0064818291 65057.2607877534
0.0195272081 -0.00630788319 63311.3887113308
0.0195533 -0.00613740273 61600.2988978959
0.0195795167 -0.00597011345 59921.238535759
0.0196058564 -0.00580568658 58270.9078039438
0.0196323115 -0.00564398989 56647.9795274413
0.019658884 -0.0054849023 55051.2384423169
0.0196855664 -0.00532940496 53490.5322212624
0.0197123569 -0.00517860707 51976.9937578721
0.0197392516 -0.00503238849 50509.4172228667
0.01975274925 -0.0049615188 49798.1075241464
0.0197662469 -0.00489064911 49086.7978254262
0.0197933391 -0.00475244643 47699.6758177931
0.0198205281 -0.00461665262 46336.7313195291
0.0198478047 -0.00448263763 44991.6406021731
0.0198751707 -0.00434969226 43657.2855191897
0.0199026205 -0.00421817228 42337.2368869818
0.0199301504 -0.00408848654 41035.598278887
0.0199577566 -0.00396089954 39755.0244463978
0.0199854374 -0.00383561524 38497.5625090395
0.0200131871 -0.00371330185 37269.9192021427
0.0200410057 -0.00359478802 36080.411576083
0.0200688876 -0.00348070241 34935.3494080755
0.0200968292 -0.00337189343 33843.2480770007
0.0201248303 -0.00326684839 32788.9249135375
0.0201528836 -0.00316489348 31765.6169758966
0.0201809853 -0.0030561185 30673.8568983218
0.0202114256 -0.002953070915 29639.5819263246
0.0202418659 -0.00285002333 28605.3069543273
0.0202760268 -0.00278381864 27940.8192431808
0.0203116387 -0.00273221219 27422.8521347946
0.0203487631 -0.00268819928 26981.1003823613
0.0203874651 -0.00264694076 26566.9940778065
0.0204278119 -0.00260461099 26142.1357787848
0.0204698704 -0.0025622074 25716.5365581934
0.0205137152 -0.00252127624 25305.7159226315
0.0205594227 -0.00248504383 24942.0560189264
0.0206070691 -0.00245664921 24657.062976097
0.0206567384 -0.00243446557 24434.4087174864
0.0207085144 -0.00241757999 24264.930385882
0.0207624882 -0.00239998102 24088.2918532669
0.0208187513 -0.00237631565 23850.7656667575
0.0208774004 -0.00234752521 23561.799830976
0.02090796735 -0.002330106335 23386.9688880398
0.0209385343 -0.00231268746 23212.1379451036
0.021002261 -0.00227803248 22864.3104975311
0.0210686885 -0.00224953168 22578.2517400949
0.0211379286 -0.00222739414 22356.0601810828
0.0212101042 -0.00221347203 22216.3258056446
0.0212853327 -0.00220228196 22104.0125540929
0.0213637482 -0.00218822854 21962.9602375639
0.0214454811 -0.0021712468 21792.5167607667
0.0215306729 -0.00215032464 21582.5238099554
0.0216194671 -0.002127263 21351.0571815506
0.0217120145 -0.00210549869 21132.6116826504
0.0218084734 -0.00208199793 20896.7376649244
0.0219090097 -0.00205751695 20651.0253087933
0.022013789 -0.00203355053 20410.4775232787
0.0221229922 -0.0020054481 20128.4171528071
0.0222368054 -0.00197688839 19841.7671234979
0.0223579174 -0.00195742381 19646.4037102317
0.0224790294 -0.00193795923 19451.0402969655
0.0226078518 -0.00191794336 19250.1436589342
0.0227421001 -0.0018974035 19043.9878026244
0.0228819996 -0.00187465083 18815.6222652165
0.0230277851 -0.00184977718 18565.9687322665
0.0231797025 -0.00182124763 18279.6214148855
0.0233380031 -0.00179042935 17970.3024174145
0.0235029534 -0.00175787741 17643.5829039785
0.0236748271 -0.0017262263 17325.904902025
0.0238539111 -0.00169854041 17048.0252884032
0.0240405016 -0.00167339435 16795.6376123374
0.0242349096 -0.00164994737 16560.3033773534
0.0244374536 -0.00162560784 16316.0107361511
0.0246484708 -0.00159790379 16037.9488530127
0.0248683058 -0.00156841823 15742.0061897924
0.02498281285 -0.001553388545 15591.15523067
0.0250973199 -0.00153835886 15440.3042715475
0.0253358893 -0.00150946504 15150.3008243887
0.0255844016 -0.00148336648 14888.3530318891
0.0258432645 -0.0014592571 14646.3703757757
0.0261128936 -0.0014363724 14416.6796707323
0.0263937302 -0.00141332182 14185.3240500837
0.0266862232 -0.00138884876 13939.6911859444
0.0269908458 -0.00136265939 13676.8319454937
0.0273080822 -0.00133474031 13396.6118347052
0.0276384428 -0.00130761415 13124.3501570115
0.027982451 -0.00128341885 12881.5051332298
0.0283406526 -0.00126254407 12671.9877292077
0.0287136119 -0.00124353473 12481.1934995692
0.0291019138 -0.00122521806 12297.3515070438
0.0295061674 -0.00120867626 12131.3236497992
0.0299269985 -0.00118767121 11920.4987430287
0.03037401475 -0.00116821425 11725.2118106939
0.030821031 -0.00114875729 11529.9248783592
0.031295605 -0.0011251613 11293.0950497272
0.0317895077 -0.00110663043 11107.1031601518
0.0323034823 -0.00108872459 10927.3846139618
0.0328383073 -0.00106942328 10733.6599200764
0.0333947837 -0.00104786165 10517.2486935108
0.0339737311 -0.00102502177 10288.0078408754
0.03457601 -0.00100307597 10067.7407508659
0.0352025032 -0.000985426479 9890.59514566044
0.0358541161 -0.000973268645 9768.56857492716
0.0365317874 -0.000962985563 9665.35864188899
0.0372364931 -0.000951897586 9554.07008426601
0.0379692279 -0.000938433455 9418.93238343594
0.0387310162 -0.000922320061 9257.20438051253
0.0395229235 -0.000905213645 9085.50954720448
0.0399344824 -0.00089687921 9001.85792619621
0.0403460413 -0.000888544775 8918.20630518794
0.0412014835 -0.000877282 8805.16332317399
0.0420904085 -0.000872436038 8756.52504395716
0.0430139974 -0.00086923124 8724.35891059551
0.0439734645 -0.000865580514 8687.71705691772
0.0449700616 -0.000858638203 8618.03800024578
0.0460050628 -0.000847662333 8507.87464574412
0.0470797792 -0.000834875274 8379.5326269656
0.0481955446 -0.000823254464 8262.89609504362
0.0493537337 -0.000817663618 8206.78151370636
0.0505557396 -0.000817778462 8207.93418773443
0.0518029928 -0.000818988774 8220.08192909011
0.0530969501 -0.000819593552 8226.15200583198
0.0544390865 -0.000817561639 8205.75796398058
0.0558309145 -0.000812459737 8154.55084885816
0.0572739579 -0.000806472555 8094.45829554512
0.05879694785 -0.0008040256215 8069.89874786439
0.0603199378 -0.000801578688 8045.33920018366
0.0619260333 -0.000799153524 8020.99815009318
0.0635896698 -0.000797628774 8005.69443614828
0.0653124675 -0.000797038898 7999.77392880808
0.0670960546 -0.000797454792 8003.9482018413
0.0689420775 -0.000799047644 8019.93544654671
0.0708521679 -0.00080157601 8045.3123214521
0.0728279725 -0.000804619689 8075.86132473533
0.0748711303 -0.000807809178 8107.87380369018
0.076983273 -0.000811080157 8140.70418698959
0.0791660175 -0.000814646191 8176.49599827261
0.0814209655 -0.000818555942 8215.73765159269
0.0837496966 -0.000822711969 8257.45114452942
0.086153768 -0.000826954143 8300.02928350334
0.0886346921 -0.000831141311 8342.05533453547
0.0899143219 -0.0008332358845 8363.07829153207
0.0911939517 -0.000835330458 8384.10124852867
0.0938329771 -0.000839584856 8426.80207817271
0.0965531468 -0.000843986985 8470.98566431113
0.099355787 -0.000848669617 8517.98462193515
0.102242149 -0.00085371919 8568.66651781047
0.105213411 -0.000859211897 8623.79609099371
0.108270667 -0.000865036331 8682.25516417092
0.111414939 -0.000870925898 8741.36796864859
0.11464712 -0.000876684207 8799.16335395263
0.11796803 -0.000882243388 8854.96011787585
0.121378347 -0.000887693779 8909.66497096773
0.124878652 -0.000893196964 8964.89971045018
0.128469378 -0.000898877857 9021.91808160846
0.132150814 -0.00090499199 9083.28482530616
0.135923132 -0.000911731157 9150.9249525368
0.139786303 -0.000918175676 9215.60773678895
0.14378538 -0.0009247620765 9281.71456687817
0.147784457 -0.000931348477 9347.8213969674
0.151918575 -0.000937599281 9410.5598894033
0.156141862 -0.00094462058 9481.03173817694
0.160453424 -0.000951636059 9551.44517238087
0.164852217 -0.000958582677 9621.16745784176
0.16933693 -0.000965425046 9689.84340988731
0.173906118 -0.000972149952 9757.34040134843
0.178558066 -0.000978764729 9823.73204261244
0.183290899 -0.000985222752 9888.5503647253
0.188102499 -0.00099151209 9951.67561781911
0.192990586 -0.000997597119 10012.7502485208
0.197952598 -0.00100341137 10071.1071162748
0.202985853 -0.00100895367 10126.7344478352
0.20808737 -0.00101423217 10179.7140537104
0.213254049 -0.00101924525 10230.0296741747
0.215868294 -0.00102162338 10253.8986502322
0.218482539 -0.00102400151 10277.7676262898
0.223769337 -0.00102849223 10322.84038857
0.229110733 -0.00103270391 10365.1124633018
0.234502852 -0.0010366413 10404.6315256068
0.239941671 -0.00104029942 10441.347591884
0.245422989 -0.00104367931 10475.2711004757
0.250942498 -0.00104678352 10506.4276453945
0.256495684 -0.00104960194 10534.7157539084
0.262078047 -0.0010521377 10560.1668414132
0.267684907 -0.00105440395 10582.9128927184
0.273311466 -0.00105642353 10603.1831498811
0.278952956 -0.00105820282 10621.0416481169
0.28460446 -0.00105972891 10636.3588114644
0.29026112 -0.00106116023 10650.7247808651
0.295917958 -0.00106277713 10666.9533921637
0.301570088 -0.00106363022 10675.5157435847
0.3072053345 -0.001064365265 10682.8932929644
0.312840581 -0.00106510031 10690.270842344
0.318449229 -0.00106522837 10691.5561636149
0.324033797 -0.00106586714 10697.9674135618
0.329589576 -0.00106631732 10702.4858106392
0.335112035 -0.00106657122 10705.0341713348
0.340596676 -0.00106674701 10706.7985522985
0.346039146 -0.00106686889 10708.0218457273
0.351435304 -0.0010669413 10708.7486153136
0.356781036 -0.00106696947 10709.0313538753
0.362072468 -0.00106693653 10708.700739455
0.367305905 -0.00106682361 10707.5673763602
0.372477829 -0.0010666172 10705.4956665092
0.377584845 -0.00106631359 10702.4483731229
0.382623851 -0.00106593128 10698.6111782527
0.387591869 -0.00106548984 10694.1805033986
0.390039012 -0.00106524886 10691.761819033
0.392486155 -0.00106500788 10689.3431346674
0.397304147 -0.00106450135 10684.2591600981
0.402043581 -0.0010639769 10678.9953248606
0.40670228 -0.0010634379 10673.5854531988
0.411278367 -0.0010628876 10668.0621649326
0.415770113 -0.00106232776 10662.4431249491
0.420176059 -0.00106176303 10656.7750046827
0.424494863 -0.00106120121 10651.1360917013
0.428725481 -0.00106064591 10645.5626190968
0.432866991 -0.00106011028 10640.186571679
0.436918706 -0.00105960784 10635.1436478984
0.44088006 -0.00105910865 10630.1333439377
0.444750726 -0.00105854822 10624.5083822022
0.448530555 -0.00105809746 10619.9841637416
0.452219486 -0.00105798512 10618.8566220301
0.455817699 -0.00105770701 10616.0652687688
0.4592868835 -0.001056616195 10605.1169029863
0.462756068 -0.00105552538 10594.1685372039
0.466186643 -0.00105530862 10591.9929457727
0.469617248 -0.00105488766 10587.767825968
0.473047853 -0.00105439837 10582.8568869969
0.476478428 -0.00105387357 10577.5895388557
0.479909033 -0.00105333596 10572.19361844
0.483339638 -0.00105279393 10566.7533350692
0.486770242 -0.00105224818 10561.2757145508
0.490200818 -0.00105169974 10555.7710948585
0.493631423 -0.0010511484 10550.2373682499
0.497062027 -0.00105059287 10544.6615871659
0.500492632 -0.00105003244 10539.0366254305
0.503923237 -0.0010494648 10533.3392978793
0.507353783 -0.00104888866 10527.5566569531
0.510784388 -0.00104830437 10521.6922155556
0.5124996905 -0.001048009785 10518.7355048997
0.514214993 -0.0010477152 10515.7787942439
0.517645597 -0.0010471259 10509.8640681395
0.521076202 -0.00104654324 10504.0159868362
0.524506807 -0.00104597362 10498.2987862871
0.527937412 -0.00104542042 10492.7463911047
0.531368017 -0.00104488758 10487.3983465477
0.534798563 -0.00104437245 10482.2280549166
0.538229167 -0.00104387139 10477.1989820134
0.541659772 -0.00104337779 10472.2447841428
0.545090377 -0.0010428807 10467.2555576041
0.548520982 -0.0010423694 10462.1237071761
0.551951587 -0.00104183925 10456.802661793
0.555382192 -0.00104129384 10451.3284538096
0.558812737 -0.00104072329 10445.6019189736
0.562243342 -0.0010400936 10439.2818037849
0.565673947 -0.00103950698 10433.3939764857
0.569104552 -0.00103891245 10427.4267575635
0.572535157 -0.00103831792 10421.4595386413
0.575965762 -0.00103770604 10415.3181800654
0.579396367 -0.00103705388 10408.7725364607
0.582826912 -0.0010364058 10402.2678432759
0.586257517 -0.00103577028 10395.8892131489
0.589688122 -0.00103513896 10389.5527378659
0.593118727 -0.0010345123 10383.2630343862
0.596549332 -0.00103389181 10377.0352583798
0.599979937 -0.00103327795 10370.874026806
0.603410542 -0.00103267108 10364.782952937
0.606841087 -0.00103207165 10358.7665533633
0.610271692 -0.00103147898 10352.8180030149
0.613702297 -0.00103089307 10346.9373018918
0.617132902 -0.00103031239 10341.1090935865
0.620563507 -0.00102973485 10335.3124010456
0.6222788095 -0.001029446545 10332.4187219186
0.623994112 -0.00102915824 10329.5250427916
0.627424717 -0.00102858013 10323.7226292361
0.630855262 -0.00102799945 10317.8944209308
0.634285867 -0.00102741527 10312.0310835887
0.637716472 -0.00102682773 10306.1340223714
0.641147077 -0.00102623564 10300.1912934062
0.644577682 -0.00102563913 10294.204201486
0.648008287 -0.00102503924 10288.1831849532
0.651438892 -0.0010244383 10282.1516297094
0.654869437 -0.00102384004 10276.1469732708
0.658300042 -0.00102324737 10270.1984229224
0.661730647 -0.00102266809 10264.3842662318
0.665161252 -0.00102211302 10258.813102107
0.668591857 -0.00102157472 10253.4102562525
0.672022462 -0.00102102 10247.8426050313
0.675453067 -0.00102053827 10243.0075447797
0.678883642 -0.001020064925 10238.2566436633
0.682314217 -0.00101959158 10233.5057425469
0.685744822 -0.00101911637 10228.7361226723
0.689175427 -0.00101858296 10223.3823571007
0.692606032 -0.0010180244 10217.7761643077
0.696036637 -0.00101744442 10211.9549818098
0.699467242 -0.00101683696 10205.8579861889
0.702897787 -0.00101620785 10199.5436923834
0.706328392 -0.00101556617 10193.1032351516
0.709758997 -0.00101492042 10186.6219278685
0.713189602 -0.00101427664 10180.1603932147
0.716620207 -0.00101363868 10173.7572731305
0.720050812 -0.0010130062 10167.4091550811
0.723481417 -0.00101237488 10161.0726797981
0.726911962 -0.00101174053 10154.7057928062
0.730342567 -0.0010111013 10148.2899259002
0.7320578695 -0.001010780925 10145.0743644277
0.733773172 -0.00101046055 10141.8588029553
0.737203777 -0.0010098276 10135.5059675781
0.740634382 -0.00100921642 10129.3716348095
0.744064987 -0.00100864191 10123.6053539776
0.747495592 -0.00100811652 10118.3320840845
0.750926197 -0.00100764877 10113.6373392425
0.754356742 -0.00100723654 10109.4998412924
0.757787347 -0.0010068703 10105.8239388853
0.761217952 -0.00100653048 10102.4132105215
0.764648557 -0.00100619334 10099.0293809629
0.768079162 -0.0010058356 10095.4387919309
