x ch normalized_heat_flux
0.0372364931 -0.00151742133 15230.1570540805
0.0379692279 -0.00151120801 15167.7947835915
0.0387310162 -0.00150340877 15089.5148439637
0.0395229235 -0.00149568077 15011.9499307869
0.0399344824 -0.00149325188 14987.5714833276
0.0403460413 -0.00149082299 14963.1930358683
0.0412014835 -0.00148853508 14940.2295860098
0.0420904085 -0.00148655719 14920.3777658593
0.0430139974 -0.00148408755 14895.5903160434
0.0439734645 -0.00148088601 14863.4568827965
0.0449700616 -0.00147742801 14828.7493944729
0.0460050628 -0.00147440773 14798.4352438557
0.0470797792 -0.00147209258 14775.1983897225
0.0481955446 -0.00147052202 14759.4348868707
0.0493537337 -0.00146981981 14752.3868980403
0.0505557396 -0.00147004216 14754.6185955616
0.0518029928 -0.0014711672 14765.9104731393
0.0530969501 -0.00147313031 14785.613948386
0.0544390865 -0.00147627783 14817.2051900425
0.0558309145 -0.00148108427 14865.4467921762
0.0572739579 -0.00148778851 14932.7363617305
0.05879694785 -0.001497392715 15029.132496171
0.0603199378 -0.00150699692 15125.5286306116
0.0619260333 -0.00151411071 15196.9287993107
0.0635896698 -0.00152274116 15283.5514836956
0.0653124675 -0.00153246371 15381.1354312378
0.0670960546 -0.00154346647 15491.5686771105
0.0689420775 -0.00155649369 15622.32116006
0.0708521679 -0.00157180545 15776.003268624
0.0728279725 -0.00158940477 15952.6453141428
0.0748711303 -0.00160886254 16147.9403763403
0.076983273 -0.00162975292 16357.6143554977
0.0791660175 -0.00165197544 16580.6588475225
0.0814209655 -0.00167549157 16816.6871319042
0.0837496966 -0.00170027884 17065.4736802269
0.086153768 -0.00172618392 17325.4795395742
0.0886346921 -0.00175287074 17593.3316198359
0.0899143219 -0.00176643685 17729.4928703917
0.0911939517 -0.00178000296 17865.6541209476
0.0938329771 -0.00180718931 18138.519917705
0.0965531468 -0.00183397508 18407.3651460204
0.099355787 -0.00185995863 18668.1585983719
0.102242149 -0.0018848374 18917.8635200843
0.105213411 -0.00190837227 19154.0798953658
0.108270667 -0.00193036511 19374.8191196294
0.111414939 -0.00195067038 19578.6204271578
0.11464712 -0.00196901872 19762.7802872816
0.11796803 -0.00198517647 19924.9534855064
0.121378347 -0.00199917285 20065.4332991047
0.124878652 -0.00201124116 20186.5613292988
0.128469378 -0.00202123402 20286.8583425347
0.132150814 -0.0020293484 20368.3013006329
0.135923132 -0.00203653262 20440.4083659205
0.139786303 -0.00204516831 20527.0836434917
0.14378538 -0.002050214915 20577.7357499439
0.147784457 -0.00205526152 20628.387856396
0.151918575 -0.00205534208 20629.1964264537
0.156141862 -0.00205461239 20621.8726245003
0.160453424 -0.00205309899 20606.6828290032
0.164852217 -0.00205094158 20585.0291903727
0.16933693 -0.00204821001 20557.6127838139
0.173906118 -0.00204481161 20523.503492802
0.178558066 -0.00204080623 20483.3020238657
0.183290899 -0.00203658896 20440.9738430437
0.188102499 -0.00203227974 20397.7227722415
0.192990586 -0.00202703825 20345.114630838
0.197952598 -0.00202029222 20277.4056205847
0.202985853 -0.00201314967 20205.7167915719
0.20808737 -0.00200715079 20145.5068269812
0.213254049 -0.00200210488 20094.861696152
0.215868294 -0.00199925166 20066.224304644
0.218482539 -0.00199639844 20037.586913136
0.223769337 -0.00198925752 19965.9144442175
0.229110733 -0.00198156992 19888.7550204938
0.234502852 -0.00197448768 19817.6715149688
0.239941671 -0.00196811883 19753.7482104547
0.245422989 -0.00196194137 19691.7458620395
0.250942498 -0.00195563422 19628.4418322591
0.256495684 -0.00194919109 19563.7729892162
0.262078047 -0.00194278336 19499.4594512879
0.267684907 -0.00193656678 19437.0644606103
0.273311466 -0.00193052145 19376.3882835173
0.278952956 -0.00192452897 19316.2425548795
0.28460446 -0.00191855663 19256.2989687561
0.29026112 -0.00191280432 19198.5637946211
0.295917958 -0.00190722907 19142.6057482716
0.301570088 -0.00190300029 19100.162043103
0.3072053345 -0.00189927599 19062.7817369249
0.312840581 -0.00189555169 19025.4014307469
0.318449229 -0.00188954233 18965.0862797832
0.324033797 -0.00188377826 18907.2330720846
0.329589576 -0.00187807996 18850.0399891712
0.335112035 -0.00187256152 18794.6521372728
0.340596676 -0.00186739024 18742.7486843467
0.346039146 -0.00186240429 18692.7053641017
0.351435304 -0.00185734511 18641.9270440389
0.356781036 -0.0018521914 18590.1999388774
0.362072468 -0.00184734038 18541.5108931841
0.367305905 -0.00184317166 18499.6700022863
0.372477829 -0.00183948851 18462.7027132119
0.377584845 -0.00183576357 18425.3159834386
0.382623851 -0.00183167122 18384.241608123
0.387591869 -0.00182726758 18340.0428562776
0.390039012 -0.001825168265 18318.972309473
0.392486155 -0.00182306895 18297.9017626685
0.397304147 -0.00181959465 18263.0306734022
0.402043581 -0.0018167916 18234.896831544
0.40670228 -0.00181424175 18209.3043245741
0.411278367 -0.00181134441 18180.2241064655
0.415770113 -0.00180771097 18143.7557500818
0.420176059 -0.00180357823 18102.275985682
0.424494863 -0.0017994619 18060.9609262802
0.428725481 -0.00179597619 18025.9753163541
0.432866991 -0.00179353345 18001.4578582778
0.436918706 -0.00179203413 17986.4093818772
0.44088006 -0.00179111259 17977.1600068657
0.444750726 -0.00179007987 17966.7947329092
0.448530555 -0.0017884603 17950.539323174
0.452219486 -0.001786054 17926.3876085548
0.455817699 -0.00178314804 17897.2208726471
0.4592868835 -0.001780098305 17866.6110860934
0.462756068 -0.00177704857 17836.0012995397
0.466186643 -0.00177438045 17809.2217322331
0.469617248 -0.0017712902 17778.2053019867
0.473047853 -0.00176895945 17754.8118727183
0.476478428 -0.00176783244 17743.5002225113
0.479909033 -0.00176770461 17742.21720972
0.483339638 -0.00176812243 17746.4108137603
0.486770242 -0.00176851847 17750.3858148233
0.490200818 -0.00176834187 17748.6133039968
0.493631423 -0.00176725071 17737.661475495
0.497062027 -0.00176507095 17715.7835128726
0.500492632 -0.00176183705 17683.3252865886
0.503923237 -0.00175772596 17642.0628203734
0.507353783 -0.00175304164 17595.0469205168
0.510784388 -0.00174815254 17545.9756709034
0.5124996905 -0.001745826855 17522.6330783695
0.514214993 -0.00174350117 17499.2904858357
0.517645597 -0.0017395129 17459.2607477049
0.521076202 -0.00173652428 17429.2643643174
0.524506807 -0.00173477654 17411.7225292559
0.527937412 -0.0017342543 17406.4808754959
0.531368017 -0.00173475419 17411.498205264
0.534798563 -0.00173589494 17422.9477620324
0.538229167 -0.0017372279 17436.3265051313
0.541659772 -0.00173830346 17447.1217584978
0.545090377 -0.00173875259 17451.6296168641
0.548520982 -0.00173841312 17448.222401404
0.551951587 -0.00173727039 17436.7529716376
0.555382192 -0.00173536385 17417.6172819937
0.558812737 -0.00173288339 17392.7212332698
0.562243342 -0.00172960421 17359.8085376188
0.565673947 -0.00172639533 17327.6014337634
0.569104552 -0.001724162545 17305.191266234
0.572535157 -0.00172192976 17282.7810987046
0.575965762 -0.00171897002 17253.0745800548
0.579396367 -0.00171509304 17214.1618449244
0.582826912 -0.0017108717 17171.792814051
0.586257517 -0.00170711079 17134.0450581484
0.589688122 -0.00170445011 17107.3401651372
0.593118727 -0.001703216 17094.9535664052
0.596549332 -0.00170323905 17095.1849162045
0.599979937 -0.00170399016 17102.7237078629
0.603410542 -0.00170469633 17109.8114426892
0.606841087 -0.00170457619 17108.6056134101
0.610271692 -0.00170322333 17095.0271366451
0.613702297 -0.00170073251 17070.0271059724
0.617132902 -0.00169771805 17039.7713699249
0.620563507 -0.00169498881 17012.3783492678
0.6222788095 -0.001694105915 17003.5168490065
0.623994112 -0.00169322302 16994.6553487452
0.627424717 -0.00169275829 16989.9909152436
0.630855262 -0.0016933193 16995.6216983623
0.634285867 -0.00169417833 17004.2436687772
0.637716472 -0.00169438147 17006.282558071
0.641147077 -0.00169319101 16994.3340686118
0.644577682 -0.00169052114 16967.5369367869
0.648008287 -0.00168668793 16929.0635153534
0.651438892 -0.00168242166 16886.2435280166
0.654869437 -0.00167863932 16848.2806820404
0.658300042 -0.00167611835 16822.9780398081
0.661730647 -0.00167524791 16814.2415487333
0.665161252 -0.00167568284 16818.6068835791
0.668591857 -0.00167680962 16829.9162253065
0.672022462 -0.00167745224 16836.3661171938
0.675453067 -0.00167743932 16836.2364408638
0.678883642 -0.001675881275 16820.5985494106
0.682314217 -0.00167432323 16804.9606579574
0.685744822 -0.00167126558 16774.2714295963
0.689175427 -0.00166741631 16735.6368160684
0.692606032 -0.00166370533 16698.3902009674
0.696036637 -0.00166122091 16673.4544062476
0.699467242 -0.00166036142 16664.8278188736
0.702897787 -0.00166099647 16671.2017316729
0.706328392 -0.00166256563 16686.95118291
0.709758997 -0.00166419242 16703.2790588296
0.713189602 -0.00166501815 16711.5668015518
0.716620207 -0.0016643753 16705.1146011849
0.720050812 -0.00166211894 16682.4678145007
0.723481417 -0.0016584486 16645.6290977009
0.726911962 -0.00165388803 16599.8552602156
0.730342567 -0.00164921698 16552.9725495927
0.7320578695 -0.001647227095 16533.0003372148
0.733773172 -0.00164523721 16513.0281248368
0.737203777 -0.00164261926 16486.7521071801
0.740634382 -0.00164163031 16476.8261469205
0.744064987 -0.00164222659 16482.8109303611
0.747495592 -0.00164400483 16500.6588898859
0.750926197 -0.00164623826 16523.0755311949
0.754356742 -0.00164810999 16541.861837476
0.757787347 -0.00164892664 16550.05844544
0.761217952 -0.00164831313 16543.9007267699
0.764648557 -0.00164620159 16522.7074792583
0.768079162 -0.00164278108 16488.3762731028
0.771509767 -0.00163838302 16444.2335269788
0.774940372 -0.00163362199 16396.447699005
0.778370917 -0.00162915583 16351.6214421943
0.781801522 -0.00162551913 16315.1203656221
0.785232127 -0.00162339292 16293.7798772622
0.788662732 -0.001624423195 16304.1206110773
0.792093337 -0.00162545347 16314.4613448924
0.795523942 -0.00162835431 16343.5766920378
0.798954546 -0.00163124246 16372.5646713327
0.802385092 -0.00163351442 16395.3680331522
0.805815697 -0.00163473841 16407.6530587836
0.809246302 -0.00163472013 16407.469584843
0.812676907 -0.00163342524 16394.4729452954
0.816107512 -0.00163094304 16369.5594324218
0.819538116 -0.00162745675 16334.5680011125
0.822968721 -0.0016232687 16292.5330975631
0.826399267 -0.0016187547 16247.2266770041
0.829829872 -0.00161435653 16203.0828268247
0.833260477 -0.00161049329 16164.3079982558
0.836691082 -0.00160750083 16134.2730732966
0.840121686 -0.00160567777 16115.9752613638
0.8418369885 -0.001605421715 16113.4052712185
0.843552291 -0.00160516566 16110.8352810731
0.846982896 -0.00160593737 16118.580832205
0.850413442 -0.00160776509 16136.925415941
0.853844047 -0.00161024008 16161.7665629988
0.857274652 -0.00161275605 16187.0190208929
0.860705256 -0.0016147116 16206.6466174202
0.864135861 -0.00161572534 16216.8213916287
0.867566466 -0.00161558494 16215.4122154111
0.870997071 -0.00161429204 16202.4355492301
0.874427617 -0.00161198841 16179.3143198123
0.877858222 -0.00160889525 16148.268682281
0.881288826 -0.00160523562 16111.5374603337
0.884719431 -0.00160123291 16071.362789834
0.888150036 -0.00159730657 16031.9546349165
0.891580641 -0.00159343099 15993.0559514008
0.895011246 -0.00159005111 15959.1325431778
0.898441821 -0.001588677815 15945.3489630224
0.901872396 -0.00158730452 15931.565382867
0.905303001 -0.00158740405 15932.5643523039
0.908733606 -0.00158811093 15939.6592133062
0.912164211 -0.00158947532 15953.3534151553
0.915594816 -0.00159138965 15972.5672919981
0.919025421 -0.00159356615 15994.412534432
0.922455966 -0.00159567257 16015.5543931812
0.925886571 -0.00159735815 16032.4723365498
0.929317176 -0.00159831834 16042.1096364958
0.932747781 -0.00159838563 16042.7850173198
0.936178386 -0.00159749808 16033.8767954396
0.939608991 -0.00159573508 16016.1817977778
0.943039596 -0.00159325078 15991.2472074821
0.946470201 -0.0015902475 15961.103683615
0.949900746 -0.00158693758 15927.8824546525
0.9516160485 -0.001585222315 15910.6665668679
0.953331351 -0.00158350705 15893.4506790832
0.956761956 -0.00158011098 15859.3647739729
0.960192561 -0.00157684879 15826.6226047033
0.963623166 -0.00157379208 15795.9428109977
0.967053771 -0.00157102384 15768.1583525023
0.970484376 -0.00156864303 15744.2624776395
0.973914921 -0.00156678003 15725.5637932129
0.977345526 -0.00156559399 15713.6596667088
0.980776131 -0.00156521727 15709.8785779288
0.984206736 -0.00156571611 15714.8853689859
0.987637341 -0.00156703766 15728.1495914249
0.991067946 -0.00156903313 15748.1778597086
0.994498551 -0.00157139753 15771.9090295734
0.997929096 -0.00157373212 15795.3410004136
1.0013597 -0.00157566089 15814.6998096253
1.00479031 -0.00157701294 15828.2701565275
1.008220915 -0.00157770404 15835.2066357584
1.01165152 -0.00157839514 15842.1431149893
1.01508212 -0.00157803972 15838.5758114902
1.01851273 -0.00157673191 15825.4494956127
1.02194333 -0.00157463236 15804.3765901442
1.02537394 -0.00157198787 15777.8341940202
1.02880454 -0.00156901544 15748.0003075199
1.03223503 -0.00156591937 15716.9254627038
1.03566563 -0.00156284519 15686.0703249205
1.03909624 -0.00155990443 15656.5543060186
1.04252684 -0.00155714585 15628.8668036647
1.04595745 -0.00155457843 15603.0979489302
1.04938805 -0.00155220309 15579.2569757334
1.05281866 -0.00155002717 15557.4175546827
1.05624926 -0.00154808932 15537.9676107128
1.05967987 -0.00154645543 15521.5684730329
1.06139517 -0.00154584646 15515.4563217419
1.06311047 -0.00154523749 15509.3441704508
1.06654108 -0.00154455984 15502.5426870898
1.06997168 -0.00154451921 15502.1348891573
1.07340229 -0.00154518289 15508.7961574773
1.07683289 -0.00154651375 15522.1538231541
1.0802635 -0.00154837838 15540.8688676749
1.08369398 -0.00155053835 15562.5482006866
1.08712459 -0.00155268435 15584.0873186572
1.09055519 -0.00155451067 15602.4178507785
1.0939858 -0.00155583536 15615.7135889819
1.0974164 -0.00155659136 15623.3014609231
1.10084701 -0.00155664538 15623.8436525134
1.10427761 -0.00155581243 15615.4834436067
1.10770822 -0.0015546995 15604.3131124963
1.11113882 -0.00155351113 15592.3856000905
1.11456943 -0.00156303833 15688.0088455378
1.11838061 -0.0012701397075 12748.2241374905
1.12219179 -0.000977241085 9808.43942944316
1.12634969 -0.00088053802 8837.84356497027
1.13047385 -0.000846439623 8495.60246730335
1.13456452 -0.000821535126 8245.63932709701
1.13862228 -0.000799353758 8023.00787224963
1.14264703 -0.000779996742 7828.72406461503
1.14663935 -0.000762594165 7654.05670254775
1.15059936 -0.000747138401 7498.9292448951
1.15452731 -0.000733365654 7360.69400611925
1.15842354 -0.000720815849 7234.73327433747
1.16228831 -0.000709255226 7118.70083136857
1.16612196 -0.00069862348 7011.99140390909
1.1699245 -0.000688809552 6913.49030747503
1.1736964 -0.000679726072 6822.32062094004
1.1774379 -0.000671302958 6737.7789405457
1.17929357 -0.000667395303 6698.55832450021
1.18114924 -0.000663487648 6659.33770845472
1.18483067 -0.000656234566 6586.53948438723
1.1884824 -0.000649509777 6519.04366723963
1.1921047 -0.000643284817 6456.5645676112
1.1956979 -0.000637538673 6398.89128080209
1.19926202 -0.000632248353 6345.79303915133
1.20279765 -0.000627391681 6297.04726508201
1.20630467 -0.000622954336 6252.51022061253
1.20978367 -0.000618915481 6211.97276753175
1.21323454 -0.000615256547 6175.24853124431
1.21665788 -0.000611938885 6141.94959685253
1.22005355 -0.000608955044 6112.00117965558
1.22342205 -0.000606221962 6084.56959735293
1.22676349 -0.000603738998 6059.64841631244
1.23007822 -0.000601228443 6034.45030805671
1.23336637 -0.00059918972 6013.98791513663
1.23661506 -0.000597477192 5996.79949825869
1.23986375 -0.000595764664 5979.61108138076
1.24307346 -0.000594435958 5966.27503511687
1.24625754 -0.000592809054 5949.94601499435
1.24941611 -0.000591229182 5934.089048831
1.25254953 -0.00058968371 5918.57735091472
1.25565791 -0.000588118972 5902.87228270635
1.25874138 -0.000586554117 5887.16604018446
1.26180029 -0.000585009519 5871.6631144905
1.26483476 -0.00058349513 5856.46339253129
1.26784515 -0.000582016481 5841.62238822179
1.27083147 -0.000580579799 5827.20260113684
1.27379405 -0.000579187297 5813.22624286453
1.27673304 -0.000577840197 5799.70557845713
1.27964866 -0.000576538383 5786.63944363801
1.28254116 -0.000575281039 5774.01964832314
1.2839759 -0.000574674399 5767.93088293371
1.28541064 -0.000574067759 5761.84211754428
1.28825736 -0.000572897668 5750.09806904223
1.29108143 -0.000571768847 5738.76824206798
1.2938832 -0.000570679724 5727.83685866558
1.29666269 -0.000569628726 5717.28813084222
1.29942024 -0.000568613934 5707.1027978489
1.30215597 -0.00056763296 5697.25689164566
1.30487001 -0.000566683011 5687.72237926117
1.30756259 -0.000565761817 5678.47647700588
1.31023395 -0.000564868911 5669.51449766259
1.31288421 -0.000563998299 5660.77628024662
1.31551361 -0.000563164591 5652.4084633943
1.31812239 -0.000562362897 5644.36196682284
1.32071042 -0.000561596651 5636.67125713572
1.32327819 -0.0005606552 5627.22203805251
1.32582581 -0.000559967244 5620.31711473348
1.32834345 -0.000559464592 5615.27206313694
1.33086109 -0.00055896194 5610.22701154039
1.33334923 -0.000558736734 5607.96664872506
1.33581781 -0.000558250584 5603.08722551843
1.33826709 -0.000557793013 5598.49464595228
1.34069717 -0.000557380146 5594.35075451743
1.3431083 -0.000556941784 5589.95097314192
1.34550059 -0.000556482933 5585.34554638519
1.34787416 -0.000556025247 5580.75181257926
1.35022926 -0.000555578619 5576.26906645577
1.352566 -0.0005551512 5571.97911852292
1.35488462 -0.000554752187 5567.97427785246
1.35718524 -0.000554382626 5564.26504300793
1.35946798 -0.000554041937 5560.84559260611
1.36173296 -0.000553726859 5557.6831964216
1.36398041 -0.000553434307 5554.74689071771
1.365095435 -0.000553297985 5553.37864484632
1.36621046 -0.000553161663 5552.01039897494
1.36842322 -0.000552906597 5549.45033529166
1.37061894 -0.000552667887 5547.05443461563
1.37279773 -0.000552443787 5544.80517257592
1.37495971 -0.000552234007 5542.69963848091
1.37710512 -0.000552039302 5540.74541016568
1.37923396 -0.000551860721 5538.9530163044
1.38134646 -0.000551697565 5537.31544112657
1.38344264 -0.000551550766 5535.84203899284
1.38552296 -0.000551420322 5534.53278982949
1.38758719 -0.000551300007 5533.32520409853
1.38963568 -0.000551207166 5532.3933712693
1.39166856 -0.000551162462 5531.94468313801
1.39368594 -0.000551086792 5531.18519336315
1.39568794 -0.000550835859 5528.66661205386
1.3976748 -0.000550955592 5529.86835632785
1.39963901 -0.0005511042545 5531.36046216444
1.40160322 -0.000551252917 5532.85256800102
1.40354514 -0.00055174774 5537.81904096076
1.4054724 -0.000551918987 5539.53782443472
