x ch normalized_heat_flux
0.018014092 -0.0271771606 258473.664755768
0.0180145688 -0.0279436167 264524.911330247
0.018015366 -0.0283296127 266597.536543612
0.0180164818 -0.0283455793 265395.299961265
0.0180179179 -0.0281327218 262388.105366712
0.0180196725 -0.0278450903 259026.517005035
0.0180217456 -0.0276205242 256468.958523927
0.0180241354 -0.0274838526 254933.901919619
0.0180268455 -0.0273847915 254169.617031246
0.0180298723 -0.0273163971 254092.051616226
0.0180332176 -0.027286021 254484.480595142
0.01803687865 -0.0272795577 255104.121172793
0.0180408563 -0.0272383988 255479.117116294
0.0180451497 -0.0271174274 255218.348254268
0.0180497598 -0.0269302987 254456.082783665
0.0180522222 -0.0268170359 253942.368797944
0.0180546846 -0.0267037731 253428.654812224
0.0180599224 -0.0264698379 252438.383826655
0.0180654731 -0.0262473412 251667.677350361
0.0180713385 -0.0260269567 250991.633089437
0.0180775151 -0.0257983226 250293.753622946
0.0180840027 -0.0255691372 249554.726512007
0.0180908013 -0.0253489595 248789.123782911
0.0180979092 -0.0251443237 248061.827261034
0.0181053262 -0.024957953 247376.482336704
0.0181130506 -0.0247846264 246630.68736591
0.0181210823 -0.0246257856 245803.297177736
0.0181294195 -0.024476679 244763.586589511
0.0181380603 -0.0243213549 243263.788999404
0.0181470066 -0.0241458789 241383.901755466
0.0181562547 -0.0239609424 239442.253650149
0.0181658044 -0.0237724409 237560.141232653
0.01817580405 -0.0235767458 235567.19896246
0.0181858037 -0.0233810507 233574.256692267
0.0181962512 -0.0231882613 231365.016662297
0.018206995 -0.0229870435 229008.963856349
0.018218033 -0.022788804 226665.838535931
0.0182293653 -0.022591155 224367.385306036
0.018240992 -0.0223866589 222038.524381918
0.0182529092 -0.0221738834 219667.226075858
0.0182651151 -0.0219542962 217286.046975442
0.0182776097 -0.0217326842 214934.593062251
0.0182903912 -0.0215128455 212635.036780602
0.0183034595 -0.0212944485 210378.572786509
0.018316811 -0.0210771617 208158.751388822
0.0183304437 -0.0208604578 205964.111990218
0.0183443576 -0.0206438377 203782.924001635
