"Ma","Schlieren","artificial-viscosity","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","shock-sensor","total-enthalpy","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.500000000000008e+00,1.574350704972330e-11,2.723836786049499e-14,-3.023323147805041e-12,2.699160854598775e-11,-1.920673167208346e-14,1.000000000000010e+00,1.774823934929891e+00,-2.406626937062938e-15,0.000000000000000e+00,9.999999999999970e-01,0.000000000000000e+00,5.075000000000000e+00,1,0.000000000000000e+00,0.000000000000000e+00,4.000000059604645e-01,5.000000000000000e-01
1.500000000000008e+00,1.350553394153407e-11,2.724011126214563e-14,-2.962513509923273e-12,2.324698293434574e-11,-2.806379468779269e-14,1.000000000000009e+00,1.774823934929891e+00,-3.062810396242730e-15,0.000000000000000e+00,9.999999999999969e-01,0.000000000000000e+00,5.075000000000000e+00,1,2.500000118743628e-04,2.500000118743628e-04,4.000000059604645e-01,5.000000000000000e-01
1.500000000000008e+00,1.126756083334366e-11,2.724185466379578e-14,-2.901703872040744e-12,1.950235732270072e-11,-3.692085770349708e-14,1.000000000000008e+00,1.774823934929891e+00,-3.718993855422065e-15,0.000000000000000e+00,9.999999999999967e-01,0.000000000000000e+00,5.075000000000000e+00,1,5.000000237487257e-04,5.000000237487257e-04,4.000000059604645e-01,5.000000000000000e-01
1.500000000000008e+00,9.029587985688980e-12,2.724359806524363e-14,-2.840894241238276e-12,1.575773214699108e-11,-4.577791968811089e-14,1.000000000000008e+00,1.774823934929892e+00,-4.375177238212260e-15,0.000000000000000e+00,9.999999999999967e-01,0.000000000000000e+00,5.075000000000000e+00,1,7.500000065192580e-04,7.500000065192580e-04,4.000000059604645e-01,5.000000000000000e-01
1.500000000000008e+00,6.791614616964942e-12,2.724534146709707e-14,-2.780084596277029e-12,1.201310609941615e-11,-5.463498373491649e-14,1.000000000000007e+00,1.774823934929891e+00,-5.031360773781728e-15,0.000000000000000e+00,9.999999999999963e-01,0.000000000000000e+00,5.075000000000000e+00,1,1.000000047497451e-03,1.000000047497451e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000009e+00,4.553642290378301e-12,2.724708486813867e-14,-2.719274979632491e-12,8.268481795568335e-12,-6.349204365733105e-14,1.000000000000006e+00,1.774823934929892e+00,-5.687544003791965e-15,0.000000000000000e+00,9.999999999999962e-01,0.000000000000000e+00,5.075000000000001e+00,1,1.249999972060323e-03,1.249999972060323e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000009e+00,3.377015216578042e-12,2.724882826999231e-14,-2.530655664896638e-12,6.027967335897540e-12,-6.040228400963689e-14,1.000000000000006e+00,1.774823934929892e+00,-5.706437171295631e-15,0.000000000000000e+00,9.999999999999961e-01,0.000000000000000e+00,5.075000000000000e+00,1,1.500000013038516e-03,1.500000013038516e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000009e+00,3.387009494486850e-12,2.725057167184561e-14,-2.199140780792995e-12,5.469100924649589e-12,-4.395556806142891e-14,1.000000000000005e+00,1.774823934929892e+00,-5.012817974452973e-15,0.000000000000000e+00,9.999999999999962e-01,0.000000000000000e+00,5.075000000000001e+00,1,1.750000054016709e-03,1.750000054016709e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000009e+00,3.397003772395653e-12,2.725231507369889e-14,-1.867625896689376e-12,4.910234513401669e-12,-2.750885211322231e-14,1.000000000000004e+00,1.774823934929892e+00,-4.319198777610378e-15,0.000000000000000e+00,9.999999999999961e-01,0.000000000000000e+00,5.074999999999999e+00,1,2.000000094994903e-03,2.000000094994903e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000010e+00,3.406998040996711e-12,2.725405847392902e-14,-1.536111321332948e-12,4.351368622639203e-12,-1.106215148221418e-14,1.000000000000004e+00,1.774823934929893e+00,-3.625580226751362e-15,0.000000000000000e+00,9.999999999999961e-01,0.000000000000000e+00,5.075000000000001e+00,1,2.249999903142452e-03,2.249999903142452e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000010e+00,3.416992318905513e-12,2.725580187578231e-14,-1.204596437229342e-12,3.792502211391296e-12,5.384564465991743e-15,1.000000000000004e+00,1.774823934929893e+00,-2.931961029908796e-15,0.000000000000000e+00,9.999999999999961e-01,0.000000000000000e+00,5.075000000000001e+00,1,2.499999944120646e-03,2.499999944120646e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000010e+00,3.426986596814366e-12,2.725754527763576e-14,-8.730815531257078e-13,3.233635800143591e-12,2.183128041419716e-14,1.000000000000004e+00,1.774823934929893e+00,-2.238341833066361e-15,0.000000000000000e+00,9.999999999999961e-01,0.000000000000000e+00,5.075000000000001e+00,1,2.749999985098839e-03,2.749999985098839e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000010e+00,3.436980874723274e-12,2.725928867948939e-14,-5.415666690220052e-13,2.674769388896035e-12,3.827799636240413e-14,1.000000000000003e+00,1.774823934929894e+00,-1.544722636223961e-15,0.000000000000000e+00,9.999999999999960e-01,0.000000000000000e+00,5.075000000000002e+00,1,3.000000026077032e-03,3.000000026077032e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000011e+00,3.446975152632072e-12,2.726103208134268e-14,-2.100517849184364e-13,2.115902977648176e-12,5.472471231060815e-14,1.000000000000003e+00,1.774823934929894e+00,-8.511034393814877e-16,0.000000000000000e+00,9.999999999999961e-01,0.000000000000000e+00,5.075000000000003e+00,1,3.250000067055225e-03,3.250000067055225e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000011e+00,3.456969430540926e-12,2.726277548319614e-14,1.214630991851998e-13,1.557036566400467e-12,7.117142825881367e-14,1.000000000000002e+00,1.774823934929894e+00,-1.574842425390491e-16,0.000000000000000e+00,9.999999999999961e-01,0.000000000000000e+00,5.075000000000003e+00,1,3.500000108033419e-03,3.500000108033419e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000011e+00,4.261076398775065e-12,2.726451888342587e-14,1.625754262067708e-12,3.174328353784320e-12,6.177777718424012e-14,1.000000000000002e+00,1.774823934929894e+00,1.943490439797583e-16,0.000000000000000e+00,9.999999999999957e-01,0.000000000000000e+00,5.075000000000002e+00,1,3.749999916180968e-03,3.749999916180968e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000012e+00,5.775461980078102e-12,2.726626228690299e-14,4.179013155778049e-12,6.738040833104152e-12,2.927175884626399e-14,1.000000000000003e+00,1.774823934929895e+00,2.404804681484433e-16,0.000000000000000e+00,9.999999999999952e-01,0.000000000000000e+00,5.075000000000002e+00,1,4.000000189989805e-03,4.000000189989805e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000013e+00,7.289846151001202e-12,2.726800568875646e-14,6.732269671583336e-12,1.030174999346174e-11,-3.234229218156671e-15,1.000000000000004e+00,1.774823934929896e+00,2.866118493539385e-16,0.000000000000000e+00,9.999999999999951e-01,0.000000000000000e+00,5.075000000000002e+00,1,4.250000230967999e-03,4.250000230967999e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000014e+00,8.804227501164449e-12,2.726974908736259e-14,9.285521431578558e-12,1.386545251589488e-11,-3.574015673546662e-14,1.000000000000004e+00,1.774823934929897e+00,3.327431446330550e-16,0.000000000000000e+00,9.999999999999948e-01,0.000000000000000e+00,5.075000000000003e+00,1,4.499999806284904e-03,4.499999806284904e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000015e+00,1.031861167208776e-11,2.727149248921621e-14,1.183877794738393e-11,1.742916167625339e-11,-6.824614479989154e-14,1.000000000000005e+00,1.774823934929897e+00,3.788745258385704e-16,0.000000000000000e+00,9.999999999999944e-01,0.000000000000000e+00,5.075000000000003e+00,1,4.749999847263098e-03,4.749999847263098e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000016e+00,1.183299584301091e-11,2.727323589106968e-14,1.439203446318922e-11,2.099287083661121e-11,-1.007521328643143e-13,1.000000000000006e+00,1.774823934929898e+00,4.250059070440586e-16,0.000000000000000e+00,9.999999999999941e-01,0.000000000000000e+00,5.075000000000003e+00,1,4.999999888241291e-03,4.999999888241291e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000024e+00,1.992028111971572e-11,2.727323588143815e-14,7.846896167900551e-12,4.126195273085519e-11,-4.185551773088691e-14,1.000000000000013e+00,1.774823934929905e+00,-4.318584113629052e-15,0.000000000000000e+00,9.999999999999909e-01,0.000000000000000e+00,5.075000000000003e+00,1,5.249999929219484e-03,5.249999929219484e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000023e+00,1.715086718869724e-11,2.727323587102756e-14,5.685058359086595e-12,3.546489962138686e-11,-4.574183496936209e-14,1.000000000000013e+00,1.774823934929904e+00,-3.854557872608935e-15,0.000000000000000e+00,9.999999999999910e-01,0.000000000000000e+00,5.075000000000003e+00,1,5.499999970197678e-03,5.499999970197678e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000022e+00,1.438145325767880e-11,2.727323586061697e-14,3.523220550272649e-12,2.966784651191863e-11,-4.962815220783738e-14,1.000000000000012e+00,1.774823934929903e+00,-3.390531631588827e-15,0.000000000000000e+00,9.999999999999912e-01,0.000000000000000e+00,5.075000000000003e+00,1,5.750000011175871e-03,5.750000011175871e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000022e+00,1.161203932666094e-11,2.727323585020670e-14,1.361382741458532e-12,2.387079340245281e-11,-5.351446944631768e-14,1.000000000000012e+00,1.774823934929903e+00,-2.926505390569079e-15,0.000000000000000e+00,9.999999999999916e-01,0.000000000000000e+00,5.075000000000003e+00,1,6.000000052154064e-03,6.000000052154064e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000021e+00,8.842625395642171e-12,2.727323583979594e-14,-8.004550673553162e-13,1.807374029298325e-11,-5.740078668479019e-14,1.000000000000012e+00,1.774823934929902e+00,-2.462479149548785e-15,0.000000000000000e+00,9.999999999999918e-01,0.000000000000000e+00,5.075000000000002e+00,1,6.250000093132257e-03,6.250000093132257e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000021e+00,7.268711739954000e-12,2.727323582938538e-14,-1.900722055115182e-12,1.468737754293658e-11,-5.272737387810735e-14,1.000000000000012e+00,1.774823934929902e+00,-2.126608406671901e-15,0.000000000000000e+00,9.999999999999921e-01,0.000000000000000e+00,5.075000000000004e+00,1,6.500000134110451e-03,6.500000134110451e-03,4.000000059604645e-01,5.000000000000000e-01
