"rho","arc_length"
1.9661979675293,0
1.9663108587265,0.00024993752595037
1.9664716720581,0.00049987499369308
1.966669678688,0.00074981251964346
1.9668954610825,0.00099974998738617
1.9671397209167,0.0012496875133365
1.9673939943314,0.0014996250392869
1.9676502943039,0.001749562448822
1.9679013490677,0.0019994999747723
1.9681404829025,0.002249437617138
1.9683617353439,0.0024993750266731
1.9685596227646,0.0027493124362081
1.9687293767929,0.0029992500785738
1.9688667058945,0.0032491874881089
1.9689681529999,0.0034991251304746
1.9690306186676,0.0037490625400096
1.9690519571304,0.003999000415206
1.9690302610397,0.0042489375919104
1.9689645767212,0.0044988752342761
1.9688544273376,0.0047488128766418
1.9686999320984,0.0049987500533462
1.9685018062592,0.0052486876957119
1.9682614803314,0.0054986253380775
1.9679809808731,0.0057485629804432
1.9676628112793,0.0059985001571476
1.9673103094101,0.0062484377995133
1.9669272899628,0.006498375441879
1.9665182828903,0.0067483126185834
1.9660884141922,0.0069982502609491
1.965643286705,0.0072481879033148
1.9651892185211,0.0074981250800192
1.9647333621979,0.0077480631880462
1.9642831087112,0.0079979998990893
1.9638466835022,0.0082479370757937
1.9634329080582,0.0084978751838207
1.9630513191223,0.0087478123605251
1.9627118110657,0.0089977495372295
1.9624251127243,0.0092476876452565
1.9622025489807,0.0094976248219609
1.9620560407639,0.0097475619986653
1.9618282318115,0.0099975001066923
1.9616270065308,0.010247437283397
1.9614903926849,0.010497374460101
1.9614111185074,0.010747312568128
1.9613820314407,0.010997249744833
1.9613963365555,0.011247186921537
1.9614477157593,0.011497125029564
1.9615299701691,0.011747062206268
1.961637377739,0.011997000314295
1.9617645740509,0.012246937491
1.9619063138962,0.012496874667704
1.9620577096939,0.012746812775731
1.9622144699097,0.012996749952435
1.9623724222183,0.01324668712914
1.9625276327133,0.013496625237167
1.9626766443253,0.013746562413871
1.9628162384033,0.013996499590576
1.9629437923431,0.014246437698603
1.9630564451218,0.014496374875307
1.9631521701813,0.014746312052011
1.963229060173,0.014996250160038
1.9632856845856,0.015246187336743
1.9633206129074,0.015496124513447
1.9633330106735,0.015746062621474
1.9633224010468,0.015995999798179
1.9632883071899,0.016245936974883
1.963231086731,0.016495874151587
1.9631508588791,0.016745813190937
1.9630485773087,0.016995750367641
1.962925195694,0.017245687544346
1.9627819061279,0.01749562472105
1.9626207351685,0.017745561897755
1.9624434709549,0.017995499074459
1.962252497673,0.018245438113809
1.9620505571365,0.018495375290513
1.9618406295776,0.018745312467217
1.9616259336472,0.018995249643922
1.9614101648331,0.019245186820626
1.9611973762512,0.019495125859976
1.9609917402267,0.01974506303668
1.9608207941055,0.019995000213385
1.9604806900024,0.020244937390089
1.9602127075195,0.020494874566793
1.9600093364716,0.020744811743498
1.9598636627197,0.020994750782847
1.9597691297531,0.021244687959552
1.9597193002701,0.021494625136256
1.9597080945969,0.021744562312961
1.9597302675247,0.021994499489665
1.959780216217,0.022244436666369
1.9598532915115,0.022494375705719
1.9599448442459,0.022744312882423
1.960050702095,0.022994250059128
1.9601670503616,0.023244187235832
1.9602904319763,0.023494124412537
