x ch normalized_heat_flux
0.0180187915 -0.0258438718 259391.520744949
0.0180262625 -0.0253259279 254192.986372032
0.0180387404 -0.0249249768 250168.693248377
0.0180562008 -0.0246611256 247520.453675451
0.0180786084 -0.0247006509 247917.163880263
0.0181059223 -0.0249560941 250481.013470012
0.0181380939 -0.0251779575 252707.827051545
0.0181750711 -0.0251821261 252749.666738019
0.0182168018 -0.0249739625 250660.356235877
0.0182632357 -0.0245486572 246391.623230171
0.0183143206 -0.0239337832 240220.214272535
0.01837001 -0.0231572296 232426.048568464
0.0184302628 -0.022255037 223370.86085008
0.0184950344 -0.0212411899 213195.011692995
0.0185642689 -0.020282153 203569.28525902
0.0186412679 -0.01979136465 198643.307547336
0.0187182669 -0.0193005763 193717.329835653
0.01879883 -0.0181197748 181865.781462668
0.0188829061 -0.0168471895 169093.011236936
0.0189703256 -0.0155418515 155991.50649622
0.019060906 -0.014253309 143058.57596607
0.019154463 -0.0130166095 130645.986765348
0.0192508064 -0.0118399961 118836.473797756
0.0193497371 -0.0107129635 107524.596757601
0.019451052 -0.00963236205 96678.7430246979
0.0195545442 -0.00860881805 86405.5673657253
0.0196600035 -0.00765496073 76831.8276906778
0.0197672118 -0.00678523863 68102.542083229
0.0198759492 -0.00599684287 60189.5181865825
0.0199859943 -0.0053033079 53228.5994840643
0.0200971197 -0.00461066049 46276.5891037949
0.0202229414 -0.00412938395 41446.0801701657
0.0203487631 -0.00364810741 36615.5712365365
0.0205137152 -0.00334814074 33604.8454712084
0.0207085144 -0.0031951142 32068.9383427363
0.0209385343 -0.00303628016 30474.7421054038
0.0212101042 -0.00287178927 28823.7688133218
0.0215306729 -0.00271583488 27258.4752419093
0.0219090097 -0.00256637926 25758.4089648555
0.0223554168 -0.00241667521 24255.8492287723
0.0228819996 -0.00226808595 22764.4784923733
0.0235029534 -0.00212015794 21279.744634706
0.0242349096 -0.00197408907 19813.670719156
0.0250973199 -0.00183494692 18417.1193754746
0.0261128936 -0.0017099391 17162.4324312834
0.0273080822 -0.00160411361 16100.275994465
