x ch normalized_heat_flux
0.01801756305 -0.0253633857 258661.064617137
0.01802513745 -0.0253407601 257148.871997329
0.01803776625 -0.025347311 253715.522039349
0.0180554241 -0.02521885 251935.559340488
0.01807807475 -0.0245960355 252070.407668387
0.01810567455 -0.0240000393 253988.629724617
0.01813817025 -0.0235369951 256516.266797738
0.01817550325 -0.0231697913 258076.51443431
0.01821760835 -0.0228215195 257485.898470521
0.01826441475 -0.0223908573 254254.679986398
0.01831585075 -0.0218551438 248510.107895503
0.01837184 -0.0212192684 241174.300844705
0.0184323024 -0.0204746947 232425.992863848
0.01849715505 -0.0195610113 221735.644837992
0.01856630295 -0.0186482146 211039.239562511
0.01864093635 -0.0175587805 198657.179502111
0.01871556975 -0.0164693464 186275.119441712
0.01879540275 -0.015440925 174466.695474259
0.01887892 -0.0143817905 161939.874173629
0.0189659344 -0.0133092627 148954.316833502
0.0190562531 -0.0122420173 135798.899560062
0.0191496788 -0.0112009384 122878.335956384
0.0192460129 -0.0101982523 110504.202512209
0.0193450516 -0.00923479442 98812.6559615018
0.0194465872 -0.00831335783 87883.8421979557
0.01955040635 -0.00744257076 77797.4658945607
0.01965629685 -0.00662851892 68581.7237239665
0.01976403875 -0.00587953441 60277.3992934329
0.01987341415 -0.00519351428 52823.6397769963
0.0199842099 -0.00458494062 46323.9975957295
0.0200962219 -0.00398142962 40020.3386544906
0.0202224925 -0.003560252605 35648.3159176305
0.0203487631 -0.00313907559 31276.2931807704
0.0205137152 -0.00288206013 28649.5840439248
0.0207085144 -0.00275113317 27323.6721747435
0.0209385343 -0.0026222982 26053.8655425757
0.0212101042 -0.00248447899 24730.9752723996
0.0215306729 -0.00234133517 23407.7379775246
0.0219090097 -0.00220333831 22160.3642965758
0.0223554168 -0.00207374617 20984.6794446397
0.0228819996 -0.00194534624 19820.9471972785
0.0235029534 -0.00181338005 18609.571645464
0.0242349096 -0.00168951799 17396.1687969379
0.0250973199 -0.00158769113 16308.2802403206
0.0261128936 -0.0015045075 15370.5504502485
0.0273080822 -0.00141657656 14392.424526192
0.0287136119 -0.00131194899 13251.0405690712
0.0305085471 -0.00121608586 12203.4859178588
0.0323034823 -0.00112022273 11155.9312666464
0.03457601 -0.00104708469 10419.3709166683
0.0372364931 -0.000981908175 9851.77997892043
0.0403460413 -0.000930884096 9453.95769921049
0.0439734645 -0.000899559527 9216.37511052334
0.0481955446 -0.000880406064 9047.69223580907
0.0530969501 -0.000866914168 8904.32663708011
0.0587697774 -0.00085664267 8788.35670372291
0.0653124675 -0.000847774092 8678.76998232288
0.0728279725 -0.000835952756 8531.25523785886
0.0814209655 -0.000817007211 8314.08685007178
0.0911939517 -0.000791223836 8039.20632276093
0.102242149 -0.000762113894 7743.79183464524
0.11464712 -0.000733670022 7467.48814474166
0.128469378 -0.000709220534 7241.21902293451
0.144461401 -0.000690607907 7053.59798664086
0.160453424 -0.00067199528 6865.97695034722
0.178558066 -0.000649617985 6607.09039244309
0.197952598 -0.00062062958 6284.50195838039
0.218482539 -0.000587374321 5923.63993190061
0.239941671 -0.000552586804 5558.73567239994
0.262078047 -0.000519921246 5234.37265991603
0.28460446 -0.000492559629 4971.73364339685
0.307212591 -0.000470682542 4761.87753022069
0.329589576 -0.00045291151 4591.82435709559
0.351435304 -0.000438366143 4455.26013634057
0.372477829 -0.000426740764 4348.82149855179
0.392486155 -0.000417632546 4264.99943647557
0.411278367 -0.000410655368 4196.9395473662
0.428725481 -0.000404602586 4132.6416167671
0.444750726 -0.00040059301 4084.79743946321
0.4588992895 -0.000395152296 4023.33013889777
0.473047853 -0.000389711582 3961.86283833233
0.486770242 -0.00038475878 3906.73252743932
0.500492632 -0.000379562378 3849.81478591607
0.514214993 -0.000374310039 3793.24246821133
0.527937412 -0.000369057612 3737.61396233735
0.541659772 -0.000363843545 3683.2170001974
0.555382192 -0.000358718127 3630.37523062564
0.569104552 -0.00035375444 3579.63973787709
0.582826912 -0.000349025737 3531.66805220661
0.596549332 -0.000344557833 3486.80384599931
0.610271692 -0.000340299186 3444.70125883294
0.623994112 -0.000336145284 3404.36361469484
0.637716472 -0.000332008058 3364.65531728725
0.651438892 -0.000327883201 3324.94351701285
0.665161252 -0.000323862332 3285.4670110267
0.678883642 -0.000320275154 3248.42875878884
0.692606032 -0.000316687976 3211.39050655098
0.706328392 -0.00031369651 3178.91021923197
0.720050812 -0.000311051554 3149.98623500514
0.733773172 -0.000308616232 3124.08019134522
0.747495592 -0.000306238682 3100.13889965625
0.761217952 -0.000303803303 3076.95767988045
0.774940372 -0.000301256805 3053.53239861252
0.788662732 -0.000298605009 3029.27752004922
0.802385092 -0.000295891921 3004.07035853886
0.816107512 -0.000293175428 2978.14664999188
0.829829872 -0.000290509604 2951.93316703906
0.843552291 -0.000287936855 2925.89524395668
0.857274652 -0.000285486749 2900.4431477467
0.870997071 -0.000283179223 2875.89134350936
0.884719431 -0.00028102519 2852.46050683519
0.898441821 -0.000279101063 2830.96075095023
0.912164211 -0.000277176936 2809.46099506527
0.925886571 -0.000275457627 2789.95599385788
0.939608991 -0.000273841084 2771.70853187173
0.953331351 -0.000272291363 2754.56349433576
0.967053771 -0.00027077095 2738.30370852627
0.980776131 -0.00026924652 2722.67210015221
0.994498551 -0.000267693948 2707.40125694885
1.00822091 -0.000266100717 2692.24593809212
1.02194333 -0.000264465983 2677.00882378249
1.03566563 -0.0002627988 2661.56606911007
1.04938805 -0.000261112466 2645.85194764708
1.06311047 -0.000259426743 2629.92209375089
1.07683289 -0.000257746578 2613.73664098319
1.09055519 -0.000256107305 2597.66803742864
1.10427761 -0.000254410348 2580.6811809268
