"Ma","Schlieren","cell_ids","cell_node_ids","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","total-enthalpy","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7.152918361411713e-01,5.443855468346008e-02,316,90767,6.140580755342942e-02,1.185880808995846e-01,0.000000000000000e+00,1.839766551652134e+00,9.701078268578401e-01,4.312426207053260e-04,0.000000000000000e+00,1.313849237192655e+00,5.069027051841094e+00,1,0.000000000000000e+00,1.050099968910217e+00,0.000000000000000e+00,5.000000000000000e-01
7.152891207384047e-01,5.763620328952344e-02,339,90812,6.121706724923872e-02,1.279527227846519e-01,0.000000000000000e+00,1.839796198673766e+00,9.701078569724432e-01,4.536721869465908e-04,0.000000000000000e+00,1.313859341346068e+00,5.069062461971447e+00,1,2.500000118743628e-04,1.050099968910217e+00,2.500000118743628e-04,5.000000000000000e-01
7.152864053356383e-01,6.083385189558681e-02,361,90857,6.102832694504802e-02,1.373173646697192e-01,0.000000000000000e+00,1.839825845695400e+00,9.701078870870461e-01,4.761017531878557e-04,0.000000000000000e+00,1.313869445499481e+00,5.069097872101799e+00,1,5.000000237487257e-04,1.050099968910217e+00,5.000000237487257e-04,5.000000000000000e-01
7.152836899331877e-01,6.403150012939485e-02,384,90902,6.083958666282972e-02,1.466820054645985e-01,0.000000000000000e+00,1.839855492713581e+00,9.701079172016456e-01,4.985313168179767e-04,0.000000000000000e+00,1.313879549651718e+00,5.069133282228028e+00,1,7.500000065192580e-04,1.050099968910217e+00,7.500000065192580e-04,5.000000000000000e-01
7.152809745301055e-01,6.722914910771355e-02,406,90947,6.065084633666662e-02,1.560466484398537e-01,0.000000000000000e+00,1.839885139738666e+00,9.701079473162525e-01,5.209608856703856e-04,0.000000000000000e+00,1.313889653806307e+00,5.069168692362504e+00,1,1.000000047497451e-03,1.050099968910217e+00,1.000000047497451e-03,5.000000000000000e-01
7.152782591282871e-01,7.042679659701107e-02,429,90992,6.046210609839270e-02,1.654112870543578e-01,0.000000000000000e+00,1.839914786749945e+00,9.701079774308445e-01,5.433904440782153e-04,0.000000000000000e+00,1.313899757956192e+00,5.069204102480488e+00,1,1.249999972060323e-03,1.050099968910217e+00,1.249999972060323e-03,5.000000000000000e-01
7.152755437252047e-01,7.362444557532964e-02,451,91037,6.027336577222989e-02,1.747759300296125e-01,0.000000000000000e+00,1.839944433775029e+00,9.701080075454512e-01,5.658200129306267e-04,0.000000000000000e+00,1.313909862110781e+00,5.069239512614963e+00,1,1.500000013038516e-03,1.050099968910217e+00,1.500000013038516e-03,5.000000000000000e-01
7.152728283221221e-01,7.682209455364836e-02,474,91082,6.008462544606678e-02,1.841405730048678e-01,0.000000000000000e+00,1.839974080800114e+00,9.701080376600578e-01,5.882495817830353e-04,0.000000000000000e+00,1.313919966265370e+00,5.069274922749438e+00,1,1.750000054016709e-03,1.050099968910217e+00,1.750000054016709e-03,5.000000000000000e-01
7.152701129190396e-01,8.001974353196697e-02,496,91127,5.989588511990381e-02,1.935052159801228e-01,0.000000000000000e+00,1.840003727825198e+00,9.701080677746644e-01,6.106791506354453e-04,0.000000000000000e+00,1.313930070419960e+00,5.069310332883912e+00,1,2.000000094994903e-03,1.050099968910217e+00,2.000000094994903e-03,5.000000000000000e-01
7.152673975184858e-01,8.321738953224334e-02,519,91172,5.970714496951909e-02,2.028698502338755e-01,0.000000000000000e+00,1.840033374822672e+00,9.701080978892428e-01,6.331086985986965e-04,0.000000000000000e+00,1.313940174565139e+00,5.069345742985409e+00,1,2.249999903142452e-03,1.050099968910217e+00,2.249999903142452e-03,5.000000000000000e-01
7.152646821154033e-01,8.641503851056205e-02,541,91217,5.951840464335598e-02,2.122344932091308e-01,0.000000000000000e+00,1.840063021847756e+00,9.701081280038493e-01,6.555382674511051e-04,0.000000000000000e+00,1.313950278719728e+00,5.069381153119883e+00,1,2.499999944120646e-03,1.050099968910217e+00,2.499999944120646e-03,5.000000000000000e-01
7.152619667123207e-01,8.961268748888059e-02,564,91262,5.932966431719316e-02,2.215991361843855e-01,0.000000000000000e+00,1.840092668872841e+00,9.701081581184559e-01,6.779678363035168e-04,0.000000000000000e+00,1.313960382874317e+00,5.069416563254357e+00,1,2.749999985098839e-03,1.050099968910217e+00,2.749999985098839e-03,5.000000000000000e-01
7.152592513092381e-01,9.281033646719922e-02,586,91307,5.914092399103020e-02,2.309637791596405e-01,0.000000000000000e+00,1.840122315897925e+00,9.701081882330623e-01,7.003974051559270e-04,0.000000000000000e+00,1.313970487028907e+00,5.069451973388832e+00,1,3.000000026077032e-03,1.050099968910217e+00,3.000000026077032e-03,5.000000000000000e-01
7.152565359061556e-01,9.600798544551782e-02,609,91353,5.895218366486724e-02,2.403284221348955e-01,0.000000000000000e+00,1.840151962923009e+00,9.701082183476688e-01,7.228269740083371e-04,0.000000000000000e+00,1.313980591183496e+00,5.069487383523306e+00,1,3.250000067055225e-03,1.050099968910217e+00,3.250000067055225e-03,5.000000000000000e-01
7.152519931703085e-01,1.010926705146419e-01,646,91398,5.847377275181993e-02,2.563854878241909e-01,0.000000000000000e+00,1.840223230603696e+00,9.701101714458045e-01,7.603641901341561e-04,0.000000000000000e+00,1.314002678553970e+00,5.069566620607515e+00,1,3.500000108033419e-03,1.050099968910217e+00,3.500000108033419e-03,5.000000000000000e-01
7.152465367744886e-01,1.071208666441673e-01,691,91443,5.785052733619907e-02,2.757887419382192e-01,0.000000000000000e+00,1.840315308496194e+00,9.701130860315936e-01,8.054551769277237e-04,0.000000000000000e+00,1.314030757497531e+00,5.069667771040550e+00,1,3.749999916180968e-03,1.050099968910217e+00,3.749999916180968e-03,5.000000000000000e-01
7.152410803685052e-01,1.131490740020918e-01,736,91488,5.722728075969213e-02,2.951920321936529e-01,0.000000000000000e+00,1.840407386560202e+00,9.701160006228117e-01,8.505462477098615e-04,0.000000000000000e+00,1.314058836493394e+00,5.069768921661995e+00,1,4.000000189989805e-03,1.050099968910217e+00,4.000000189989805e-03,5.000000000000000e-01
7.152356239676035e-01,1.191772757458167e-01,781,91533,5.660403476362830e-02,3.145953043783837e-01,0.000000000000000e+00,1.840499464538454e+00,9.701189152113151e-01,8.956372764977153e-04,0.000000000000000e+00,1.314086915463105e+00,5.069870072189234e+00,1,4.250000230967999e-03,1.050099968910217e+00,4.250000230967999e-03,5.000000000000000e-01
7.152301675768650e-01,1.252054662611427e-01,826,91578,5.598078992845041e-02,3.339985404217097e-01,0.000000000000000e+00,1.840591542345198e+00,9.701218297943897e-01,9.407282212969968e-04,0.000000000000000e+00,1.314114994380516e+00,5.069971222528065e+00,1,4.499999806284904e-03,1.050099968910217e+00,4.499999806284904e-03,5.000000000000000e-01
7.152247111759635e-01,1.312336680048676e-01,871,91623,5.535754393238659e-02,3.534018126064405e-01,0.000000000000000e+00,1.840683620323451e+00,9.701247443828932e-01,9.858192500848506e-04,0.000000000000000e+00,1.314143073350228e+00,5.070072373055307e+00,1,4.749999847263098e-03,1.050099968910217e+00,4.749999847263098e-03,5.000000000000000e-01
