"Ma","cell_ids","density-gradient:0","density-gradient:1","density-gradient:2","object_id","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","total-enthalpy","Volume","Cell Type"
1.801120430623105e+00,1.800009999999996e+05,8.620739238696736e-01,-2.170717174794394e-02,-2.036376114713539e-18,2.000000000011894e+00,3.284718114942119e+00,2.309341016458889e+00,-5.463230380667311e-04,-2.494003557254526e-18,2.479968115724793e+00,1.014862527831794e+01,2.000000000011894e+00,1
