"Ma","artificial-viscosity","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","primitives_6","shock-sensor","total-enthalpy","Points:0","Points:1","Points:2"
1.802647962076915e+00,1.485183460521828e-01,8.411479522474136e-01,-3.413157402204243e-02,4.691507772925919e-13,3.284384024174866e+00,2.309765922927629e+00,-2.786672528323644e-04,0.000000000000000e+00,2.479303138824461e+00,1.470909786687430e-01,9.211991373490505e-03,1.014806252130591e+01,1.000000000000000e+00,5.000000000000000e-01,5.000000000000000e-01
