"Ma","Schlieren","cell_ids","cell_node_ids","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","total-enthalpy","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6.452960989675627e-01,4.661696777699538e-02,209,160810,5.442683184130229e-02,9.720970149347082e-02,0.000000000000000e+00,1.953725471262898e+00,8.878949328486101e-01,-1.414873759803954e-03,0.000000000000000e+00,1.352318907750469e+00,5.127298159585199e+00,1,0.000000000000000e+00,5.200999975204468e-01,0.000000000000000e+00,5.000000000000000e-01
6.453178756432586e-01,4.980058156122387e-02,249,160890,5.350162485433180e-02,1.065748202658525e-01,0.000000000000000e+00,1.953749773689426e+00,8.879206024978870e-01,-1.559493241753589e-03,-8.502352727544463e-21,1.352307269883720e+00,5.127280647694451e+00,1,2.500000118743628e-04,5.200999975204468e-01,2.500000118743628e-04,5.000000000000000e-01
6.453396523189544e-01,5.298419534545240e-02,289,160970,5.257641786736135e-02,1.159399390382343e-01,0.000000000000000e+00,1.953774076115954e+00,8.879462721471639e-01,-1.704112723703225e-03,-1.700470545508893e-20,1.352295632016971e+00,5.127263135803702e+00,1,5.000000237487257e-04,5.200999975204468e-01,5.000000237487257e-04,5.000000000000000e-01
6.453614289921150e-01,5.616780875905952e-02,329,161050,5.165121098809915e-02,1.253050567203727e-01,0.000000000000000e+00,1.953798378539652e+00,8.879719417934525e-01,-1.848732188816937e-03,-2.550705719282930e-20,1.352283994151577e+00,5.127245623914992e+00,1,7.500000065192580e-04,5.200999975204468e-01,7.500000065192580e-04,5.000000000000000e-01
6.453832056703462e-01,5.935142291391089e-02,369,161130,5.072600389342712e-02,1.346701765829967e-01,0.000000000000000e+00,1.953822680969008e+00,8.879976114457180e-01,-1.993351687602510e-03,-3.400941091017788e-20,1.352272356283474e+00,5.127228112022206e+00,1,1.000000047497451e-03,5.200999975204468e-01,1.000000047497451e-03,5.000000000000000e-01
6.454049823384366e-01,6.253503558627387e-02,409,161210,4.980079722957480e-02,1.440352920846497e-01,0.000000000000000e+00,1.953846983387049e+00,8.880232810860295e-01,-2.137971119044362e-03,-4.251176066831006e-20,1.352260718420790e+00,5.127210600137574e+00,1,1.249999972060323e-03,5.200999975204468e-01,1.249999972060323e-03,5.000000000000000e-01
6.454267590166678e-01,6.571864974112505e-02,449,161290,4.887559013490270e-02,1.534004119472736e-01,0.000000000000000e+00,1.953871285816406e+00,8.880489507382953e-01,-2.282590617829936e-03,-5.101411438565865e-20,1.352249080552686e+00,5.127193088244788e+00,1,1.500000013038516e-03,5.200999975204468e-01,1.500000013038516e-03,5.000000000000000e-01
6.454485356948987e-01,6.890226389597498e-02,489,161370,4.795038304022398e-02,1.627655318098986e-01,0.000000000000000e+00,1.953895588245762e+00,8.880746203905605e-01,-2.427210116615495e-03,-5.951646810300720e-20,1.352237442684583e+00,5.127175576352000e+00,1,1.750000054016709e-03,5.200999975204468e-01,1.750000054016709e-03,5.000000000000000e-01
6.454703123731298e-01,7.208587805082493e-02,529,161450,4.702517594554526e-02,1.721306516725236e-01,0.000000000000000e+00,1.953919890675120e+00,8.881002900428256e-01,-2.571829615401052e-03,-6.801882182035574e-20,1.352225804816479e+00,5.127158064459215e+00,1,2.000000094994903e-03,5.200999975204468e-01,2.000000094994903e-03,5.000000000000000e-01
6.454920890310797e-01,7.526948924070365e-02,569,161530,4.609996971253266e-02,1.814957628132025e-01,0.000000000000000e+00,1.953944193081843e+00,8.881259596711841e-01,-2.716448979499228e-03,-7.652116761927161e-20,1.352214166959215e+00,5.127140552582737e+00,1,2.249999903142452e-03,5.200999975204468e-01,2.249999903142452e-03,5.000000000000000e-01
