,x/h,pressure
225,-2.572177143242218467e+00,8.434017207163689855e-01
226,-2.561916953099843575e+00,8.427381504861539696e-01
227,-2.551623595481209428e+00,8.425073221261777379e-01
228,-2.541297190246234017e+00,8.420470842304000891e-01
229,-2.530937804899706656e+00,8.418176746945981170e-01
230,-2.520545362173440829e+00,8.410962611547578849e-01
231,-2.510119858899084289e+00,8.406058729456273859e-01
232,-2.499661333658495632e+00,8.401061989327457402e-01
233,-2.489169797094331837e+00,8.393317516644970278e-01
234,-2.478645236433684396e+00,8.390711326704940465e-01
235,-2.468087620602861687e+00,8.385383215999722140e-01
236,-2.457496922155470553e+00,8.382661295234531407e-01
237,-2.446873168109359398e+00,8.374391950556668851e-01
238,-2.436216398695002727e+00,8.368718690146489392e-01
239,-2.425526645809968240e+00,8.362934841068495606e-01
240,-2.414803865770893232e+00,8.354170475154512054e-01
241,-2.404048045591325344e+00,8.351036703348921897e-01
242,-2.393259223129188928e+00,8.344840984933377115e-01
243,-2.382437384585813778e+00,8.335369688579783443e-01
244,-2.371582467684434370e+00,8.332178460634193096e-01
245,-2.360694492531220323e+00,8.325651233985926769e-01
246,-2.349773519969438507e+00,8.318986324476694838e-01
247,-2.338819590928195691e+00,8.315657413670138887e-01
248,-2.327832655995027533e+00,8.305276503514849029e-01
249,-2.316812689119411406e+00,8.298205188920498854e-01
250,-2.305759713513241049e+00,8.287386825115555800e-01
251,-2.294673728523752398e+00,8.283639692981253910e-01
252,-2.283554702962872884e+00,8.276152231769757783e-01
253,-2.272402658101528417e+00,8.268513135066758446e-01
254,-2.261217625108322693e+00,8.264614367440965559e-01
255,-2.249999621599803046e+00,8.252799157117672868e-01
256,-2.238748627536831126e+00,8.244787679638762024e-01
257,-2.227464612875862837e+00,8.232208029459192611e-01
258,-2.216147563254533992e+00,8.228043746011903803e-01
259,-2.204797501926590186e+00,8.219514130839805643e-01
260,-2.193414439060547227e+00,8.210807358123131117e-01
261,-2.181998420576924058e+00,8.206465917131259280e-01
262,-2.170549459767608269e+00,8.192902465212433816e-01
263,-2.159067530311272964e+00,8.183704251505146132e-01
264,-2.147552599143855101e+00,8.169667793009307566e-01
265,-2.136004640332882065e+00,8.164805006895506923e-01
266,-2.124423664991568650e+00,8.155093718091082078e-01
267,-2.112809718770946699e+00,8.145215509216945371e-01
268,-2.101162797318816278e+00,8.140185803033440637e-01
269,-2.089482931302123703e+00,8.124934796544731608e-01
270,-2.077770121699038075e+00,8.114528609030544626e-01
271,-2.066024353416584525e+00,8.109328905573850443e-01
272,-2.054245630469135886e+00,8.093182158925750214e-01
273,-2.042433920930582403e+00,8.082234033186238564e-01
274,-2.030589194814767851e+00,8.071100821694041638e-01
275,-2.018711477478816629e+00,8.054031666095078368e-01
276,-2.006800789486896441e+00,8.048284656838546880e-01
277,-1.994857189044699552e+00,8.036595752931016134e-01
278,-1.982880677394357471e+00,8.030653858280030200e-01
279,-1.970871260412705661e+00,8.012651860087099953e-01
280,-1.958828869502876824e+00,8.000392296655323143e-01
281,-1.946753497605610894e+00,7.987942856746164111e-01
282,-1.934645132797043310e+00,7.981621180322936437e-01
283,-1.922503813791417215e+00,7.962466050442723597e-01
284,-1.910329546053665117e+00,7.949434438092943811e-01
285,-1.898122408995560617e+00,7.942920712072264466e-01
286,-1.885882353110982290e+00,7.922789956560123414e-01
287,-1.873609350534436446e+00,7.909194627114116694e-01
288,-1.861303389190682278e+00,7.895315709033803309e-01
289,-1.848964492311389263e+00,7.874305133188019834e-01
290,-1.836592679611901868e+00,7.867130022493780128e-01
291,-1.824187974622266006e+00,7.852716469817541123e-01
292,-1.811750366227846687e+00,7.830757491312061447e-01
293,-1.799279832195634032e+00,7.823309223711281124e-01
294,-1.786776349819470866e+00,7.808313989717314829e-01
295,-1.774239936935931183e+00,7.793111140297303008e-01
296,-1.761670627228018482e+00,7.769975012088130573e-01
297,-1.749068445601518862e+00,7.762124071337987985e-01
298,-1.736433364221137143e+00,7.746341333530630813e-01
299,-1.723765365721669385e+00,7.722306901485461728e-01
300,-1.711064462629238614e+00,7.714183485126273609e-01
301,-1.698330663235728455e+00,7.697813174206932230e-01
302,-1.685563949924399951e+00,7.681252847928556893e-01
303,-1.672764344151658644e+00,7.672939416210337038e-01
304,-1.659931854786651506e+00,7.647536215415721150e-01
305,-1.647066502263111243e+00,7.630414743597857541e-01
306,-1.634168325968746949e+00,7.604389075059067027e-01
307,-1.621237250997469959e+00,7.595594427697116569e-01
308,-1.608273268874135242e+00,7.577905913467912757e-01
309,-1.595276377732552042e+00,7.560032129166658343e-01
310,-1.582246604449502492e+00,7.551052211732643960e-01
311,-1.569183990190791356e+00,7.523749438577121973e-01
312,-1.556088520234337746e+00,7.505339003386679586e-01
313,-1.542960193709054906e+00,7.477432869479231359e-01
314,-1.529799003516608469e+00,7.468013569300546717e-01
315,-1.516604931931561762e+00,7.449093328284500659e-01
316,-1.503378047533525885e+00,7.430007968614728009e-01
317,-1.490118328535389836e+00,7.420423549782309003e-01
318,-1.476825747898229624e+00,7.391355173404378087e-01
319,-1.463500308769137614e+00,7.371811377845670643e-01
320,-1.450142045944097680e+00,7.362009170517789247e-01
321,-1.436750970843063469e+00,7.332206460636293555e-01
322,-1.423327019499564638e+00,7.312200183458250624e-01
323,-1.409870207833991529e+00,7.292042751376264231e-01
324,-1.396380621408738643e+00,7.281944073753411351e-01
325,-1.382858279183859063e+00,7.251321497372963387e-01
326,-1.369303080222425084e+00,7.230763517203259161e-01
327,-1.355714998449582431e+00,7.220444074872635065e-01
328,-1.342094111151428626e+00,7.189264500259014978e-01
329,-1.328440474033761864e+00,7.168334995364024076e-01
330,-1.314754037809068743e+00,7.147294280862560578e-01
331,-1.301034782761958608e+00,7.136743456176980471e-01
332,-1.287282727860598053e+00,7.104882679557790182e-01
333,-1.273497887125963457e+00,7.083523870471687411e-01
334,-1.259680280662408780e+00,7.072820000807694685e-01
335,-1.245829859081948543e+00,7.040534335736279292e-01
336,-1.231946644528317591e+00,7.018902500412818046e-01
337,-1.218030644191058220e+00,6.997181141676001026e-01
338,-1.204081833013218805e+00,6.986304292550961081e-01
339,-1.190100244285664077e+00,6.953533430167231355e-01
340,-1.176085922419620955e+00,6.931608719255887285e-01
341,-1.162038880390859008e+00,6.898615281986972825e-01
342,-1.147959067207473094e+00,6.887581726347031807e-01
343,-1.133846456704693084e+00,6.865493288665247551e-01
344,-1.119701064236624299e+00,6.843358763962552604e-01
345,-1.105522933239209360e+00,6.832279121301702007e-01
346,-1.091312062542454386e+00,6.798972201888694444e-01
347,-1.077068500990933986e+00,6.776734777942512444e-01
348,-1.062792174610810214e+00,6.765610090008953303e-01
349,-1.048483071084046259e+00,6.732197569367840417e-01
350,-1.034141212656507935e+00,6.709913781889654816e-01
351,-1.019766648480616267e+00,6.687642161424661724e-01
352,-1.005359387335531540e+00,6.654142566551390914e-01
353,-9.909194291939504851e-01,6.643005600187286142e-01
354,-9.764467193404152701e-01,6.620724037777263593e-01
355,-9.619412622639996746e-01,6.609579441731344707e-01
356,-9.474031285062007868e-01,6.576199642171870474e-01
357,-9.328323438827145209e-01,6.553971754684814188e-01
358,-9.182288243754670454e-01,6.531771437443990580e-01
359,-9.035925507040136750e-01,6.520670107003769811e-01
360,-8.889235927553087446e-01,6.487491066608209733e-01
361,-8.742219977048889534e-01,6.465413948178218018e-01
362,-8.594876982834493973e-01,6.432377640798818685e-01
363,-8.447207120019811777e-01,6.421421088995373783e-01
364,-8.299210458817701808e-01,6.399513629413481342e-01
365,-8.150887485994635639e-01,6.377672985156889185e-01
366,-8.002237659889107624e-01,6.345018963170153681e-01
367,-7.853260816036339298e-01,6.334210771616654023e-01
368,-7.703957350652468339e-01,6.312600974081785665e-01
369,-7.554327568140863924e-01,6.280321678757528892e-01
370,-7.404371025138980489e-01,6.269619364433869357e-01
371,-7.254087813275702512e-01,6.248270905650209484e-01
372,-7.103478164592034183e-01,6.227020269307869116e-01
373,-6.952542453064631811e-01,6.195325176475660056e-01
374,-6.801280687303025152e-01,6.184826203142428369e-01
375,-6.649692693073746552e-01,6.163891720266450047e-01
376,-6.497778015025995613e-01,6.132685750650971324e-01
377,-6.345537097048022934e-01,6.122364630843371014e-01
378,-6.192969787178337349e-01,6.101780168941903781e-01
379,-6.040076440388834067e-01,6.081318174851120251e-01
380,-5.886856870266266029e-01,6.050848825574317580e-01
381,-5.733311284834916588e-01,6.040778291451842641e-01
382,-5.579439867637528971e-01,6.020707084012283383e-01
383,-5.425242709311828282e-01,5.990836307872422495e-01
384,-5.270719578875541211e-01,5.980971306661528875e-01
385,-5.115870374351397798e-01,5.961311923784546885e-01
386,-4.960695206359761467e-01,5.941797478095650620e-01
387,-4.805194325481241258e-01,5.932077414072846056e-01
388,-4.649367489885768423e-01,5.903203245901033069e-01
389,-4.493214938039693518e-01,5.884127280268079963e-01
390,-4.336736997979941388e-01,5.855783098634155248e-01
391,-4.179933837178357314e-01,5.846429271495842128e-01
392,-4.022805165838411745e-01,5.827809584128739173e-01
393,-3.865350446714077015e-01,5.809342116868357886e-01
394,-3.707570474904257063e-01,5.800140509836765323e-01
395,-3.549465553245872984e-01,5.772873482066933626e-01
396,-3.391035157735309280e-01,5.754873167869236639e-01
397,-3.232279038259861514e-01,5.728131622547254498e-01
398,-3.073197467602191146e-01,5.719337394426347032e-01
399,-2.913790812306548128e-01,5.701800909820320395e-01
400,-2.754058806046429386e-01,5.684417876286470550e-01
401,-2.594001597845927432e-01,5.675777099237742096e-01
402,-2.433619356916572884e-01,5.650116995412375331e-01
403,-2.272912316881277595e-01,5.633189928678415948e-01
404,-2.111880234796631173e-01,5.608072417143750155e-01
405,-1.950523150755311963e-01,5.599779483430400440e-01
406,-1.788841263940837145e-01,5.583291129813808817e-01
407,-1.626834557027495021e-01,5.566940182084890720e-01
408,-1.464503276637774132e-01,5.558784654259214530e-01
409,-1.301847127972149409e-01,5.534642381102959918e-01
410,-1.138866239274216458e-01,5.518687433747352378e-01
411,-9.755607821922646083e-02,5.510757103745493879e-01
412,-8.119303145324238691e-02,5.487133494786944343e-01
413,-6.479750957537397382e-02,5.471520764690844807e-01
414,-4.836958190359236937e-02,5.456013036696792939e-01
415,-3.190927650778111607e-02,5.432870576149800845e-01
416,-1.541650495986285514e-02,5.425284765395577136e-01
417,1.108774575214239175e-03,5.410056185114485716e-01
418,1.766648267526164939e-02,5.402413415587619117e-01
419,3.425655769157618519e-02,5.379730975119531022e-01
420,5.087905223649784314e-02,5.364669199145434275e-01
421,6.753396022440345814e-02,5.349650940095361795e-01
422,8.422129653767621016e-02,5.327183067185778942e-01
423,1.009410141350563644e-01,5.319707713816831385e-01
424,1.176931412291926382e-01,5.304766296259347813e-01
425,1.344776745008620100e-01,5.282371382626618317e-01
426,1.512946022863635165e-01,5.274906217287204102e-01
427,1.681438987958673026e-01,5.259971874233141387e-01
428,1.850255582676880450e-01,5.245027302435817385e-01
429,2.019395850155979444e-01,5.222582565620221828e-01
430,2.188860081468798069e-01,5.215086655540137617e-01
431,2.358648202925583970e-01,5.200080880522607307e-01
432,2.528760155204918258e-01,5.192571015585161209e-01
433,2.699195401610527401e-01,5.169979227320754545e-01
434,2.869953880850232286e-01,5.154872005497470600e-01
435,3.041035460773404697e-01,5.139726383745117921e-01
436,3.212440141913611158e-01,5.132141311507912862e-01
437,3.384168254163734124e-01,5.109303211847582293e-01
438,3.556219680031818542e-01,5.094021252990109661e-01
439,3.728594525496607415e-01,5.071011562297089714e-01
440,3.901292373890186682e-01,5.063308030137085858e-01
441,4.074312876578171094e-01,5.047873097931503406e-01
442,4.247656531317059447e-01,5.032384019944916576e-01
443,4.421323478996666556e-01,5.024626342003909452e-01
444,4.595313367328754950e-01,5.001240857788148420e-01
445,4.769625803219509352e-01,4.985585194442148094e-01
446,4.944261113309304512e-01,4.977743027021280797e-01
447,5.119219253444775575e-01,4.954103902277431914e-01
448,5.294500218660986857e-01,4.938284455689645469e-01
449,5.470103639437708942e-01,4.922403244722348692e-01
450,5.646028879846629600e-01,4.914442720628346972e-01
451,5.822276388510714273e-01,4.890477150601065248e-01
452,5.998846546717361283e-01,4.874433841125248579e-01
453,6.175739659953746186e-01,4.850278528908825160e-01
454,6.352955660595027698e-01,4.842193955327264709e-01
455,6.530493844288293159e-01,4.825998524663088207e-01
456,6.708353859905945571e-01,4.809753296304095094e-01
457,6.886535503569084504e-01,4.785300154883954660e-01
458,7.065039337794241092e-01,4.777117117341475594e-01
459,7.243865620077339917e-01,4.760726687988907080e-01
460,7.423014001141200469e-01,4.752519296178817076e-01
461,7.602483989247078577e-01,4.727801810158188678e-01
462,7.782275535742854133e-01,4.711267691408889124e-01
463,7.962388712777314081e-01,4.694685991945582448e-01
464,8.142824226691157685e-01,4.669729830430023321e-01
465,8.323581942826079327e-01,4.661380190794859324e-01
466,8.504660907165665362e-01,4.644657151065786915e-01
467,8.686060060037023023e-01,4.636283750971878503e-01
468,8.867781050661965869e-01,4.611071776038483394e-01
469,9.049824564155064532e-01,4.594210156071518170e-01
470,9.232189425557275619e-01,4.577303133271249380e-01
471,9.414874676345337257e-01,4.551863781448132196e-01
472,9.597881241879868686e-01,4.543353978518641090e-01
473,9.781209604123314305e-01,4.526312734049050546e-01
474,9.964859114508841653e-01,4.517781292508950552e-01
475,1.014882921775014157e+00,4.492099197949381284e-01
476,1.033312057283295671e+00,4.474927759159533780e-01
477,1.051773324674574184e+00,4.457713970171332529e-01
478,1.070266669468745269e+00,4.431820337978276680e-01
479,1.088792039083164909e+00,4.423161929980639617e-01
480,1.107349444087143198e+00,4.405824101227701073e-01
481,1.125938953205047000e+00,4.397144680472399036e-01
482,1.144560538406757200e+00,4.371032806479756561e-01
483,1.163214171036570210e+00,4.353579695801308991e-01
484,1.181899836496125733e+00,4.336090781914992975e-01
485,1.200617524177793882e+00,4.327337240536629492e-01
486,1.219367258324659309e+00,4.301011372070816519e-01
487,1.238149044646680519e+00,4.283425115725563170e-01
488,1.256962875605444729e+00,4.274624758966201199e-01
489,1.275808716147595945e+00,4.248171068131080808e-01
490,1.294686571532589481e+00,4.230508453784501133e-01
491,1.313596423258943657e+00,4.212824960170091781e-01
492,1.332538275866901989e+00,4.203978351440971761e-01
493,1.351512113495600076e+00,4.177403412795429039e-01
494,1.370517922879667116e+00,4.159668247712128841e-01
495,1.389555692964645983e+00,4.133039410132426372e-01
496,1.408625455837604790e+00,4.124152524791642183e-01
497,1.427727167175732559e+00,4.106373086715523479e-01
498,1.446860858903852520e+00,4.088579854229038579e-01
499,1.466026504524147622e+00,4.079679174477885972e-01
500,1.485224102496562004e+00,4.052949739041566413e-01
501,1.504453624225565500e+00,4.035113748655647092e-01
502,1.523715063432092620e+00,4.008336335458183020e-01
503,1.543008412050502098e+00,3.999402043718186528e-01
504,1.562333675867912053e+00,3.981527317418351863e-01
505,1.581690851880212412e+00,3.963641096653571227e-01
506,1.601079954428741736e+00,3.936793098294358861e-01
507,1.620500962659089383e+00,3.927837241124559342e-01
508,1.639953844136028627e+00,3.909921041577560374e-01
509,1.659438550248134803e+00,3.900960699200362591e-01
510,1.678955172662325523e+00,3.874063802588098016e-01
511,1.698503702797939496e+00,3.856125215552460017e-01
512,1.718084096772673375e+00,3.838176741114029400e-01
513,1.737696302397639947e+00,3.829198776267180859e-01
514,1.757340357847100520e+00,3.802266964307440267e-01
515,1.777016274763165260e+00,3.784304866153483382e-01
516,1.796724020522963761e+00,3.757356943195576671e-01
517,1.816463561922492032e+00,3.748373363086207055e-01
518,1.836234923135118047e+00,3.730406043277258998e-01
519,1.856038110253001694e+00,3.712440318122380289e-01
520,1.875873115264169888e+00,3.703458332667080577e-01
