,x/h,pressure
287,2.987851747190036544e+00,5.527998839566509170e-01
288,3.031004163446798128e+00,5.538665394035391376e-01
289,3.074274662917529710e+00,5.570211903971087342e-01
290,3.117663434682434342e+00,5.590916639214965622e-01
291,3.161170630969549755e+00,5.611346542250060798e-01
292,3.204796566005649883e+00,5.631487562940445946e-01
293,3.248541698819120693e+00,5.651408790462629783e-01
294,3.292406379304248176e+00,5.671090331330285172e-01
295,3.336390871455029661e+00,5.700207891501861690e-01
296,3.380495422240348269e+00,5.709786228372509820e-01
297,3.424720542161161063e+00,5.728822458562500275e-01
298,3.469066625041484553e+00,5.747667537682505934e-01
299,3.513534037813121014e+00,5.766325898503358305e-01
300,3.558123489550832019e+00,5.784801599236646386e-01
301,3.602835260798329831e+00,5.803107199079454714e-01
302,3.647669970434868070e+00,5.830272063102406310e-01
303,3.692627813115400226e+00,5.839221949115589450e-01
304,3.737709125473847926e+00,5.857059594867618513e-01
305,3.782914593396288883e+00,5.874754320990290823e-01
306,3.828245192663934482e+00,5.892300376939568762e-01
307,3.873701142555590948e+00,5.909725124754102721e-01
308,3.919282816956652926e+00,5.927035573393963919e-01
309,3.964990705419061623e+00,5.952816774055931237e-01
310,4.010825440828004851e+00,5.961340448841440098e-01
311,4.056787646463229535e+00,5.978345565463875078e-01
312,4.102877686309771121e+00,5.995268946477255723e-01
313,4.149095971928568716e+00,6.012123587902086230e-01
314,4.195442983560165651e+00,6.028912288601663283e-01
315,4.241919266741377648e+00,6.045640975112317461e-01
316,4.288525282394750171e+00,6.070654618397954838e-01
317,4.335261355100234582e+00,6.078971007623042988e-01
318,4.382127835409134420e+00,6.095589420146396709e-01
319,4.429125104242772615e+00,6.112185590302187110e-01
320,4.476253563900482568e+00,6.128767005633891651e-01
321,4.523513487825316481e+00,6.145347251001956890e-01
322,4.570905080626849859e+00,6.161935313071785769e-01
323,4.618428553619491339e+00,6.186843511515295324e-01
324,4.666084124527534627e+00,6.195153767954721946e-01
325,4.713871978330188561e+00,6.211802160256104655e-01
326,4.761792172800502598e+00,6.228485934523814160e-01
327,4.809844731147716601e+00,6.245212221077767190e-01
328,4.858029666284045867e+00,6.261980057504953345e-01
329,4.906346976873007470e+00,6.278806406721023636e-01
330,4.954796581640679598e+00,6.304129903123374401e-01
331,5.003378306315480195e+00,6.312630966988096448e-01
332,5.052091953666359103e+00,6.329631751270909934e-01
333,5.100937305863231686e+00,6.346700262975590867e-01
334,5.149914110324695926e+00,6.363831996506666977e-01
335,5.199022014304454764e+00,6.381029006607217280e-01
336,5.248260616414277102e+00,6.398291186286987342e-01
337,5.297629496166496033e+00,6.424320788650333958e-01
338,5.347128213024059384e+00,6.433010020304370524e-01
339,5.396756267341425328e+00,6.450451436407678152e-01
340,5.446513084592491616e+00,6.467944778412527684e-01
341,5.496398077170205454e+00,6.485482909901002513e-01
342,5.546410649340166366e+00,6.503061206284072027e-01
343,5.596550188207582543e+00,6.520658634854881175e-01
344,5.646816012769329873e+00,6.547076677126599797e-01
345,5.697207426801526253e+00,6.555903318955415005e-01
346,5.747723747653275872e+00,6.573535696808668893e-01
347,5.798364305234300353e+00,6.591137466779576348e-01
348,5.849128402365425750e+00,6.608707835551068666e-01
349,5.900015319564600347e+00,6.626234399503172501e-01
350,5.951024375871425853e+00,6.643699208206402806e-01
351,6.002154929592275145e+00,6.669744772843440028e-01
352,6.053406359177130547e+00,6.678353089706531298e-01
353,6.104778025082166160e+00,6.695516093962681214e-01
354,6.156269343415750050e+00,6.712547856382821143e-01
355,6.207879792317523737e+00,6.729417069441659960e-01
356,6.259608897588661236e+00,6.746105043231186427e-01
357,6.311456192709272273e+00,6.762596679015443479e-01
358,6.363421259882638736e+00,6.786957015620924683e-01
359,6.415503751980899949e+00,6.794915887923684839e-01
360,6.467703372763644154e+00,6.810702361213254452e-01
361,6.520019846374282224e+00,6.826216329363867796e-01
362,6.572452930721159881e+00,6.841446737768346331e-01
363,6.625002431637011746e+00,6.856382792485435917e-01
364,6.677668181735821662e+00,6.871067509948542984e-01
365,6.730450026518261630e+00,6.892373645906003654e-01
366,6.783347822958091022e+00,6.899364504855399760e-01
367,6.836361440105788390e+00,6.913007347004190839e-01
368,6.889490751167120841e+00,6.926323498710469373e-01
369,6.942735631778306882e+00,6.939331524109505489e-01
370,6.996095944500348551e+00,6.951976677049136466e-01
371,7.049571573802236202e+00,6.964306986771010566e-01
372,7.103162392008344206e+00,6.970336000445407354e-01
373,7.156868267770243541e+00,6.987989213185393789e-01
374,7.210689075557879413e+00,6.999352115678232344e-01
375,7.264624687486428201e+00,7.010413811008949780e-01
376,7.318674974302811442e+00,7.021169239841615894e-01
377,7.372839808640766712e+00,7.031639453542096740e-01
378,7.427119061052611215e+00,7.041811844980149226e-01
379,7.481512600972141769e+00,7.056564809941626715e-01
380,7.536020298239280102e+00,7.061317493564343017e-01
381,7.590642024145894062e+00,7.070662962896540060e-01
382,7.645377650271886871e+00,7.079740423448296349e-01
383,7.700227046016288490e+00,7.088561608667313108e-01
384,7.755190079142888493e+00,7.097131895525371492e-01
385,7.810266616314164523e+00,7.105448620153087536e-01
386,7.865456527197232539e+00,7.109531568299481963e-01
387,7.920759679848755397e+00,7.121364612123856075e-01
388,7.976175941113749168e+00,7.128973033466339260e-01
389,8.031705178035441151e+00,7.136349919416122844e-01
390,8.087347257744264439e+00,7.143494856951965177e-01
391,8.143102047372236640e+00,7.150416715415550684e-01
392,8.198969413929882322e+00,7.157127704273255064e-01
393,8.254949222205418380e+00,7.160447349639481596e-01
394,8.311041337912735472e+00,7.169935417519898158e-01
395,8.367245627190031954e+00,7.176016396721941470e-01
396,8.423561955416669633e+00,7.181864460480045231e-01
397,8.479990187281144287e+00,7.187510604716931262e-01
398,8.536530186837556045e+00,7.192556517305512820e-01
399,8.593181817552830282e+00,7.205832962485856363e-01
400,8.650000000000000355e+00,7.216841983661597126e-01
