,x/h,pressure
0,-4.040000000000000036e+00,8.697678167292973717e-01
1,-4.038579496048988915e+00,8.664029432253819163e-01
2,-4.037154209136736505e+00,8.633662830501497298e-01
3,-4.035720697939456869e+00,8.636944963788316665e-01
4,-4.034279048122733968e+00,8.637373334331688302e-01
5,-4.032829159526579943e+00,8.637415031161324031e-01
6,-4.031371044077839194e+00,8.637464477236517224e-01
7,-4.029904746996290754e+00,8.637648371974531170e-01
8,-4.028430213460380216e+00,8.637727965314330181e-01
9,-4.026947509796724667e+00,8.637977212126709547e-01
10,-4.025456622292232112e+00,8.638063615079376589e-01
11,-4.023957489926239361e+00,8.638236097263194413e-01
12,-4.022450121346666130e+00,8.638322176494347415e-01
13,-4.020934581885286185e+00,8.638575510116590639e-01
14,-4.019410856551147937e+00,8.638817766733122294e-01
15,-4.017878889272397558e+00,8.638895110513978848e-01
16,-4.016338702601986554e+00,8.639121720429094875e-01
17,-4.014790337339718462e+00,8.639193646113015879e-01
18,-4.013233781509173426e+00,8.639403226951314352e-01
19,-4.011669015927793680e+00,8.639468960761215177e-01
20,-4.010096036403484554e+00,8.639597439967332537e-01
21,-4.008514837136075037e+00,8.639660185363546852e-01
22,-4.006925418855268539e+00,8.639836606135088415e-01
23,-4.005327785523761897e+00,8.640001430087823620e-01
24,-4.003721935695577550e+00,8.640052369251266517e-01
25,-4.002107872247409048e+00,8.640151154759734276e-01
26,-4.000485599973204742e+00,8.640199001104759136e-01
27,-3.998855121824915759e+00,8.640331266268876931e-01
28,-3.997216441846400237e+00,8.640451764992326256e-01
29,-3.995569553938156826e+00,8.640488023199468515e-01
30,-3.993914458595470673e+00,8.640558340978611307e-01
31,-3.992251148148600048e+00,8.640592400550614061e-01
32,-3.990579617848931893e+00,8.640682598801148195e-01
33,-3.988899867948636491e+00,8.640760982715620653e-01
34,-3.987211897538118333e+00,8.640784023473883080e-01
35,-3.985515714269132204e+00,8.640848079064252785e-01
36,-3.983811316918008938e+00,8.640866111349025935e-01
37,-3.982098709166423056e+00,8.640884143633800196e-01
38,-3.980377892406661733e+00,8.640928919648955819e-01
39,-3.978648864657395645e+00,8.640953426196377185e-01
40,-3.976911624504754439e+00,8.640982261042566837e-01
41,-3.975166166814156909e+00,8.640989274875525705e-01
42,-3.973412493622411557e+00,8.641006887395963343e-01
43,-3.971650601968559346e+00,8.641009835237297709e-01
44,-3.969880490398570494e+00,8.641014088593140796e-01
45,-3.968102156268097591e+00,8.641013204250301838e-01
46,-3.966315599578945861e+00,8.641012319907462880e-01
47,-3.964520821832564046e+00,8.641003630443719885e-01
48,-3.962717822818843771e+00,8.640993806412279321e-01
49,-3.960906604245327589e+00,8.640973330888923609e-01
50,-3.959087167283338982e+00,8.640964607003609466e-01
51,-3.957259512355716602e+00,8.640935600565728958e-01
52,-3.955423640346404479e+00,8.640924029570100640e-01
53,-3.953579549010395322e+00,8.640886665376962261e-01
54,-3.951727239989459406e+00,8.640872598423688933e-01
55,-3.949866710310134366e+00,8.640858531470417825e-01
56,-3.947997958198863788e+00,8.640812402230798606e-01
57,-3.946120981937975447e+00,8.640779310688818660e-01
58,-3.944235783478186264e+00,8.640726044591895416e-01
59,-3.942342364808993249e+00,8.640706445217363196e-01
60,-3.940440725375677467e+00,8.640686845842828756e-01
61,-3.938530863728438636e+00,8.640621365600251735e-01
62,-3.936612781119497750e+00,8.640574542135867064e-01
63,-3.934686475926818083e+00,8.640550433695061150e-01
64,-3.932751946219779526e+00,8.640473257880861846e-01
65,-3.930809189933123005e+00,8.640415799007362674e-01
66,-3.928858208682950437e+00,8.640389502323118087e-01
67,-3.926899003847159175e+00,8.640336082753771185e-01
68,-3.924931573005693064e+00,8.640308959868659988e-01
69,-3.922955916740963556e+00,8.640225317297856034e-01
70,-3.920972036949693429e+00,8.640139648317050058e-01
71,-3.918979934734134307e+00,8.640110438284689387e-01
72,-3.916979610809657064e+00,8.640021196418284921e-01
73,-3.914971061029963728e+00,8.639990647109327959e-01
74,-3.912954284908934266e+00,8.639960097800378769e-01
75,-3.910929279100277878e+00,8.639866192381902010e-01
76,-3.908896039409906820e+00,8.639802215279914765e-01
77,-3.906854569797855170e+00,8.639769926804787836e-01
78,-3.904804873669648124e+00,8.639670930113937386e-01
79,-3.902746957299693342e+00,8.639637617785554946e-01
80,-3.900680821701691059e+00,8.639535784340224289e-01
81,-3.898606460855295719e+00,8.639466269114252084e-01
82,-3.896523876545104681e+00,8.639360603231294178e-01
83,-3.894433059494420313e+00,8.639324760000914871e-01
84,-3.892334006392732526e+00,8.639288916770534454e-01
85,-3.890226715394454526e+00,8.639179459124022298e-01
86,-3.888111188897525050e+00,8.639105430759388415e-01
87,-3.885987433004995495e+00,8.638992839787993372e-01
88,-3.883855448030038460e+00,8.638954696954782575e-01
89,-3.881715233561745304e+00,8.638839468004785305e-01
90,-3.879566789184929920e+00,8.638800469221742384e-01
91,-3.877410111747836119e+00,8.638682674751402280e-01
92,-3.875245201483495716e+00,8.638642857858546131e-01
93,-3.873072057984122907e+00,8.638603040965697755e-01
94,-3.870890681790482013e+00,8.638482116352472762e-01
95,-3.868701074045207466e+00,8.638400985555455547e-01
96,-3.866503233328868028e+00,8.638276671959935760e-01
97,-3.864297161122949742e+00,8.638234808256433084e-01
98,-3.862082859817450142e+00,8.638192944552929298e-01
99,-3.859860329705502746e+00,8.638066079844053391e-01
100,-3.857629570865737101e+00,8.637980614599130025e-01
101,-3.855390578316807204e+00,8.637851112841370416e-01
102,-3.853143353293079443e+00,8.637807426339605410e-01
103,-3.850887891842556865e+00,8.637763739837848176e-01
104,-3.848624189775082360e+00,8.637631245690331472e-01
105,-3.846352249477013707e+00,8.637542038278773759e-01
106,-3.844072075006425226e+00,8.637406919647201420e-01
107,-3.841783671392638766e+00,8.637361418870820318e-01
108,-3.839487039684527314e+00,8.637224129749082602e-01
109,-3.837182172562641380e+00,8.637177892785802280e-01
110,-3.834869069556784194e+00,8.637038423338312398e-01
111,-3.832547722816022961e+00,8.636991522194834570e-01
112,-3.830218128671845523e+00,8.636849891575044680e-01
113,-3.827880291979384175e+00,8.636802180721175892e-01
114,-3.825534215362166091e+00,8.636706413578320030e-01
115,-3.823179908395657467e+00,8.636658357289326293e-01
116,-3.820817373036111242e+00,8.636512764941639553e-01
117,-3.818446604509836195e+00,8.636365753420698343e-01
118,-3.816067601103002360e+00,8.636316233877324722e-01
119,-3.813680353479070639e+00,8.636167062413062645e-01
120,-3.811284859837609229e+00,8.636116800681684635e-01
121,-3.808881123197588980e+00,8.635965312232981583e-01
122,-3.806469145679882260e+00,8.635914331623332219e-01
123,-3.804048935205777138e+00,8.635812028822141828e-01
124,-3.801620490538238695e+00,8.635657381485672968e-01
125,-3.799183811265248067e+00,8.635605379625034272e-01
126,-3.796738899642706944e+00,8.635449056621662400e-01
127,-3.794285749579552114e+00,8.635396997687759812e-01
128,-3.791824361156529655e+00,8.635236016656939739e-01
129,-3.789354727292550074e+00,8.635182548899926758e-01
130,-3.786876849247095667e+00,8.635021244496088322e-01
131,-3.784390725760784058e+00,8.634966992167669719e-01
132,-3.781896352781195958e+00,8.634858032869970890e-01
133,-3.779393736516847735e+00,8.634803325900696214e-01
134,-3.776882880405675103e+00,8.634637708485466412e-01
135,-3.774363790731800172e+00,8.634470577623327703e-01
136,-3.771836468245447715e+00,8.634414292170798921e-01
137,-3.769300905309384664e+00,8.634301360780648471e-01
138,-3.766757102547290792e+00,8.634244714843020141e-01
139,-3.764205049568068784e+00,8.634073130060352375e-01
140,-3.761644746087372759e+00,8.634015687323091104e-01
141,-3.759076191263179822e+00,8.633841670097859300e-01
142,-3.756499384032350175e+00,8.633724699915886758e-01
143,-3.753914332746377536e+00,8.633665997641697398e-01
144,-3.751321037323072982e+00,8.633488397024473571e-01
145,-3.748719504922959356e+00,8.633308962038459544e-01
146,-3.746109734644095912e+00,8.633248597116566225e-01
147,-3.743491726850861401e+00,8.633066683421855014e-01
148,-3.740865479233698387e+00,8.633005462580973788e-01
149,-3.738230991072663656e+00,8.632944241740100333e-01
150,-3.735588269952729412e+00,8.632758863261643656e-01
151,-3.732937309259618530e+00,8.632634261155780475e-01
152,-3.730278107907504914e+00,8.632445785850592079e-01
153,-3.727610650628193412e+00,8.632382369187754367e-01
154,-3.724934939495207153e+00,8.632191169005457576e-01
155,-3.722250969824114186e+00,8.632126852440419329e-01
156,-3.719558738857718705e+00,8.631932909358854822e-01
157,-3.716858255413243661e+00,8.631867652888612907e-01
158,-3.714149517844547610e+00,8.631802396418370993e-01
159,-3.711432540471840902e+00,8.631605079979386419e-01
160,-3.708707326897372702e+00,8.631472229216927694e-01
161,-3.705973877294716168e+00,8.631270836138064118e-01
162,-3.703232187241545681e+00,8.631203149348933845e-01
163,-3.700482247260038715e+00,8.630999236936972574e-01
164,-3.697724054434854857e+00,8.630930579405491354e-01
165,-3.694957614099513954e+00,8.630723667106791064e-01
166,-3.692182934017195439e+00,8.630653998197078680e-01
167,-3.689400018071224974e+00,8.630444060511256454e-01
168,-3.686608864660873230e+00,8.630373375329982721e-01
169,-3.683809459487956683e+00,8.630231488646996629e-01
170,-3.681001804785777320e+00,8.630160287145283160e-01
171,-3.678185888826306815e+00,8.629944573832584176e-01
172,-3.675361709590986514e+00,8.629726731979489029e-01
173,-3.672529270154318404e+00,8.629653369502311433e-01
174,-3.669688569785290788e+00,8.629506100485495601e-01
175,-3.666839622335497761e+00,8.629432193945844043e-01
176,-3.663982429714689015e+00,8.629208509754771050e-01
177,-3.661116996131345669e+00,8.628982230008809262e-01
178,-3.658243316599066208e+00,8.628906065226604749e-01
179,-3.655361387288707409e+00,8.628753213087745344e-01
180,-3.652471207638013695e+00,8.628676525731082680e-01
181,-3.649572781637327790e+00,8.628444006321013271e-01
182,-3.646666114846497830e+00,8.628209105727996375e-01
183,-3.643751206342038973e+00,8.628130104584756932e-01
184,-3.640828053579840962e+00,8.627891655745437705e-01
185,-3.637896646080789331e+00,8.627811324445161523e-01
186,-3.634956989131411742e+00,8.627569085937139004e-01
187,-3.632009074411859384e+00,8.627487561053540643e-01
188,-3.629052900080857125e+00,8.627323839625349322e-01
189,-3.626088463333618783e+00,8.627241643080771905e-01
190,-3.623115764182124998e+00,8.626992982171260982e-01
191,-3.620134810169936657e+00,8.626745231282980653e-01
192,-3.617145602596072429e+00,8.626657575509141251e-01
193,-3.614148147163859015e+00,8.626400496453544564e-01
194,-3.611142439155157202e+00,8.626314299914977779e-01
195,-3.608128480677073036e+00,8.626054562792110358e-01
196,-3.605106272003143708e+00,8.625967090473583010e-01
197,-3.602075817786300593e+00,8.625791432398619563e-01
198,-3.599037121016802399e+00,8.625703246642191235e-01
199,-3.595990178473413845e+00,8.625435965929681981e-01
200,-3.592934989298793624e+00,8.625165785552320052e-01
201,-3.589871543438338808e+00,8.625074746961470806e-01
202,-3.586799844390121006e+00,8.624800113864578011e-01
203,-3.583719885292688812e+00,8.624707624619954993e-01
204,-3.580631663381127705e+00,8.624428603594657128e-01
205,-3.577535180183931907e+00,8.624334573780234603e-01
206,-3.574430437301225449e+00,8.624145744706717132e-01
207,-3.571317442626206873e+00,8.624050945447619965e-01
208,-3.568196196191450564e+00,8.623763684871634805e-01
209,-3.565066698388065891e+00,8.623472938769695118e-01
210,-3.561928947167091408e+00,8.623374974167430373e-01
211,-3.558782939224157005e+00,8.623178281045384974e-01
212,-3.555628675242438419e+00,8.623079552525596547e-01
213,-3.552466155662072911e+00,8.622780037629526051e-01
214,-3.549295381127352211e+00,8.622477197287813366e-01
215,-3.546116352525975124e+00,8.622375139990738901e-01
216,-3.542929069023140976e+00,8.622170155949706594e-01
217,-3.539733530418998075e+00,8.622067229205749861e-01
218,-3.536529737583972821e+00,8.621754987845877682e-01
219,-3.533317689690552044e+00,8.621439257604422979e-01
220,-3.530097386754874833e+00,8.621332819728649843e-01
221,-3.526868826957974878e+00,8.621011695716196410e-01
222,-3.523632010691867933e+00,8.620903486799355031e-01
223,-3.520386937445770581e+00,8.620795277882514762e-01
224,-3.517133604694184346e+00,8.620467303366136091e-01
225,-3.513872016327145520e+00,8.620245742478233053e-01
226,-3.510602176138824859e+00,8.619910547674862755e-01
227,-3.507324085352033993e+00,8.619797600433554141e-01
228,-3.504037743540173278e+00,8.619684653192253299e-01
229,-3.500743142233002647e+00,8.619341898376067235e-01
230,-3.497440282259977717e+00,8.619111050734921120e-01
231,-3.494129157289840748e+00,8.618761346386567546e-01
232,-3.490809767181513479e+00,8.618643388976606756e-01
233,-3.487482114619516071e+00,8.618525431566647077e-01
234,-3.484146198275163808e+00,8.618167475703565339e-01
235,-3.480802027074375360e+00,8.617926393207919755e-01
236,-3.477449601792875100e+00,8.617561072309209980e-01
237,-3.474088926884088657e+00,8.617437857974977744e-01
238,-3.470720000029420937e+00,8.617066008018782197e-01
239,-3.467342819071659310e+00,8.616940717487262535e-01
240,-3.463957383517056954e+00,8.616562308940047821e-01
241,-3.460563692942522973e+00,8.616434633500249518e-01
242,-3.457161751276575323e+00,8.616049370345173486e-01
243,-3.453751554799986412e+00,8.615919451660603023e-01
244,-3.450333103561911585e+00,8.615658429635918436e-01
245,-3.446906388464116233e+00,8.615527326295803201e-01
246,-3.443471409560782348e+00,8.615129310705210708e-01
247,-3.440028164699797664e+00,8.614726560089779328e-01
248,-3.436576650533782029e+00,8.614590652382301261e-01
249,-3.433116877940027845e+00,8.614317600732849245e-01
250,-3.429648849888693452e+00,8.614180456790887508e-01
251,-3.426172574835755213e+00,8.613764051947847555e-01
252,-3.422688054094852550e+00,8.613342637843038885e-01
253,-3.419195276190965860e+00,8.613200475657580846e-01
254,-3.415694239500774998e+00,8.612915264623770550e-01
255,-3.412184930677345740e+00,8.612772215775427176e-01
256,-3.408667349507414013e+00,8.612337355010432072e-01
257,-3.405141501384136848e+00,8.611894569301334901e-01
258,-3.401607387369367963e+00,8.611745569073043782e-01
259,-3.398065020264645408e+00,8.611296112906104971e-01
260,-3.394514398911973263e+00,8.611144507394511427e-01
261,-3.390955525543299931e+00,8.610686860778935525e-01
262,-3.387388399330068633e+00,8.610532389804181896e-01
263,-3.383813013703468542e+00,8.610222060920991183e-01
264,-3.380229370847459336e+00,8.610066203012540775e-01
265,-3.376637463625099755e+00,8.609592604275229100e-01
266,-3.373037291914202207e+00,8.609113037320418327e-01
267,-3.369428854083970304e+00,8.608951192727590795e-01
268,-3.365812148307936624e+00,8.608462600681744403e-01
269,-3.362187182370432126e+00,8.608297658585267742e-01
270,-3.358553957267222945e+00,8.607799687359636298e-01
271,-3.354912480304498068e+00,8.607631754105529165e-01
272,-3.351262750941991442e+00,8.607294086831940305e-01
273,-3.347604765638389157e+00,8.607124352812451917e-01
274,-3.343938525744480028e+00,8.606608722740199946e-01
275,-3.340264022043741399e+00,8.606086608878594779e-01
276,-3.336581254070083880e+00,8.605910340229301347e-01
277,-3.332890217915693398e+00,8.605378163666703717e-01
278,-3.329190915650618088e+00,8.605198482962458373e-01
279,-3.325483350298097829e+00,8.604656036493865123e-01
280,-3.321767521576570736e+00,8.604472868466939151e-01
281,-3.318043431597868409e+00,8.604104763082464080e-01
282,-3.314311077564663588e+00,8.603919825724908321e-01
283,-3.310570462831390781e+00,8.603357811083068851e-01
284,-3.306821588294115877e+00,8.602788513377723767e-01
285,-3.303064458005345649e+00,8.602596273697628027e-01
286,-3.299299071279527151e+00,8.602210007936021974e-01
287,-3.295525427587302048e+00,8.601625539864444780e-01
288,-3.291743526682818555e+00,8.601426953244331042e-01
289,-3.287953366187581938e+00,8.601228366624216193e-01
290,-3.284154948387830064e+00,8.600626304578473658e-01
291,-3.280348269546377704e+00,8.600220558149512806e-01
292,-3.276533328996451999e+00,8.599605060003140400e-01
293,-3.272710123669225535e+00,8.599397175532315085e-01
294,-3.268878654413411411e+00,8.598769372355490326e-01
295,-3.265038922540772770e+00,8.598557374747717308e-01
296,-3.261190927245591453e+00,8.597917098874092723e-01
297,-3.257334671758284284e+00,8.597700818327042027e-01
298,-3.253470155673832132e+00,8.597484537779982450e-01
299,-3.249597381563297915e+00,8.596827059231576529e-01
300,-3.245716350115073201e+00,8.596383648906198438e-01
301,-3.241827059663723087e+00,8.595710679324676251e-01
302,-3.237929509769080116e+00,8.595483328899771180e-01
303,-3.234023696865547581e+00,8.594797369451313562e-01
304,-3.230109620380534174e+00,8.594565327898219254e-01
305,-3.226187281046209332e+00,8.594098927120575881e-01
306,-3.222256680546930152e+00,8.593864567896027928e-01
307,-3.218317820525186779e+00,8.593152206360009648e-01
308,-3.214370700923181889e+00,8.592430350375825920e-01
309,-3.210415319093638420e+00,8.592186453961900838e-01
310,-3.206451674069734192e+00,8.591696146096848841e-01
311,-3.202479764210263813e+00,8.591449734645723035e-01
312,-3.198499590637422951e+00,8.590700682359241336e-01
313,-3.194511154952452081e+00,8.589941154616278496e-01
314,-3.190514455128327764e+00,8.589684557765657757e-01
315,-3.186509494731793346e+00,8.588909923800727153e-01
316,-3.182496274283657112e+00,8.588648175840020160e-01
317,-3.178474797322834000e+00,8.587857378165874023e-01
318,-3.174445062277046148e+00,8.587590187175031531e-01
319,-3.170407069793145460e+00,8.587054225656752804e-01
320,-3.166360820684863686e+00,8.586785455129309907e-01
321,-3.162306314636750493e+00,8.585959682589975328e-01
322,-3.158243552126756892e+00,8.585129250106232623e-01
323,-3.154172527719759422e+00,8.584847597022858823e-01
324,-3.150093241868557215e+00,8.584281568809064566e-01
325,-3.146005688892347774e+00,8.583997193678647442e-01
326,-3.141909869239084330e+00,8.583132445819390277e-01
327,-3.137805782767220553e+00,8.582255967671195140e-01
328,-3.133693428606963760e+00,8.581959670105742122e-01
329,-3.129572812151057093e+00,8.581363964550496881e-01
330,-3.125443932407954595e+00,8.581064556560690226e-01
331,-3.121306795155131653e+00,8.580153861964310291e-01
332,-3.117161402810011861e+00,8.579230501891261795e-01
333,-3.113007752588865973e+00,8.578918391759633444e-01
334,-3.108845840883123213e+00,8.577975489013732746e-01
335,-3.104675663136006847e+00,8.577657113894769925e-01
336,-3.100497219040797781e+00,8.576694342816202354e-01
337,-3.096310515044089051e+00,8.576368750412766140e-01
338,-3.092115553683929985e+00,8.575714175664708172e-01
339,-3.087912339613493540e+00,8.575385193320094190e-01
340,-3.083700870767484226e+00,8.574384642962430414e-01
341,-3.079481142432668239e+00,8.573370465102515547e-01
342,-3.075253157564886930e+00,8.573027637459231798e-01
