,x/h,pressure
0,-4.040000000003600711e+00,8.692201795799049391e-01
1,-4.037159084091998196e+00,8.668676989528609766e-01
2,-4.034298644719595650e+00,8.649800616595039182e-01
3,-4.031405005882304771e+00,8.649989901914041379e-01
4,-4.028478163254328059e+00,8.650310494083006674e-01
5,-4.025518112530261483e+00,8.650441800932969771e-01
6,-4.022524849424806703e+00,8.650934078909090497e-01
7,-4.019498369673282667e+00,8.651304639906236549e-01
8,-4.016438669030550024e+00,8.651691735512425652e-01
9,-4.013345743271790944e+00,8.652276737083067770e-01
10,-4.010219588191334061e+00,8.652468007355309521e-01
11,-4.007060199603072803e+00,8.652842411699008807e-01
12,-4.003867573340438746e+00,8.653025545770474114e-01
13,-4.000641705255577385e+00,8.653533732330324080e-01
14,-3.997382591219495573e+00,8.653845139448121948e-01
15,-3.994090227122113479e+00,8.654133968174664293e-01
16,-3.990764608871704588e+00,8.654533018526897603e-01
17,-3.987405732394591062e+00,8.654650122151449354e-01
18,-3.984013593635272965e+00,8.654874611815640550e-01
19,-3.980588188556564155e+00,8.654981997855281106e-01
20,-3.977129513138159211e+00,8.655266610295456742e-01
21,-3.973637563377779625e+00,8.655436189317168294e-01
22,-3.970112335289843308e+00,8.655590851037288092e-01
23,-3.966553824906354553e+00,8.655797526259982888e-01
24,-3.962962028275543336e+00,8.655860595008971758e-01
25,-3.959336941462678006e+00,8.655978676645401659e-01
26,-3.955678560549052314e+00,8.656134846914842473e-01
27,-3.951986881632273185e+00,8.656178751601120158e-01
28,-3.948261903628640823e+00,8.656263637719232573e-01
29,-3.944503628695539277e+00,8.656342540897024040e-01
30,-3.940712044810283921e+00,8.656478352527554598e-01
31,-3.936887148609322651e+00,8.656538617265829849e-01
32,-3.933028936768595329e+00,8.656587226077251396e-01
33,-3.929137406003641253e+00,8.656644448925976398e-01
34,-3.925212585155374967e+00,8.656675757996474818e-01
35,-3.921254417667050518e+00,8.656734737375881839e-01
36,-3.917262922563404803e+00,8.656789473828198078e-01
37,-3.913238096454852766e+00,8.656816539971612379e-01
38,-3.909179935978734033e+00,8.656890030142839754e-01
39,-3.905088437799456802e+00,8.656936519467098856e-01
40,-3.900963598609048066e+00,8.656959251135539768e-01
41,-3.896805415126006977e+00,8.657028619107988154e-01
42,-3.892613884095613930e+00,8.657072520324397003e-01
43,-3.888389002291961383e+00,8.657116079212553439e-01
44,-3.884130766513013810e+00,8.657181575315379130e-01
45,-3.879839173585932333e+00,8.657203261015605777e-01
46,-3.875514220366266027e+00,8.657246468390649152e-01
47,-3.871155903734915693e+00,8.657267990065459218e-01
48,-3.866764220598977175e+00,8.657335305478056631e-01
49,-3.862339167894666137e+00,8.657381850457147587e-01
50,-3.857880742584179679e+00,8.657427870933086522e-01
51,-3.853388941658034472e+00,8.657498818554727471e-01
52,-3.848863762133061694e+00,8.657523412776060301e-01
53,-3.844305201052759191e+00,8.657573105051478146e-01
54,-3.839713255489166421e+00,8.657598203105563162e-01
55,-3.835087917037756977e+00,8.657676290419128451e-01
56,-3.830429210753898417e+00,8.657730527691669398e-01
57,-3.825737111390063561e+00,8.657786749493929790e-01
58,-3.821011570778205080e+00,8.657873611187886231e-01
59,-3.816252659819364013e+00,8.657903677180011082e-01
60,-3.811460347377247704e+00,8.657964955313056654e-01
61,-3.806634630712661505e+00,8.657996167453978487e-01
62,-3.801775507115927599e+00,8.658093146267569207e-01
63,-3.796882980334034041e+00,8.658159924525576923e-01
64,-3.791957037904186922e+00,8.658230531787030060e-01
65,-3.786997671497418061e+00,8.658340767653540659e-01
66,-3.782004876692172779e+00,8.658378896051824869e-01
67,-3.776978692181143682e+00,8.658456129630345277e-01
68,-3.771919071593722972e+00,8.658495234810582586e-01
69,-3.766826025863847960e+00,8.658618953523103956e-01
70,-3.761699552498827703e+00,8.658704396485297217e-01
71,-3.756539639698857069e+00,8.658792442291848301e-01
72,-3.751346292765857182e+00,8.658930740818455707e-01
73,-3.746119537715806747e+00,8.658978725130664911e-01
74,-3.740859333807602827e+00,8.659076354532931896e-01
75,-3.735565685845618766e+00,8.659125999622990788e-01
76,-3.730238601027395795e+00,8.659281321528879971e-01
77,-3.724878040116859079e+00,8.659388999215584803e-01
78,-3.719484076129095929e+00,8.659499620568668066e-01
79,-3.714056640181936597e+00,8.659670422728787953e-01
80,-3.708595779865759390e+00,8.659731738648472898e-01
81,-3.703101447906084420e+00,8.659855133298103302e-01
82,-3.697573632665581922e+00,8.659917212028049871e-01
83,-3.692012401473975025e+00,8.660110971767969179e-01
84,-3.686417693364243853e+00,8.660244953248650290e-01
85,-3.680789505793284455e+00,8.660383402325358970e-01
86,-3.675127892986520539e+00,8.660597896407680185e-01
87,-3.669432795089306865e+00,8.660671984650768485e-01
88,-3.663704229360764231e+00,8.660823436562565814e-01
89,-3.657942193853036539e+00,8.660900800231280394e-01
90,-3.652146686491411387e+00,8.661141417558694267e-01
91,-3.646317705923806773e+00,8.661306809999662626e-01
92,-3.640455249429763729e+00,8.661477222779859764e-01
93,-3.634559315839893667e+00,8.661741272823503257e-01
94,-3.628629902524584505e+00,8.661832722545371732e-01
95,-3.622667010539947885e+00,8.662019556530792253e-01
96,-3.616670632195522650e+00,8.662114940794344298e-01
97,-3.610640770837525437e+00,8.662410614126351271e-01
98,-3.604577423359720978e+00,8.662613454801825208e-01
99,-3.598480589945202812e+00,8.662822504655739442e-01
100,-3.592350262770906522e+00,8.663147480909730858e-01
101,-3.586186446399759475e+00,8.663259963917178119e-01
102,-3.579989137095545892e+00,8.663488028156991483e-01
103,-3.573758333215702354e+00,8.663603609389365356e-01
104,-3.567494033538063825e+00,8.663963222956251320e-01
105,-3.561196236274033922e+00,8.664212291036772484e-01
106,-3.554864939904491372e+00,8.664467900186383353e-01
107,-3.548500142873961316e+00,8.664863502568305176e-01
108,-3.542101844055046023e+00,8.665000710428821806e-01
109,-3.535670041896906923e+00,8.665278715740759585e-01
110,-3.529204734252504583e+00,8.665419513192190726e-01
111,-3.522705921708559007e+00,8.665855519453399269e-01
112,-3.516173601056646003e+00,8.666158003905175544e-01
113,-3.509607771645598007e+00,8.666470848679143080e-01
114,-3.503008432162520780e+00,8.666952270429781890e-01
115,-3.496375584304073136e+00,8.667118350554401385e-01
116,-3.489709202698893176e+00,8.667455683691663859e-01
117,-3.483009341358179523e+00,8.667626936704300178e-01
118,-3.476275946613955004e+00,8.668159448575778470e-01
119,-3.469509040883830053e+00,8.668525075091396692e-01
120,-3.462708615846543214e+00,8.668901789322077667e-01
121,-3.455874672433257189e+00,8.669486675016382371e-01
122,-3.449007209616172798e+00,8.669688724983461992e-01
123,-3.442106226606943320e+00,8.670097837686001618e-01
124,-3.435171722102800196e+00,8.670732509739049743e-01
125,-3.428203695600495760e+00,8.670951168985263635e-01
126,-3.421202145677963546e+00,8.671393067384708386e-01
127,-3.414167071741748050e+00,8.671843136222170401e-01
128,-3.407098472499014097e+00,8.672069965906398226e-01
129,-3.399996347198730007e+00,8.672804722350885287e-01
130,-3.392860695468173038e+00,8.673300662129650451e-01
131,-3.385691516434461867e+00,8.674067414970731971e-01
