"Ma","Schlieren","artificial-viscosity","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","shock-sensor","total-enthalpy","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6.476212685701167e-01,7.976700860914984e-01,3.358109975939287e+00,-5.281736347649369e+00,-4.056135563669304e-01,-1.768585470927850e-15,1.978621353958952e+00,8.916047885396020e-01,3.297489686851180e-03,0.000000000000000e+00,1.353881032770014e+00,0.000000000000000e+00,5.136068619582455e+00,1,0.000000000000000e+00,5.200999975204468e-01,0.000000000000000e+00,5.000000000000000e-01
6.476381577349167e-01,7.972639802979220e-01,3.358109975990823e+00,-5.275998247228693e+00,-4.068328744651765e-01,-1.760425327179993e-15,1.978519950565044e+00,8.916197484535361e-01,3.075322686297253e-03,0.000000000000000e+00,1.353860132670790e+00,0.000000000000000e+00,5.136010061367979e+00,1,2.500000118743628e-04,5.200999975204468e-01,2.500000118743628e-04,5.000000000000000e-01
6.476550468997166e-01,7.968578745043418e-01,3.358109976042338e+00,-5.270260146807988e+00,-4.080521925634203e-01,-1.752265183432126e-15,1.978418547171136e+00,8.916347083674699e-01,2.853155685743335e-03,0.000000000000000e+00,1.353839232571565e+00,0.000000000000000e+00,5.135951503153501e+00,1,5.000000237487257e-04,5.200999975204468e-01,5.000000237487257e-04,5.000000000000000e-01
6.476719360625507e-01,7.964517687580386e-01,3.358109976093853e+00,-5.264522047055287e+00,-4.092715105197169e-01,-1.744105040634225e-15,1.978317143789032e+00,8.916496682796620e-01,2.630988711053058e-03,0.000000000000000e+00,1.353818332474773e+00,0.000000000000000e+00,5.135892944945840e+00,1,7.500000065192580e-04,5.200999975204468e-01,7.500000065192580e-04,5.000000000000000e-01
6.476888252293168e-01,7.960456629171817e-01,3.358109976145369e+00,-5.258783945966580e+00,-4.104908287599081e-01,-1.735944895936393e-15,1.978215740383320e+00,8.916646281953378e-01,2.408821684635500e-03,0.000000000000000e+00,1.353797432373116e+00,0.000000000000000e+00,5.135834386724548e+00,1,1.000000047497451e-03,5.200999975204468e-01,1.000000047497451e-03,5.000000000000000e-01
6.477057143882183e-01,7.956395572654325e-01,3.358109976196884e+00,-5.253045847549884e+00,-4.117101464323100e-01,-1.727784755038424e-15,1.978114337024826e+00,8.916795881040469e-01,2.186654761672506e-03,0.000000000000000e+00,1.353776532281191e+00,0.000000000000000e+00,5.135775828530520e+00,1,1.249999972060323e-03,5.200999975204468e-01,1.249999972060323e-03,5.000000000000000e-01
6.477226035549847e-01,7.952334514245756e-01,3.358109976248400e+00,-5.247307746461177e+00,-4.129294646725011e-01,-1.719624610340592e-15,1.978012933619113e+00,8.916945480197224e-01,1.964487735254946e-03,0.000000000000000e+00,1.353755632179534e+00,0.000000000000000e+00,5.135717270309225e+00,1,1.500000013038516e-03,5.200999975204468e-01,1.500000013038516e-03,5.000000000000000e-01
6.477394927217510e-01,7.948273455837185e-01,3.358109976299916e+00,-5.241569645372471e+00,-4.141487829126924e-01,-1.711464465642760e-15,1.977911530213400e+00,8.917095079353982e-01,1.742320708837388e-03,0.000000000000000e+00,1.353734732077876e+00,0.000000000000000e+00,5.135658712087933e+00,1,1.750000054016709e-03,5.200999975204468e-01,1.750000054016709e-03,5.000000000000000e-01
6.477563818885171e-01,7.944212397428653e-01,3.358109976351451e+00,-5.235831544283792e+00,-4.153681011528859e-01,-1.703304320944935e-15,1.977810126807687e+00,8.917244678510736e-01,1.520153682419815e-03,0.000000000000000e+00,1.353713831976219e+00,0.000000000000000e+00,5.135600153866639e+00,1,2.000000094994903e-03,5.200999975204468e-01,2.000000094994903e-03,5.000000000000000e-01
6.477732710395540e-01,7.940151342802202e-01,3.358109976402948e+00,-5.230093448539081e+00,-4.165874182574962e-01,-1.695144183846821e-15,1.977708723496413e+00,8.917394277528166e-01,1.297986862911402e-03,0.000000000000000e+00,1.353692931894026e+00,0.000000000000000e+00,5.135541595699880e+00,1,2.249999903142452e-03,5.200999975204468e-01,2.249999903142452e-03,5.000000000000000e-01
