"Ma","artificial-viscosity","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","shock-sensor","total-enthalpy","Points:0","Points:1","Points:2"
1.803848039666407e+00,7.322756010981797e-01,8.617431093874590e-01,-3.282443621704540e-02,1.081932049817209e-16,3.282958780817994e+00,2.311067795927614e+00,-9.340761261083705e-05,0.000000000000000e+00,2.478900910834602e+00,1.150399999999975e-02,1.014818614648916e+01,1.000000000000000e+00,5.000000000000000e-01,5.000000000000000e-01
