"Ma","Schlieren","artificial-viscosity","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","primitives_6","shock-sensor","total-enthalpy","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7.188390794259235e-01,1.240772130340206e-01,0.000000000000000e+00,3.293485465813752e-01,2.976514716072506e-02,-8.704203739608635e-16,1.860717350757975e+00,9.771565959455411e-01,2.414592453681601e-04,0.000000000000000e+00,1.319887661272294e+00,0.000000000000000e+00,0.000000000000000e+00,5.097024350335034e+00,1,0.000000000000000e+00,1.050099968910217e+00,0.000000000000000e+00,5.000000000000000e-01
7.188478250302135e-01,1.241850427651505e-01,0.000000000000000e+00,3.297364926725883e-01,2.452606236465398e-02,-7.816025277722012e-16,1.860724792045118e+00,9.771696972656003e-01,5.452444901806049e-04,0.000000000000000e+00,1.319892415882899e+00,0.000000000000000e+00,0.000000000000000e+00,5.097054329192336e+00,1,2.500000118743628e-04,1.050099968910217e+00,2.500000118743628e-04,5.000000000000000e-01
7.188565706345037e-01,1.242928724962803e-01,0.000000000000000e+00,3.301244387638012e-01,1.928697756858332e-02,-6.927846815836182e-16,1.860732233332262e+00,9.771827985856598e-01,8.490297349930502e-04,0.000000000000000e+00,1.319897170493505e+00,0.000000000000000e+00,0.000000000000000e+00,5.097084308049640e+00,1,5.000000237487257e-04,1.050099968910217e+00,5.000000237487257e-04,5.000000000000000e-01
7.188653162377755e-01,1.244007022148571e-01,0.000000000000000e+00,3.305123848098511e-01,1.404789338242219e-02,-6.039668457347531e-16,1.860739674618540e+00,9.771958999041939e-01,1.152814944440240e-03,0.000000000000000e+00,1.319901925103556e+00,0.000000000000000e+00,0.000000000000000e+00,5.097114286903452e+00,1,7.500000065192580e-04,1.050099968910217e+00,7.500000065192580e-04,5.000000000000000e-01
7.188740618430838e-01,1.245085319585399e-01,0.000000000000000e+00,3.309003309462268e-01,8.808807976442026e-03,-5.151489892064123e-16,1.860747115906549e+00,9.772090012257784e-01,1.456600224617946e-03,0.000000000000000e+00,1.319906679714715e+00,0.000000000000000e+00,0.000000000000000e+00,5.097144265764246e+00,1,1.000000047497451e-03,1.050099968910217e+00,1.000000047497451e-03,5.000000000000000e-01
7.188828074443195e-01,1.246163616520107e-01,0.000000000000000e+00,3.312882769019512e-01,3.569725010100402e-03,-4.263311740370626e-16,1.860754557191094e+00,9.772221025412621e-01,1.760385363334627e-03,0.000000000000000e+00,1.319911434323660e+00,0.000000000000000e+00,0.000000000000000e+00,5.097174244611079e+00,1,1.249999972060323e-03,1.050099968910217e+00,1.249999972060323e-03,5.000000000000000e-01
7.188915530496276e-01,1.247241913956936e-01,0.000000000000000e+00,3.316762230383272e-01,-1.669360395880558e-03,-3.375133175086428e-16,1.860761998479104e+00,9.772352038628468e-01,2.064170643512323e-03,0.000000000000000e+00,1.319916188934818e+00,0.000000000000000e+00,0.000000000000000e+00,5.097204223471873e+00,1,1.500000013038516e-03,1.050099968910217e+00,1.500000013038516e-03,5.000000000000000e-01
7.189002986549359e-01,1.248320211393765e-01,0.000000000000000e+00,3.320641691747030e-01,-6.908445801861073e-03,-2.486954609802625e-16,1.860769439767114e+00,9.772483051844312e-01,2.367955923690024e-03,0.000000000000000e+00,1.319920943545977e+00,0.000000000000000e+00,0.000000000000000e+00,5.097234202332666e+00,1,1.750000054016709e-03,1.050099968910217e+00,1.750000054016709e-03,5.000000000000000e-01
7.189090442602442e-01,1.249398508830593e-01,0.000000000000000e+00,3.324521153110787e-01,-1.214753120784095e-02,-1.598776044519217e-16,1.860776881055124e+00,9.772614065060159e-01,2.671741203867736e-03,0.000000000000000e+00,1.319925698157136e+00,0.000000000000000e+00,0.000000000000000e+00,5.097264181193459e+00,1,2.000000094994903e-03,1.050099968910217e+00,2.000000094994903e-03,5.000000000000000e-01
7.189177898574073e-01,1.250476805263180e-01,0.000000000000000e+00,3.328400610861516e-01,-1.738661173454367e-02,-7.105983064160271e-17,1.860784322336204e+00,9.772745078153988e-01,2.975526201123397e-03,0.000000000000000e+00,1.319930452763866e+00,0.000000000000000e+00,0.000000000000000e+00,5.097294160026332e+00,1,2.249999903142452e-03,1.050099968910217e+00,2.249999903142452e-03,5.000000000000000e-01
7.189265354627155e-01,1.251555102700009e-01,0.000000000000000e+00,3.332280072225275e-01,-2.262569714052483e-02,1.775802588681711e-17,1.860791763624214e+00,9.772876091369832e-01,3.279311481301089e-03,0.000000000000000e+00,1.319935207375025e+00,0.000000000000000e+00,0.000000000000000e+00,5.097324138887125e+00,1,2.499999944120646e-03,1.050099968910217e+00,2.499999944120646e-03,5.000000000000000e-01
7.189400186932626e-01,1.718612709313596e-01,0.000000000000000e+00,3.235040298379906e-01,-3.620743157913154e-01,1.971626350637388e-16,1.860580583456555e+00,9.772802353064838e-01,3.984092713667771e-03,0.000000000000000e+00,1.319874126406066e+00,0.000000000000000e+00,0.000000000000000e+00,5.097106169693767e+00,1,2.749999985098839e-03,1.050099968910217e+00,2.749999985098839e-03,5.000000000000000e-01
7.189354855479082e-01,1.686947558246740e-01,0.000000000000000e+00,3.198279557313311e-01,-3.509455419331787e-01,1.278855353698717e-16,1.860500380382986e+00,9.772630664085394e-01,4.303709612536727e-03,0.000000000000000e+00,1.319849045821231e+00,0.000000000000000e+00,0.000000000000000e+00,5.097003292105556e+00,1,3.000000026077032e-03,1.050099968910217e+00,3.000000026077032e-03,5.000000000000000e-01
7.189309524025537e-01,1.655282407179893e-01,0.000000000000000e+00,3.161518816246717e-01,-3.398167680750465e-01,5.860843567609737e-17,1.860420177309417e+00,9.772458975105953e-01,4.623326511405674e-03,0.000000000000000e+00,1.319823965236397e+00,0.000000000000000e+00,0.000000000000000e+00,5.096900414517346e+00,1,3.250000067055225e-03,1.050099968910217e+00,3.250000067055225e-03,5.000000000000000e-01
7.189264192571994e-01,1.623617256113046e-01,0.000000000000000e+00,3.124758075180123e-01,-3.286879942169142e-01,-1.066866401767707e-17,1.860339974235848e+00,9.772287286126511e-01,4.942943410274622e-03,0.000000000000000e+00,1.319798884651562e+00,0.000000000000000e+00,0.000000000000000e+00,5.096797536929135e+00,1,3.500000108033419e-03,1.050099968910217e+00,3.500000108033419e-03,5.000000000000000e-01
7.189218861160668e-01,1.591952134536664e-01,0.000000000000000e+00,3.087997368349631e-01,-3.175592307232586e-01,-7.994569919213547e-17,1.860259771236974e+00,9.772115597306970e-01,5.262560011477185e-03,0.000000000000000e+00,1.319773804090086e+00,0.000000000000000e+00,0.000000000000000e+00,5.096694659436740e+00,1,3.749999916180968e-03,1.050099968910217e+00,3.749999916180968e-03,5.000000000000000e-01
7.189173529664906e-01,1.560286953979353e-01,0.000000000000000e+00,3.051236593046934e-01,-3.064304465006499e-01,-1.492228634052260e-16,1.860179568088711e+00,9.771943908167628e-01,5.582177208012516e-03,0.000000000000000e+00,1.319748723481893e+00,0.000000000000000e+00,0.000000000000000e+00,5.096591781752718e+00,1,4.000000189989805e-03,1.050099968910217e+00,4.000000189989805e-03,5.000000000000000e-01
7.189128198211361e-01,1.528621802912514e-01,0.000000000000000e+00,3.014475851980341e-01,-2.953016726425216e-01,-2.184999630989432e-16,1.860099365015142e+00,9.771772219188186e-01,5.901794106881445e-03,0.000000000000000e+00,1.319723642897059e+00,0.000000000000000e+00,0.000000000000000e+00,5.096488904164508e+00,1,4.250000230967999e-03,1.050099968910217e+00,4.250000230967999e-03,5.000000000000000e-01
7.189082866842254e-01,1.496956710826589e-01,0.000000000000000e+00,2.977715179385951e-01,-2.841729195133387e-01,-2.877769337541422e-16,1.860019162090963e+00,9.771600530528539e-01,6.221410410417640e-03,0.000000000000000e+00,1.319698562358941e+00,0.000000000000000e+00,0.000000000000000e+00,5.096386026767922e+00,1,4.499999806284904e-03,1.050099968910217e+00,4.499999806284904e-03,5.000000000000000e-01
7.189037535388708e-01,1.465291559759742e-01,0.000000000000000e+00,2.940954438319357e-01,-2.730441456552064e-01,-3.570540334479169e-16,1.859938959017394e+00,9.771428841549099e-01,6.541027309286586e-03,0.000000000000000e+00,1.319673481774106e+00,0.000000000000000e+00,0.000000000000000e+00,5.096283149179712e+00,1,4.749999847263098e-03,1.050099968910217e+00,4.749999847263098e-03,5.000000000000000e-01
7.188992203935165e-01,1.433626408692896e-01,0.000000000000000e+00,2.904193697252763e-01,-2.619153717970742e-01,-4.263311331416913e-16,1.859858755943825e+00,9.771257152569655e-01,6.860644208155534e-03,0.000000000000000e+00,1.319648401189272e+00,0.000000000000000e+00,0.000000000000000e+00,5.096180271591502e+00,1,4.999999888241291e-03,1.050099968910217e+00,4.999999888241291e-03,5.000000000000000e-01
7.189131439695131e-01,1.955360120311973e-01,0.000000000000000e+00,2.865088915414780e-01,-4.911682054278093e-01,-5.924171704931847e-16,1.859868021063922e+00,9.771418011726833e-01,7.387620860776520e-03,0.000000000000000e+00,1.319652201786594e+00,0.000000000000000e+00,0.000000000000000e+00,5.096213444999030e+00,1,5.249999929219484e-03,1.050099968910217e+00,5.249999929219484e-03,5.000000000000000e-01
7.189057211959721e-01,1.943540641949693e-01,0.000000000000000e+00,2.810762840428218e-01,-4.893250037644820e-01,-7.496242242828133e-16,1.859730043971022e+00,9.771139775720402e-01,7.684074501277837e-03,0.000000000000000e+00,1.319611330432596e+00,0.000000000000000e+00,0.000000000000000e+00,5.096045752563065e+00,1,5.499999970197678e-03,1.050099968910217e+00,5.499999970197678e-03,5.000000000000000e-01
7.188982984224311e-01,1.931721163587399e-01,0.000000000000000e+00,2.756436765441656e-01,-4.874818021011492e-01,-9.068312780724586e-16,1.859592066878122e+00,9.770861539713971e-01,7.980528141779172e-03,0.000000000000000e+00,1.319570459078598e+00,0.000000000000000e+00,0.000000000000000e+00,5.095878060127101e+00,1,5.750000011175871e-03,1.050099968910217e+00,5.750000011175871e-03,5.000000000000000e-01
7.188908756488902e-01,1.919901685225106e-01,0.000000000000000e+00,2.702110690455094e-01,-4.856386004378165e-01,-1.064038331862104e-15,1.859454089785222e+00,9.770583303707537e-01,8.276981782280507e-03,0.000000000000000e+00,1.319529587724600e+00,0.000000000000000e+00,0.000000000000000e+00,5.095710367691137e+00,1,6.000000052154064e-03,1.050099968910217e+00,6.000000052154064e-03,5.000000000000000e-01
7.188834528753494e-01,1.908082206862812e-01,0.000000000000000e+00,2.647784615468531e-01,-4.837953987744836e-01,-1.221245385651751e-15,1.859316112692322e+00,9.770305067701108e-01,8.573435422781845e-03,0.000000000000000e+00,1.319488716370603e+00,0.000000000000000e+00,0.000000000000000e+00,5.095542675255173e+00,1,6.250000093132257e-03,1.050099968910217e+00,6.250000093132257e-03,5.000000000000000e-01
7.188760301018083e-01,1.896262728500519e-01,0.000000000000000e+00,2.593458540481969e-01,-4.819521971111508e-01,-1.378452439441399e-15,1.859178135599422e+00,9.770026831694676e-01,8.869889063283178e-03,0.000000000000000e+00,1.319447845016605e+00,0.000000000000000e+00,0.000000000000000e+00,5.095374982819208e+00,1,6.500000134110451e-03,1.050099968910217e+00,6.500000134110451e-03,5.000000000000000e-01
7.188686073282675e-01,1.884443250138226e-01,0.000000000000000e+00,2.539132465495407e-01,-4.801089954478181e-01,-1.535659493231048e-15,1.859040158506523e+00,9.769748595688243e-01,9.166342703784514e-03,0.000000000000000e+00,1.319406973662608e+00,0.000000000000000e+00,0.000000000000000e+00,5.095207290383244e+00,1,6.750000175088644e-03,1.050099968910217e+00,6.750000175088644e-03,5.000000000000000e-01
7.188611845547266e-01,1.872623771775933e-01,0.000000000000000e+00,2.484806390508844e-01,-4.782657937844853e-01,-1.692866547020698e-15,1.858902181413623e+00,9.769470359681811e-01,9.462796344285849e-03,0.000000000000000e+00,1.319366102308610e+00,0.000000000000000e+00,0.000000000000000e+00,5.095039597947279e+00,1,7.000000216066837e-03,1.050099968910217e+00,7.000000216066837e-03,5.000000000000000e-01
