"Ma","artificial-viscosity","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","primitives_6","shock-sensor","total-enthalpy","Points:0","Points:1","Points:2"
1.801660548515349e+00,9.060147182634365e-02,8.620711119035241e-01,-3.161779320942126e-02,-2.188379788119512e-17,3.285638548730786e+00,2.308710119693191e+00,-2.638112469408219e-05,0.000000000000000e+00,2.479690416964769e+00,9.082151332499389e-02,4.906249999999748e-03,1.014807944960604e+01,1.000000000000000e+00,5.000000000000000e-01,5.000000000000000e-01
