"Ma","cell_ids","density-gradient:0","density-gradient:1","density-gradient:2","object_id","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","total-enthalpy","Volume","Cell Type"
1.801566137095317e+00,1.800009999999996e+05,8.621587241458816e-01,-3.053035090907299e-02,1.738294090299579e-18,2.000000000011894e+00,3.284815212945959e+00,2.308667143635446e+00,-2.984654165770828e-04,-9.047281193005840e-19,2.479992326961538e+00,1.014840828652667e+01,2.000000000011894e+00,1
