"Ma","Schlieren","artificial-viscosity","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","shock-sensor","total-enthalpy","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6.485062516581181e-01,1.172347736247038e+00,1.272967459118716e+00,1.484330800193347e+01,5.207013369374339e-02,-1.254739064506990e-13,1.947877571471903e+00,8.917929362025113e-01,-5.011229803114540e-07,0.000000000000000e+00,1.350739949917521e+00,9.638205572232812e-01,5.125237338676444e+00,1,0.000000000000000e+00,5.200999975204468e-01,0.000000000000000e+00,5.000000000000000e-01
6.485184837850417e-01,1.172523451182086e+00,1.272967459118727e+00,1.484913123678349e+01,4.916736625821006e-02,-3.263968178508713e-14,1.947885290487527e+00,8.918077426426501e-01,-2.101496010362627e-04,0.000000000000000e+00,1.350734672690867e+00,9.638205572233206e-01,5.125232315419806e+00,1,2.500000118743628e-04,5.200999975204468e-01,2.500000118743628e-04,5.000000000000000e-01
6.485307159119654e-01,1.172699166117041e+00,1.272967459118715e+00,1.485495447163228e+01,4.626459882267609e-02,6.019454288051864e-14,1.947893009503151e+00,8.918225490827889e-01,-4.197980790922196e-04,0.000000000000000e+00,1.350729395464212e+00,9.638205572232794e-01,5.125227292163166e+00,1,5.000000237487257e-04,5.200999975204468e-01,5.000000237487257e-04,5.000000000000000e-01
6.485429480374652e-01,1.172874881031634e+00,1.272967459118727e+00,1.486077770580440e+01,4.336183172506888e-02,1.530287567388042e-13,1.947900728517876e+00,8.918373555212040e-01,-6.294465327418763e-04,0.000000000000000e+00,1.350724118238172e+00,9.638205572233186e-01,5.125222268907113e+00,1,7.500000065192580e-04,5.200999975204468e-01,7.500000065192580e-04,5.000000000000000e-01
6.485551801658129e-01,1.173050595987092e+00,1.272967459118726e+00,1.486660094133171e+01,4.045906395160843e-02,2.458629922117382e-13,1.947908447534398e+00,8.918521619630665e-01,-8.390950352041241e-04,0.000000000000000e+00,1.350718841010902e+00,9.638205572233177e-01,5.125217245649890e+00,1,1.000000047497451e-03,5.200999975204468e-01,1.000000047497451e-03,5.000000000000000e-01
6.485674122884646e-01,1.173226310860679e+00,1.272967459118714e+00,1.487242417414677e+01,3.755629752985500e-02,3.386971844553684e-13,1.947916166547326e+00,8.918669683980344e-01,-1.048743440041200e-03,0.000000000000000e+00,1.350713563786091e+00,9.638205572232765e-01,5.125212222395006e+00,1,1.249999972060323e-03,5.200999975204468e-01,1.249999972060323e-03,5.000000000000000e-01
6.485796444168123e-01,1.173402025816136e+00,1.272967459118714e+00,1.487824740967408e+01,3.465352975639482e-02,4.315314199283030e-13,1.947923885563848e+00,8.918817748398968e-01,-1.258391942503448e-03,0.000000000000000e+00,1.350708286558822e+00,9.638205572232756e-01,5.125207199137781e+00,1,1.500000013038516e-03,5.200999975204468e-01,1.500000013038516e-03,5.000000000000000e-01
6.485918765451600e-01,1.173577740771594e+00,1.272967459118714e+00,1.488407064520141e+01,3.175076198293465e-02,5.243656554012378e-13,1.947931604580370e+00,8.918965812817596e-01,-1.468040444965697e-03,0.000000000000000e+00,1.350703009331553e+00,9.638205572232749e-01,5.125202175880560e+00,1,1.750000054016709e-03,5.200999975204468e-01,1.750000054016709e-03,5.000000000000000e-01
6.486041086735078e-01,1.173753455727051e+00,1.272967459118714e+00,1.488989388072873e+01,2.884799420947448e-02,6.171998908741723e-13,1.947939323596893e+00,8.919113877236221e-01,-1.677688947427945e-03,0.000000000000000e+00,1.350697732104284e+00,9.638205572232741e-01,5.125197152623336e+00,1,2.000000094994903e-03,5.200999975204468e-01,2.000000094994903e-03,5.000000000000000e-01
6.486163407904635e-01,1.173929170518862e+00,1.272967459118713e+00,1.489571711083274e+01,2.594522913942705e-02,7.100340398885019e-13,1.947947042606226e+00,8.919261941516949e-01,-1.887337254639842e-03,0.000000000000000e+00,1.350692454881929e+00,9.638205572232730e-01,5.125192129370792e+00,1,2.249999903142452e-03,5.200999975204468e-01,2.249999903142452e-03,5.000000000000000e-01
6.486285729188110e-01,1.174104885474367e+00,1.272967459118725e+00,1.490154034636068e+01,2.304246136596500e-02,8.028682753614357e-13,1.947954761622748e+00,8.919410005935575e-01,-2.096985757102083e-03,0.000000000000000e+00,1.350687177654661e+00,9.638205572233123e-01,5.125187106113568e+00,1,2.499999944120646e-03,5.200999975204468e-01,2.499999944120646e-03,5.000000000000000e-01
6.486408050471588e-01,1.174280600429777e+00,1.272967459118713e+00,1.490736358188738e+01,2.013969359250677e-02,8.957025108343712e-13,1.947962480639271e+00,8.919558070354201e-01,-2.306634259564338e-03,0.000000000000000e+00,1.350681900427392e+00,9.638205572232712e-01,5.125182082856345e+00,1,2.749999985098839e-03,5.200999975204468e-01,2.749999985098839e-03,5.000000000000000e-01
6.486636480555013e-01,1.174511478926406e+00,1.272967459118723e+00,1.491313768852172e+01,2.414365268529005e-02,9.427998115090848e-13,1.947973760178781e+00,8.919815406156532e-01,-2.512695403062348e-03,0.000000000000000e+00,1.350667501837515e+00,9.638205572233073e-01,5.125155467905906e+00,1,3.000000026077032e-03,5.200999975204468e-01,3.000000026077032e-03,5.000000000000000e-01
6.486871172866893e-01,1.174745613012514e+00,1.272967459118723e+00,1.491890889571311e+01,2.855522642963169e-02,9.871978531712342e-13,1.947985249849858e+00,8.920079190833687e-01,-2.718544831213495e-03,0.000000000000000e+00,1.350652564931717e+00,9.638205572233085e-01,5.125127578677409e+00,1,3.250000067055225e-03,5.200999975204468e-01,3.250000067055225e-03,5.000000000000000e-01
6.487105865178772e-01,1.174979747098621e+00,1.272967459118724e+00,1.492468010290450e+01,3.296680017397335e-02,1.031595894833383e-12,1.947996739520935e+00,8.920342975510842e-01,-2.924394259364642e-03,0.000000000000000e+00,1.350637628025919e+00,9.638205572233095e-01,5.125099689448911e+00,1,3.500000108033419e-03,5.200999975204468e-01,3.500000108033419e-03,5.000000000000000e-01
6.487340557272081e-01,1.175213880966628e+00,1.272967459118713e+00,1.493045130472042e+01,3.737836980971954e-02,1.075993895146643e-12,1.948008229181311e+00,8.920606759942331e-01,-3.130243495803610e-03,0.000000000000000e+00,1.350622691134032e+00,9.638205572232708e-01,5.125071800246388e+00,1,3.749999916180968e-03,5.200999975204468e-01,3.749999916180968e-03,5.000000000000000e-01
6.487575249802532e-01,1.175448015270789e+00,1.272967459118713e+00,1.493622251728665e+01,4.178994766265871e-02,1.120391978157685e-12,1.948019718863088e+00,8.920870544865150e-01,-3.336093115666945e-03,0.000000000000000e+00,1.350607754214323e+00,9.638205572232715e-01,5.125043910991915e+00,1,4.000000189989805e-03,5.200999975204468e-01,4.000000189989805e-03,5.000000000000000e-01
6.487809942114414e-01,1.175682149356897e+00,1.272967459118713e+00,1.494199372447804e+01,4.620152140700035e-02,1.164790019819834e-12,1.948031208534166e+00,8.921134329542307e-01,-3.541942543818093e-03,0.000000000000000e+00,1.350592817308525e+00,9.638205572232729e-01,5.125016021763418e+00,1,4.250000230967999e-03,5.200999975204468e-01,4.250000230967999e-03,5.000000000000000e-01
6.488044633989145e-01,1.175916283006942e+00,1.272967459118725e+00,1.494776492092034e+01,5.061308693414489e-02,1.209187978784198e-12,1.948042698183841e+00,8.921398113728123e-01,-3.747791588544853e-03,0.000000000000000e+00,1.350577880430549e+00,9.638205572233141e-01,5.124988132586868e+00,1,4.499999806284904e-03,5.200999975204468e-01,4.499999806284904e-03,5.000000000000000e-01
6.488279326301027e-01,1.176150417093003e+00,1.272967459118714e+00,1.495353612811111e+01,5.502466067848853e-02,1.253586020446350e-12,1.948054187854918e+00,8.921661898405281e-01,-3.953641016696012e-03,0.000000000000000e+00,1.350562943524751e+00,9.638205572232752e-01,5.124960243358371e+00,1,4.749999847263098e-03,5.200999975204468e-01,4.749999847263098e-03,5.000000000000000e-01
6.488514018612905e-01,1.176384551179157e+00,1.272967459118726e+00,1.495930733530312e+01,5.943623442282821e-02,1.297984062108497e-12,1.948065677525995e+00,8.921925683082434e-01,-4.159490444847145e-03,0.000000000000000e+00,1.350548006618953e+00,9.638205572233164e-01,5.124932354129874e+00,1,4.999999888241291e-03,5.200999975204468e-01,4.999999888241291e-03,5.000000000000000e-01
6.488748710924785e-01,1.176618685265264e+00,1.272967459118726e+00,1.496507854249450e+01,6.384780816716988e-02,1.342382103770646e-12,1.948077167197072e+00,8.922189467759589e-01,-4.365339872998293e-03,0.000000000000000e+00,1.350533069713155e+00,9.638205572233176e-01,5.124904464901376e+00,1,5.249999929219484e-03,5.200999975204468e-01,5.249999929219484e-03,5.000000000000000e-01
6.488983403236667e-01,1.176852819351326e+00,1.272967459118715e+00,1.497084974968527e+01,6.825938191151343e-02,1.386780145432799e-12,1.948088656868149e+00,8.922453252436744e-01,-4.571189301149452e-03,0.000000000000000e+00,1.350518132807357e+00,9.638205572232784e-01,5.124876575672880e+00,1,5.499999970197678e-03,5.200999975204468e-01,5.499999970197678e-03,5.000000000000000e-01
6.489218095548547e-01,1.177086953437479e+00,1.272967459118727e+00,1.497662095687728e+01,7.267095565585324e-02,1.431178187094945e-12,1.948100146539226e+00,8.922717037113899e-01,-4.777038729300586e-03,0.000000000000000e+00,1.350503195901559e+00,9.638205572233198e-01,5.124848686444381e+00,1,5.750000011175871e-03,5.200999975204468e-01,5.750000011175871e-03,5.000000000000000e-01
6.489452787860427e-01,1.177321087523586e+00,1.272967459118727e+00,1.498239216406866e+01,7.708252940019489e-02,1.475576228757094e-12,1.948111636210303e+00,8.922980821791053e-01,-4.982888157451732e-03,0.000000000000000e+00,1.350488258995761e+00,9.638205572233208e-01,5.124820797215884e+00,1,6.000000052154064e-03,5.200999975204468e-01,6.000000052154064e-03,5.000000000000000e-01
6.489687480172307e-01,1.177555221609694e+00,1.272967459118727e+00,1.498816337126005e+01,8.149410314453659e-02,1.519974270419244e-12,1.948123125881380e+00,8.923244606468210e-01,-5.188737585602879e-03,0.000000000000000e+00,1.350473322089963e+00,9.638205572233218e-01,5.124792907987386e+00,1,6.250000093132257e-03,5.200999975204468e-01,6.250000093132257e-03,5.000000000000000e-01
6.489922172484188e-01,1.177789355695801e+00,1.272967459118728e+00,1.499393457845144e+01,8.590567688887824e-02,1.564372312081393e-12,1.948134615552457e+00,8.923508391145365e-01,-5.394587013754025e-03,0.000000000000000e+00,1.350458385184165e+00,9.638205572233232e-01,5.124765018758890e+00,1,6.500000134110451e-03,5.200999975204468e-01,6.500000134110451e-03,5.000000000000000e-01
6.490156864796068e-01,1.178023489781863e+00,1.272967459118716e+00,1.499970578564221e+01,9.031725063322166e-02,1.608770353743546e-12,1.948146105223534e+00,8.923772175822520e-01,-5.600436441905188e-03,0.000000000000000e+00,1.350443448278366e+00,9.638205572232841e-01,5.124737129530391e+00,1,6.750000175088644e-03,5.200999975204468e-01,6.750000175088644e-03,5.000000000000000e-01
6.490391557107948e-01,1.178257623868016e+00,1.272967459118728e+00,1.500547699283421e+01,9.472882437756158e-02,1.653168395405692e-12,1.948157594894611e+00,8.924035960499674e-01,-5.806285870056318e-03,0.000000000000000e+00,1.350428511372568e+00,9.638205572233254e-01,5.124709240301895e+00,1,7.000000216066837e-03,5.200999975204468e-01,7.000000216066837e-03,5.000000000000000e-01
6.490629210168504e-01,1.178485317687342e+00,1.272967459118723e+00,1.501122835060889e+01,9.957192106860385e-02,1.695499347232430e-12,1.948170653366189e+00,8.924302392645659e-01,-6.011870456463940e-03,0.000000000000000e+00,1.350413253246737e+00,9.638205572233058e-01,5.124680495783320e+00,1,7.249999791383743e-03,5.200999975204468e-01,7.249999791383743e-03,5.000000000000000e-01
6.490917039608375e-01,1.178603891951957e+00,1.272967459118735e+00,1.501664356198262e+01,1.117271245768579e-01,1.702805889294155e-12,1.948210294830214e+00,8.924613693759356e-01,-6.212974300789643e-03,0.000000000000000e+00,1.350392551694810e+00,9.638205572233497e-01,5.124637257832594e+00,1,7.499999832361937e-03,5.200999975204468e-01,7.499999832361937e-03,5.000000000000000e-01
6.491204869048250e-01,1.178722466216480e+00,1.272967459118725e+00,1.502205877335512e+01,1.238823280851144e-01,1.710112431355889e-12,1.948249936294238e+00,8.924924994873054e-01,-6.414078145115383e-03,0.000000000000000e+00,1.350371850142882e+00,9.638205572233131e-01,5.124594019881870e+00,1,7.749999873340130e-03,5.200999975204468e-01,7.749999873340130e-03,5.000000000000000e-01
6.491492699024246e-01,1.178841040701911e+00,1.272967459118726e+00,1.502747399481484e+01,1.360375542341971e-01,1.717418987027111e-12,1.948289577832100e+00,8.925236296566593e-01,-6.615182364026146e-03,0.000000000000000e+00,1.350351148552395e+00,9.638205572233167e-01,5.124550781850608e+00,1,8.000000379979610e-03,5.200999975204468e-01,8.000000379979610e-03,5.000000000000000e-01
6.491780527927995e-01,1.178959614745619e+00,1.272967459118727e+00,1.503288919610134e+01,1.481927351016255e-01,1.724725515479348e-12,1.948329219222287e+00,8.925547597100445e-01,-6.816285833766828e-03,0.000000000000000e+00,1.350330447039027e+00,9.638205572233204e-01,5.124507543980421e+00,1,8.249999955296516e-03,5.200999975204468e-01,8.249999955296516e-03,5.000000000000000e-01
6.492068357903991e-01,1.179078189231050e+00,1.272967459118728e+00,1.503830441756107e+01,1.603479612507083e-01,1.732032071150570e-12,1.948368860760149e+00,8.925858898793987e-01,-7.017390052677589e-03,0.000000000000000e+00,1.350309745448540e+00,9.638205572233240e-01,5.124464305949160e+00,1,8.500000461935997e-03,5.200999975204468e-01,8.500000461935997e-03,5.000000000000000e-01
