"Ma","Schlieren","artificial-viscosity","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","shock-sensor","total-enthalpy","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7.172026527059775e-01,9.842191261164668e-02,5.548611081381752e-08,2.435348106996841e-01,-7.343401602582823e-02,-3.440954666524378e-13,1.856438314667158e+00,9.744406544981987e-01,-3.088993478218481e-05,0.000000000000000e+00,1.318557219151065e+00,0.000000000000000e+00,5.089717563781319e+00,1,0.000000000000000e+00,1.050099968910217e+00,0.000000000000000e+00,5.000000000000000e-01
7.171995461474477e-01,9.866373447396852e-02,5.579506764347488e-08,2.425563281768100e-01,-7.768734956496869e-02,-3.237138468553771e-13,1.856415276375790e+00,9.744365283663623e-01,2.958497479341087e-04,0.000000000000000e+00,1.318559086498908e+00,0.000000000000000e+00,5.089720659009387e+00,1,2.500000118743628e-04,1.050099968910217e+00,2.500000118743628e-04,5.000000000000000e-01
7.171964395889180e-01,9.890555633628928e-02,5.610402447313096e-08,2.415778456539327e-01,-8.194068310410876e-02,-3.033322270582850e-13,1.856392238084421e+00,9.744324022345261e-01,6.225894306503995e-04,0.000000000000000e+00,1.318560953846751e+00,0.000000000000000e+00,5.089723754237457e+00,1,5.000000237487257e-04,1.050099968910217e+00,5.000000237487257e-04,5.000000000000000e-01
7.171933330307498e-01,9.914737817045928e-02,5.641298126682101e-08,2.405993632449690e-01,-8.619401614809565e-02,-2.829506096339553e-13,1.856369199795735e+00,9.744282761031702e-01,9.493290753291913e-04,0.000000000000000e+00,1.318562821194377e+00,0.000000000000000e+00,5.089726849465167e+00,1,7.500000065192580e-04,1.050099968910217e+00,7.500000065192580e-04,5.000000000000000e-01
7.171902264718584e-01,9.938920006093191e-02,5.672193813244442e-08,2.396208806081813e-01,-9.044735018238935e-02,-2.625689874641325e-13,1.856346161501683e+00,9.744241499708536e-01,1.276068796082984e-03,0.000000000000000e+00,1.318564688542437e+00,0.000000000000000e+00,5.089729944693596e+00,1,1.000000047497451e-03,1.050099968910217e+00,1.000000047497451e-03,5.000000000000000e-01
7.171871199144136e-01,9.963102183879791e-02,5.703089485419923e-08,2.386423984270367e-01,-9.470068223607017e-02,-2.421873747852543e-13,1.856323123218362e+00,9.744200238404584e-01,1.602808364686765e-03,0.000000000000000e+00,1.318566555889629e+00,0.000000000000000e+00,5.089733039920586e+00,1,1.249999972060323e-03,1.050099968910217e+00,1.249999972060323e-03,5.000000000000000e-01
7.171840133555223e-01,9.987284372927133e-02,5.733985171982387e-08,2.376639157902523e-01,-9.895401627036277e-02,-2.218057526154566e-13,1.856300084924311e+00,9.744158977081416e-01,1.929548085440567e-03,0.000000000000000e+00,1.318568423237689e+00,0.000000000000000e+00,5.089736135149014e+00,1,1.500000013038516e-03,1.050099968910217e+00,1.500000013038516e-03,5.000000000000000e-01
7.171809067966308e-01,1.001146656197444e-01,5.764880858544790e-08,2.366854331534662e-01,-1.032073503046561e-01,-2.014241304456468e-13,1.856277046630260e+00,9.744117715758250e-01,2.256287806194363e-03,0.000000000000000e+00,1.318570290585750e+00,0.000000000000000e+00,5.089739230377446e+00,1,1.750000054016709e-03,1.050099968910217e+00,1.750000054016709e-03,5.000000000000000e-01
7.171778002377394e-01,1.003564875102171e-01,5.795776545107131e-08,2.357069505166786e-01,-1.074606843389506e-01,-1.810425082758278e-13,1.856254008336210e+00,9.744076454435082e-01,2.583027526948151e-03,0.000000000000000e+00,1.318572157933810e+00,0.000000000000000e+00,5.089742325605874e+00,1,2.000000094994903e-03,1.050099968910217e+00,2.000000094994903e-03,5.000000000000000e-01
7.171746936817412e-01,1.005983091754763e-01,5.826672202895750e-08,2.347284687911769e-01,-1.117140144120173e-01,-1.606609050878890e-13,1.856230970063615e+00,9.744035193150344e-01,2.909766943401928e-03,0.000000000000000e+00,1.318574025280132e+00,0.000000000000000e+00,5.089745420831423e+00,1,2.249999903142452e-03,1.050099968910217e+00,2.249999903142452e-03,5.000000000000000e-01
