"Ma","Schlieren","artificial-viscosity","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","shock-sensor","total-enthalpy","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.499999999999982e+00,9.221940886208615e-12,5.532072579724845e-14,-1.848019328756906e-11,-9.068312477829310e-12,-2.227647954059946e-13,1.000000000000020e+00,1.774823934929870e+00,1.237157911985001e-14,0.000000000000000e+00,1.000000000000007e+00,0.000000000000000e+00,5.074999999999999e+00,1,0.000000000000000e+00,0.000000000000000e+00,4.000000059604645e-01,5.000000000000000e-01
1.499999999999992e+00,7.743594925283913e-12,5.532072586246758e-14,-1.563599960847489e-11,-7.012907791508057e-12,-1.717513914531260e-13,1.000000000000017e+00,1.774823934929878e+00,6.469209486793484e-15,0.000000000000000e+00,1.000000000000003e+00,0.000000000000000e+00,5.075000000000001e+00,1,2.500000118743628e-04,2.500000118743628e-04,4.000000059604645e-01,5.000000000000000e-01
1.500000000000000e+00,6.265248964359364e-12,5.532072592768670e-14,-1.279180592938187e-11,-4.957503105186691e-12,-1.207379875002700e-13,1.000000000000014e+00,1.774823934929885e+00,5.668398537374977e-16,0.000000000000000e+00,9.999999999999998e-01,0.000000000000000e+00,5.075000000000000e+00,1,5.000000237487257e-04,5.000000237487257e-04,4.000000059604645e-01,5.000000000000000e-01
1.500000000000010e+00,4.786903175536892e-12,5.532072599290582e-14,-9.947612581396899e-12,-2.902098658145668e-12,-6.972458948616069e-14,1.000000000000010e+00,1.774823934929892e+00,-5.335529092192799e-15,0.000000000000000e+00,9.999999999999960e-01,0.000000000000000e+00,5.075000000000000e+00,1,7.500000065192580e-04,7.500000065192580e-04,4.000000059604645e-01,5.000000000000000e-01
1.500000000000019e+00,3.308557042510203e-12,5.532072605812496e-14,-7.103418571195561e-12,-8.466937325439148e-13,-1.871117959455555e-14,1.000000000000008e+00,1.774823934929900e+00,-1.123789941237483e-14,0.000000000000000e+00,9.999999999999922e-01,0.000000000000000e+00,5.075000000000001e+00,1,1.000000047497451e-03,1.000000047497451e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000023e+00,3.038807404335990e-12,5.532072612334406e-14,-4.595205198719615e-12,-7.008201645322608e-13,5.896869247750672e-15,1.000000000000007e+00,1.774823934929903e+00,-1.236312215419570e-14,0.000000000000000e+00,9.999999999999905e-01,0.000000000000000e+00,5.075000000000001e+00,1,1.249999972060323e-03,1.249999972060323e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000023e+00,3.652512342139180e-12,5.532072618856320e-14,-2.332583520977597e-12,-1.950767696535654e-12,1.120325792706411e-14,1.000000000000007e+00,1.774823934929904e+00,-9.996366515538153e-15,0.000000000000000e+00,9.999999999999906e-01,0.000000000000000e+00,5.075000000000002e+00,1,1.500000013038516e-03,1.500000013038516e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000023e+00,4.266217279942365e-12,5.532072625378233e-14,-6.996184323558863e-14,-3.200715228539041e-12,1.650964660637754e-14,1.000000000000008e+00,1.774823934929904e+00,-7.629610876880616e-15,0.000000000000000e+00,9.999999999999905e-01,0.000000000000000e+00,5.075000000000001e+00,1,1.750000054016709e-03,1.750000054016709e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000024e+00,4.879922217745631e-12,5.532072631900147e-14,2.192659834506706e-12,-4.450662760542420e-12,2.181603528568951e-14,1.000000000000009e+00,1.774823934929904e+00,-5.262855238223483e-15,0.000000000000000e+00,9.999999999999905e-01,0.000000000000000e+00,5.075000000000001e+00,1,2.000000094994903e-03,2.000000094994903e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000024e+00,5.493626583991422e-12,5.532072638422054e-14,4.455279405017726e-12,-5.700609128441557e-12,2.712241902304670e-14,1.000000000000009e+00,1.774823934929904e+00,-2.896101803777931e-15,0.000000000000000e+00,9.999999999999900e-01,0.000000000000000e+00,5.075000000000000e+00,1,2.249999903142452e-03,2.249999903142452e-03,4.000000059604645e-01,5.000000000000000e-01
