"Ma","Schlieren","artificial-viscosity","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","primitives_6","shock-sensor","total-enthalpy","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6.486173798497125e-01,6.243563305601287e-01,0.000000000000000e+00,-3.164312294118201e+00,5.480318648663747e-01,2.435829481198994e-15,1.983002248745373e+00,8.908612972002979e-01,5.004618371240356e-03,0.000000000000000e+00,1.347501361996806e+00,1.203732027004063e-03,0.000000000000000e+00,5.113085521840599e+00,1,0.000000000000000e+00,5.200999975204468e-01,0.000000000000000e+00,5.000000000000000e-01
6.485066266598576e-01,6.248325348042582e-01,0.000000000000000e+00,-3.169570680040561e+00,5.447399206326826e-01,2.435884990976443e-15,1.983139256718097e+00,8.907360803359510e-01,4.929883384326796e-03,0.000000000000000e+00,1.347582453253101e+00,1.202005084766259e-03,0.000000000000000e+00,5.113257838172110e+00,1,2.500000118743628e-04,5.200999975204468e-01,2.500000118743628e-04,5.000000000000000e-01
6.483958734700027e-01,6.253087390483868e-01,0.000000000000000e+00,-3.174829065962911e+00,5.414479763989900e-01,2.435940500753883e-15,1.983276264690821e+00,8.906108634716041e-01,4.855148397413194e-03,0.000000000000000e+00,1.347663544509397e+00,1.200278142528451e-03,0.000000000000000e+00,5.113430154503620e+00,1,5.000000237487257e-04,5.200999975204468e-01,5.000000237487257e-04,5.000000000000000e-01
6.482851202930414e-01,6.257849432370769e-01,0.000000000000000e+00,-3.180087451273097e+00,5.381560325485297e-01,2.435996010524853e-15,1.983413272647595e+00,8.904856466218347e-01,4.780413419199855e-03,0.000000000000000e+00,1.347744635756251e+00,1.198551200491681e-03,0.000000000000000e+00,5.113602470815069e+00,1,7.500000065192580e-04,5.200999975204468e-01,7.500000065192580e-04,5.000000000000000e-01
6.481743670902931e-01,6.262611475366429e-01,0.000000000000000e+00,-3.185345837807604e+00,5.348640879316043e-01,2.436051520308757e-15,1.983550280636269e+00,8.903604297429106e-01,4.705678423585958e-03,0.000000000000000e+00,1.347825727021987e+00,1.196824258052830e-03,0.000000000000000e+00,5.113774787166639e+00,1,1.000000047497451e-03,5.200999975204468e-01,1.000000047497451e-03,5.000000000000000e-01
6.480636139391185e-01,6.267373516144591e-01,0.000000000000000e+00,-3.190604221893486e+00,5.315721448476101e-01,2.436107030066812e-15,1.983687288561144e+00,8.902352129222952e-01,4.630943462773251e-03,0.000000000000000e+00,1.347906818249961e+00,1.195097316418150e-03,0.000000000000000e+00,5.113947103437970e+00,1,1.249999972060323e-03,5.200999975204468e-01,1.249999972060323e-03,5.000000000000000e-01
6.479528607363702e-01,6.272135559140251e-01,0.000000000000000e+00,-3.195862608427993e+00,5.282802002306846e-01,2.436162539850714e-15,1.983824296549818e+00,8.901099960433713e-01,4.556208467159355e-03,0.000000000000000e+00,1.347987909515697e+00,1.193370373979299e-03,0.000000000000000e+00,5.114119419789540e+00,1,1.500000013038516e-03,5.200999975204468e-01,1.500000013038516e-03,5.000000000000000e-01
6.478421075336219e-01,6.276897602135910e-01,0.000000000000000e+00,-3.201120994962500e+00,5.249882556137593e-01,2.436218049634617e-15,1.983961304538491e+00,8.899847791644472e-01,4.481473471545458e-03,0.000000000000000e+00,1.348069000781432e+00,1.191643431540449e-03,0.000000000000000e+00,5.114291736141110e+00,1,1.750000054016709e-03,5.200999975204468e-01,1.750000054016709e-03,5.000000000000000e-01
6.477313543308736e-01,6.281659645131582e-01,0.000000000000000e+00,-3.206379381497017e+00,5.216963109968341e-01,2.436273559418527e-15,1.984098312527166e+00,8.898595622855232e-01,4.406738475931590e-03,0.000000000000000e+00,1.348150092047168e+00,1.189916489101603e-03,0.000000000000000e+00,5.114464052492680e+00,1,2.000000094994903e-03,5.200999975204468e-01,2.000000094994903e-03,5.000000000000000e-01
6.476206012312726e-01,6.286421683692235e-01,0.000000000000000e+00,-3.211637763134262e+00,5.184043694457705e-01,2.436329069150725e-15,1.984235320388241e+00,8.897343455232167e-01,4.332003549920042e-03,0.000000000000000e+00,1.348231183237381e+00,1.188189548271088e-03,0.000000000000000e+00,5.114636368683769e+00,1,2.249999903142452e-03,5.200999975204468e-01,2.249999903142452e-03,5.000000000000000e-01
6.475098480285241e-01,6.291183726687906e-01,0.000000000000000e+00,-3.216896149668779e+00,5.151124248288451e-01,2.436384578934635e-15,1.984372328376916e+00,8.896091286442925e-01,4.257268554306171e-03,0.000000000000000e+00,1.348312274503117e+00,1.186462605832241e-03,0.000000000000000e+00,5.114808685035340e+00,1,2.499999944120646e-03,5.200999975204468e-01,2.499999944120646e-03,5.000000000000000e-01
6.473990948257761e-01,6.295945769683564e-01,0.000000000000000e+00,-3.222154536203286e+00,5.118204802119198e-01,2.436440088718538e-15,1.984509336365590e+00,8.894839117653685e-01,4.182533558692273e-03,0.000000000000000e+00,1.348393365768852e+00,1.184735663393391e-03,0.000000000000000e+00,5.114981001386909e+00,1,2.749999985098839e-03,5.200999975204468e-01,2.749999985098839e-03,5.000000000000000e-01
6.472883416230278e-01,6.300707812679216e-01,0.000000000000000e+00,-3.227412922737784e+00,5.085285355949943e-01,2.436495598502434e-15,1.984646344354263e+00,8.893586948864446e-01,4.107798563078350e-03,0.000000000000000e+00,1.348474457034588e+00,1.183008720954536e-03,0.000000000000000e+00,5.115153317738479e+00,1,3.000000026077032e-03,5.200999975204468e-01,3.000000026077032e-03,5.000000000000000e-01
