"Ma","Schlieren","artificial-viscosity","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","shock-sensor","total-enthalpy","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7.207426785627351e-01,1.439588297041501e-01,3.716062851217077e-08,3.926110773022258e-01,1.799768431829563e-02,-1.135904930429151e-12,1.884532781602108e+00,9.806231606633921e-01,2.973109226645462e-05,0.000000000000000e+00,1.322256707414337e+00,0.000000000000000e+00,5.108709368062565e+00,1,0.000000000000000e+00,1.050099968910217e+00,0.000000000000000e+00,5.000000000000000e-01
7.207433581753686e-01,1.457503027829726e-01,3.997282688542018e-08,3.984751739372239e-01,1.032695763678618e-02,-1.133511678306616e-12,1.884534190748393e+00,9.806239873980213e-01,4.376742127222976e-04,0.000000000000000e+00,1.322257109151000e+00,0.000000000000000e+00,5.108711826965813e+00,1,2.500000118743628e-04,1.050099968910217e+00,2.500000118743628e-04,5.000000000000000e-01
7.207440377880019e-01,1.475417758617951e-01,4.278502525866958e-08,4.043392705722220e-01,2.656230955276747e-03,-1.131118426184082e-12,1.884535599894680e+00,9.806248141326507e-01,8.456173331781408e-04,0.000000000000000e+00,1.322257510887663e+00,0.000000000000000e+00,5.108714285869064e+00,1,5.000000237487257e-04,1.050099968910217e+00,5.000000237487257e-04,5.000000000000000e-01
7.207446281774142e-01,1.500609009791933e-01,4.559722330453605e-08,4.126431507689232e-01,-2.652648141710270e-03,-1.139312438778027e-12,1.884536523352627e+00,9.806253010187381e-01,1.263489285436576e-03,0.000000000000000e+00,1.322257798374627e+00,0.000000000000000e+00,5.108716184309469e+00,1,7.500000065192580e-04,1.050099968910217e+00,7.500000065192580e-04,5.000000000000000e-01
7.207449298348122e-01,1.549347588141449e-01,4.840942200516837e-08,4.288423405485853e-01,-3.184320437034745e-04,-1.181767560628521e-12,1.884535875090841e+00,9.806246881322693e-01,1.713491863258578e-03,0.000000000000000e+00,1.322257716142018e+00,0.000000000000000e+00,5.108716269055393e+00,1,1.000000047497451e-03,1.050099968910217e+00,1.000000047497451e-03,5.000000000000000e-01
7.207452314920696e-01,1.598086143795299e-01,5.122161939626888e-08,4.450415227849132e-01,2.015782967349342e-03,-1.224222662709312e-12,1.884535226829357e+00,9.806240752460859e-01,2.163494231531835e-03,0.000000000000000e+00,1.322257633909446e+00,0.000000000000000e+00,5.108716353801277e+00,1,1.249999972060323e-03,1.050099968910217e+00,1.249999972060323e-03,5.000000000000000e-01
7.207455331494673e-01,1.646824722144807e-01,5.403381809690149e-08,4.612407125645731e-01,4.349999065343647e-03,-1.266677784559800e-12,1.884534578567572e+00,9.806234623596168e-01,2.613496809353836e-03,0.000000000000000e+00,1.322257551676837e+00,0.000000000000000e+00,5.108716438547200e+00,1,1.500000013038516e-03,1.050099968910217e+00,1.500000013038516e-03,5.000000000000000e-01
7.207458348068652e-01,1.695563300494325e-01,5.684601679753409e-08,4.774399023442360e-01,6.684215163349764e-03,-1.309132906410304e-12,1.884533930305786e+00,9.806228494731482e-01,3.063499387175837e-03,0.000000000000000e+00,1.322257469444228e+00,0.000000000000000e+00,5.108716523293123e+00,1,1.750000054016709e-03,1.050099968910217e+00,1.750000054016709e-03,5.000000000000000e-01
7.207460916371088e-01,1.732076260035934e-01,5.965821549816705e-08,4.895245633208329e-01,-5.779850262525944e-03,-1.327212353179072e-12,1.884538079572946e+00,9.806217967535296e-01,3.525833799396002e-03,0.000000000000000e+00,1.322258055209651e+00,0.000000000000000e+00,5.108719129134753e+00,1,2.000000094994903e-03,1.050099968910217e+00,2.000000094994903e-03,5.000000000000000e-01
7.207463346147933e-01,1.764811270449247e-01,6.247041157973553e-08,5.003377566990156e-01,-2.281681383984871e-02,-1.337759302916554e-12,1.884543711350742e+00,9.806206081192921e-01,3.991978518502243e-03,0.000000000000000e+00,1.322258847396790e+00,0.000000000000000e+00,5.108722514033550e+00,1,2.249999903142452e-03,1.050099968910217e+00,2.249999903142452e-03,5.000000000000000e-01
