"Ma","Schlieren","artificial-viscosity","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","shock-sensor","total-enthalpy","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6.398008447534961e-01,2.222011769977517e-01,1.032602310921758e-06,4.115909701944423e-01,5.254166690373901e-01,-1.437960993631705e-14,1.941745647874031e+00,8.816527863555975e-01,-2.743138272701885e-04,0.000000000000000e+00,1.356368444947399e+00,0.000000000000000e+00,5.135945742510766e+00,1,0.000000000000000e+00,5.200999975204468e-01,0.000000000000000e+00,5.000000000000000e-01
6.398954326262496e-01,2.235582335355515e-01,1.053849077356296e-06,4.033763718118121e-01,5.371202001623095e-01,-1.294875412589807e-14,1.941877002047529e+00,8.817604774750859e-01,-4.038528584256199e-04,0.000000000000000e+00,1.356299304839397e+00,0.000000000000000e+00,5.135798884855507e+00,1,2.500000118743628e-04,5.200999975204468e-01,2.500000118743628e-04,5.000000000000000e-01
6.399900204990033e-01,2.249152900733513e-01,1.075095843790835e-06,3.951617734291821e-01,5.488237312872292e-01,-1.151789831547909e-14,1.942008356221028e+00,8.818681685945747e-01,-5.333918895810497e-04,0.000000000000000e+00,1.356230164731394e+00,0.000000000000000e+00,5.135652027200250e+00,1,5.000000237487257e-04,5.200999975204468e-01,5.000000237487257e-04,5.000000000000000e-01
6.400846083607452e-01,2.262723464531689e-01,1.096342607751924e-06,3.869471760028571e-01,5.605272610496784e-01,-1.008704267163364e-14,1.942139710379234e+00,8.819758597015265e-01,-6.629309056561503e-04,0.000000000000000e+00,1.356161024631441e+00,0.000000000000000e+00,5.135505169562088e+00,1,7.500000065192580e-04,5.200999975204468e-01,7.500000065192580e-04,5.000000000000000e-01
6.401791962445105e-01,2.276294031489478e-01,1.117589376659962e-06,3.787325766639206e-01,5.722307935370552e-01,-8.656186694641115e-15,1.942271064568024e+00,8.820835508335523e-01,-7.924699518919473e-04,0.000000000000000e+00,1.356091884515389e+00,0.000000000000000e+00,5.135358311889734e+00,1,1.000000047497451e-03,5.200999975204468e-01,1.000000047497451e-03,5.000000000000000e-01
6.402737840842294e-01,2.289864592128042e-01,1.138836135674104e-06,3.705179811502073e-01,5.839343205745774e-01,-7.225331383942729e-15,1.942402418695647e+00,8.821912419154300e-01,-9.220089378063466e-04,0.000000000000000e+00,1.356022744431534e+00,0.000000000000000e+00,5.135211454285765e+00,1,1.249999972060323e-03,5.200999975204468e-01,1.249999972060323e-03,5.000000000000000e-01
6.403683719679947e-01,2.303435159085829e-01,1.160082904582141e-06,3.623033818112704e-01,5.956378530619534e-01,-5.794475406950229e-15,1.942533772884437e+00,8.822989330474558e-01,-1.051547984042157e-03,0.000000000000000e+00,1.355953604315482e+00,0.000000000000000e+00,5.135064596613410e+00,1,1.500000013038516e-03,5.200999975204468e-01,1.500000013038516e-03,5.000000000000000e-01
6.404629598517596e-01,2.317005726043649e-01,1.181329673490128e-06,3.540887824723352e-01,6.073413855493432e-01,-4.363619429957716e-15,1.942665127073227e+00,8.824066241794812e-01,-1.181087030277914e-03,0.000000000000000e+00,1.355884464199431e+00,0.000000000000000e+00,5.134917738941055e+00,1,1.750000054016709e-03,5.200999975204468e-01,1.750000054016709e-03,5.000000000000000e-01
6.405575477355246e-01,2.330576293001469e-01,1.202576442398116e-06,3.458741831334001e-01,6.190449180367332e-01,-2.932763452965201e-15,1.942796481262017e+00,8.825143153115069e-01,-1.310626076513670e-03,0.000000000000000e+00,1.355815324083379e+00,0.000000000000000e+00,5.134770881268701e+00,1,2.000000094994903e-03,5.200999975204468e-01,2.000000094994903e-03,5.000000000000000e-01
6.406521355311978e-01,2.344146847320716e-01,1.223823191518512e-06,3.376595914449057e-01,6.307484396243610e-01,-1.501908808560941e-15,1.942927835328474e+00,8.826220063432373e-01,-1.440165002106805e-03,0.000000000000000e+00,1.355746184031719e+00,0.000000000000000e+00,5.134624023733118e+00,1,2.249999903142452e-03,5.200999975204468e-01,2.249999903142452e-03,5.000000000000000e-01
6.407467234149629e-01,2.357717414278536e-01,1.245069960426500e-06,3.294449921059707e-01,6.424519721117510e-01,-7.105283156841763e-17,1.943059189517264e+00,8.827296974752629e-01,-1.569704048342556e-03,0.000000000000000e+00,1.355677043915668e+00,0.000000000000000e+00,5.134477166060764e+00,1,2.499999944120646e-03,5.200999975204468e-01,2.499999944120646e-03,5.000000000000000e-01
6.410710037234977e-01,4.401262212806545e-01,1.293450223540086e-06,2.442603801232353e-01,1.739199287367894e+00,-6.421513689693897e-16,1.943755732207586e+00,8.831640204454417e-01,-2.140286820836817e-03,0.000000000000000e+00,1.355643500130867e+00,0.000000000000000e+00,5.134744594377312e+00,1,2.749999985098839e-03,5.200999975204468e-01,2.749999985098839e-03,5.000000000000000e-01
6.411948852904503e-01,4.408092910980122e-01,1.341830492718557e-06,2.247036427867738e-01,1.745545587210820e+00,-9.912056992860909e-16,1.944159686694612e+00,8.832940048449314e-01,-2.332259070265746e-03,0.000000000000000e+00,1.355520812038376e+00,0.000000000000000e+00,5.134430629245568e+00,1,3.000000026077032e-03,5.200999975204468e-01,3.000000026077032e-03,5.000000000000000e-01
6.413187668574027e-01,4.414923609153783e-01,1.390210761896950e-06,2.051469054503229e-01,1.751891887053795e+00,-1.340260029602657e-15,1.944563641181639e+00,8.834239892444204e-01,-2.524231319694451e-03,0.000000000000000e+00,1.355398123945885e+00,0.000000000000000e+00,5.134116664113828e+00,1,3.250000067055225e-03,5.200999975204468e-01,3.250000067055225e-03,5.000000000000000e-01
6.414426484243554e-01,4.421754307327356e-01,1.438591031075411e-06,1.855901681138596e-01,1.758238186896717e+00,-1.689314359919337e-15,1.944967595668665e+00,8.835539736439100e-01,-2.716203569123400e-03,0.000000000000000e+00,1.355275435853393e+00,0.000000000000000e+00,5.133802698982084e+00,1,3.500000108033419e-03,5.200999975204468e-01,3.500000108033419e-03,5.000000000000000e-01
6.415665298759344e-01,4.428584999139388e-01,1.486971255196206e-06,1.660334489910300e-01,1.764584480829215e+00,-2.038368365153829e-15,1.945371549779480e+00,8.836839579223423e-01,-2.908175639764173e-03,0.000000000000000e+00,1.355152747875164e+00,0.000000000000000e+00,5.133488734142746e+00,1,3.749999916180968e-03,5.200999975204468e-01,3.749999916180968e-03,5.000000000000000e-01
6.416904115582606e-01,4.435415703674634e-01,1.535351569432232e-06,1.464766934409517e-01,1.770930786582641e+00,-2.387423020552530e-15,1.945775504642718e+00,8.838139424428890e-01,-3.100148067980933e-03,0.000000000000000e+00,1.355030059668411e+00,0.000000000000000e+00,5.133174768718602e+00,1,4.000000189989805e-03,5.200999975204468e-01,4.000000189989805e-03,5.000000000000000e-01
6.418142931252131e-01,4.442246401848249e-01,1.583731838610655e-06,1.269199561044940e-01,1.777277086425589e+00,-2.736477350869145e-15,1.946179459129745e+00,8.839439268423783e-01,-3.292120317409767e-03,0.000000000000000e+00,1.354907371575920e+00,0.000000000000000e+00,5.132860803586858e+00,1,4.250000230967999e-03,5.200999975204468e-01,4.250000230967999e-03,5.000000000000000e-01
6.419381744614184e-01,4.449077087298699e-01,1.632112017673818e-06,1.073632551952919e-01,1.783623374447634e+00,-3.085531031021508e-15,1.946583412864348e+00,8.840739109997532e-01,-3.484092209262484e-03,0.000000000000000e+00,1.354784683711953e+00,0.000000000000000e+00,5.132546839039923e+00,1,4.499999806284904e-03,5.200999975204468e-01,4.499999806284904e-03,5.000000000000000e-01
6.420620560283710e-01,4.455907785472312e-01,1.680492286852238e-06,8.780651785883352e-02,1.789969674290580e+00,-3.434585361338115e-15,1.946987367351374e+00,8.842038953992425e-01,-3.676064458691326e-03,0.000000000000000e+00,1.354661995619462e+00,0.000000000000000e+00,5.132232873908181e+00,1,4.749999847263098e-03,5.200999975204468e-01,4.749999847263098e-03,5.000000000000000e-01
6.421859375953236e-01,4.462738483645925e-01,1.728872556030656e-06,6.824978052237483e-02,1.796315974133527e+00,-3.783639691654718e-15,1.947391321838401e+00,8.843338797987321e-01,-3.868036708120172e-03,0.000000000000000e+00,1.354539307526971e+00,0.000000000000000e+00,5.131918908776439e+00,1,4.999999888241291e-03,5.200999975204468e-01,4.999999888241291e-03,5.000000000000000e-01
6.434295405922886e-01,5.726789024363347e-01,1.727645367532711e-06,-1.522465730731827e-01,2.733381293952857e+00,-4.637177676197850e-15,1.948481310717710e+00,8.859908292488063e-01,-4.235185309857923e-03,0.000000000000000e+00,1.354376862993543e+00,0.000000000000000e+00,5.132819463662195e+00,1,5.249999929219484e-03,5.200999975204468e-01,5.249999929219484e-03,5.000000000000000e-01
