"Ma","Schlieren","cell_ids","cell_node_ids","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","total-enthalpy","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7.122050805544452e-01,8.072502948724354e-02,106,10257,-1.582311021810171e-01,1.291396795337946e-01,0.000000000000000e+00,1.853516328973408e+00,9.678419095736345e-01,-3.269547218208452e-04,0.000000000000000e+00,1.319079000637712e+00,5.085135706800441e+00,1,0.000000000000000e+00,1.050099968910217e+00,0.000000000000000e+00,5.000000000000000e-01
7.122053789740515e-01,8.164722617961621e-02,109,10262,-1.587497291394027e-01,1.322695073707306e-01,0.000000000000000e+00,1.853548613894825e+00,9.678448877377456e-01,-3.513004833802676e-04,0.000000000000000e+00,1.319086103048956e+00,5.085163480378319e+00,1,2.500000118743628e-04,1.050099968910217e+00,2.500000118743628e-04,5.000000000000000e-01
7.122056773936577e-01,8.256942287199011e-02,111,10267,-1.592683560977922e-01,1.353993352076675e-01,0.000000000000000e+00,1.853580898816242e+00,9.678478659018569e-01,-3.756462449396894e-04,0.000000000000000e+00,1.319093205460201e+00,5.085191253956197e+00,1,5.000000237487257e-04,1.050099968910217e+00,5.000000237487257e-04,5.000000000000000e-01
7.122059758132293e-01,8.349161945700437e-02,114,10272,-1.597869829957999e-01,1.385291626802431e-01,0.000000000000000e+00,1.853613183733900e+00,9.678508440656215e-01,-3.999920036648928e-04,0.000000000000000e+00,1.319100307870619e+00,5.085219027530845e+00,1,7.500000065192580e-04,1.050099968910217e+00,7.500000065192580e-04,5.000000000000000e-01
7.122062742328702e-01,8.441381625673428e-02,116,10277,-1.603056100145598e-01,1.416589908815385e-01,0.000000000000000e+00,1.853645468659076e+00,9.678538222300795e-01,-4.243377680585350e-04,0.000000000000000e+00,1.319107410282691e+00,5.085246801111958e+00,1,1.000000047497451e-03,1.050099968910217e+00,1.000000047497451e-03,5.000000000000000e-01
7.122065726523722e-01,8.533601262703351e-02,119,10282,-1.608242367918171e-01,1.447888176253948e-01,0.000000000000000e+00,1.853677753569217e+00,9.678568003931508e-01,-4.486835211152988e-04,0.000000000000000e+00,1.319114512691455e+00,5.085274574680136e+00,1,1.249999972060323e-03,1.050099968910217e+00,1.249999972060323e-03,5.000000000000000e-01
7.122068710720134e-01,8.625820942676461e-02,121,10287,-1.613428638105808e-01,1.479186458266912e-01,0.000000000000000e+00,1.853710038494393e+00,9.678597785576087e-01,-4.730292855089406e-04,0.000000000000000e+00,1.319121615103527e+00,5.085302348261250e+00,1,1.500000013038516e-03,1.050099968910217e+00,1.500000013038516e-03,5.000000000000000e-01
7.122071694916545e-01,8.718040622649512e-02,124,10292,-1.618614908293426e-01,1.510484740279870e-01,0.000000000000000e+00,1.853742323419568e+00,9.678627567220668e-01,-4.973750499025826e-04,0.000000000000000e+00,1.319128717515598e+00,5.085330121842362e+00,1,1.750000054016709e-03,1.050099968910217e+00,1.750000054016709e-03,5.000000000000000e-01
7.122074679112954e-01,8.810260302622563e-02,126,10297,-1.623801178481045e-01,1.541783022292830e-01,0.000000000000000e+00,1.853774608344744e+00,9.678657348865248e-01,-5.217208142962247e-04,0.000000000000000e+00,1.319135819927670e+00,5.085357895423475e+00,1,2.000000094994903e-03,1.050099968910217e+00,2.000000094994903e-03,5.000000000000000e-01
7.122077663306585e-01,8.902479896709357e-02,129,10302,-1.628987443838573e-01,1.573081275156997e-01,0.000000000000000e+00,1.853806893239851e+00,9.678687130482091e-01,-5.460665560161103e-04,0.000000000000000e+00,1.319142922333127e+00,5.085385668978721e+00,1,2.249999903142452e-03,1.050099968910217e+00,2.249999903142452e-03,5.000000000000000e-01
7.122080647502993e-01,8.994699576682408e-02,131,10307,-1.634173714026191e-01,1.604379557169955e-01,0.000000000000000e+00,1.853839178165027e+00,9.678716912126671e-01,-5.704123204097523e-04,0.000000000000000e+00,1.319150024745199e+00,5.085413442559833e+00,1,2.499999944120646e-03,1.050099968910217e+00,2.499999944120646e-03,5.000000000000000e-01
7.122083631699404e-01,9.086919256655340e-02,134,10312,-1.639359984213770e-01,1.635677839182904e-01,0.000000000000000e+00,1.853871463090202e+00,9.678746693771250e-01,-5.947580848033944e-04,0.000000000000000e+00,1.319157127157270e+00,5.085441216140946e+00,1,2.749999985098839e-03,1.050099968910217e+00,2.749999985098839e-03,5.000000000000000e-01
7.122086615895815e-01,9.179138936628452e-02,136,10317,-1.644546254401408e-01,1.666976121195868e-01,0.000000000000000e+00,1.853903748015377e+00,9.678776475415830e-01,-6.191038491970364e-04,0.000000000000000e+00,1.319164229569342e+00,5.085468989722060e+00,1,3.000000026077032e-03,1.050099968910217e+00,3.000000026077032e-03,5.000000000000000e-01
7.122089600092225e-01,9.271358616601560e-02,139,10322,-1.649732524589045e-01,1.698274403208832e-01,0.000000000000000e+00,1.853936032940553e+00,9.678806257060412e-01,-6.434496135906784e-04,0.000000000000000e+00,1.319171331981414e+00,5.085496763303173e+00,1,3.250000067055225e-03,1.050099968910217e+00,3.250000067055225e-03,5.000000000000000e-01
7.122092584288635e-01,9.363578296574612e-02,141,10327,-1.654918794776663e-01,1.729572685221791e-01,0.000000000000000e+00,1.853968317865728e+00,9.678836038704992e-01,-6.677953779843204e-04,0.000000000000000e+00,1.319178434393485e+00,5.085524536884285e+00,1,3.500000108033419e-03,1.050099968910217e+00,3.500000108033419e-03,5.000000000000000e-01
7.122095568482265e-01,9.455797890661347e-02,144,10332,-1.660105060134172e-01,1.760870938085952e-01,0.000000000000000e+00,1.854000602760836e+00,9.678865820321833e-01,-6.921411197042061e-04,0.000000000000000e+00,1.319185536798942e+00,5.085552310439530e+00,1,3.749999916180968e-03,1.050099968910217e+00,3.749999916180968e-03,5.000000000000000e-01
7.122098552681455e-01,9.548017656520655e-02,146,10337,-1.665291335151880e-01,1.792169249247703e-01,0.000000000000000e+00,1.854032887716079e+00,9.678895601994150e-01,-7.164869067716043e-04,0.000000000000000e+00,1.319192639217628e+00,5.085580084046510e+00,1,4.000000189989805e-03,1.050099968910217e+00,4.000000189989805e-03,5.000000000000000e-01
