"Ma","Schlieren","cell_ids","cell_node_ids","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","total-enthalpy","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6.950980339906775e-01,1.130521103057083e+00,53,10204,1.256023245206662e+01,3.680140833697718e-02,0.000000000000000e+00,1.875683625835973e+00,9.483721596734054e-01,-2.383873776588887e-03,0.000000000000000e+00,1.330282481173724e+00,5.106402435178055e+00,1,0.000000000000000e+00,5.200999975204468e-01,0.000000000000000e+00,5.000000000000000e-01
6.950853463073111e-01,1.130434776105890e+00,56,10209,1.255753080044193e+01,3.500051288334614e-02,0.000000000000000e+00,1.875692826188493e+00,9.483548136616418e-01,-2.494979781878823e-03,0.000000000000000e+00,1.330284297196862e+00,5.106392538579382e+00,1,2.500000118743628e-04,5.200999975204468e-01,2.500000118743628e-04,5.000000000000000e-01
6.950726586239445e-01,1.130348449154693e+00,58,10214,1.255482914881713e+01,3.319961742971398e-02,0.000000000000000e+00,1.875702026541014e+00,9.483374676498778e-01,-2.606085787168754e-03,0.000000000000000e+00,1.330286113220000e+00,5.106382641980709e+00,1,5.000000237487257e-04,5.200999975204468e-01,5.000000237487257e-04,5.000000000000000e-01
6.950599709420545e-01,1.130262122213540e+00,61,10219,1.255212749750675e+01,3.139872218573246e-02,0.000000000000000e+00,1.875711226892465e+00,9.483201216401322e-01,-2.717191779524240e-03,0.000000000000000e+00,1.330287929242927e+00,5.106372745383188e+00,1,7.500000065192580e-04,5.200999975204468e-01,7.500000065192580e-04,5.000000000000000e-01
6.950472832572108e-01,1.130175795252293e+00,63,10224,1.254942584556745e+01,2.959782652244846e-02,0.000000000000000e+00,1.875720427246057e+00,9.483027756263488e-01,-2.828297797748612e-03,0.000000000000000e+00,1.330289745266277e+00,5.106362848783362e+00,1,1.000000047497451e-03,5.200999975204468e-01,1.000000047497451e-03,5.000000000000000e-01
6.950345955782753e-01,1.130089468331245e+00,66,10229,1.254672419488620e+01,2.779693169777174e-02,0.000000000000000e+00,1.875729627595366e+00,9.482854296206431e-01,-2.939403764235221e-03,0.000000000000000e+00,1.330291561288781e+00,5.106352952188146e+00,1,1.249999972060323e-03,5.200999975204468e-01,1.249999972060323e-03,5.000000000000000e-01
6.950219078934315e-01,1.130003141369998e+00,68,10234,1.254402254294689e+01,2.599603603448775e-02,0.000000000000000e+00,1.875738827948958e+00,9.482680836068595e-01,-3.050509782459593e-03,0.000000000000000e+00,1.330293377312130e+00,5.106343055588321e+00,1,1.500000013038516e-03,5.200999975204468e-01,1.500000013038516e-03,5.000000000000000e-01
6.950092202085877e-01,1.129916814408751e+00,71,10239,1.254132089100759e+01,2.419514037120376e-02,0.000000000000000e+00,1.875748028302550e+00,9.482507375930762e-01,-3.161615800683965e-03,0.000000000000000e+00,1.330295193335480e+00,5.106333158988495e+00,1,1.750000054016709e-03,5.200999975204468e-01,1.750000054016709e-03,5.000000000000000e-01
6.949965325237445e-01,1.129830487447508e+00,73,10244,1.253861923906838e+01,2.239424470792100e-02,0.000000000000000e+00,1.875757228656142e+00,9.482333915792933e-01,-3.272721818908343e-03,0.000000000000000e+00,1.330297009358830e+00,5.106323262388671e+00,1,2.000000094994903e-03,5.200999975204468e-01,2.000000094994903e-03,5.000000000000000e-01
6.949838448507167e-01,1.129744160566654e+00,76,10249,1.253591758964508e+01,2.059335072185029e-02,0.000000000000000e+00,1.875766429001166e+00,9.482160455816641e-01,-3.383827733657183e-03,0.000000000000000e+00,1.330298825380488e+00,5.106313365798063e+00,1,2.249999903142452e-03,5.200999975204468e-01,2.249999903142452e-03,5.000000000000000e-01
6.949711571658733e-01,1.129657833605413e+00,78,10254,1.253321593770588e+01,1.879245505856756e-02,0.000000000000000e+00,1.875775629354758e+00,9.481986995678811e-01,-3.494933751881562e-03,0.000000000000000e+00,1.330300641403838e+00,5.106303469198238e+00,1,2.499999944120646e-03,5.200999975204468e-01,2.499999944120646e-03,5.000000000000000e-01
6.949584694810297e-01,1.129571506644165e+00,81,10259,1.253051428576657e+01,1.699155939528358e-02,0.000000000000000e+00,1.875784829708350e+00,9.481813535540977e-01,-3.606039770105934e-03,0.000000000000000e+00,1.330302457427187e+00,5.106293572598412e+00,1,2.749999985098839e-03,5.200999975204468e-01,2.749999985098839e-03,5.000000000000000e-01
6.949457817961856e-01,1.129485179682913e+00,83,10264,1.252781263382717e+01,1.519066373199832e-02,0.000000000000000e+00,1.875794030061943e+00,9.481640075403138e-01,-3.717145788330301e-03,0.000000000000000e+00,1.330304273450537e+00,5.106283675998587e+00,1,3.000000026077032e-03,5.200999975204468e-01,3.000000026077032e-03,5.000000000000000e-01
6.949330941113419e-01,1.129398852721666e+00,86,10269,1.252511098188786e+01,1.338976806871434e-02,0.000000000000000e+00,1.875803230415535e+00,9.481466615265303e-01,-3.828251806554672e-03,0.000000000000000e+00,1.330306089473887e+00,5.106273779398762e+00,1,3.250000067055225e-03,5.200999975204468e-01,3.250000067055225e-03,5.000000000000000e-01
6.949204064264985e-01,1.129312525760424e+00,88,10274,1.252240932994865e+01,1.158887240543165e-02,0.000000000000000e+00,1.875812430769127e+00,9.481293155127473e-01,-3.939357824779052e-03,0.000000000000000e+00,1.330307905497236e+00,5.106263882798937e+00,1,3.500000108033419e-03,5.200999975204468e-01,3.500000108033419e-03,5.000000000000000e-01
