"Ma","Schlieren","artificial-viscosity","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","shock-sensor","total-enthalpy","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7.208857156646739e-01,1.271588572189432e-01,1.674073182869129e-08,3.393568734113219e-01,2.407238706193308e-02,-9.130270564291075e-13,1.884850923051087e+00,9.808509564493061e-01,-3.346907887365809e-06,0.000000000000000e+00,1.322346177532639e+00,0.000000000000000e+00,5.109245920846032e+00,1,0.000000000000000e+00,1.050099968910217e+00,0.000000000000000e+00,5.000000000000000e-01
7.208835031935662e-01,1.344108037469391e-01,2.415677115360995e-08,3.449678135301847e-01,-6.363019502842027e-02,-1.841179589761477e-12,1.884830893777707e+00,9.808456154597234e-01,3.908373846997931e-04,0.000000000000000e+00,1.322340361971049e+00,0.000000000000000e+00,5.109220498180357e+00,1,2.500000118743628e-04,1.050099968910217e+00,2.500000118743628e-04,5.000000000000000e-01
7.208812907224587e-01,1.416627502749262e-01,3.157281047852904e-08,3.505787536490245e-01,-1.513327771187576e-01,-2.769332123093878e-12,1.884810864504327e+00,9.808402744701407e-01,7.850216772869358e-04,0.000000000000000e+00,1.322334546409460e+00,0.000000000000000e+00,5.109195075514682e+00,1,5.000000237487257e-04,1.050099968910217e+00,5.000000237487257e-04,5.000000000000000e-01
7.208742438763496e-01,1.514173674767090e-01,3.898884894010673e-08,3.665067132167281e-01,-1.985295075778798e-01,-3.168766835286925e-12,1.884756581166665e+00,9.808245083097327e-01,1.188376975250726e-03,0.000000000000000e+00,1.322319389799792e+00,0.000000000000000e+00,5.109127110145192e+00,1,7.500000065192580e-04,1.050099968910217e+00,7.500000065192580e-04,5.000000000000000e-01
7.208659030548072e-01,1.618418545503231e-01,4.640488912836645e-08,3.851961405732265e-01,-2.348844143660605e-01,-3.426684520335870e-12,1.884693129338099e+00,9.808059517336745e-01,1.594187100025493e-03,0.000000000000000e+00,1.322301732951998e+00,0.000000000000000e+00,5.109047757735773e+00,1,1.000000047497451e-03,1.050099968910217e+00,1.000000047497451e-03,5.000000000000000e-01
7.208575622371489e-01,1.722663367696679e-01,5.382092586326293e-08,4.038855592267987e-01,-2.712393042252086e-01,-3.684602085282558e-12,1.884629677539080e+00,9.807873951662573e-01,1.999997035830254e-03,0.000000000000000e+00,1.322284076112426e+00,0.000000000000000e+00,5.108968405363301e+00,1,1.249999972060323e-03,1.050099968910217e+00,1.249999972060323e-03,5.000000000000000e-01
7.208487723788198e-01,1.810404411329893e-01,6.123696605152197e-08,4.265000697971076e-01,-2.889899135924137e-01,-3.896492104619040e-12,1.884564285121123e+00,9.807678353687903e-01,2.412545128009801e-03,0.000000000000000e+00,1.322265698347539e+00,0.000000000000000e+00,5.108885668624607e+00,1,1.500000013038516e-03,1.050099968910217e+00,1.500000013038516e-03,5.000000000000000e-01
7.208383048887067e-01,1.836486041512180e-01,6.865300623978127e-08,4.637789565268804e-01,-2.372336104424930e-01,-3.936419654121457e-12,1.884491642530046e+00,9.807445274683368e-01,2.850266721792104e-03,0.000000000000000e+00,1.322244627187670e+00,0.000000000000000e+00,5.108790287803028e+00,1,1.750000054016709e-03,1.050099968910217e+00,1.750000054016709e-03,5.000000000000000e-01
7.208278373985937e-01,1.862567671694470e-01,7.606904642804061e-08,5.010578432566537e-01,-1.854773072925711e-01,-3.976347203623881e-12,1.884418999938969e+00,9.807212195678838e-01,3.287988315574406e-03,0.000000000000000e+00,1.322223556027801e+00,0.000000000000000e+00,5.108694906981447e+00,1,2.000000094994903e-03,1.050099968910217e+00,2.000000094994903e-03,5.000000000000000e-01
7.208199178724850e-01,2.089683198561669e-01,7.955921160453966e-08,5.364076112039068e-01,-2.804972628341091e-01,-4.116573372263656e-12,1.884370541650478e+00,9.807037319306342e-01,3.777762331309031e-03,0.000000000000000e+00,1.322210571778845e+00,0.000000000000000e+00,5.108634172854361e+00,1,2.249999903142452e-03,1.050099968910217e+00,2.249999903142452e-03,5.000000000000000e-01
7.208082568054084e-01,2.065111470298858e-01,8.304938152326244e-08,5.766049138773572e-01,-1.780876781863611e-01,-4.223721705883503e-12,1.884294986795194e+00,9.806784142203474e-01,4.241882498218241e-03,0.000000000000000e+00,1.322189968100724e+00,0.000000000000000e+00,5.108539006914136e+00,1,2.499999944120646e-03,1.050099968910217e+00,2.499999944120646e-03,5.000000000000000e-01
7.208016854110408e-01,2.129636604110449e-01,8.653955144198573e-08,6.138336322141147e-01,-9.213152031412983e-02,-4.313739004195431e-12,1.884281135089554e+00,9.806654021972167e-01,4.766716243691351e-03,0.000000000000000e+00,1.322186250738716e+00,0.000000000000000e+00,5.108515876144635e+00,1,2.749999985098839e-03,1.050099968910217e+00,2.749999985098839e-03,5.000000000000000e-01
7.207964763255266e-01,2.218009527539465e-01,9.002972136070870e-08,6.502677751519743e-01,-1.057930946196326e-02,-4.399170985848142e-12,1.884283798934486e+00,9.806556839313688e-01,5.307800669769849e-03,0.000000000000000e+00,1.322187053191487e+00,0.000000000000000e+00,5.108512026408793e+00,1,3.000000026077032e-03,1.050099968910217e+00,3.000000026077032e-03,5.000000000000000e-01
7.207912672400123e-01,2.306382450968482e-01,9.351989127943170e-08,6.867019180898339e-01,7.097290139020343e-02,-4.484602967500853e-12,1.884286462779419e+00,9.806459656655211e-01,5.848885095848346e-03,0.000000000000000e+00,1.322187855644258e+00,0.000000000000000e+00,5.108508176672949e+00,1,3.250000067055225e-03,1.050099968910217e+00,3.250000067055225e-03,5.000000000000000e-01
7.207865426689147e-01,2.376509306821125e-01,9.701006119815339e-08,7.164687931213917e-01,1.291038571099266e-01,-4.581634897884631e-12,1.884297531242529e+00,9.806374793783292e-01,6.397917752491879e-03,0.000000000000000e+00,1.322190858866485e+00,0.000000000000000e+00,5.108513476446583e+00,1,3.500000108033419e-03,1.050099968910217e+00,3.500000108033419e-03,5.000000000000000e-01
7.207836282750073e-01,2.378467774755187e-01,1.005002278664040e-07,7.213263569561434e-01,9.973164772920562e-02,-4.722004791102089e-12,1.884339999815982e+00,9.806335958397745e-01,6.976644928974037e-03,0.000000000000000e+00,1.322202084282918e+00,0.000000000000000e+00,5.108552959291233e+00,1,3.749999916180968e-03,1.050099968910217e+00,3.749999916180968e-03,5.000000000000000e-01
7.207807138756717e-01,2.380426246337149e-01,1.039904010356017e-07,7.261839298388124e-01,7.035938363839561e-02,-4.862374945779037e-12,1.884382468468540e+00,9.806297122939860e-01,7.555373183420389e-03,0.000000000000000e+00,1.322213309720261e+00,0.000000000000000e+00,5.108592442209424e+00,1,4.000000189989805e-03,1.050099968910217e+00,4.000000189989805e-03,5.000000000000000e-01
7.207775009983737e-01,2.320072488513994e-01,1.054803057555382e-07,6.840081231622723e-01,1.325994352340836e-01,-5.000336569019187e-12,1.884392766549811e+00,9.806219451655086e-01,8.113699542981167e-03,0.000000000000000e+00,1.322216754121887e+00,0.000000000000000e+00,5.108601463440460e+00,1,4.250000230967999e-03,1.050099968910217e+00,4.250000230967999e-03,5.000000000000000e-01
7.207747231904966e-01,2.206956372270782e-01,1.069702092204290e-07,6.562894564658606e-01,2.511215953993538e-02,-5.129147066091141e-12,1.884442351830082e+00,9.806186722465555e-01,8.700055362225687e-03,0.000000000000000e+00,1.322231302167386e+00,0.000000000000000e+00,5.108653965945930e+00,1,4.499999806284904e-03,1.050099968910217e+00,4.499999806284904e-03,5.000000000000000e-01
7.207604164319393e-01,2.397487994545040e-01,1.084601154604845e-07,5.668300706835251e-01,-2.261873179661394e-01,-4.819452184515298e-12,1.884360438975919e+00,9.805861309853123e-01,9.187353763078903e-03,0.000000000000000e+00,1.322208472314668e+00,0.000000000000000e+00,5.108546672895072e+00,1,4.749999847263098e-03,1.050099968910217e+00,4.749999847263098e-03,5.000000000000000e-01
7.207430238096305e-01,2.669294716880458e-01,1.099500217005411e-07,4.608450375575250e-01,-5.159798426027875e-01,-4.392385892661252e-12,1.884243329007572e+00,9.805457556946973e-01,9.648137937904779e-03,0.000000000000000e+00,1.322175637801527e+00,0.000000000000000e+00,5.108396608576332e+00,1,4.999999888241291e-03,1.050099968910217e+00,4.999999888241291e-03,5.000000000000000e-01
7.207256311873219e-01,2.941101439215678e-01,1.114399279405971e-07,3.548600044315692e-01,-8.057723672392518e-01,-3.965319600807386e-12,1.884126219039224e+00,9.805053804040822e-01,1.010892211273074e-02,0.000000000000000e+00,1.322142803288387e+00,0.000000000000000e+00,5.108246544257591e+00,1,5.249999929219484e-03,1.050099968910217e+00,5.249999929219484e-03,5.000000000000000e-01
7.207038656528877e-01,3.305020454906645e-01,1.129298341806533e-07,2.403689541275793e-01,-1.123419088519017e+00,-3.493314778326803e-12,1.883955753384755e+00,9.804537898786403e-01,1.052948567277188e-02,0.000000000000000e+00,1.322094878043508e+00,0.000000000000000e+00,5.108032345088171e+00,1,5.499999970197678e-03,1.050099968910217e+00,5.499999970197678e-03,5.000000000000000e-01
7.206657626064047e-01,4.013077577943491e-01,1.144197404207096e-07,9.409881608133966e-02,-1.545131078018776e+00,-2.853416395569195e-12,1.883585947075858e+00,9.803602984348061e-01,1.079978214311104e-02,0.000000000000000e+00,1.321990572746960e+00,0.000000000000000e+00,5.107578533535606e+00,1,5.750000011175871e-03,1.050099968910217e+00,5.750000011175871e-03,5.000000000000000e-01
7.206276595599219e-01,4.721134700980547e-01,1.159096466607658e-07,-5.217132196492982e-02,-1.966843067518655e+00,-2.213518012811502e-12,1.883216140766962e+00,9.802668069909717e-01,1.107007861345012e-02,0.000000000000000e+00,1.321886267450412e+00,0.000000000000000e+00,5.107124721983041e+00,1,6.000000052154064e-03,1.050099968910217e+00,6.000000052154064e-03,5.000000000000000e-01
7.205664575950830e-01,5.197285508172582e-01,1.158627976040811e-07,-1.850515191233715e-01,-2.341928192677596e+00,-1.561748253387446e-12,1.882608278538900e+00,9.801193820326231e-01,1.115731460477704e-02,0.000000000000000e+00,1.321715914205357e+00,0.000000000000000e+00,5.106384969905117e+00,1,6.250000093132257e-03,1.050099968910217e+00,6.250000093132257e-03,5.000000000000000e-01
7.205081532741087e-01,5.816713797963866e-01,1.158159488679883e-07,-3.412079303137446e-01,-2.811486179096725e+00,-8.785886697705109e-13,1.882002567041915e+00,9.799761037078377e-01,1.124725716718670e-02,0.000000000000000e+00,1.321546195740669e+00,0.000000000000000e+00,5.105651534708517e+00,1,6.500000134110451e-03,1.050099968910217e+00,6.500000134110451e-03,5.000000000000000e-01
7.204353874309747e-01,6.133777041073969e-01,1.157691001318956e-07,-4.339604517096839e-01,-3.089606164980656e+00,-2.973230451842904e-13,1.881202767964281e+00,9.797945631287195e-01,1.118395452808351e-02,0.000000000000000e+00,1.321321594375841e+00,0.000000000000000e+00,5.104686879107642e+00,1,6.750000175088644e-03,1.050099968910217e+00,6.750000175088644e-03,5.000000000000000e-01
7.203587508144325e-01,6.369909205878352e-01,1.157222513958028e-07,-5.097422774972412e-01,-3.316485824040901e+00,2.566696255082645e-13,1.880351019372772e+00,9.796027812682908e-01,1.107963425304736e-02,0.000000000000000e+00,1.321082303044903e+00,0.000000000000000e+00,5.103660335015192e+00,1,7.000000216066837e-03,1.050099968910217e+00,7.000000216066837e-03,5.000000000000000e-01
7.202821143406372e-01,6.606040930852375e-01,1.156754027469725e-07,-5.855239621301703e-01,-3.543365060504916e+00,8.106612643092244e-13,1.879499272367769e+00,9.794109997650837e-01,1.097531417232283e-02,0.000000000000000e+00,1.320843012159680e+00,0.000000000000000e+00,5.102633792834830e+00,1,7.249999791383743e-03,1.050099968910217e+00,7.249999791383743e-03,5.000000000000000e-01
7.202047647161315e-01,6.782321968643716e-01,1.156285540108800e-07,-6.442173856893606e-01,-3.711507117618515e+00,1.286807303638444e-12,1.878630145233951e+00,9.792165720232237e-01,1.085346599620940e-02,0.000000000000000e+00,1.320598687444185e+00,0.000000000000000e+00,5.101586885481409e+00,1,7.499999832361937e-03,1.050099968910217e+00,7.499999832361937e-03,5.000000000000000e-01
