"Ma","artificial-viscosity","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","shock-sensor","total-enthalpy","Points:0","Points:1","Points:2"
1.803792158397360e+00,7.792800245943201e-01,8.825680591850188e-01,-3.471296756032480e-02,6.193161605485846e-08,3.283723672705273e+00,2.310867242927534e+00,-1.526825971447456e-05,0.000000000000000e+00,2.478451559743439e+00,6.074648399829802e-03,1.014652914381864e+01,1.000000000000000e+00,5.000000000000000e-01,5.000000000000000e-01
