"Ma","Schlieren","artificial-viscosity","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","shock-sensor","total-enthalpy","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6.467201017849062e-01,4.620320281959331e-01,1.491816320993079e-07,-1.931104053873338e+00,4.079007128597870e-02,4.612250812619542e-11,1.941636473974424e+00,8.899982232995264e-01,-1.127552746934391e-05,0.000000000000000e+00,1.352749953424820e+00,0.000000000000000e+00,5.130673298574780e+00,1,0.000000000000000e+00,5.200999975204468e-01,0.000000000000000e+00,5.000000000000000e-01
6.467452111985389e-01,4.440538792240972e-01,1.491816320993115e-07,-1.784841832845219e+00,1.494723226988112e-01,4.476946776957481e-11,1.941677628699592e+00,8.900286164458645e-01,-1.179339363306211e-04,0.000000000000000e+00,1.352737351874108e+00,0.000000000000000e+00,5.130656255134781e+00,1,2.500000118743628e-04,5.200999975204468e-01,2.500000118743628e-04,5.000000000000000e-01
6.467703206121715e-01,4.260757302522644e-01,1.491816320993151e-07,-1.638579611817111e+00,2.581545741116661e-01,4.341642741295420e-11,1.941718783424760e+00,8.900590095922025e-01,-2.245923451919063e-04,0.000000000000000e+00,1.352724750323396e+00,0.000000000000000e+00,5.130639211694783e+00,1,5.000000237487257e-04,5.200999975204468e-01,5.000000237487257e-04,5.000000000000000e-01
6.467905985115526e-01,3.794987121627989e-01,1.491816320993419e-07,-1.341547679265694e+00,3.462547093423860e-01,4.379777476905863e-11,1.941813943540880e+00,8.900807162141895e-01,-3.745586063026276e-04,0.000000000000000e+00,1.352706157614819e+00,0.000000000000000e+00,5.130593526856352e+00,1,7.500000065192580e-04,5.200999975204468e-01,7.500000065192580e-04,5.000000000000000e-01
6.468095832084252e-01,3.252668803105049e-01,1.491816320993304e-07,-1.004160498864169e+00,4.288458383476099e-01,4.464335014873153e-11,1.941923558818241e+00,8.901000977982458e-01,-5.361167293776525e-04,0.000000000000000e+00,1.352685961302120e+00,0.000000000000000e+00,5.130540175820956e+00,1,1.000000047497451e-03,5.200999975204468e-01,1.000000047497451e-03,5.000000000000000e-01
6.468285678964573e-01,2.710350737118684e-01,1.491816320993349e-07,-6.667734755706910e-01,5.114369288934437e-01,4.548892513465273e-11,1.942033174044558e+00,8.901194793732770e-01,-6.976747772213809e-04,0.000000000000000e+00,1.352665764998826e+00,0.000000000000000e+00,5.130486824810403e+00,1,1.249999972060323e-03,5.200999975204468e-01,1.249999972060323e-03,5.000000000000000e-01
6.468563680476033e-01,2.293367300292544e-01,1.491816320993451e-07,-3.722930073242057e-01,5.891608353226245e-01,4.621757672292852e-11,1.942153571781513e+00,8.901492683156026e-01,-8.741458404758747e-04,0.000000000000000e+00,1.352640450224703e+00,0.000000000000000e+00,5.130424859678882e+00,1,1.500000013038516e-03,5.200999975204468e-01,1.500000013038516e-03,5.000000000000000e-01
6.469171033316973e-01,2.344643452113745e-01,1.491816320993451e-07,-2.381149154949117e-01,6.487004692609479e-01,4.650939312437240e-11,1.942314253516237e+00,8.902179398517917e-01,-1.106332656116157e-03,0.000000000000000e+00,1.352596012532772e+00,0.000000000000000e+00,5.130330711702062e+00,1,1.750000054016709e-03,5.200999975204468e-01,1.750000054016709e-03,5.000000000000000e-01
6.469778386157914e-01,2.395919603934947e-01,1.491816320993451e-07,-1.039368236656176e-01,7.082401031992718e-01,4.680120952581629e-11,1.942474935250960e+00,8.902866113879807e-01,-1.338519471756441e-03,0.000000000000000e+00,1.352551574840841e+00,0.000000000000000e+00,5.130236563725243e+00,1,2.000000094994903e-03,5.200999975204468e-01,2.000000094994903e-03,5.000000000000000e-01
6.471033901837481e-01,1.987656226976833e-01,1.499132254617589e-07,-1.116251564941676e-01,5.598968380237709e-01,4.629036512928259e-11,1.942620362699182e+00,8.904318625023289e-01,-1.571352766791693e-03,0.000000000000000e+00,1.352469321547490e+00,0.000000000000000e+00,5.130078405305149e+00,1,2.249999903142452e-03,5.200999975204468e-01,2.249999903142452e-03,5.000000000000000e-01
