"Ma","Schlieren","artificial-viscosity","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","shock-sensor","total-enthalpy","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7.190050601836996e-01,1.769610087891210e-02,2.078298270520989e-07,3.237740471738688e-02,-2.606701734501523e-02,1.558751745910035e-15,1.852822365800292e+00,9.764069574081937e-01,4.562592197818728e-04,0.000000000000000e+00,1.317255133260020e+00,0.000000000000000e+00,5.087078368959270e+00,1,0.000000000000000e+00,1.050099968910217e+00,0.000000000000000e+00,5.000000000000000e-01
7.189474822201490e-01,1.803464466060247e-02,2.083097000508441e-07,3.193990619243207e-02,-2.740999975262528e-02,1.524335175677871e-15,1.852815849045647e+00,9.763306218742329e-01,6.118658448790044e-04,0.000000000000000e+00,1.317261014882368e+00,0.000000000000000e+00,5.087024790588211e+00,1,2.500000118743628e-04,1.050099968910217e+00,2.500000118743628e-04,5.000000000000000e-01
7.188899042565986e-01,1.837318844229157e-02,2.087895730495881e-07,3.150240766747511e-02,-2.875298216023298e-02,1.489918605445723e-15,1.852809332291001e+00,9.762542863402719e-01,7.674724699761569e-04,0.000000000000000e+00,1.317266896504715e+00,0.000000000000000e+00,5.086971212217154e+00,1,5.000000237487257e-04,1.050099968910217e+00,5.000000237487257e-04,5.000000000000000e-01
7.188323262997512e-01,1.871173218457024e-02,2.092694459924687e-07,3.106490919345178e-02,-3.009596441149930e-02,1.455502039220182e-15,1.852802815537114e+00,9.761779508151978e-01,9.230790769582951e-04,0.000000000000000e+00,1.317272778126379e+00,0.000000000000000e+00,5.086917633852336e+00,1,7.500000065192580e-04,1.050099968910217e+00,7.500000065192580e-04,5.000000000000000e-01
7.187747483294977e-01,1.905027600567165e-02,2.097493190470779e-07,3.062741061756433e-02,-3.143894697545189e-02,1.421085464981413e-15,1.852796298781709e+00,9.761016152723502e-01,1.078685720170432e-03,0.000000000000000e+00,1.317278659749411e+00,0.000000000000000e+00,5.086864055475039e+00,1,1.000000047497451e-03,1.050099968910217e+00,1.000000047497451e-03,5.000000000000000e-01
7.187171703860562e-01,1.938881966912633e-02,2.102291918782287e-07,3.018991224540299e-02,-3.278192891402960e-02,1.386668906769110e-15,1.852789782029340e+00,9.760252797650492e-01,1.234292290922592e-03,0.000000000000000e+00,1.317284541369705e+00,0.000000000000000e+00,5.086810477122695e+00,1,1.249999972060323e-03,1.050099968910217e+00,1.249999972060323e-03,5.000000000000000e-01
7.186595924158026e-01,1.972736349022773e-02,2.107090649328378e-07,2.975241366951552e-02,-3.412491147798218e-02,1.352252332530343e-15,1.852783265273935e+00,9.759489442222016e-01,1.389898934134729e-03,0.000000000000000e+00,1.317290422992737e+00,0.000000000000000e+00,5.086756898745400e+00,1,1.500000013038516e-03,1.050099968910217e+00,1.500000013038516e-03,5.000000000000000e-01
7.186020144455492e-01,2.006590731132914e-02,2.111889379874470e-07,2.931491509362805e-02,-3.546789404193477e-02,1.317835758291576e-15,1.852776748518531e+00,9.758726086793539e-01,1.545505577346866e-03,0.000000000000000e+00,1.317296304615769e+00,0.000000000000000e+00,5.086703320368104e+00,1,1.750000054016709e-03,1.050099968910217e+00,1.750000054016709e-03,5.000000000000000e-01
7.185444364752958e-01,2.040445113243054e-02,2.116688110420561e-07,2.887741651774059e-02,-3.681087660588736e-02,1.283419184052810e-15,1.852770231763127e+00,9.757962731365065e-01,1.701112220559004e-03,0.000000000000000e+00,1.317302186238802e+00,0.000000000000000e+00,5.086649741990810e+00,1,2.000000094994903e-03,1.050099968910217e+00,2.000000094994903e-03,5.000000000000000e-01
7.184868585586660e-01,2.074299463823849e-02,2.121486836497487e-07,2.843991834930535e-02,-3.815385791909019e-02,1.249002641866971e-15,1.852763715013791e+00,9.757199376647521e-01,1.856718718851186e-03,0.000000000000000e+00,1.317308067856356e+00,0.000000000000000e+00,5.086596163663414e+00,1,2.249999903142452e-03,1.050099968910217e+00,2.249999903142452e-03,5.000000000000000e-01
7.184292805884123e-01,2.108153845933989e-02,2.126285567043579e-07,2.800241977341787e-02,-3.949684048304278e-02,1.214586067628206e-15,1.852757198258387e+00,9.756436021219044e-01,2.012325362063323e-03,0.000000000000000e+00,1.317313949479389e+00,0.000000000000000e+00,5.086542585286120e+00,1,2.499999944120646e-03,1.050099968910217e+00,2.499999944120646e-03,5.000000000000000e-01
7.183717026181590e-01,2.142008228044128e-02,2.131084297589670e-07,2.756492119753038e-02,-4.083982304699537e-02,1.180169493389442e-15,1.852750681502982e+00,9.755672665790568e-01,2.167932005275461e-03,0.000000000000000e+00,1.317319831102421e+00,0.000000000000000e+00,5.086489006908825e+00,1,2.749999985098839e-03,1.050099968910217e+00,2.749999985098839e-03,5.000000000000000e-01
7.183141246479054e-01,2.175862610154268e-02,2.135883028135762e-07,2.712742262164289e-02,-4.218280561094796e-02,1.145752919150678e-15,1.852744164747578e+00,9.754909310362093e-01,2.323538648487599e-03,0.000000000000000e+00,1.317325712725454e+00,0.000000000000000e+00,5.086435428531530e+00,1,3.000000026077032e-03,1.050099968910217e+00,3.000000026077032e-03,5.000000000000000e-01
7.182565466776519e-01,2.209716992264350e-02,2.140681758681846e-07,2.668992404575461e-02,-4.352578817489940e-02,1.111336344911892e-15,1.852737647992174e+00,9.754145954933615e-01,2.479145291699742e-03,0.000000000000000e+00,1.317331594348485e+00,0.000000000000000e+00,5.086381850154234e+00,1,3.250000067055225e-03,1.050099968910217e+00,3.250000067055225e-03,5.000000000000000e-01
