"Ma","Schlieren","artificial-viscosity","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","primitives_6","shock-sensor","total-enthalpy","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6.373482415889492e-01,2.699054072537412e-01,0.000000000000000e+00,-5.011363002401334e-01,-6.863483714057920e-01,-6.139535253177331e-15,1.971553997051491e+00,8.770505708036168e-01,8.464989692306409e-04,0.000000000000000e+00,1.352596047627945e+00,3.309421409679223e-12,0.000000000000000e+00,5.118695398954566e+00,1,0.000000000000000e+00,5.200999975204468e-01,0.000000000000000e+00,5.000000000000000e-01
6.373753026563518e-01,2.661776055042446e-01,0.000000000000000e+00,-4.783186368382792e-01,-6.832222715075496e-01,-5.513646683620244e-15,1.971382409950490e+00,8.770992977383217e-01,5.756436388497030e-04,0.000000000000000e+00,1.352631676657714e+00,3.311424078764606e-12,0.000000000000000e+00,5.118862914142740e+00,1,2.500000118743628e-04,5.200999975204468e-01,2.500000118743628e-04,5.000000000000000e-01
6.374023637237545e-01,2.624498037547388e-01,0.000000000000000e+00,-4.555009734363452e-01,-6.800961716093427e-01,-4.887758114063303e-15,1.971210822849489e+00,8.771480246730267e-01,3.047883084687286e-04,0.000000000000000e+00,1.352667305687483e+00,3.313426747850178e-12,0.000000000000000e+00,5.119030429330912e+00,1,5.000000237487257e-04,5.200999975204468e-01,5.000000237487257e-04,5.000000000000000e-01
6.374294247880067e-01,2.587220024392137e-01,0.000000000000000e+00,-4.326833126908076e-01,-6.769700720750280e-01,-4.261869617369266e-15,1.971039235768462e+00,8.771967516020588e-01,3.393300961947730e-05,0.000000000000000e+00,1.352702934713104e+00,3.315429416702418e-12,0.000000000000000e+00,5.119197944499583e+00,1,7.500000065192580e-04,5.200999975204468e-01,7.500000065192580e-04,5.000000000000000e-01
6.374564858585595e-01,2.549942002557357e-01,0.000000000000000e+00,-4.098656466325534e-01,-6.738439718128942e-01,-3.635980974949289e-15,1.970867648647486e+00,8.772454785424362e-01,-2.369223522931929e-04,0.000000000000000e+00,1.352738563747021e+00,3.317432086021131e-12,0.000000000000000e+00,5.119365459707257e+00,1,1.000000047497451e-03,5.200999975204468e-01,1.000000047497451e-03,5.000000000000000e-01
6.374835469165112e-01,2.512663998081553e-01,0.000000000000000e+00,-3.870479911996582e-01,-6.707178730064330e-01,-3.010092623981318e-15,1.970696061606410e+00,8.772942054601233e-01,-5.077775880790484e-04,0.000000000000000e+00,1.352774192764346e+00,3.319434754407089e-12,0.000000000000000e+00,5.119532974836925e+00,1,1.249999972060323e-03,5.200999975204468e-01,1.249999972060323e-03,5.000000000000000e-01
6.375106079870642e-01,2.475385976246795e-01,0.000000000000000e+00,-3.642303251414311e-01,-6.675917727442841e-01,-2.384203981561317e-15,1.970524474485433e+00,8.773429324005005e-01,-7.786329499917329e-04,0.000000000000000e+00,1.352809821798263e+00,3.321437423725707e-12,0.000000000000000e+00,5.119700490044600e+00,1,1.500000013038516e-03,5.200999975204468e-01,1.500000013038516e-03,5.000000000000000e-01
6.375376690576171e-01,2.438107954412034e-01,0.000000000000000e+00,-3.414126590832032e-01,-6.644656724821352e-01,-1.758315339141320e-15,1.970352887364457e+00,8.773916593408780e-01,-1.049488311904419e-03,0.000000000000000e+00,1.352845450832179e+00,3.323440093044325e-12,0.000000000000000e+00,5.119868005252274e+00,1,1.750000054016709e-03,5.200999975204468e-01,1.750000054016709e-03,5.000000000000000e-01
6.375647301281699e-01,2.400829932577272e-01,0.000000000000000e+00,-3.185949930249743e-01,-6.613395722199866e-01,-1.132426696721327e-15,1.970181300243480e+00,8.774403862812554e-01,-1.320343673817107e-03,0.000000000000000e+00,1.352881079866096e+00,3.325442762362944e-12,0.000000000000000e+00,5.120035520459949e+00,1,2.000000094994903e-03,5.200999975204468e-01,2.000000094994903e-03,5.000000000000000e-01
6.377407134483045e-01,3.480112069049817e-01,0.000000000000000e+00,-4.102997907017127e-01,-1.158729148426005e+00,7.868729908945854e-16,1.969939908763899e+00,8.776970716742487e-01,-1.594354202211616e-03,0.000000000000000e+00,1.352928702830824e+00,3.326519265950716e-12,0.000000000000000e+00,5.120428500858962e+00,1,2.249999903142452e-03,5.200999975204468e-01,2.249999903142452e-03,5.000000000000000e-01
6.378688744785213e-01,3.518655705174064e-01,0.000000000000000e+00,-4.196964342924683e-01,-1.176830090121237e+00,1.018631844398402e-15,1.969648499462456e+00,8.778742345813686e-01,-1.955519061268777e-03,0.000000000000000e+00,1.352934521833677e+00,3.329851213220600e-12,0.000000000000000e+00,5.120605448102058e+00,1,2.499999944120646e-03,5.200999975204468e-01,2.499999944120646e-03,5.000000000000000e-01
6.379970355087379e-01,3.557199341298312e-01,0.000000000000000e+00,-4.290930778832254e-01,-1.194931031816470e+00,1.250390697902213e-15,1.969357090161013e+00,8.780513974884885e-01,-2.316683920325935e-03,0.000000000000000e+00,1.352940340836529e+00,3.333183160490484e-12,0.000000000000000e+00,5.120782395345153e+00,1,2.749999985098839e-03,5.200999975204468e-01,2.749999985098839e-03,5.000000000000000e-01
6.381251965389544e-01,3.595742977422536e-01,0.000000000000000e+00,-4.384897214739822e-01,-1.213031973511690e+00,1.482149551406098e-15,1.969065680859571e+00,8.782285603956084e-01,-2.677848779383036e-03,0.000000000000000e+00,1.352946159839381e+00,3.336515107760466e-12,0.000000000000000e+00,5.120959342588248e+00,1,3.000000026077032e-03,5.200999975204468e-01,3.000000026077032e-03,5.000000000000000e-01
6.382533575691709e-01,3.634286613546786e-01,0.000000000000000e+00,-4.478863650647447e-01,-1.231132915206922e+00,1.713908404909888e-15,1.968774271558128e+00,8.784057233027280e-01,-3.039013638440181e-03,0.000000000000000e+00,1.352951978842234e+00,3.339847055030350e-12,0.000000000000000e+00,5.121136289831345e+00,1,3.250000067055225e-03,5.200999975204468e-01,3.250000067055225e-03,5.000000000000000e-01
6.383815185993875e-01,3.672830249671015e-01,0.000000000000000e+00,-4.572830086555124e-01,-1.249233856902140e+00,1.945667258413731e-15,1.968482862256685e+00,8.785828862098478e-01,-3.400178497497255e-03,0.000000000000000e+00,1.352957797845087e+00,3.343179002300332e-12,0.000000000000000e+00,5.121313237074440e+00,1,3.500000108033419e-03,5.200999975204468e-01,3.500000108033419e-03,5.000000000000000e-01
6.385096795102447e-01,3.711373849898713e-01,0.000000000000000e+00,-4.666796434949754e-01,-1.267334781739557e+00,2.177425896075280e-15,1.968191453226638e+00,8.787600489519719e-01,-3.761343020193456e-03,0.000000000000000e+00,1.352963616842520e+00,3.346510946467100e-12,0.000000000000000e+00,5.121490184152740e+00,1,3.749999916180968e-03,5.200999975204468e-01,3.749999916180968e-03,5.000000000000000e-01
6.386378406598207e-01,3.749917521919517e-01,0.000000000000000e+00,-4.760762958370495e-01,-1.285435740292601e+00,2.409184965421260e-15,1.967900043653799e+00,8.789372120240876e-01,-4.122508215611517e-03,0.000000000000000e+00,1.352969435850792e+00,3.349842896840102e-12,0.000000000000000e+00,5.121667131560631e+00,1,4.000000189989805e-03,5.200999975204468e-01,4.000000189989805e-03,5.000000000000000e-01
6.394589453265401e-01,3.099351861310786e-01,0.000000000000000e+00,-6.342604781183721e-01,-8.241064807470182e-01,2.318978753670600e-15,1.967487530494864e+00,8.799922213750965e-01,-4.436863930259886e-03,0.000000000000000e+00,1.352745415005651e+00,3.339348135003276e-12,0.000000000000000e+00,5.121813082433893e+00,1,4.250000230967999e-03,5.200999975204468e-01,4.250000230967999e-03,5.000000000000000e-01
6.396859595433767e-01,3.163041985134959e-01,0.000000000000000e+00,-6.673659028114870e-01,-8.367510285604910e-01,2.428613125523237e-15,1.967314614991616e+00,8.802614549997027e-01,-4.813573083155445e-03,0.000000000000000e+00,1.352620293914610e+00,3.343379210918529e-12,0.000000000000000e+00,5.121614419692572e+00,1,4.499999806284904e-03,5.200999975204468e-01,4.499999806284904e-03,5.000000000000000e-01
6.399129741830611e-01,3.226732227591434e-01,0.000000000000000e+00,-7.004713891683656e-01,-8.493955999263096e-01,2.538247701586152e-15,1.967141699166287e+00,8.805306891257962e-01,-5.190282937727673e-03,0.000000000000000e+00,1.352495172590512e+00,3.347410294342259e-12,0.000000000000000e+00,5.121415756581211e+00,1,4.749999847263098e-03,5.200999975204468e-01,4.749999847263098e-03,5.000000000000000e-01
6.401399888227455e-01,3.290422470047908e-01,0.000000000000000e+00,-7.335768755252441e-01,-8.620401712921282e-01,2.647882277649067e-15,1.966968783340958e+00,8.807999232518899e-01,-5.566992792299903e-03,0.000000000000000e+00,1.352370051266415e+00,3.351441377765988e-12,0.000000000000000e+00,5.121217093469849e+00,1,4.999999888241291e-03,5.200999975204468e-01,4.999999888241291e-03,5.000000000000000e-01
6.403670034624297e-01,3.354112712504381e-01,0.000000000000000e+00,-7.666823618821226e-01,-8.746847426579469e-01,2.757516853711981e-15,1.966795867515629e+00,8.810691573779833e-01,-5.943702646872134e-03,0.000000000000000e+00,1.352244929942317e+00,3.355472461189717e-12,0.000000000000000e+00,5.121018430358489e+00,1,5.249999929219484e-03,5.200999975204468e-01,5.249999929219484e-03,5.000000000000000e-01
6.405940181021141e-01,3.417802954960902e-01,0.000000000000000e+00,-7.997878482389891e-01,-8.873293140238037e-01,2.867151429774872e-15,1.966622951690300e+00,8.813383915040772e-01,-6.320412501444456e-03,0.000000000000000e+00,1.352119808618219e+00,3.359503544613348e-12,0.000000000000000e+00,5.120819767247127e+00,1,5.499999970197678e-03,5.200999975204468e-01,5.499999970197678e-03,5.000000000000000e-01
6.408210327417985e-01,3.481493197417375e-01,0.000000000000000e+00,-8.328933345958669e-01,-8.999738853896233e-01,2.976786005837784e-15,1.966450035864970e+00,8.816076256301708e-01,-6.697122356016690e-03,0.000000000000000e+00,1.351994687294122e+00,3.363534628037077e-12,0.000000000000000e+00,5.120621104135767e+00,1,5.750000011175871e-03,5.200999975204468e-01,5.750000011175871e-03,5.000000000000000e-01
6.410480473814826e-01,3.545183439873801e-01,0.000000000000000e+00,-8.659988209527569e-01,-9.126184567554039e-01,3.086420581900720e-15,1.966277120039642e+00,8.818768597562642e-01,-7.073832210588827e-03,0.000000000000000e+00,1.351869565970024e+00,3.367565711460906e-12,0.000000000000000e+00,5.120422441024406e+00,1,6.000000052154064e-03,5.200999975204468e-01,6.000000052154064e-03,5.000000000000000e-01
6.424339420213259e-01,3.798658083730486e-01,0.000000000000000e+00,-1.099104641075678e+00,-8.566889668816451e-01,2.646495036308264e-15,1.965676034034203e+00,8.836757384451189e-01,-7.243102986245240e-03,0.000000000000000e+00,1.351545837631709e+00,3.353127212836405e-12,0.000000000000000e+00,5.120879416535380e+00,1,6.250000093132257e-03,5.200999975204468e-01,6.250000093132257e-03,5.000000000000000e-01
6.427384540470086e-01,3.855304707372020e-01,0.000000000000000e+00,-1.139726424051228e+00,-8.557208683247703e-01,2.017830904693213e-15,1.965516858558245e+00,8.840375966188316e-01,-7.555561981364520e-03,0.000000000000000e+00,1.351380722834608e+00,3.358180684117201e-12,0.000000000000000e+00,5.120624235246301e+00,1,6.500000134110451e-03,5.200999975204468e-01,6.500000134110451e-03,5.000000000000000e-01
6.430429660726916e-01,3.911951331013553e-01,0.000000000000000e+00,-1.180348207026778e+00,-8.547527697678952e-01,1.389166773078166e-15,1.965357683082288e+00,8.843994547925443e-01,-7.868020976483798e-03,0.000000000000000e+00,1.351215608037506e+00,3.363234155397998e-12,0.000000000000000e+00,5.120369053957223e+00,1,6.750000175088644e-03,5.200999975204468e-01,6.750000175088644e-03,5.000000000000000e-01
6.433474780983743e-01,3.968597954655088e-01,0.000000000000000e+00,-1.220969990002328e+00,-8.537846712110202e-01,7.605026414631182e-16,1.965198507606331e+00,8.847613129662570e-01,-8.180479971603075e-03,0.000000000000000e+00,1.351050493240405e+00,3.368287626678794e-12,0.000000000000000e+00,5.120113872668145e+00,1,7.000000216066837e-03,5.200999975204468e-01,7.000000216066837e-03,5.000000000000000e-01
6.436519895568594e-01,4.025244472784079e-01,0.000000000000000e+00,-1.261591697313923e+00,-8.528165744573684e-01,1.318396808260760e-16,1.965039332426860e+00,8.851231704659563e-01,-8.492938384722216e-03,0.000000000000000e+00,1.350885378750853e+00,3.373341088546768e-12,0.000000000000000e+00,5.119858691854378e+00,1,7.249999791383743e-03,5.200999975204468e-01,7.249999791383743e-03,5.000000000000000e-01
