"Ma","artificial-viscosity","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","primitives_6","shock-sensor","total-enthalpy","Points:0","Points:1","Points:2"
1.803442848540340e+00,8.123238887071706e-02,8.619526628052704e-01,-3.192379182093724e-02,6.151174028192990e-17,3.283721471608194e+00,2.310521889428888e+00,-1.076907926022032e-04,0.000000000000000e+00,2.478979730707195e+00,8.121959017518103e-02,3.952999999999905e-03,1.014806970586502e+01,1.000000000000000e+00,5.000000000000000e-01,5.000000000000000e-01
