"ObjectId","Points:0","Points:1","Points:2","arc_length","pressure","wall-heat-flux","wall-tau-mag","wall-y_plus"
1.00000000e+00,1.77170002e+00,0.00000000e+00,2.04600006e-01,0.00000000e+00,9.00442090e+03,2.50358169e+05,2.13626899e+02,1.89412305e-01
1.00000000e+00,1.77169991e+00,0.00000000e+00,2.04600006e-01,1.19209290e-07,9.00442432e+03,2.50358428e+05,2.13627182e+02,1.89412299e-01
1.00000000e+00,1.77013743e+00,0.00000000e+00,2.04599947e-01,1.56259537e-03,9.04674217e+03,2.53564854e+05,2.17130211e+02,1.89332800e-01
1.00000000e+00,1.76857495e+00,0.00000000e+00,2.04599902e-01,3.12507153e-03,9.12550778e+03,2.57651400e+05,2.21247828e+02,1.87831779e-01
1.00000000e+00,1.76701248e+00,0.00000000e+00,2.04599842e-01,4.68754769e-03,9.20419365e+03,2.59389036e+05,2.22564316e+02,1.85054291e-01
1.00000000e+00,1.76544988e+00,0.00000000e+00,2.04599798e-01,6.25014305e-03,9.28903651e+03,2.61250234e+05,2.24084764e+02,1.82358620e-01
1.00000000e+00,1.76388741e+00,0.00000000e+00,2.04599723e-01,7.81261921e-03,9.37700263e+03,2.63353548e+05,2.25846836e+02,1.79719196e-01
1.00000000e+00,1.76232493e+00,0.00000000e+00,2.04599679e-01,9.37509537e-03,9.47046319e+03,2.65596940e+05,2.27760802e+02,1.77116267e-01
1.00000000e+00,1.76076233e+00,0.00000000e+00,2.04599634e-01,1.09376907e-02,9.56970905e+03,2.67944178e+05,2.29751026e+02,1.74515565e-01
1.00000000e+00,1.75919986e+00,0.00000000e+00,2.04599574e-01,1.25001669e-02,9.72966378e+03,2.71698240e+05,2.32917450e+02,1.70632886e-01
1.00000000e+00,1.75763726e+00,0.00000000e+00,2.04599530e-01,1.40627623e-02,9.78745661e+03,2.73037257e+05,2.34043958e+02,1.69342930e-01
1.00000000e+00,1.75607479e+00,0.00000000e+00,2.04599470e-01,1.56252384e-02,9.90707689e+03,2.75802439e+05,2.36364409e+02,1.66771911e-01
