"Ma","Schlieren","cell_ids","cell_node_ids","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","shock-sensor","total-enthalpy","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7.194419469032370e-01,4.029405158413455e-01,7601,258617,1.584693027768259e-01,-1.521846185908578e+00,0.000000000000000e+00,1.872117750320416e+00,9.790816939522584e-01,1.181282141855007e-02,0.000000000000000e+00,1.323066159923572e+00,1.000000000000000e+00,5.110101855006154e+00,1,7.749999873340130e-03,1.050099968910217e+00,7.749999873340130e-03,5.000000000000000e-01
7.194056685006358e-01,4.091683311884282e-01,7851,258868,1.204354688280615e-01,-1.562566830395889e+00,0.000000000000000e+00,1.871736866504480e+00,9.789892507331396e-01,1.207287116043335e-02,0.000000000000000e+00,1.322958264962740e+00,1.000000000000000e+00,5.109636785545558e+00,1,8.000000379979610e-03,1.050099968910217e+00,8.000000379979610e-03,5.000000000000000e-01
7.193703389658501e-01,4.375282272012511e-01,8101,259118,3.522739548226253e-02,-1.742759231048205e+00,0.000000000000000e+00,1.871320233319197e+00,9.788957241897127e-01,1.222299918012967e-02,0.000000000000000e+00,1.322840528483967e+00,1.000000000000000e+00,5.109134990744508e+00,1,8.249999955296516e-03,1.050099968910217e+00,8.249999955296516e-03,5.000000000000000e-01
7.193350092980098e-01,4.658881952239642e-01,8351,259369,-4.998092358737883e-02,-1.922952090983842e+00,0.000000000000000e+00,1.870903598636170e+00,9.788021972995185e-01,1.237312792616875e-02,0.000000000000000e+00,1.322722791581549e+00,1.000000000000000e+00,5.108633194129944e+00,1,8.500000461935997e-03,1.050099968910217e+00,8.500000461935997e-03,5.000000000000000e-01
7.192912802235809e-01,4.603672362552235e-01,8601,259619,-6.685400504513719e-02,-1.885496788299526e+00,0.000000000000000e+00,1.870387645918629e+00,9.786877047160991e-01,1.246482509159667e-02,0.000000000000000e+00,1.322577363059744e+00,1.000000000000000e+00,5.108013284540986e+00,1,8.750000037252903e-03,1.050099968910217e+00,8.750000037252903e-03,5.000000000000000e-01
7.192475511646723e-01,4.548463398895686e-01,8851,259870,-8.372721276834766e-02,-1.848041887772067e+00,0.000000000000000e+00,1.869871693384605e+00,9.785732121714196e-01,1.255652236499024e-02,0.000000000000000e+00,1.322431934589106e+00,1.000000000000000e+00,5.107393375170274e+00,1,8.999999612569809e-03,1.050099968910217e+00,8.999999612569809e-03,5.000000000000000e-01
7.192185909683195e-01,4.070930924829337e-01,9101,260120,-2.139630278728285e-02,-1.567441113630974e+00,0.000000000000000e+00,1.869493319978463e+00,9.784922714988340e-01,1.269476066275253e-02,0.000000000000000e+00,1.322324541269947e+00,1.000000000000000e+00,5.106940052740315e+00,1,9.250000119209290e-03,1.050099968910217e+00,9.250000119209290e-03,5.000000000000000e-01
7.191896309027397e-01,3.593399575225976e-01,9351,260371,4.093449773735434e-02,-1.286841008000674e+00,0.000000000000000e+00,1.869114948195080e+00,9.784113311797715e-01,1.283299851766285e-02,0.000000000000000e+00,1.322217148409802e+00,1.000000000000000e+00,5.106486732257276e+00,1,9.499999694526196e-03,1.050099968910217e+00,9.499999694526196e-03,5.000000000000000e-01
7.191613023733359e-01,3.520692741820727e-01,9601,260621,3.475408276943503e-02,-1.250068984053601e+00,0.000000000000000e+00,1.868815425963223e+00,9.783386997144385e-01,1.303931570049344e-02,0.000000000000000e+00,1.322132465390350e+00,1.000000000000000e+00,5.106121973394274e+00,1,9.750000201165676e-03,1.050099968910217e+00,9.750000201165676e-03,5.000000000000000e-01
7.191329739502357e-01,3.447986673921926e-01,9851,260872,2.857360711190206e-02,-1.213297395024937e+00,0.000000000000000e+00,1.868515904943519e+00,9.782660685298312e-01,1.324563219791898e-02,0.000000000000000e+00,1.322047782714116e+00,1.000000000000000e+00,5.105757215998318e+00,1,9.999999776482582e-03,1.050099968910217e+00,9.999999776482582e-03,5.000000000000000e-01
7.190988966055161e-01,4.187358522110007e-01,10101,261122,-1.138363270000777e-01,-1.654757752814775e+00,0.000000000000000e+00,1.868147121981445e+00,9.781797641044673e-01,1.333758418565069e-02,0.000000000000000e+00,1.321943240174928e+00,1.000000000000000e+00,5.105308124270212e+00,1,1.025000028312206e-02,1.050099968910217e+00,1.025000028312206e-02,5.000000000000000e-01
7.190648193826046e-01,4.926728341979961e-01,10351,261373,-2.562458523928260e-01,-2.096216893610748e+00,0.000000000000000e+00,1.867778340331270e+00,9.780934599883870e-01,1.342953572858517e-02,0.000000000000000e+00,1.321838698007434e+00,1.000000000000000e+00,5.104859034139702e+00,1,1.049999985843897e-02,1.050099968910217e+00,1.049999985843897e-02,5.000000000000000e-01
7.190065186329825e-01,5.326994668078360e-01,10601,261623,-3.617501152210139e-01,-2.397186915378203e+00,0.000000000000000e+00,1.867118477035378e+00,9.779463368916889e-01,1.333630137630155e-02,0.000000000000000e+00,1.321652012575725e+00,1.000000000000000e+00,5.104060515052288e+00,1,1.075000036507845e-02,1.050099968910217e+00,1.075000036507845e-02,5.000000000000000e-01
7.189482180868311e-01,5.727259311055601e-01,10851,261874,-4.672539641184171e-01,-2.698155736395576e+00,0.000000000000000e+00,1.866458616032842e+00,9.777992143086280e-01,1.324306726648215e-02,0.000000000000000e+00,1.321465327792960e+00,1.000000000000000e+00,5.103261998741722e+00,1,1.099999994039536e-02,1.050099968910217e+00,1.099999994039536e-02,5.000000000000000e-01
7.188939337159751e-01,5.311562789503231e-01,11101,262124,-3.021327670088045e-01,-2.394808247135514e+00,0.000000000000000e+00,1.865846276939115e+00,9.776621291832053e-01,1.317000883996993e-02,0.000000000000000e+00,1.321291747219969e+00,1.000000000000000e+00,5.102519482493944e+00,1,1.125000044703484e-02,1.050099968910217e+00,1.125000044703484e-02,5.000000000000000e-01
7.188396495483014e-01,4.895867621998303e-01,11351,262375,-1.370121205005535e-01,-2.091461743850874e+00,0.000000000000000e+00,1.865233940137855e+00,9.775250445708565e-01,1.309695069043129e-02,0.000000000000000e+00,1.321118167296741e+00,1.000000000000000e+00,5.101776969025604e+00,1,1.150000002235174e-02,1.050099968910217e+00,1.150000002235174e-02,5.000000000000000e-01
7.187963755113695e-01,4.517244983929566e-01,11601,262625,-1.488656765327837e-02,-1.869304191932563e+00,0.000000000000000e+00,1.864791790850798e+00,9.774178611214954e-01,1.324072424922349e-02,0.000000000000000e+00,1.320992845375579e+00,1.000000000000000e+00,5.101235490868920e+00,1,1.174999959766865e-02,1.050099968910217e+00,1.174999959766865e-02,5.000000000000000e-01
7.187531013122448e-01,4.138620932064597e-01,11851,262876,1.072394439919878e-01,-1.647145805152554e+00,0.000000000000000e+00,1.864349639901388e+00,9.773106772701708e-01,1.338449832422846e-02,0.000000000000000e+00,1.320867522983241e+00,1.000000000000000e+00,5.100694010677094e+00,1,1.200000010430813e-02,1.050099968910217e+00,1.200000010430813e-02,5.000000000000000e-01
7.187166714061204e-01,4.548134069543789e-01,12101,263126,1.171056025307741e-01,-1.931701124428928e+00,0.000000000000000e+00,1.863902472831517e+00,9.772110479211957e-01,1.362192103395475e-02,0.000000000000000e+00,1.320741183135008e+00,1.000000000000000e+00,5.100157726134340e+00,1,1.224999967962503e-02,1.050099968910217e+00,1.224999967962503e-02,5.000000000000000e-01
7.186802413614279e-01,4.957648403743381e-01,12351,263377,1.269718446624258e-01,-2.216257292340133e+00,0.000000000000000e+00,1.863455304097910e+00,9.771114181979199e-01,1.385934458907736e-02,0.000000000000000e+00,1.320614842816546e+00,1.000000000000000e+00,5.099621439591597e+00,1,1.250000018626451e-02,1.050099968910217e+00,1.250000018626451e-02,5.000000000000000e-01
7.186297185167057e-01,5.427345639708444e-01,12601,263627,2.340666238711608e-02,-2.564757620143344e+00,0.000000000000000e+00,1.862783855441068e+00,9.769690884324271e-01,1.406810328585779e-02,0.000000000000000e+00,1.320424135178598e+00,1.000000000000000e+00,5.098817907766682e+00,1,1.274999976158142e-02,1.050099968910217e+00,1.274999976158142e-02,5.000000000000000e-01
7.185791954942709e-01,5.897044580593722e-01,12851,263878,-8.015882118585851e-02,-2.913259198570323e+00,0.000000000000000e+00,1.862112404449984e+00,9.768267581685279e-01,1.427686278168297e-02,0.000000000000000e+00,1.320233426878166e+00,1.000000000000000e+00,5.098014373147487e+00,1,1.300000026822090e-02,1.050099968910217e+00,1.300000026822090e-02,5.000000000000000e-01
7.185195758171928e-01,5.912893780001096e-01,13101,264128,-2.140476021053499e-01,-2.909007030782488e+00,0.000000000000000e+00,1.861373004723244e+00,9.766680074556290e-01,1.428164137154317e-02,0.000000000000000e+00,1.320023698584599e+00,1.000000000000000e+00,5.097125364334154e+00,1,1.324999984353781e-02,1.050099968910217e+00,1.324999984353781e-02,5.000000000000000e-01
7.184599559277736e-01,5.928743525379784e-01,13351,264379,-3.479368492662976e-01,-2.904755225618167e+00,0.000000000000000e+00,1.860633602314925e+00,9.765092561689543e-01,1.428642019805263e-02,0.000000000000000e+00,1.319813969530139e+00,1.000000000000000e+00,5.096236352300707e+00,1,1.350000035017729e-02,1.050099968910217e+00,1.350000035017729e-02,5.000000000000000e-01
7.183982023422414e-01,5.739919192204257e-01,13601,264629,-3.952722794872107e-01,-2.761301252251596e+00,0.000000000000000e+00,1.859944594075727e+00,9.763554255690642e-01,1.412345804938152e-02,0.000000000000000e+00,1.319618560874266e+00,1.000000000000000e+00,5.095399865093148e+00,1,1.374999992549419e-02,1.050099968910217e+00,1.374999992549419e-02,5.000000000000000e-01
7.183364485296477e-01,5.551094442292153e-01,13851,264880,-4.426080072831549e-01,-2.617846939459114e+00,0.000000000000000e+00,1.859255583199185e+00,9.762015943892177e-01,1.396049552858530e-02,0.000000000000000e+00,1.319423151470380e+00,1.000000000000000e+00,5.094563374695857e+00,1,1.400000043213367e-02,1.050099968910217e+00,1.400000043213367e-02,5.000000000000000e-01
7.182858213415688e-01,5.319729417969603e-01,14101,265130,-3.775857217333882e-01,-2.444870156666914e+00,0.000000000000000e+00,1.858642426966227e+00,9.760706594706983e-01,1.380089968970472e-02,0.000000000000000e+00,1.319249025340908e+00,1.000000000000000e+00,5.093823881683889e+00,1,1.425000000745058e-02,1.050099968910217e+00,1.425000000745058e-02,5.000000000000000e-01
7.182351941342576e-01,5.088364467180593e-01,14351,265381,-3.125636303980288e-01,-2.271893424906239e+00,0.000000000000000e+00,1.858029270602156e+00,9.759397245126029e-01,1.364130384500573e-02,0.000000000000000e+00,1.319074899174649e+00,1.000000000000000e+00,5.093084388504263e+00,1,1.449999958276749e-02,1.050099968910217e+00,1.449999958276749e-02,5.000000000000000e-01
7.181864142017673e-01,4.838271214079774e-01,14601,265631,-2.130097938832585e-01,-2.091273445128446e+00,0.000000000000000e+00,1.857507043663033e+00,9.758193033493568e-01,1.358802518934299e-02,0.000000000000000e+00,1.318926567991680e+00,1.000000000000000e+00,5.092446985545068e+00,1,1.475000008940697e-02,1.050099968910217e+00,1.475000008940697e-02,5.000000000000000e-01
7.181376344540793e-01,4.588178861392493e-01,14851,265882,-1.134562706042673e-01,-1.910654125456307e+00,0.000000000000000e+00,1.856984818821110e+00,9.756988826522615e-01,1.353474690959462e-02,0.000000000000000e+00,1.318778237404338e+00,1.000000000000000e+00,5.091809585130765e+00,1,1.499999966472387e-02,1.050099968910217e+00,1.499999966472387e-02,5.000000000000000e-01
7.181014036681548e-01,4.428878431630671e-01,15101,266132,-2.922993923226492e-02,-1.795769912216988e+00,0.000000000000000e+00,1.856541824763042e+00,9.756022435896817e-01,1.359461916309785e-02,0.000000000000000e+00,1.318652375123901e+00,1.000000000000000e+00,5.091275604532430e+00,1,1.525000017136335e-02,1.050099968910217e+00,1.525000017136335e-02,5.000000000000000e-01
7.180651730340297e-01,4.269578717070320e-01,15351,266383,5.499605781705098e-02,-1.680886215112107e+00,0.000000000000000e+00,1.856098832461512e+00,9.755056049190040e-01,1.365449134530640e-02,0.000000000000000e+00,1.318526513342468e+00,1.000000000000000e+00,5.090741626062023e+00,1,1.549999974668026e-02,1.050099968910217e+00,1.549999974668026e-02,5.000000000000000e-01
7.180268704967181e-01,4.246749681368235e-01,15601,266633,1.027380770869881e-01,-1.659780240773950e+00,0.000000000000000e+00,1.855687419169390e+00,9.754081666934799e-01,1.380794049642558e-02,0.000000000000000e+00,1.318409697253981e+00,9.999999999999998e-01,5.090239849343112e+00,1,1.575000025331974e-02,1.050099968910217e+00,1.575000025331974e-02,5.000000000000000e-01
7.179885679595945e-01,4.223920967291328e-01,15851,266884,1.504800336632907e-01,-1.638674484095076e+00,0.000000000000000e+00,1.855276005895461e+00,9.753107284660808e-01,1.396138990554434e-02,0.000000000000000e+00,1.318292881170222e+00,1.000000000000000e+00,5.089738072642799e+00,1,1.600000075995922e-02,1.050099968910217e+00,1.600000075995922e-02,5.000000000000000e-01
7.179510181840980e-01,4.261404964628260e-01,16101,267134,1.897591108475339e-01,-1.657911478964339e+00,0.000000000000000e+00,1.854860053813766e+00,9.752129404867704e-01,1.416851831789001e-02,0.000000000000000e+00,1.318174606023351e+00,1.000000000000000e+00,5.089231683110259e+00,1,1.624999940395355e-02,1.050099968910217e+00,1.624999940395355e-02,5.000000000000000e-01
7.179134681288321e-01,4.298889241244312e-01,16351,267385,2.290384806852958e-01,-1.677148617161198e+00,0.000000000000000e+00,1.854444098632969e+00,9.751151517788788e-01,1.437564827347108e-02,0.000000000000000e+00,1.318056329995258e+00,1.000000000000000e+00,5.088725289804803e+00,1,1.649999991059303e-02,1.050099968910217e+00,1.649999991059303e-02,5.000000000000000e-01
7.178751317315213e-01,4.441894935275850e-01,16601,267635,2.541278640943919e-01,-1.768338156502641e+00,0.000000000000000e+00,1.854011546743738e+00,9.750138907034365e-01,1.461789653835905e-02,0.000000000000000e+00,1.317933231289089e+00,1.000000000000000e+00,5.088199259992848e+00,1,1.675000041723251e-02,1.050099968910217e+00,1.675000041723251e-02,5.000000000000000e-01
7.178367953428956e-01,4.584900720280668e-01,16851,267886,2.792172596397933e-01,-1.859527772059040e+00,0.000000000000000e+00,1.853578994611587e+00,9.749126296108122e-01,1.486014500404455e-02,0.000000000000000e+00,1.317810132514463e+00,9.999999999999999e-01,5.087673229928207e+00,1,1.700000092387199e-02,1.050099968910217e+00,1.700000092387199e-02,5.000000000000000e-01
7.178008855434757e-01,4.742310969630537e-01,17101,268136,3.089637347795839e-01,-1.964377245654598e+00,0.000000000000000e+00,1.853082318109156e+00,9.748070560016735e-01,1.515332852112511e-02,0.000000000000000e+00,1.317668977049690e+00,1.000000000000000e+00,5.087080727619275e+00,1,1.724999956786633e-02,1.050099968910217e+00,1.724999956786633e-02,5.000000000000000e-01
7.177649754765056e-01,4.899722391784577e-01,17351,268387,3.387104315490972e-01,-2.069227500443889e+00,0.000000000000000e+00,1.852585637906176e+00,9.747014816059457e-01,1.544651422260493e-02,0.000000000000000e+00,1.317527820533221e+00,1.000000000000000e+00,5.086488220895836e+00,1,1.750000007450581e-02,1.050099968910217e+00,1.750000007450581e-02,5.000000000000000e-01
7.177260062349873e-01,4.778462901359034e-01,17601,268637,3.033319471602893e-01,-1.988454931732706e+00,0.000000000000000e+00,1.852075561855041e+00,9.745900310024200e-01,1.574685309108361e-02,0.000000000000000e+00,1.317382789748308e+00,1.000000000000000e+00,5.085876734679733e+00,1,1.775000058114529e-02,1.050099968910217e+00,1.775000058114529e-02,5.000000000000000e-01
7.176870372847237e-01,4.657204397434775e-01,17851,268888,2.679537457698041e-01,-1.907683020142157e+00,0.000000000000000e+00,1.851565489608252e+00,9.744785812310157e-01,1.604718971973610e-02,0.000000000000000e+00,1.317237760045113e+00,1.000000000000000e+00,5.085265253025203e+00,1,1.799999922513962e-02,1.050099968910217e+00,1.799999922513962e-02,5.000000000000000e-01
7.176601953621239e-01,4.002112839954703e-01,18101,269138,1.465987549601104e-01,-1.564895278369849e+00,0.000000000000000e+00,1.851158442421041e+00,9.743953951144191e-01,1.627697728641807e-02,0.000000000000000e+00,1.317121776530033e+00,1.000000000000000e+00,5.084781972161652e+00,1,1.824999973177910e-02,1.050099968910217e+00,1.824999973177910e-02,5.000000000000000e-01
