"Ma","Schlieren","artificial-viscosity","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","primitives_6","shock-sensor","total-enthalpy","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6.455315076050286e-01,8.369503446930591e-01,0.000000000000000e+00,5.868156647563013e+00,1.559057532391610e-01,-5.501156325803333e-15,1.930543031032621e+00,8.893692448896923e-01,-2.943254891159220e-03,0.000000000000000e+00,1.355835662182056e+00,5.758938860784411e-05,0.000000000000000e+00,5.140918732261256e+00,1,0.000000000000000e+00,5.200999975204468e-01,0.000000000000000e+00,5.000000000000000e-01
6.457659626072387e-01,8.337006582869000e-01,0.000000000000000e+00,5.819723993047189e+00,1.529612204659098e-01,-5.046658667483153e-15,1.930582007472782e+00,8.896334199109694e-01,-3.437866570802967e-03,0.000000000000000e+00,1.355668881128863e+00,5.757240505434451e-05,0.000000000000000e+00,5.140573900501179e+00,1,2.500000118743628e-04,5.200999975204468e-01,2.500000118743628e-04,5.000000000000000e-01
6.460004176094493e-01,8.304509718807425e-01,0.000000000000000e+00,5.771291338531389e+00,1.500166876926392e-01,-4.592161009162925e-15,1.930620983912943e+00,8.898975949322468e-01,-3.932478250446700e-03,0.000000000000000e+00,1.355502100075669e+00,5.755542150084442e-05,0.000000000000000e+00,5.140229068741102e+00,1,5.000000237487257e-04,5.200999975204468e-01,5.000000237487257e-04,5.000000000000000e-01
6.462348725843651e-01,8.272012858528953e-01,0.000000000000000e+00,5.722858689653846e+00,1.470721552621963e-01,-4.137663403753280e-15,1.930659960348567e+00,8.901617699227701e-01,-4.427089872510085e-03,0.000000000000000e+00,1.355335319041892e+00,5.753843794932248e-05,0.000000000000000e+00,5.139884237021167e+00,1,7.500000065192580e-04,5.200999975204468e-01,7.500000065192580e-04,5.000000000000000e-01
6.464693276138694e-01,8.239515990684230e-01,0.000000000000000e+00,5.674426029499719e+00,1.441276221461565e-01,-3.683165692522610e-15,1.930698936793265e+00,8.904259449748012e-01,-4.921701609734204e-03,0.000000000000000e+00,1.355168537969283e+00,5.752145439384573e-05,0.000000000000000e+00,5.139539405220947e+00,1,1.000000047497451e-03,5.200999975204468e-01,1.000000047497451e-03,5.000000000000000e-01
6.467037825341969e-01,8.207019137972036e-01,0.000000000000000e+00,5.625993391898803e+00,1.411830904012715e-01,-3.228668192933892e-15,1.930737913219814e+00,8.906901199038164e-01,-5.416313116636822e-03,0.000000000000000e+00,1.355001756974337e+00,5.750447084627757e-05,0.000000000000000e+00,5.139194573581300e+00,1,1.249999972060323e-03,5.200999975204468e-01,1.249999972060323e-03,5.000000000000000e-01
6.469382375637013e-01,8.174522270127313e-01,0.000000000000000e+00,5.577560731744676e+00,1.382385572852318e-01,-2.774170481703219e-15,1.930776889664512e+00,8.909542949558477e-01,-5.910924853860940e-03,0.000000000000000e+00,1.354834975901728e+00,5.748748729080083e-05,0.000000000000000e+00,5.138849741781078e+00,1,1.500000013038516e-03,5.200999975204468e-01,1.500000013038516e-03,5.000000000000000e-01
6.471726925932056e-01,8.142025402282602e-01,0.000000000000000e+00,5.529128071590572e+00,1.352940241691721e-01,-2.319672770472515e-15,1.930815866109211e+00,8.912184700078790e-01,-6.405536591085058e-03,0.000000000000000e+00,1.354668194829118e+00,5.747050373532357e-05,0.000000000000000e+00,5.138504909980856e+00,1,1.750000054016709e-03,5.200999975204468e-01,1.750000054016709e-03,5.000000000000000e-01
6.474071476227100e-01,8.109528534437866e-01,0.000000000000000e+00,5.480695411436425e+00,1.323494910531524e-01,-1.865175059241871e-15,1.930854842553909e+00,8.914826450599102e-01,-6.900148328309173e-03,0.000000000000000e+00,1.354501413756509e+00,5.745352017984735e-05,0.000000000000000e+00,5.138160078180637e+00,1,2.000000094994903e-03,5.200999975204468e-01,2.000000094994903e-03,5.000000000000000e-01
6.476416024338610e-01,8.077031696858207e-01,0.000000000000000e+00,5.432262796388723e+00,1.294049606794224e-01,-1.410677771295105e-15,1.930893818962308e+00,8.917468198659095e-01,-7.394759604890288e-03,0.000000000000000e+00,1.354334632839227e+00,5.743653664018778e-05,0.000000000000000e+00,5.137815246701566e+00,1,2.249999903142452e-03,5.200999975204468e-01,2.249999903142452e-03,5.000000000000000e-01
6.478760574633653e-01,8.044534829013482e-01,0.000000000000000e+00,5.383830136234596e+00,1.264604275633827e-01,-9.561800600644267e-16,1.930932795407006e+00,8.920109949179407e-01,-7.889371342114404e-03,0.000000000000000e+00,1.354167851766618e+00,5.741955308471103e-05,0.000000000000000e+00,5.137470414901344e+00,1,2.499999944120646e-03,5.200999975204468e-01,2.499999944120646e-03,5.000000000000000e-01
6.481105124928697e-01,8.012037961168761e-01,0.000000000000000e+00,5.335397476080470e+00,1.235158944473431e-01,-5.016823488337495e-16,1.930971771851705e+00,8.922751699699718e-01,-8.383983079338518e-03,0.000000000000000e+00,1.354001070694008e+00,5.740256952923430e-05,0.000000000000000e+00,5.137125583101122e+00,1,2.749999985098839e-03,5.200999975204468e-01,2.749999985098839e-03,5.000000000000000e-01
