"Ma","Schlieren","artificial-viscosity","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","primitives_6","shock-sensor","total-enthalpy","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7.190386783659422e-01,5.634333773580036e-02,0.000000000000000e+00,-1.302289584830640e-01,-4.728088190162937e-02,2.325918962419176e-15,1.860030359475889e+00,9.773437720832641e-01,4.875555031697633e-04,0.000000000000000e+00,1.319660651401006e+00,3.515006491562707e-224,0.000000000000000e+00,5.096412895331544e+00,1,0.000000000000000e+00,1.050099968910217e+00,0.000000000000000e+00,5.000000000000000e-01
7.190355586834779e-01,5.761054820985453e-02,0.000000000000000e+00,-1.307856457612167e-01,-5.267662494862005e-02,2.372757037817004e-15,1.860018539254852e+00,9.773392280553918e-01,6.039589398486589e-04,0.000000000000000e+00,1.319660289721713e+00,3.514515354165195e-224,0.000000000000000e+00,5.096407354487198e+00,1,2.500000118743628e-04,1.050099968910217e+00,2.500000118743628e-04,5.000000000000000e-01
7.190324390010138e-01,5.887775868390869e-02,0.000000000000000e+00,-1.313423330393695e-01,-5.807236799561068e-02,2.419595113214824e-15,1.860006719033815e+00,9.773346840275194e-01,7.203623765275525e-04,0.000000000000000e+00,1.319659928042421e+00,3.514024216767684e-224,0.000000000000000e+00,5.096401813642853e+00,1,5.000000237487257e-04,1.050099968910217e+00,5.000000237487257e-04,5.000000000000000e-01
7.190293193189129e-01,6.014496901043953e-02,0.000000000000000e+00,-1.318990202527138e-01,-6.346811041445344e-02,2.466433183160016e-15,1.859994898814154e+00,9.773301400001764e-01,8.367657996553147e-04,0.000000000000000e+00,1.319659566363170e+00,3.513533079427089e-224,0.000000000000000e+00,5.096396272799153e+00,1,7.500000065192580e-04,1.050099968910217e+00,7.500000065192580e-04,5.000000000000000e-01
7.190261996360856e-01,6.141217963201581e-02,0.000000000000000e+00,-1.324557075956719e-01,-6.886385408959053e-02,2.513271264010554e-15,1.859983078591742e+00,9.773255959717752e-01,9.531692498853644e-04,0.000000000000000e+00,1.319659204683836e+00,3.513041941972142e-224,0.000000000000000e+00,5.096390731954163e+00,1,1.000000047497451e-03,1.050099968910217e+00,1.000000047497451e-03,5.000000000000000e-01
7.190230799547109e-01,6.267938966350182e-02,0.000000000000000e+00,-1.330123946794039e-01,-7.425959525213971e-02,2.560109323050360e-15,1.859971258374833e+00,9.773210519454900e-01,1.069572645910828e-03,0.000000000000000e+00,1.319658843004670e+00,3.512550804746159e-224,0.000000000000000e+00,5.096385191111753e+00,1,1.249999972060323e-03,1.050099968910217e+00,1.249999972060323e-03,5.000000000000000e-01
7.190199602718836e-01,6.394660028507812e-02,0.000000000000000e+00,-1.335690820223620e-01,-7.965533892727684e-02,2.606947403900908e-15,1.859959438152420e+00,9.773165079170889e-01,1.185976096140880e-03,0.000000000000000e+00,1.319658481325336e+00,3.512059667291212e-224,0.000000000000000e+00,5.096379650266762e+00,1,1.500000013038516e-03,1.050099968910217e+00,1.500000013038516e-03,5.000000000000000e-01
7.190168405890563e-01,6.521381090665469e-02,0.000000000000000e+00,-1.341257693653209e-01,-8.505108260241427e-02,2.653785484751424e-15,1.859947617930007e+00,9.773119638886876e-01,1.302379546370923e-03,0.000000000000000e+00,1.319658119646001e+00,3.511568529836394e-224,0.000000000000000e+00,5.096374109421772e+00,1,1.750000054016709e-03,1.050099968910217e+00,1.750000054016709e-03,5.000000000000000e-01
7.190137209062289e-01,6.648102152823127e-02,0.000000000000000e+00,-1.346824567082799e-01,-9.044682627755173e-02,2.700623565601940e-15,1.859935797707594e+00,9.773074198602865e-01,1.418782996600967e-03,0.000000000000000e+00,1.319657757966667e+00,3.511077392381577e-224,0.000000000000000e+00,5.096368568576782e+00,1,2.000000094994903e-03,1.050099968910217e+00,2.000000094994903e-03,5.000000000000000e-01
7.190106012263071e-01,6.774823096962644e-02,0.000000000000000e+00,-1.352391435327841e-01,-9.584256492751229e-02,2.747461602831056e-15,1.859923977496190e+00,9.773028758361171e-01,1.535186338421856e-03,0.000000000000000e+00,1.319657396287669e+00,3.510586255384297e-224,0.000000000000000e+00,5.096363027736952e+00,1,2.249999903142452e-03,1.050099968910217e+00,2.249999903142452e-03,5.000000000000000e-01
