"Ma","Schlieren","artificial-viscosity","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","shock-sensor","total-enthalpy","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6.431473973627380e-01,1.390312688636434e+00,6.631883395521091e-01,-2.604846516231774e+01,8.559295549746999e-02,7.260863199783397e-12,1.954702907584802e+00,8.853003886551354e-01,-2.088479303224557e-05,0.000000000000000e+00,1.353419100174571e+00,0.000000000000000e+00,5.128845479073706e+00,1,0.000000000000000e+00,5.200999975204468e-01,0.000000000000000e+00,5.000000000000000e-01
6.431747355696580e-01,1.389971781307984e+00,6.631883395521088e-01,-2.602710164934730e+01,7.825295194800175e-02,7.159260993924880e-12,1.954715947276554e+00,8.853342499821832e-01,-2.000673066342149e-04,0.000000000000000e+00,1.353407996064641e+00,0.000000000000000e+00,5.128836716067068e+00,1,2.500000118743628e-04,5.200999975204468e-01,2.500000118743628e-04,5.000000000000000e-01
6.432020737765781e-01,1.389630873979533e+00,6.631883395521083e-01,-2.600573813637686e+01,7.091294839853363e-02,7.057658788066362e-12,1.954728986968307e+00,8.853681113092314e-01,-3.792498202361844e-04,0.000000000000000e+00,1.353396891954712e+00,0.000000000000000e+00,5.128827953060431e+00,1,5.000000237487257e-04,5.200999975204468e-01,5.000000237487257e-04,5.000000000000000e-01
6.432294119803155e-01,1.389289966690841e+00,6.631883395521191e-01,-2.598437462589506e+01,6.357294570355181e-02,6.956056594035908e-12,1.954742026658542e+00,8.854019726323373e-01,-5.584323129785578e-04,0.000000000000000e+00,1.353385787846076e+00,0.000000000000000e+00,5.128819190054815e+00,1,7.500000065192580e-04,5.200999975204468e-01,7.500000065192580e-04,5.000000000000000e-01
6.432567501904182e-01,1.388949059322704e+00,6.631883395521189e-01,-2.596301111043758e+01,5.623294129959306e-02,6.854454376349339e-12,1.954755066351814e+00,8.854358339633273e-01,-7.376148474401152e-04,0.000000000000000e+00,1.353374683734854e+00,0.000000000000000e+00,5.128810427047156e+00,1,1.000000047497451e-03,5.200999975204468e-01,1.000000047497451e-03,5.000000000000000e-01
6.432840883877904e-01,1.388608152113314e+00,6.631883395521184e-01,-2.594164760492826e+01,4.889294031358980e-02,6.752852205974982e-12,1.954768106039012e+00,8.854696952785492e-01,-9.167972984633166e-04,0.000000000000000e+00,1.353363579628802e+00,0.000000000000000e+00,5.128801664043579e+00,1,1.249999972060323e-03,5.200999975204468e-01,1.249999972060323e-03,5.000000000000000e-01
6.433114265978932e-01,1.388267244745105e+00,6.631883395521069e-01,-2.592028408946918e+01,4.155293590964029e-02,6.651249988288402e-12,1.954781145732283e+00,8.855035566095395e-01,-1.095979832924885e-03,0.000000000000000e+00,1.353352475517580e+00,0.000000000000000e+00,5.128792901035922e+00,1,1.500000013038516e-03,5.200999975204468e-01,1.500000013038516e-03,5.000000000000000e-01
6.433387648079957e-01,1.387926337377039e+00,6.631883395521176e-01,-2.589892057401330e+01,3.421293150567302e-02,6.549647770601844e-12,1.954794185425554e+00,8.855374179405293e-01,-1.275162367386432e-03,0.000000000000000e+00,1.353341371406358e+00,0.000000000000000e+00,5.128784138028264e+00,1,1.750000054016709e-03,5.200999975204468e-01,1.750000054016709e-03,5.000000000000000e-01
6.433769111286619e-01,1.387179889454889e+00,6.631883395521102e-01,-2.586114131865149e+01,3.543863488764694e-02,6.485658249888910e-12,1.954807223253756e+00,8.855825184189414e-01,-1.465253609813272e-03,0.000000000000000e+00,1.353319972339213e+00,0.000000000000000e+00,5.128749541693584e+00,1,2.000000094994903e-03,5.200999975204468e-01,2.000000094994903e-03,5.000000000000000e-01
6.434214182489109e-01,1.386194771779560e+00,6.631883395520989e-01,-2.581370103754122e+01,4.170546383561987e-02,6.443804772859314e-12,1.954820259972177e+00,8.856342333661019e-01,-1.661764714322968e-03,0.000000000000000e+00,1.353292514460836e+00,0.000000000000000e+00,5.128699741851846e+00,1,2.249999903142452e-03,5.200999975204468e-01,2.249999903142452e-03,5.000000000000000e-01
6.434659254106099e-01,1.385209653186985e+00,6.631883395521210e-01,-2.576626071225350e+01,4.797229862000095e-02,6.401951256850632e-12,1.954833296702740e+00,8.856859483614250e-01,-1.858276001847985e-03,0.000000000000000e+00,1.353265056556887e+00,0.000000000000000e+00,5.128649941963726e+00,1,2.499999944120646e-03,5.200999975204468e-01,2.499999944120646e-03,5.000000000000000e-01
6.435104325723093e-01,1.384224534594193e+00,6.631883395521097e-01,-2.571882038696100e+01,5.423913340441769e-02,6.360097740841919e-12,1.954846333433303e+00,8.857376633567485e-01,-2.054787289373051e-03,0.000000000000000e+00,1.353237598652938e+00,0.000000000000000e+00,5.128600142075607e+00,1,2.749999985098839e-03,5.200999975204468e-01,2.749999985098839e-03,5.000000000000000e-01
6.435549397340086e-01,1.383239416001472e+00,6.631883395521092e-01,-2.567138006167008e+01,6.050596818882249e-02,6.318244224833215e-12,1.954859370163865e+00,8.857893783520719e-01,-2.251298576898100e-03,0.000000000000000e+00,1.353210140748989e+00,0.000000000000000e+00,5.128550342187488e+00,1,3.000000026077032e-03,5.200999975204468e-01,3.000000026077032e-03,5.000000000000000e-01
6.435994468957078e-01,1.382254297408752e+00,6.631883395521091e-01,-2.562393973637917e+01,6.677280297322732e-02,6.276390708824512e-12,1.954872406894428e+00,8.858410933473952e-01,-2.447809864423149e-03,0.000000000000000e+00,1.353182682845040e+00,0.000000000000000e+00,5.128500542299368e+00,1,3.250000067055225e-03,5.200999975204468e-01,3.250000067055225e-03,5.000000000000000e-01
6.436439540574070e-01,1.381269178816032e+00,6.631883395521088e-01,-2.557649941108826e+01,7.303963775763217e-02,6.234537192815808e-12,1.954885443624991e+00,8.858928083427189e-01,-2.644321151948200e-03,0.000000000000000e+00,1.353155224941091e+00,0.000000000000000e+00,5.128450742411249e+00,1,3.500000108033419e-03,5.200999975204468e-01,3.500000108033419e-03,5.000000000000000e-01
6.436884611776557e-01,1.380284061140849e+00,6.631883395521199e-01,-2.552905912998118e+01,7.930646670558116e-02,6.192683715786234e-12,1.954898480343412e+00,8.859445232898788e-01,-2.840832256457854e-03,0.000000000000000e+00,1.353127767062714e+00,0.000000000000000e+00,5.128400942569510e+00,1,3.749999916180968e-03,5.200999975204468e-01,3.749999916180968e-03,5.000000000000000e-01
