"Ma","Schlieren","artificial-viscosity","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","shock-sensor","total-enthalpy","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7.185123706161165e-01,1.225432640628137e-01,5.004966218039633e-08,3.193599893953680e-01,-6.577951759544151e-02,2.422663199817228e-13,1.865996390375711e+00,9.772344935034282e-01,-2.625717260968517e-05,0.000000000000000e+00,1.321298828402853e+00,0.000000000000000e+00,5.102039534729208e+00,1,0.000000000000000e+00,1.050099968910217e+00,0.000000000000000e+00,5.000000000000000e-01
7.185096333967371e-01,1.232710181196846e-01,5.064695207851752e-08,3.179480188616014e-01,-7.667402360378175e-02,2.505231488137382e-13,1.865971765104149e+00,9.772300039134139e-01,3.667342696618156e-04,0.000000000000000e+00,1.321298302159639e+00,0.000000000000000e+00,5.102033864797063e+00,1,2.500000118743628e-04,1.050099968910217e+00,2.500000118743628e-04,5.000000000000000e-01
7.185068961773575e-01,1.239987721765550e-01,5.124424197663807e-08,3.165360483278328e-01,-8.756852961212247e-02,2.587799776457475e-13,1.865947139832585e+00,9.772255143233994e-01,7.597257119333130e-04,0.000000000000000e+00,1.321297775916425e+00,0.000000000000000e+00,5.102028194864917e+00,1,5.000000237487257e-04,1.050099968910217e+00,5.000000237487257e-04,5.000000000000000e-01
7.185041589582968e-01,1.247265261487047e-01,5.184153180522618e-08,3.151240779584431e-01,-9.846303435217479e-02,2.670368055165475e-13,1.865922514563889e+00,9.772210247339078e-01,1.152717108454594e-03,0.000000000000000e+00,1.321297249673272e+00,0.000000000000000e+00,5.102022524933432e+00,1,7.500000065192580e-04,1.050099968910217e+00,7.500000065192580e-04,5.000000000000000e-01
7.185014217385985e-01,1.254542802902973e-01,5.243882177288105e-08,3.137121072603014e-01,-1.093575416288023e-01,2.752936353097842e-13,1.865897889289459e+00,9.772165351433707e-01,1.545708596476319e-03,0.000000000000000e+00,1.321296723429998e+00,0.000000000000000e+00,5.102016855000628e+00,1,1.000000047497451e-03,1.050099968910217e+00,1.000000047497451e-03,5.000000000000000e-01
7.184986845201752e-01,1.261820340930034e-01,5.303611146240174e-08,3.123001372196618e-01,-1.202520438322786e-01,2.835504612581416e-13,1.865873264026497e+00,9.772120455549242e-01,1.938699901497158e-03,0.000000000000000e+00,1.321296197186968e+00,0.000000000000000e+00,5.102011185070462e+00,1,1.249999972060323e-03,1.050099968910217e+00,1.249999972060323e-03,5.000000000000000e-01
7.184959473004768e-01,1.269097882345957e-01,5.363340143005602e-08,3.108881665215181e-01,-1.311465511089078e-01,2.918072910513722e-13,1.865848638752067e+00,9.772075559643872e-01,2.331691389518875e-03,0.000000000000000e+00,1.321295670943693e+00,0.000000000000000e+00,5.102005515137657e+00,1,1.500000013038516e-03,1.050099968910217e+00,1.500000013038516e-03,5.000000000000000e-01
7.184932100807788e-01,1.276375423761883e-01,5.423069139771088e-08,3.094761958233765e-01,-1.420410583855352e-01,3.000641208446089e-13,1.865824013477637e+00,9.772030663738502e-01,2.724682877540599e-03,0.000000000000000e+00,1.321295144700418e+00,0.000000000000000e+00,5.101999845204851e+00,1,1.750000054016709e-03,1.050099968910217e+00,1.750000054016709e-03,5.000000000000000e-01
7.184855112353418e-01,1.308349613595086e-01,5.482798136536567e-08,3.054815175530272e-01,-1.629003843176671e-01,3.022498671107647e-13,1.865769882590339e+00,9.771862508097773e-01,3.095261744166682e-03,0.000000000000000e+00,1.321281676651525e+00,0.000000000000000e+00,5.101937610566678e+00,1,2.000000094994903e-03,1.050099968910217e+00,2.000000094994903e-03,5.000000000000000e-01
7.184748923600331e-01,1.354858350013582e-01,5.542527077675045e-08,2.999668569790451e-01,-1.896242281987414e-01,3.008626314922319e-13,1.865698386984919e+00,9.771621811270961e-01,3.452649894579217e-03,0.000000000000000e+00,1.321260592048794e+00,0.000000000000000e+00,5.101842086285945e+00,1,2.249999903142452e-03,1.050099968910217e+00,2.249999903142452e-03,5.000000000000000e-01
