x pp_inf
0.018014092 66.1296616
0.0180143304 66.10427475
0.0180145688 66.0788879
0.018015366 66.0449219
0.0180164818 65.9747238
0.0180179179 65.8607483
0.0180196725 65.7247162
0.0180217456 65.5697556
0.0180241354 65.3817902
0.0180268455 65.166153
0.0180298723 64.9266891
0.0180332176 64.6600952
0.0180368777 64.3644257
0.0180408563 64.0509644
0.0180451497 63.72715
0.0180497598 63.3989677
0.0180546828 63.0801086
0.0180599224 62.7545204
0.0180654731 62.4053688
0.0180713385 62.0241394
0.0180775151 61.5991745
0.0180840027 61.1473885
0.0180908013 60.689209
0.0180979092 60.2256355
0.0181053262 59.7534485
0.0181130506 59.2742653
0.0181210823 58.7911835
0.0181294177 58.3009262
0.0181380603 57.800663
0.0181470066 57.2814369
0.0181562547 56.738884
0.0181658044 56.1762009
0.0181858018 54.9392319
0.0181962494 54.3148804
0.0182069931 53.6684875
0.0182180312 53.0054131
0.0182293635 52.3336563
0.0182409901 51.6590919
0.0182529073 50.9805984
0.0182651132 50.2979355
0.0182776079 49.6100998
0.0182903893 48.9159775
0.0183034558 48.2204819
0.0183168072 47.5283699
0.0183304418 46.8366241
0.0183443557 46.1424942
0.0183585491 45.4437065
0.0183730181 44.7381592
0.0183877647 44.0260048
0.0184027851 43.3073044
0.0184180792 42.5884209
0.0184336416 41.8745537
0.0184494741 41.1609917
0.018465573 40.4424629
0.0184819363 39.7088585
0.0184985641 38.9518738
0.0185154527 38.189518
0.0185326003 37.4397507
0.0185500029 36.6955414
0.0185676627 35.9467316
0.0185855739 35.1961594
0.0186037328 34.4424286
0.0186221395 33.7016029
0.01864086 33.0178375
0.0186595805 32.3340721
0.0186786167 31.6599121
0.0186978914 31.0024223
0.0187174026 30.3458385
0.0187371485 29.6834106
0.0187571254 29.0100918
0.0187773295 28.3287048
0.018797759 27.6449814
0.0188184138 26.9610348
0.0188392866 26.2788715
0.0188603774 25.6009922
0.0188816823 24.9321404
0.0189031977 24.2765179
0.0189249236 23.6360683
0.0189468563 23.0081348
0.0189689901 22.388895
0.0189913251 21.7817879
0.0190138556 21.1902847
0.0190365836 20.6142769
0.0190594997 20.0530415
0.0190826058 19.4998493
0.0191058982 18.9492569
0.0191293713 18.4040108
0.019153025 17.8671761
0.0191768538 17.339922
0.0192008559 16.8234425
0.0192250274 16.3174515
0.0192493685 15.8211098
0.0192738716 15.335885
0.0192985348 14.8636055
0.0193233564 14.4027662
0.01934840715 13.96454855
0.0193734579 13.5263309
0.0193987321 13.0892181
0.0194241516 12.6628428
0.0194497108 12.2482567
0.0194754098 11.8441362
0.0195012428 11.4493818
0.0195272081 11.0645885
0.0195533 10.6903152
0.0195795167 10.3256674
0.0196058564 9.96975327
0.0196323115 9.62268066
0.019658884 9.28459835
0.0196855664 8.95630741
