"Ma","Schlieren","artificial-viscosity","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","shock-sensor","total-enthalpy","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7.082591670555825e-01,5.342516904745851e-02,5.215203853461114e-08,-1.137555171722211e-01,6.474407325504707e-02,6.659267152199315e-18,1.860944988514062e+00,9.627175931631315e-01,1.446135301975417e-03,0.000000000000000e+00,1.319733863745475e+00,0.000000000000000e+00,5.082482697248176e+00,1,0.000000000000000e+00,1.050099968910217e+00,0.000000000000000e+00,5.000000000000000e-01
7.082571248424329e-01,5.339354038613803e-02,5.252759294761793e-08,-1.137715854994010e-01,6.452391973690934e-02,1.069774242725752e-17,1.860961174533144e+00,9.627170462529032e-01,1.419545768261018e-03,0.000000000000000e+00,1.319739948010867e+00,0.000000000000000e+00,5.082503455422798e+00,1,2.500000118743628e-04,1.050099968910217e+00,2.500000118743628e-04,5.000000000000000e-01
7.082550826292833e-01,5.336191172481750e-02,5.290314736062464e-08,-1.137876538265809e-01,6.430376621877164e-02,1.473621770230137e-17,1.860977360552227e+00,9.627164993426753e-01,1.392956234546619e-03,0.000000000000000e+00,1.319746032276259e+00,0.000000000000000e+00,5.082524213597422e+00,1,5.000000237487257e-04,1.050099968910217e+00,5.000000237487257e-04,5.000000000000000e-01
7.082530404163714e-01,5.333028306717907e-02,5.327870172991113e-08,-1.138037221518903e-01,6.408361272626317e-02,1.877469250721926e-17,1.860993546569425e+00,9.627159524325107e-01,1.366366703927649e-03,0.000000000000000e+00,1.319752116540943e+00,0.000000000000000e+00,5.082544971769629e+00,1,7.500000065192580e-04,1.050099968910217e+00,7.500000065192580e-04,5.000000000000000e-01
7.082509982029839e-01,5.329865440217652e-02,5.365425618663820e-08,-1.138197904809408e-01,6.386345918249620e-02,2.281316825241806e-17,1.861009732590392e+00,9.627154055222188e-01,1.339777167117821e-03,0.000000000000000e+00,1.319758200807043e+00,0.000000000000000e+00,5.082565729946667e+00,1,1.000000047497451e-03,1.050099968910217e+00,1.000000047497451e-03,5.000000000000000e-01
7.082489559905476e-01,5.326702575190222e-02,5.402981046848420e-08,-1.138358588025091e-01,6.364330574124620e-02,2.685164211706870e-17,1.861025918603822e+00,9.627148586121815e-01,1.313187642689708e-03,0.000000000000000e+00,1.319764285070311e+00,0.000000000000000e+00,5.082586488114041e+00,1,1.249999972060323e-03,1.050099968910217e+00,1.249999972060323e-03,5.000000000000000e-01
7.082469137771602e-01,5.323539708689967e-02,5.440536492521128e-08,-1.138519271315597e-01,6.342315219747922e-02,3.089011786226714e-17,1.861042104624789e+00,9.627143117018898e-01,1.286598105879880e-03,0.000000000000000e+00,1.319770369336411e+00,0.000000000000000e+00,5.082607246291081e+00,1,1.500000013038516e-03,1.050099968910217e+00,1.500000013038516e-03,5.000000000000000e-01
7.082448715637729e-01,5.320376842189710e-02,5.478091938193827e-08,-1.138679954606101e-01,6.320299865371226e-02,3.492859360745273e-17,1.861058290645756e+00,9.627137647915980e-01,1.260008569070052e-03,0.000000000000000e+00,1.319776453602512e+00,0.000000000000000e+00,5.082628004468120e+00,1,1.750000054016709e-03,1.050099968910217e+00,1.750000054016709e-03,5.000000000000000e-01
7.082428293503854e-01,5.317213975689457e-02,5.515647383866542e-08,-1.138840637896608e-01,6.298284510994528e-02,3.896706935266393e-17,1.861074476666722e+00,9.627132178813060e-01,1.233419032260224e-03,0.000000000000000e+00,1.319782537868612e+00,0.000000000000000e+00,5.082648762645159e+00,1,2.000000094994903e-03,1.050099968910217e+00,2.000000094994903e-03,5.000000000000000e-01
7.082407871389000e-01,5.314051112134848e-02,5.553202794563012e-08,-1.139001321037465e-01,6.276269177121227e-02,4.300554133672711e-17,1.861090662672615e+00,9.627126709715235e-01,1.206829520213828e-03,0.000000000000000e+00,1.319788622129046e+00,0.000000000000000e+00,5.082669520802866e+00,1,2.249999903142452e-03,1.050099968910217e+00,2.249999903142452e-03,5.000000000000000e-01
