"Ma","Schlieren","artificial-viscosity","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","primitives_6","shock-sensor","total-enthalpy","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.499999999999983e+00,3.963388527086535e-11,0.000000000000000e+00,7.606490198169248e-11,5.021640347698470e-11,-7.138676479460886e-14,1.000000000000003e+00,1.774823934929871e+00,2.930862635651705e-15,0.000000000000000e+00,1.000000000000007e+00,4.779265155920298e-149,0.000000000000000e+00,5.075000000000002e+00,1,0.000000000000000e+00,0.000000000000000e+00,4.000000059604645e-01,5.000000000000000e-01
1.499999999999999e+00,3.172608162664092e-11,0.000000000000000e+00,5.791605787044711e-11,4.230574716282157e-11,-7.818023148078891e-14,1.000000000000013e+00,1.774823934929884e+00,-2.460983487495738e-15,0.000000000000000e+00,1.000000000000001e+00,2.380596087406749e-149,0.000000000000000e+00,5.075000000000001e+00,1,2.500000118743628e-04,2.500000118743628e-04,4.000000059604645e-01,5.000000000000000e-01
1.500000000000015e+00,2.381827798241746e-11,0.000000000000000e+00,3.976721375920461e-11,3.439509084866143e-11,-8.497369816697418e-14,1.000000000000024e+00,1.774823934929898e+00,-7.852829610643652e-15,0.000000000000000e+00,9.999999999999942e-01,-1.807298110680023e-151,0.000000000000000e+00,5.075000000000004e+00,1,5.000000237487257e-04,5.000000237487257e-04,4.000000059604645e-01,5.000000000000000e-01
1.500000000000032e+00,1.591047525878223e-11,0.000000000000000e+00,2.161837176076227e-11,2.648443545541988e-11,-9.176716406229058e-14,1.000000000000034e+00,1.774823934929911e+00,-1.324467510609790e-14,0.000000000000000e+00,9.999999999999879e-01,-2.416741770378529e-149,0.000000000000000e+00,5.075000000000006e+00,1,7.500000065192580e-04,7.500000065192580e-04,4.000000059604645e-01,5.000000000000000e-01
1.500000000000044e+00,1.137146889087435e-11,0.000000000000000e+00,5.908602726974355e-12,1.832892150683397e-11,-8.757891054597102e-14,1.000000000000039e+00,1.774823934929921e+00,-1.555287949312849e-14,0.000000000000000e+00,9.999999999999831e-01,-3.350457667207786e-149,0.000000000000000e+00,5.075000000000006e+00,1,1.000000047497451e-03,1.000000047497451e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000045e+00,1.416650194196948e-11,0.000000000000000e+00,-4.491169476286267e-12,9.640346397387437e-12,-5.948291896859692e-14,1.000000000000032e+00,1.774823934929923e+00,-1.114784359931848e-14,0.000000000000000e+00,9.999999999999823e-01,-1.094898310233143e-149,0.000000000000000e+00,5.075000000000006e+00,1,1.249999972060323e-03,1.249999972060323e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000048e+00,1.696153629460406e-11,0.000000000000000e+00,-1.489094652232001e-11,9.517672420076092e-13,-3.138691430800655e-14,1.000000000000025e+00,1.774823934929925e+00,-6.742805654254149e-15,0.000000000000000e+00,9.999999999999816e-01,1.160662097068492e-149,0.000000000000000e+00,5.075000000000007e+00,1,1.500000013038516e-03,1.500000013038516e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000050e+00,1.975657064723852e-11,0.000000000000000e+00,-2.529072356835402e-11,-7.736811913374081e-12,-3.290909647412177e-15,1.000000000000018e+00,1.774823934929927e+00,-2.337767709188542e-15,0.000000000000000e+00,9.999999999999806e-01,3.416222504370125e-149,0.000000000000000e+00,5.075000000000008e+00,1,1.750000054016709e-03,1.750000054016709e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000052e+00,2.255160499987210e-11,0.000000000000000e+00,-3.569050061438649e-11,-1.642539106875506e-11,2.480509501318402e-14,1.000000000000012e+00,1.774823934929929e+00,2.067270235877496e-15,0.000000000000000e+00,9.999999999999799e-01,5.671782911671764e-149,0.000000000000000e+00,5.075000000000009e+00,1,2.000000094994903e-03,2.000000094994903e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000055e+00,2.534663674942927e-11,0.000000000000000e+00,-4.609026797487653e-11,-2.511396213226891e-11,5.290107350733748e-14,1.000000000000005e+00,1.774823934929931e+00,6.472304078432078e-15,0.000000000000000e+00,9.999999999999791e-01,7.927341218319420e-149,0.000000000000000e+00,5.075000000000008e+00,1,2.249999903142452e-03,2.249999903142452e-03,4.000000059604645e-01,5.000000000000000e-01
