"Ma","artificial-viscosity","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","primitives_6","shock-sensor","total-enthalpy","Points:0","Points:1","Points:2"
1.803190044129811e+00,1.383217340859862e-01,8.183647181161166e-01,-3.483676581539700e-02,1.510339787573257e-12,3.281700892196738e+00,2.310267826799717e+00,-7.832672238169685e-05,0.000000000000000e+00,2.479180737984066e+00,1.380534956324337e-01,7.585564182279817e-03,1.014858024299896e+01,1.000000000000000e+00,5.000000000000000e-01,5.000000000000000e-01
