"Ma","Schlieren","cell_ids","cell_node_ids","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","total-enthalpy","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7.083003124940269e-01,5.840490678152947e-02,54,2629,-1.463912757417138e-01,4.961937220190368e-04,0.000000000000000e+00,1.859997367838102e+00,9.628315524205209e-01,-8.002944414786826e-04,0.000000000000000e+00,1.319893455128547e+00,5.083150009135251e+00,1,0.000000000000000e+00,1.050099968910217e+00,0.000000000000000e+00,5.000000000000000e-01
7.083050393332361e-01,5.845119251007252e-02,54,2630,-1.465118770764758e-01,5.371391876572360e-04,0.000000000000000e+00,1.859997491886538e+00,9.628371865224362e-01,-8.056472950434727e-04,0.000000000000000e+00,1.319891308492333e+00,5.083147931539629e+00,1,2.500000118743628e-04,1.050099968910217e+00,2.500000118743628e-04,5.000000000000000e-01
7.083097661724456e-01,5.849747823861493e-02,55,2632,-1.466324784112361e-01,5.780846532955353e-04,0.000000000000000e+00,1.859997615934975e+00,9.628428206243517e-01,-8.110001486082634e-04,0.000000000000000e+00,1.319889161856119e+00,5.083145853944008e+00,1,5.000000237487257e-04,1.050099968910217e+00,5.000000237487257e-04,5.000000000000000e-01
7.083144930111045e-01,5.854376396176959e-02,55,2633,-1.467530797319583e-01,6.190301141670564e-04,0.000000000000000e+00,1.859997739983397e+00,9.628484547256113e-01,-8.163530015498993e-04,0.000000000000000e+00,1.319887015220154e+00,5.083143776348628e+00,1,7.500000065192580e-04,1.050099968910217e+00,7.500000065192580e-04,5.000000000000000e-01
7.083192198508640e-01,5.859004969570102e-02,56,2634,-1.468736810807601e-01,6.599755845719355e-04,0.000000000000000e+00,1.859997864031848e+00,9.628540888281827e-01,-8.217058557378437e-04,0.000000000000000e+00,1.319884868583690e+00,5.083141698752764e+00,1,1.000000047497451e-03,1.050099968910217e+00,1.000000047497451e-03,5.000000000000000e-01
7.083239466884226e-01,5.863633540807962e-02,57,2635,-1.469942823734043e-01,7.009210359099950e-04,0.000000000000000e+00,1.859997988080241e+00,9.628597229281304e-01,-8.270587074331707e-04,0.000000000000000e+00,1.319882721948225e+00,5.083139621157869e+00,1,1.249999972060323e-03,1.050099968910217e+00,1.249999972060323e-03,5.000000000000000e-01
7.083286735281821e-01,5.868262114201103e-02,57,2637,-1.471148837222062e-01,7.418665063148736e-04,0.000000000000000e+00,1.859998112128691e+00,9.628653570307018e-01,-8.324115616211151e-04,0.000000000000000e+00,1.319880575311761e+00,5.083137543562007e+00,1,1.500000013038516e-03,1.050099968910217e+00,1.500000013038516e-03,5.000000000000000e-01
7.083334003679418e-01,5.872890687594180e-02,58,2638,-1.472354850710064e-01,7.828119767198556e-04,0.000000000000000e+00,1.859998236177142e+00,9.628709911332731e-01,-8.377644158090600e-04,0.000000000000000e+00,1.319878428675297e+00,5.083135465966143e+00,1,1.750000054016709e-03,1.050099968910217e+00,1.750000054016709e-03,5.000000000000000e-01
7.083381272077012e-01,5.877519260987386e-02,59,2639,-1.473560864198099e-01,8.237574471246309e-04,0.000000000000000e+00,1.859998360225593e+00,9.628766252358445e-01,-8.431172699970036e-04,0.000000000000000e+00,1.319876282038833e+00,5.083133388370280e+00,1,2.000000094994903e-03,1.050099968910217e+00,2.000000094994903e-03,5.000000000000000e-01
7.083428540430585e-01,5.882147830069769e-02,59,2640,-1.474766876562913e-01,8.647028793961789e-04,0.000000000000000e+00,1.859998484273928e+00,9.628822593331687e-01,-8.484701191997152e-04,0.000000000000000e+00,1.319874135404367e+00,5.083131310776351e+00,1,2.249999903142452e-03,1.050099968910217e+00,2.249999903142452e-03,5.000000000000000e-01
