,x,y,z,pressure-normalized,heat-flux-normalized
0,1.801630787776287851e-02,5.627345980954836851e-05,5.627335090147697811e-05,6.640615330226461310e+01,2.653742117945732316e+05
1,1.801630790102309865e-02,-5.627014944633021768e-05,5.627344569424899185e-05,6.665168314998450683e+01,2.687430092463693582e+05
2,1.802134984017519925e-02,1.687386614526751130e-04,5.559321409731154268e-05,6.588525693858473176e+01,2.642256480761099956e+05
3,1.803145165226517979e-02,2.809002588157277986e-04,5.478233685908889334e-05,6.502831534514115219e+01,2.601690640174007567e+05
4,1.804659497129663948e-02,3.924897857683605235e-04,5.389613995386888820e-05,6.384956263011049060e+01,2.567650593608556665e+05
5,1.806674924043234071e-02,5.032817264567226393e-04,5.294207952990875009e-05,6.239440516767308509e+01,2.528322181574588758e+05
6,1.809187448920904911e-02,6.130538433156567952e-04,5.193107089059257827e-05,6.068372411284379808e+01,2.478675187009382935e+05
7,1.812192219433460955e-02,7.215888782877194658e-04,5.087734122895007193e-05,5.871943745595657305e+01,2.420100150420764694e+05
8,1.815683640989505104e-02,8.286758038532822954e-04,4.979850163523177306e-05,5.653898775194790716e+01,2.354042866569494363e+05
9,1.819655497741179059e-02,9.341104377991588364e-04,4.871482419583731966e-05,5.416252751259018083e+01,2.281666092684667383e+05
10,1.824101069394417837e-02,1.037695590085080995e-03,4.764745055552122282e-05,5.161819739589750355e+01,2.203535975225248840e+05
11,1.829013226850257148e-02,1.139240474920866003e-03,4.661725779909156760e-05,4.891872471025983060e+01,2.118872358579857100e+05
12,1.834384494555118053e-02,1.238559585065214996e-03,4.564453645901663236e-05,4.611231786820248857e+01,2.029460323170823976e+05
13,1.840207078068121019e-02,1.335471391422621929e-03,4.474832614008988901e-05,4.323736831248395163e+01,1.935736565705913235e+05
14,1.846472855512071992e-02,1.429796857367459902e-03,4.394764565574465305e-05,4.034245668495824333e+01,1.837984856494562409e+05
15,1.853172894296142154e-02,1.521352114368967976e-03,4.327018155020067198e-05,3.738978945803114584e+01,1.731646192119782500e+05
16,1.860290647425584878e-02,1.609867945851351954e-03,4.284697499185614059e-05,3.472205755805400429e+01,1.642624028186523065e+05
17,1.867754009022676992e-02,1.694496859198319026e-03,4.341466175677227907e-05,3.161535496891976393e+01,1.528905348423910036e+05
18,1.875548640850246973e-02,1.775167912860678996e-03,4.487299800599808765e-05,2.886188321056054562e+01,1.432539767507539073e+05
19,1.883716169028063978e-02,1.852421130378189944e-03,4.640609946771625204e-05,2.620103739668868670e+01,1.331492330741689948e+05
20,1.892242791972935032e-02,1.926086337975416998e-03,4.791074004302538209e-05,2.362476199845619007e+01,1.229338563501590397e+05
21,1.901109419906497899e-02,1.995957622375811938e-03,4.937141341496834778e-05,2.119590527086798915e+01,1.128907500008909410e+05
22,1.910296600419853982e-02,2.061849329758854051e-03,5.077988452214923299e-05,1.893388660479430641e+01,1.032111406728380243e+05
23,1.919784584821638065e-02,2.123593877488099118e-03,5.212905110536169781e-05,1.683277309181156411e+01,9.395962817772904236e+04
24,1.929553219424727864e-02,2.181038733590128040e-03,5.341269139750274311e-05,1.488706844081022318e+01,8.515249938619547174e+04
25,1.939581920822941105e-02,2.234044803155723052e-03,5.462513614122656053e-05,1.309449255833740899e+01,7.678346241931582335e+04
26,1.949849695434755989e-02,2.282485555979624214e-03,5.576055475011380119e-05,1.145967801797476149e+01,6.893618376300214732e+04
27,1.960335188231059067e-02,2.326246462067969954e-03,5.681286286825342196e-05,9.977891329846810820e+00,6.156931247437883576e+04
28,1.971016768160295876e-02,2.365224635700539924e-03,5.777627111970673316e-05,8.645830439856098337e+00,5.473085892577028426e+04
29,1.981872658285927999e-02,2.399328560375503863e-03,5.864546644942120754e-05,7.457854092154875048e+00,4.843696749694474420e+04
30,1.992881203013022878e-02,2.428477952826477073e-03,5.941567603333005736e-05,6.404697803006670576e+00,4.268492325065571640e+04
31,2.004021585852255871e-02,2.452603821125368035e-03,6.008297946019712336e-05,5.479765399854215069e+00,3.749562246946459345e+04
32,2.015266073707435920e-02,2.471636884732513958e-03,6.063514388175989119e-05,4.680129974943739946e+00,3.252966111358828130e+04
33,2.027893132171780868e-02,2.488438469059479994e-03,6.109012283010968971e-05,4.214210265775146347e+00,2.850833481006350848e+04
34,2.043123954945793089e-02,2.507125096465869819e-03,6.154885189916732590e-05,4.053560944053727688e+00,2.655084321266257757e+04
35,2.061111544525194919e-02,2.529193988523476943e-03,6.209061167122691702e-05,3.947270913436020212e+00,2.516920071759453276e+04
36,2.082352492249748069e-02,2.555254410922856798e-03,6.273035795617607055e-05,3.857055269197856795e+00,2.400114531120129686e+04
37,2.107431903124133005e-02,2.586024226341231916e-03,6.348571315289048026e-05,3.765547564721658969e+00,2.300411534702659992e+04
38,2.137038801069383875e-02,2.622348795104909036e-03,6.437742964371181314e-05,3.659449828211431832e+00,2.201343851601262941e+04
39,2.171984068646485092e-02,2.665222985350238112e-03,6.542993002514512564e-05,3.541282679070082207e+00,2.095640768575368929e+04
40,2.213221279185102058e-02,2.715816731872885883e-03,6.667193453204563365e-05,3.416435903085842885e+00,1.993153508588613840e+04
