,x,y,z,pressure-normalized,heat-flux-normalized
0,1.801630790102309865e-02,-5.627014944633021768e-05,5.627344569424899185e-05,6.665168314998450683e+01,2.687430092463693582e+05
1,1.802135004727328099e-02,-5.559064021161440935e-05,1.687425768756910065e-04,6.635647680442443175e+01,2.676864754853153718e+05
2,1.803145204751209138e-02,-5.478002516042966216e-05,2.809042974887472925e-04,6.573760105213162319e+01,2.650950583856913145e+05
3,1.804659551489425084e-02,-5.389405141692262251e-05,3.924935773366775948e-04,6.481587708594815922e+01,2.603212937229377858e+05
4,1.806674989598005057e-02,-5.294021168513319935e-05,5.032851879799807738e-04,6.356537987961633007e+01,2.570489025944869209e+05
5,1.809187522326676997e-02,-5.192942420694621913e-05,6.130569523914387777e-04,6.204581345131020242e+01,2.524993591606988630e+05
6,1.812192298138138105e-02,-5.087591653717328809e-05,7.215916497112055683e-04,6.026976528212468054e+01,2.471031217881623015e+05
7,1.815683721847722101e-02,-4.979730040790873800e-05,8.286782351462204307e-04,5.824217696738112693e+01,2.408862389305107936e+05
8,1.819655553099407130e-02,4.871688846823133095e-05,9.341116059122052308e-04,5.586146505817320929e+01,2.340345825259811827e+05
9,1.819655577031345853e-02,-4.871384841439428692e-05,9.341125111399975868e-04,5.600832867591752517e+01,2.340281575829955691e+05
10,1.824101119329380946e-02,4.765004039766782896e-05,1.037696441609530038e-03,5.344985960178968298e+01,2.265920739415644784e+05
11,1.829013267915166954e-02,4.662034819568856777e-05,1.139241007512960995e-03,5.087332105431879370e+01,2.185407160866626364e+05
12,1.834384524139410014e-02,4.564800898179511250e-05,1.238559821516514942e-03,4.816277735715799224e+01,2.100044737237190129e+05
13,1.840207095655180952e-02,4.475193397145665723e-05,1.335471392738229058e-03,4.535438166997818854e+01,2.010102265412534762e+05
14,1.846472860971688085e-02,4.395099279694031792e-05,1.429796688525723086e-03,4.245750440221759447e+01,1.911459427674600738e+05
15,1.853172879071367934e-02,4.327272587293854697e-05,1.521351728752972027e-03,3.957746929907769129e+01,1.809367011249421630e+05
16,1.860290498745111043e-02,4.284928346053525918e-05,1.609866055089641994e-03,3.689096265681020981e+01,1.722861670760958514e+05
17,1.867753849366153920e-02,4.341662864252358818e-05,1.694494904903977002e-03,3.363842839269383234e+01,1.606704637909927696e+05
18,1.875548595193144916e-02,4.487445038947479744e-05,1.775167328226841994e-03,3.085176784680678708e+01,1.510385284460560069e+05
19,1.883716135112989062e-02,4.640758597414926023e-05,1.852420688906727042e-03,2.809149774928824428e+01,1.406070162209619302e+05
20,1.892242769019093079e-02,4.791185832413284051e-05,1.926086030891862016e-03,2.547757189615647633e+01,1.302575413540451991e+05
21,1.901109406110165073e-02,4.937194425624198918e-05,1.995957428421483212e-03,2.299793585237077664e+01,1.201820199020985892e+05
22,1.910296593854503983e-02,5.077972486060149690e-05,2.061849226639031907e-03,2.062692882662021532e+01,1.103331084059594141e+05
