,x,y,z,pressure-normalized,heat-flux-normalized
0,1.801630787776287851e-02,5.627345980954836851e-05,5.627335090147697811e-05,6.640803901680618537e+01,2.803607213589477469e+05
1,1.801630790102309865e-02,-5.627014944633021768e-05,5.627344569424899185e-05,6.666637337075388814e+01,2.817530870779288816e+05
2,1.802134984017519925e-02,1.687386614526751130e-04,5.559321409731154268e-05,6.591428608661347255e+01,2.713772387033907580e+05
3,1.803145165226517979e-02,2.809002588157277986e-04,5.478233685908889334e-05,6.504333411360337891e+01,2.663125333148395293e+05
4,1.804659497129663948e-02,3.924897857683605235e-04,5.389613995386888820e-05,6.388186968595716309e+01,2.602612823551007896e+05
5,1.806674924043234071e-02,5.032817264567226393e-04,5.294207952990875009e-05,6.244771996465782138e+01,2.538856841792413616e+05
6,1.809187448920904911e-02,6.130538433156567952e-04,5.193107089059257827e-05,6.073048204515060178e+01,2.492390864856713742e+05
7,1.812192219433460955e-02,7.215888782877194658e-04,5.087734122895007193e-05,5.876168679478362833e+01,2.433596477790931240e+05
8,1.815683640989505104e-02,8.286758038532822954e-04,4.979850163523177306e-05,5.657540534212032668e+01,2.365509552314106550e+05
9,1.819655497741179059e-02,9.341104377991588364e-04,4.871482419583731966e-05,5.419392035082596237e+01,2.290506066540537286e+05
10,1.824101069394417837e-02,1.037695590085080995e-03,4.764745055552122282e-05,5.164575911135001007e+01,2.209574120558193245e+05
11,1.829013226850257148e-02,1.139240474920866003e-03,4.661725779909156760e-05,4.894038794231948231e+01,2.121797485213766631e+05
12,1.834384494555118053e-02,1.238559585065214996e-03,4.564453645901663236e-05,4.612705988874886032e+01,2.029098567565835547e+05
13,1.840207078068121019e-02,1.335471391422621929e-03,4.474832614008988901e-05,4.324440995567331925e+01,1.932211745890195016e+05
14,1.846472855512071992e-02,1.429796857367459902e-03,4.394764565574465305e-05,4.034552503698960635e+01,1.831910208074181573e+05
15,1.853172894296142154e-02,1.521352114368967976e-03,4.327018155020067198e-05,3.738884524108903662e+01,1.723611253458394494e+05
16,1.860290647425584878e-02,1.609867945851351954e-03,4.284697499185614059e-05,3.472332560937395129e+01,1.633418977807797201e+05
17,1.867754009022676992e-02,1.694496859198319026e-03,4.341466175677227907e-05,3.161618131806635290e+01,1.519187365720770031e+05
18,1.875548640850246973e-02,1.775167912860678996e-03,4.487299800599808765e-05,2.885990344781241745e+01,1.422776960786238487e+05
19,1.883716169028063978e-02,1.852421130378189944e-03,4.640609946771625204e-05,2.619582528999891124e+01,1.321682189650227374e+05
20,1.892242791972935032e-02,1.926086337975416998e-03,4.791074004302538209e-05,2.361865521358316400e+01,1.219772290295120474e+05
21,1.901109419906497899e-02,1.995957622375811938e-03,4.937141341496834778e-05,2.119062028938844477e+01,1.119913112277932087e+05
22,1.910296600419853982e-02,2.061849329758854051e-03,5.077988452214923299e-05,1.892967328285668671e+01,1.023933331631809997e+05
23,1.919784584821638065e-02,2.123593877488099118e-03,5.212905110536169781e-05,1.682924364786549276e+01,9.324046281036462460e+04
24,1.929553219424727864e-02,2.181038733590128040e-03,5.341269139750274311e-05,1.488356595854025954e+01,8.454229143087849661e+04
25,1.939581920822941105e-02,2.234044803155723052e-03,5.462513614122656053e-05,1.309040879039863370e+01,7.628505516610167979e+04
26,1.949849695434755989e-02,2.282485555979624214e-03,5.576055475011380119e-05,1.145484694948578586e+01,6.854699186544459371e+04
27,1.960335188231059067e-02,2.326246462067969954e-03,5.681286286825342196e-05,9.972502179794068056e+00,6.128413343204938428e+04
28,1.971016768160295876e-02,2.365224635700539924e-03,5.777627111970673316e-05,8.640320323874584929e+00,5.454258735705070285e+04
29,1.981872658285927999e-02,2.399328560375503863e-03,5.864546644942120754e-05,7.452560713606038334e+00,4.833594743674743950e+04
30,1.992881203013022878e-02,2.428477952826477073e-03,5.941567603333005736e-05,6.399759343513776066e+00,4.265906208512205922e+04
31,2.004021585852255871e-02,2.452603821125368035e-03,6.008297946019712336e-05,5.475145865502262232e+00,3.753296587375672243e+04
